index,true_label,random_label,predicted,raw_answer
19401,clock,turtle,CL,NO
19402,otter,hamster,CL,NO
19403,lion,orange,OL,YES
19404,chair,butterfly,CL,NO
19405,plate,bus,CL,NO
19406,sea,tulip,CL,NO
19407,beetle,forest,CL,NO
19408,train,crocodile,CL,NO
19409,cloud,skunk,CL,NO
19410,girl,beetle,CL,NO
19411,wardrobe,chimpanzee,CL,NO
19412,sweet_pepper,bear,CL,NO
19413,hamster,palm_tree,CL,NO
19414,snake,oak_tree,CL,NO
19415,willow_tree,turtle,CL,NO
19416,fox,streetcar,CL,NO
19417,cloud,bottle,CL,NO
19418,woman,possum,CL,NO
19419,beetle,poppy,CL,NO
19420,lawn_mower,lobster,CL,NO
19421,tractor,raccoon,CL,NO
19422,poppy,aquarium_fish,CL,NO
19423,lobster,table,CL,NO
19424,poppy,chair,CL,NO
19425,wolf,sweet_pepper,CL,NO
19426,wardrobe,turtle,CL,NO
19427,cloud,plain,CL,NO
19428,rose,bowl,CL,NO
19429,squirrel,can,CL,NO
19430,streetcar,lizard,CL,NO
19431,pine_tree,bicycle,CL,NO
19432,beetle,crab,CL,NO
19433,bear,maple_tree,CL,NO
19434,clock,motorcycle,CL,NO
19435,table,cup,CL,NO
19436,snake,trout,CL,NO
19437,fox,bed,CL,NO
19438,mushroom,train,CL,NO
19439,possum,whale,CL,NO
19440,fox,bowl,CL,NO
19441,train,otter,CL,NO
19442,raccoon,kangaroo,CL,NO
19443,telephone,train,CL,NO
19444,chair,girl,CL,NO
19445,bus,beetle,CL,NO
19446,bowl,cloud,OL,YES
19447,lobster,lawn_mower,CL,NO
19448,table,caterpillar,CL,NO
19449,cloud,aquarium_fish,CL,NO
19450,lamp,fox,CL,NO
19451,otter,spider,CL,NO
19452,man,cup,CL,NO
19453,kangaroo,train,CL,NO
19454,woman,house,CL,NO
19455,leopard,bridge,CL,NO
19456,bottle,cockroach,CL,NO
19457,willow_tree,beaver,CL,NO
19458,possum,beaver,CL,NO
19459,cloud,caterpillar,CL,NO
19460,willow_tree,telephone,CL,NO
19461,trout,mushroom,CL,NO
19462,clock,train,CL,NO
19463,seal,wardrobe,CL,NO
19464,raccoon,castle,CL,NO
19465,bed,rose,CL,NO
19466,plain,skyscraper,OL,YES
19467,squirrel,possum,OL,YES
19468,pear,whale,CL,NO
19469,bear,shrew,CL,NO
19470,bowl,ray,CL,NO
19471,otter,cattle,CL,NO
19472,snail,dinosaur,CL,NO
19473,bed,whale,CL,NO
19474,pine_tree,turtle,CL,NO
19475,mouse,train,CL,NO
19476,skunk,maple_tree,CL,NO
19477,bowl,house,CL,NO
19478,crocodile,hamster,CL,NO
19479,butterfly,forest,OL,YES
19480,bear,clock,CL,NO
19481,possum,apple,CL,NO
19482,lamp,boy,CL,NO
19483,maple_tree,trout,CL,NO
19484,orange,telephone,CL,NO
19485,hamster,castle,CL,NO
19486,mountain,shark,CL,NO
19487,lobster,bottle,CL,NO
19488,cup,turtle,CL,NO
19489,snake,baby,CL,NO
19490,elephant,pickup_truck,CL,NO
19491,raccoon,lamp,OL,YES
19492,caterpillar,tulip,CL,NO
19493,lizard,sea,CL,NO
19494,plain,cloud,OL,YES
19495,orchid,tulip,OL,YES
19496,butterfly,bed,CL,NO
19497,bee,castle,CL,NO
19498,cattle,apple,CL,NO
19499,shrew,cattle,CL,NO
19500,sea,bowl,OL,YES
19501,crab,ray,OL,YES
19502,pickup_truck,possum,CL,NO
19503,bowl,palm_tree,CL,NO
19504,cockroach,lamp,CL,NO
19505,tiger,snake,CL,NO
19506,wolf,couch,CL,NO
19507,mushroom,crocodile,CL,NO
19508,woman,castle,CL,NO
19509,dolphin,snake,CL,NO
19510,rocket,lamp,CL,NO
19511,bicycle,snail,CL,NO
19512,television,mushroom,CL,NO
19513,lion,rocket,CL,NO
19514,mouse,crocodile,CL,NO
19515,girl,streetcar,CL,NO
19516,lawn_mower,bus,CL,NO
19517,lion,otter,CL,NO
19518,bicycle,pear,CL,NO
19519,cattle,table,CL,NO
19520,bed,rabbit,CL,NO
19521,castle,man,CL,NO
19522,keyboard,television,OL,YES
19523,tank,dinosaur,CL,NO
19524,television,apple,CL,NO
19525,sea,girl,CL,NO
19526,elephant,girl,CL,NO
19527,crocodile,bottle,CL,NO
19528,forest,kangaroo,CL,NO
19529,wolf,couch,CL,NO
19530,butterfly,girl,CL,NO
19531,bed,road,CL,NO
19532,motorcycle,camel,CL,NO
19533,otter,lawn_mower,CL,NO
19534,otter,television,CL,NO
19535,camel,sunflower,CL,NO
19536,bottle,fox,CL,NO
19537,bus,apple,CL,NO
19538,bottle,apple,CL,NO
19539,chair,can,CL,NO
19540,cup,motorcycle,CL,NO
19541,house,sweet_pepper,CL,NO
19542,bee,cockroach,CL,NO
19543,road,lobster,CL,NO
19544,whale,sunflower,CL,NO
19545,hamster,bottle,CL,NO
19546,castle,sea,CL,NO
19547,plain,shrew,CL,NO
19548,poppy,seal,CL,NO
19549,beetle,fox,CL,NO
19550,pickup_truck,can,CL,NO
19551,worm,bear,CL,NO
19552,flatfish,skunk,CL,NO
19553,sea,trout,CL,NO
19554,beaver,beetle,OL,YES
19555,pear,table,CL,NO
19556,camel,plate,CL,NO
19557,trout,elephant,CL,NO
19558,tiger,elephant,CL,NO
19559,rose,bottle,CL,NO
19560,bee,girl,CL,NO
19561,kangaroo,beaver,CL,NO
19562,road,pine_tree,CL,NO
19563,squirrel,turtle,CL,NO
19564,rabbit,keyboard,CL,NO
19565,wardrobe,lamp,CL,NO
19566,bear,lawn_mower,CL,NO
19567,trout,snake,CL,NO
19568,cloud,ray,OL,YES
19569,chimpanzee,maple_tree,CL,NO
19570,castle,cloud,CL,NO
19571,elephant,snail,CL,NO
19572,tiger,snake,CL,NO
19573,elephant,sea,CL,NO
19574,crab,chair,CL,NO
19575,bed,lobster,CL,NO
19576,chimpanzee,tractor,CL,NO
19577,caterpillar,pickup_truck,CL,NO
19578,lizard,snail,CL,NO
19579,otter,cockroach,CL,NO
19580,skunk,streetcar,CL,NO
19581,trout,skyscraper,CL,NO
19582,snail,skyscraper,CL,NO
19583,television,bear,CL,NO
19584,spider,shark,CL,NO
19585,camel,couch,CL,NO
19586,man,motorcycle,CL,NO
19587,shark,bowl,CL,NO
19588,camel,kangaroo,CL,NO
19589,orchid,pickup_truck,CL,NO
19590,tiger,girl,CL,NO
19591,seal,otter,CL,NO
19592,otter,aquarium_fish,OL,YES
19593,cattle,otter,CL,NO
19594,castle,pickup_truck,CL,NO
19595,sunflower,raccoon,CL,NO
19596,caterpillar,road,CL,NO
19597,beaver,bridge,CL,NO
19598,lawn_mower,dinosaur,CL,NO
19599,streetcar,crocodile,CL,NO
19600,bottle,beetle,CL,NO
19601,tiger,sweet_pepper,CL,NO
19602,man,caterpillar,CL,NO
19603,bottle,elephant,CL,NO
19604,camel,fox,CL,NO
19605,cattle,bed,CL,NO
19606,tulip,bowl,CL,NO
19607,wolf,turtle,CL,NO
19608,camel,flatfish,CL,NO
19609,bed,bridge,CL,NO
19610,poppy,rabbit,CL,NO
19611,mouse,tank,CL,NO
19612,trout,lawn_mower,CL,NO
19613,maple_tree,lizard,CL,NO
19614,seal,cloud,CL,NO
19615,snail,rose,CL,NO
19616,lobster,dinosaur,CL,NO
19617,clock,camel,CL,NO
19618,sea,squirrel,CL,NO
19619,skunk,clock,CL,NO
19620,beaver,rabbit,CL,NO
19621,ray,orchid,CL,NO
19622,chair,table,CL,NO
19623,couch,leopard,CL,NO
19624,telephone,couch,CL,NO
19625,dolphin,seal,OL,YES
19626,bottle,bee,CL,NO
19627,caterpillar,sea,CL,NO
19628,bicycle,otter,CL,NO
19629,mouse,orange,OL,YES
19630,spider,couch,CL,NO
19631,raccoon,poppy,CL,NO
19632,rocket,otter,CL,NO
19633,cockroach,dinosaur,CL,NO
19634,chair,willow_tree,OL,YES
19635,bear,forest,CL,NO
19636,table,butterfly,CL,NO
19637,keyboard,television,CL,NO
19638,shark,bus,CL,NO
19639,kangaroo,willow_tree,CL,NO
19640,bed,chair,CL,NO
19641,skyscraper,trout,CL,NO
19642,crocodile,worm,CL,NO
19643,snake,pine_tree,CL,NO
19644,road,telephone,CL,NO
19645,couch,lion,CL,NO
19646,maple_tree,pear,CL,NO
19647,chimpanzee,turtle,CL,NO
19648,rabbit,tractor,CL,NO
19649,mouse,worm,CL,NO
19650,lion,pickup_truck,CL,NO
19651,seal,woman,CL,NO
19652,man,apple,CL,NO
19653,seal,otter,CL,NO
19654,couch,crocodile,CL,NO
19655,forest,lobster,CL,NO
19656,cockroach,apple,CL,NO
19657,sunflower,poppy,CL,NO
19658,skyscraper,leopard,CL,NO
19659,bee,tank,CL,NO
19660,poppy,bee,CL,NO
19661,willow_tree,snail,CL,NO
19662,tulip,turtle,CL,NO
19663,bridge,caterpillar,CL,NO
19664,maple_tree,sweet_pepper,CL,NO
19665,shark,hamster,CL,NO
19666,squirrel,leopard,CL,NO
19667,rabbit,shark,CL,NO
19668,lion,chimpanzee,OL,YES
19669,elephant,turtle,CL,NO
19670,bed,porcupine,CL,NO
19671,chair,fox,CL,NO
19672,dolphin,turtle,CL,NO
19673,ray,cup,CL,NO
19674,poppy,castle,CL,NO
19675,bicycle,camel,CL,NO
19676,mountain,rocket,CL,NO
19677,pine_tree,bridge,CL,NO
19678,aquarium_fish,seal,CL,NO
19679,lizard,sweet_pepper,CL,NO
19680,wolf,castle,CL,NO
19681,palm_tree,woman,CL,NO
19682,crocodile,plain,OL,YES
19683,cattle,girl,CL,NO
19684,otter,caterpillar,CL,NO
19685,rocket,bear,CL,NO
19686,plate,palm_tree,CL,NO
19687,oak_tree,bicycle,CL,NO
19688,man,tractor,CL,NO
19689,flatfish,caterpillar,CL,NO
19690,shrew,chimpanzee,CL,NO
19691,plain,snail,CL,NO
19692,road,lobster,CL,NO
19693,shrew,table,CL,NO
19694,possum,motorcycle,CL,NO
19695,orchid,television,CL,NO
19696,leopard,orchid,CL,NO
19697,snail,bee,CL,NO
19698,snail,pear,CL,NO
19699,lobster,willow_tree,CL,NO
19700,skyscraper,girl,CL,NO
19701,motorcycle,tractor,CL,NO
19702,snake,palm_tree,CL,NO
19703,plate,ray,CL,NO
19704,worm,lion,CL,NO
19705,wolf,worm,CL,NO
19706,rocket,sunflower,CL,NO
19707,wolf,streetcar,CL,NO
19708,shark,seal,OL,YES
19709,pine_tree,bowl,CL,NO
19710,tulip,oak_tree,CL,NO
19711,crocodile,cloud,CL,NO
19712,tank,beetle,CL,NO
19713,tank,bed,CL,NO
19714,rose,worm,CL,NO
19715,sweet_pepper,oak_tree,CL,NO
19716,otter,snail,CL,NO
19717,couch,bridge,CL,NO
19718,palm_tree,camel,CL,NO
19719,mouse,shrew,OL,YES
19720,flatfish,house,CL,NO
19721,aquarium_fish,skunk,CL,NO
19722,ray,flatfish,CL,NO
19723,tractor,mountain,CL,NO
19724,can,snake,CL,NO
19725,keyboard,wardrobe,CL,NO
19726,television,pear,CL,NO
19727,turtle,tractor,CL,NO
19728,snake,seal,OL,YES
19729,skunk,turtle,CL,NO
19730,orchid,girl,CL,NO
19731,rocket,table,CL,NO
19732,cloud,possum,CL,NO
19733,butterfly,television,CL,NO
19734,rabbit,elephant,CL,NO
19735,chimpanzee,tractor,CL,NO
19736,raccoon,orange,CL,NO
19737,oak_tree,snail,CL,NO
19738,dolphin,leopard,CL,NO
19739,bridge,bee,CL,NO
19740,worm,wardrobe,CL,NO
19741,bed,seal,CL,NO
19742,lobster,beetle,OL,YES
19743,motorcycle,plate,CL,NO
19744,snail,cattle,CL,NO
19745,apple,train,CL,NO
19746,lamp,lizard,CL,NO
19747,plain,crab,CL,NO
19748,shrew,skyscraper,CL,NO
19749,elephant,orange,CL,NO
19750,squirrel,oak_tree,OL,YES
19751,bed,pear,CL,NO
19752,tractor,girl,CL,NO
19753,tiger,rocket,CL,NO
19754,orange,bicycle,CL,NO
19755,castle,snail,CL,NO
19756,whale,tank,OL,YES
19757,sweet_pepper,maple_tree,CL,NO
19758,whale,shrew,CL,NO
19759,lizard,squirrel,CL,NO
19760,can,snail,CL,NO
19761,aquarium_fish,maple_tree,CL,NO
19762,bus,pear,CL,NO
19763,chair,streetcar,CL,NO
19764,hamster,ray,CL,NO
19765,clock,bottle,CL,NO
19766,girl,tiger,CL,NO
19767,cloud,bear,CL,NO
19768,boy,beetle,CL,NO
19769,tulip,keyboard,CL,NO
19770,mushroom,pickup_truck,CL,NO
19771,crocodile,rose,CL,NO
19772,bus,crab,CL,NO
19773,tiger,fox,CL,NO
19774,crab,snake,CL,NO
19775,tiger,boy,CL,NO
19776,aquarium_fish,dinosaur,CL,NO
19777,pear,bridge,CL,NO
19778,worm,wolf,CL,NO
19779,bear,fox,CL,NO
19780,tank,sea,CL,NO
19781,porcupine,ray,CL,NO
19782,lizard,castle,CL,NO
19783,trout,keyboard,CL,NO
19784,castle,possum,CL,NO
19785,kangaroo,rabbit,CL,NO
19786,lobster,television,CL,NO
19787,cockroach,skyscraper,CL,NO
19788,shrew,otter,CL,NO
19789,leopard,castle,CL,NO
19790,plate,lizard,CL,NO
19791,porcupine,caterpillar,CL,NO
19792,sweet_pepper,cloud,CL,NO
19793,willow_tree,turtle,CL,NO
19794,dinosaur,shark,CL,NO
19795,turtle,rabbit,CL,NO
19796,caterpillar,wardrobe,CL,NO
19797,shrew,shrew,CL,NO
19798,tulip,palm_tree,CL,NO
19799,leopard,man,CL,NO
19800,worm,oak_tree,CL,NO
19801,beaver,palm_tree,CL,NO
19802,lawn_mower,chair,CL,NO
19803,cloud,mountain,OL,YES
19804,bottle,television,CL,NO
19805,woman,caterpillar,CL,NO
19806,cup,kangaroo,CL,NO
19807,worm,orange,CL,NO
19808,man,willow_tree,CL,NO
19809,sweet_pepper,couch,CL,NO
19810,ray,cloud,CL,NO
19811,possum,bowl,CL,NO
19812,mountain,boy,CL,NO
19813,clock,flatfish,CL,NO
19814,fox,palm_tree,CL,NO
19815,porcupine,shrew,CL,NO
19816,whale,maple_tree,CL,NO
19817,sunflower,lion,CL,NO
19818,man,woman,CL,NO
19819,baby,boy,OL,YES
19820,whale,porcupine,CL,NO
19821,oak_tree,lawn_mower,CL,NO
19822,pear,dinosaur,CL,NO
19823,cockroach,couch,OL,YES
19824,maple_tree,spider,CL,NO
19825,leopard,pickup_truck,CL,NO
19826,fox,plate,CL,NO
19827,cup,porcupine,CL,NO
19828,willow_tree,mouse,CL,NO
19829,wolf,dolphin,CL,NO
19830,sunflower,kangaroo,CL,NO
19831,lobster,chair,CL,NO
19832,snail,dolphin,CL,NO
19833,lawn_mower,wardrobe,CL,NO
19834,sea,butterfly,CL,NO
19835,mountain,cattle,CL,NO
19836,tractor,orange,CL,NO
19837,tulip,pear,CL,NO
19838,bottle,bridge,CL,NO
19839,sunflower,bottle,CL,NO
19840,bear,boy,CL,NO
19841,bus,chimpanzee,CL,NO
19842,shark,cup,CL,NO
19843,tractor,crab,CL,NO
19844,forest,beetle,CL,NO
19845,flatfish,tulip,CL,NO
19846,man,shark,CL,NO
19847,dinosaur,crab,CL,NO
19848,cloud,butterfly,CL,NO
19849,motorcycle,lion,CL,NO
19850,kangaroo,butterfly,CL,NO
19851,pear,bed,CL,NO
19852,baby,bee,CL,NO
19853,chair,boy,CL,NO
19854,shark,keyboard,CL,NO
19855,chair,tiger,CL,NO
19856,bottle,tank,CL,NO
19857,cup,television,CL,NO
19858,crocodile,beaver,OL,YES
19859,chimpanzee,plain,OL,YES
19860,couch,apple,CL,NO
19861,cloud,orange,CL,NO
19862,cockroach,sea,CL,NO
19863,plate,pine_tree,CL,NO
19864,bowl,television,CL,NO
19865,snake,shrew,CL,NO
19866,lizard,apple,CL,NO
19867,possum,leopard,CL,NO
19868,cup,cup,OL,YES
19869,bear,plate,CL,NO
19870,couch,cup,CL,NO
19871,rocket,cockroach,CL,NO
19872,lamp,skyscraper,CL,NO
19873,wardrobe,skyscraper,CL,NO
19874,dinosaur,pickup_truck,OL,YES
19875,spider,cattle,CL,NO
19876,mushroom,maple_tree,OL,YES
19877,orange,crab,CL,NO
19878,couch,bee,CL,NO
19879,aquarium_fish,streetcar,CL,NO
19880,trout,poppy,CL,NO
19881,television,sea,CL,NO
19882,maple_tree,maple_tree,OL,YES
19883,possum,dinosaur,CL,NO
19884,clock,seal,CL,NO
19885,shark,bowl,OL,YES
19886,palm_tree,table,CL,NO
19887,otter,dolphin,CL,NO
19888,snake,bear,CL,NO
19889,forest,cattle,CL,NO
19890,lion,table,CL,NO
19891,hamster,shrew,OL,YES
19892,road,caterpillar,CL,NO
19893,plate,bus,CL,NO
19894,house,rabbit,CL,NO
19895,rabbit,elephant,CL,NO
19896,skunk,tulip,CL,NO
19897,bee,plain,CL,NO
19898,squirrel,rabbit,CL,NO
19899,keyboard,clock,CL,NO
19900,ray,girl,CL,NO
19901,squirrel,crocodile,CL,NO
19902,plain,crab,CL,NO
19903,porcupine,cattle,CL,NO
19904,porcupine,aquarium_fish,CL,NO
19905,road,apple,CL,NO
19906,maple_tree,squirrel,CL,NO
19907,snake,skyscraper,CL,NO
19908,tiger,train,CL,NO
19909,bee,baby,CL,NO
19910,cloud,tulip,CL,NO
19911,mountain,shark,CL,NO
19912,rabbit,poppy,CL,NO
19913,tiger,ray,CL,NO
19914,boy,boy,OL,YES
19915,lion,tractor,CL,NO
19916,streetcar,telephone,CL,NO
19917,girl,train,CL,NO
19918,snail,house,CL,NO
19919,chimpanzee,clock,CL,NO
19920,fox,poppy,CL,NO
19921,caterpillar,tiger,CL,NO
19922,bed,bed,OL,YES
19923,squirrel,bottle,CL,NO
19924,television,cattle,CL,NO
19925,bicycle,kangaroo,CL,NO
19926,skunk,sweet_pepper,CL,NO
19927,maple_tree,kangaroo,CL,NO
19928,can,pear,CL,NO
19929,leopard,dolphin,CL,NO
19930,tank,bottle,CL,NO
19931,elephant,wardrobe,CL,NO
19932,cattle,shrew,CL,NO
19933,bicycle,shark,CL,NO
19934,plate,pear,CL,NO
19935,bee,motorcycle,CL,NO
19936,bear,whale,CL,NO
19937,maple_tree,shrew,CL,NO
19938,mushroom,lawn_mower,CL,NO
19939,can,kangaroo,CL,NO
19940,bowl,lawn_mower,CL,NO
19941,bicycle,tractor,CL,NO
19942,bus,tractor,CL,NO
19943,dolphin,trout,CL,NO
19944,lizard,fox,CL,NO
19945,camel,cattle,OL,YES
19946,palm_tree,lobster,CL,NO
19947,butterfly,pickup_truck,CL,NO
19948,snail,bowl,OL,YES
19949,pine_tree,boy,CL,NO
19950,road,plate,CL,NO
19951,plain,cloud,CL,NO
19952,raccoon,bed,CL,NO
19953,cloud,caterpillar,CL,NO
19954,mouse,keyboard,CL,NO
19955,pear,wardrobe,CL,NO
19956,rabbit,dolphin,CL,NO
19957,mountain,worm,CL,NO
19958,bicycle,pine_tree,CL,NO
19959,telephone,dolphin,CL,NO
19960,beetle,hamster,CL,NO
19961,rocket,bowl,CL,NO
19962,dolphin,tank,CL,NO
19963,can,turtle,CL,NO
19964,bee,bee,OL,YES
19965,lamp,fox,CL,NO
19966,cattle,spider,CL,NO
19967,beaver,flatfish,CL,NO
19968,pickup_truck,motorcycle,CL,NO
19969,tractor,fox,CL,NO
19970,orange,poppy,CL,NO
19971,poppy,lawn_mower,CL,NO
19972,motorcycle,bear,CL,NO
19973,squirrel,butterfly,CL,NO
19974,porcupine,sweet_pepper,CL,NO
19975,forest,ray,OL,YES
19976,orchid,can,CL,NO
19977,chimpanzee,shrew,CL,NO
19978,plain,mushroom,CL,NO
19979,pear,girl,CL,NO
19980,beetle,pickup_truck,CL,NO
19981,raccoon,wardrobe,CL,NO
19982,plain,kangaroo,CL,NO
19983,skyscraper,seal,CL,NO
19984,seal,raccoon,CL,NO
19985,snake,beetle,CL,NO
19986,palm_tree,flatfish,CL,NO
19987,aquarium_fish,elephant,CL,NO
19988,crab,skunk,CL,NO
19989,rose,tractor,CL,NO
19990,flatfish,worm,CL,NO
19991,bed,bus,CL,NO
19992,flatfish,turtle,CL,NO
19993,streetcar,bowl,CL,NO
19994,lamp,crocodile,CL,NO
19995,couch,shrew,CL,NO
19996,tulip,ray,OL,YES
19997,apple,dolphin,CL,NO
19998,snake,tank,CL,NO
19999,dolphin,plate,CL,NO
20000,elephant,wolf,CL,NO
20001,kangaroo,lion,CL,NO
20002,cattle,caterpillar,CL,NO
20003,rocket,apple,CL,NO
20004,orchid,spider,CL,NO
20005,cattle,bus,CL,NO
20006,chimpanzee,bottle,CL,NO
20007,lawn_mower,flatfish,CL,NO
20008,boy,girl,OL,YES
20009,rabbit,snail,CL,NO
20010,bus,pickup_truck,CL,NO
20011,willow_tree,castle,CL,NO
20012,spider,shrew,CL,NO
20013,otter,trout,CL,NO
20014,road,butterfly,CL,NO
20015,girl,pear,CL,NO
20016,rabbit,chimpanzee,CL,NO
20017,leopard,mushroom,CL,NO
20018,cloud,seal,CL,NO
20019,can,pickup_truck,CL,NO
20020,lion,couch,CL,NO
20021,wardrobe,hamster,CL,NO
20022,cup,motorcycle,CL,NO
20023,bear,train,CL,NO
20024,clock,pickup_truck,CL,NO
20025,crab,oak_tree,CL,NO
20026,pear,lion,CL,NO
20027,shrew,bottle,CL,NO
20028,castle,castle,OL,YES
20029,plate,bee,CL,NO
20030,tractor,television,CL,NO
20031,chimpanzee,sea,CL,NO
20032,plain,turtle,CL,NO
20033,woman,snail,CL,NO
20034,television,television,OL,YES
20035,squirrel,lamp,CL,NO
20036,spider,fox,CL,NO
20037,squirrel,forest,OL,YES
20038,palm_tree,snake,CL,NO
20039,beaver,fox,OL,YES
20040,skyscraper,wardrobe,CL,NO
20041,leopard,shark,CL,NO
20042,maple_tree,pickup_truck,CL,NO
20043,shark,cloud,CL,NO
20044,cockroach,man,CL,NO
20045,dolphin,orange,CL,NO
20046,woman,clock,CL,NO
20047,plain,bowl,CL,NO
20048,bear,dolphin,CL,NO
20049,trout,otter,CL,NO
20050,wolf,possum,CL,NO
20051,can,bed,CL,NO
20052,bowl,aquarium_fish,CL,NO
20053,castle,streetcar,CL,NO
20054,shark,boy,CL,NO
20055,rocket,crab,CL,NO
20056,possum,skunk,CL,NO
20057,ray,forest,CL,NO
20058,baby,house,CL,NO
20059,wolf,train,CL,NO
20060,camel,camel,OL,YES
20061,couch,tank,CL,NO
20062,plain,mountain,CL,NO
20063,television,pickup_truck,CL,NO
20064,pear,bus,CL,NO
20065,skunk,orange,CL,NO
20066,wardrobe,man,CL,NO
20067,raccoon,skyscraper,CL,NO
20068,caterpillar,bed,CL,NO
20069,girl,oak_tree,CL,NO
20070,hamster,bed,CL,NO
20071,dolphin,skunk,CL,NO
20072,snail,mushroom,CL,NO
20073,wolf,crab,CL,NO
20074,butterfly,kangaroo,CL,NO
20075,forest,rocket,CL,NO
20076,willow_tree,tiger,CL,NO
20077,tulip,sea,CL,NO
20078,beaver,beaver,CL,NO
20079,lamp,oak_tree,CL,NO
20080,mouse,castle,CL,NO
20081,streetcar,couch,CL,NO
20082,woman,squirrel,CL,NO
20083,bed,girl,CL,NO
20084,hamster,spider,CL,NO
20085,boy,bottle,CL,NO
20086,pear,snail,CL,NO
20087,can,cockroach,CL,NO
20088,crocodile,cup,CL,NO
20089,chair,shrew,CL,NO
20090,aquarium_fish,snake,CL,NO
20091,can,sea,CL,NO
20092,porcupine,wardrobe,CL,NO
20093,lizard,whale,CL,NO
20094,rose,flatfish,CL,NO
20095,turtle,mushroom,CL,NO
20096,sweet_pepper,raccoon,CL,NO
20097,dinosaur,plate,CL,NO
20098,chair,hamster,CL,NO
20099,couch,leopard,CL,NO
20100,sea,can,CL,NO
20101,pear,streetcar,CL,NO
20102,sea,boy,CL,NO
20103,fox,beetle,CL,NO
20104,whale,plain,CL,NO
20105,squirrel,couch,CL,NO
20106,orange,beaver,CL,NO
20107,snail,cockroach,OL,YES
20108,raccoon,orchid,CL,NO
20109,ray,bus,CL,NO
20110,house,cup,CL,NO
20111,lawn_mower,bicycle,CL,NO
20112,caterpillar,lawn_mower,CL,NO
20113,seal,tank,CL,NO
20114,tiger,bottle,CL,NO
20115,chimpanzee,forest,OL,YES
20116,dinosaur,lamp,CL,NO
20117,sea,rocket,CL,NO
20118,tractor,lizard,CL,NO
20119,bridge,bus,CL,NO
20120,keyboard,plain,OL,YES
20121,cattle,maple_tree,CL,NO
20122,tank,woman,CL,NO
20123,wolf,television,OL,YES
20124,flatfish,mountain,CL,NO
20125,dolphin,spider,CL,NO
20126,bridge,flatfish,CL,NO
20127,aquarium_fish,tulip,CL,NO
20128,shark,keyboard,CL,NO
20129,mouse,oak_tree,CL,NO
20130,seal,bed,CL,NO
20131,chimpanzee,pear,CL,NO
20132,mountain,palm_tree,CL,NO
20133,bee,castle,CL,NO
20134,can,mountain,OL,YES
20135,porcupine,worm,CL,NO
20136,castle,sweet_pepper,CL,NO
20137,clock,leopard,CL,NO
20138,tiger,willow_tree,CL,NO
20139,girl,worm,CL,NO
20140,sweet_pepper,wardrobe,CL,NO
20141,rose,bed,CL,NO
20142,rocket,bear,CL,NO
20143,caterpillar,tractor,CL,NO
20144,cockroach,kangaroo,CL,NO
20145,ray,wolf,CL,NO
20146,orange,keyboard,CL,NO
20147,shark,crocodile,CL,NO
20148,streetcar,raccoon,CL,NO
20149,tractor,oak_tree,CL,NO
20150,orange,orange,OL,YES
20151,wolf,ray,CL,NO
20152,maple_tree,house,CL,NO
20153,orchid,shark,CL,NO
20154,table,mushroom,CL,NO
20155,apple,television,CL,NO
20156,man,hamster,CL,NO
20157,mushroom,pine_tree,CL,NO
20158,sweet_pepper,bottle,CL,NO
20159,apple,turtle,CL,NO
20160,snail,sunflower,CL,NO
20161,cup,lion,CL,NO
20162,house,forest,CL,NO
20163,dolphin,wardrobe,CL,NO
20164,whale,chimpanzee,CL,NO
20165,cup,oak_tree,CL,NO
20166,dinosaur,can,CL,NO
20167,crab,skunk,CL,NO
20168,trout,woman,CL,NO
20169,apple,palm_tree,CL,NO
20170,couch,beaver,CL,NO
20171,hamster,porcupine,CL,NO
20172,lobster,sunflower,CL,NO
20173,tiger,motorcycle,CL,NO
20174,caterpillar,chair,CL,NO
20175,snail,palm_tree,CL,NO
20176,house,pear,CL,NO
20177,motorcycle,plain,CL,NO
20178,camel,lawn_mower,CL,NO
20179,couch,elephant,CL,NO
20180,clock,fox,CL,NO
20181,beetle,snake,CL,NO
20182,sea,bicycle,CL,NO
20183,mountain,skunk,CL,NO
20184,clock,tulip,CL,NO
20185,streetcar,rabbit,CL,NO
20186,bowl,bridge,CL,NO
20187,cockroach,skunk,OL,YES
20188,forest,chair,CL,NO
20189,bear,bus,CL,NO
20190,crab,otter,CL,NO
20191,crab,cup,CL,NO
20192,bridge,cup,CL,NO
20193,bridge,willow_tree,CL,NO
20194,leopard,wardrobe,CL,NO
20195,table,cloud,CL,NO
20196,telephone,pickup_truck,CL,NO
20197,cattle,tank,CL,NO
20198,shark,possum,CL,NO
20199,chair,palm_tree,CL,NO
20200,couch,hamster,CL,NO
20201,television,spider,CL,NO
20202,spider,chimpanzee,CL,NO
20203,trout,beaver,CL,NO
20204,shrew,lawn_mower,CL,NO
20205,mushroom,boy,CL,NO
20206,tractor,flatfish,CL,NO
20207,pine_tree,house,CL,NO
20208,elephant,tulip,CL,NO
20209,pear,motorcycle,CL,NO
20210,chair,pickup_truck,CL,NO
20211,mountain,tractor,CL,NO
20212,plate,sea,CL,NO
20213,orange,bus,CL,NO
20214,camel,clock,CL,NO
20215,rabbit,caterpillar,CL,NO
20216,pine_tree,couch,CL,NO
20217,kangaroo,rose,CL,NO
20218,turtle,cup,CL,NO
20219,possum,rocket,CL,NO
20220,seal,snake,CL,NO
20221,motorcycle,leopard,CL,NO
20222,tiger,keyboard,CL,NO
