index,true_label,random_label,predicted,raw_answer
27953,trees,insects,CL,NO
27954,fish,fruit_and_vegetables,CL,NO
27955,non-insect_invertebrates,flowers,CL,NO
27956,trees,household_electrical_devices,CL,NO
27957,food_containers,household_furniture,OL,YES
27958,fruit_and_vegetables,flowers,CL,NO
27959,people,fruit_and_vegetables,CL,NO
27960,large_omnivores_and_herbivores,standard transportation vehicles,CL,NO
27961,standard transportation vehicles,flowers,CL,NO
27962,trees,large_carnivores,CL,NO
27963,standard transportation vehicles,aquatic_mammals,CL,NO
27964,trees,trees,OL,YES
27965,medium_mammals,non-insect_invertebrates,CL,NO
27966,insects,reptiles,CL,NO
27967,food_containers,food_containers,OL,YES
27968,household_furniture,people,CL,NO
27969,food_containers,household_electrical_devices,CL,NO
27970,large_natural_outdoor_scenes,people,CL,NO
27971,medium_mammals,household_electrical_devices,CL,NO
27972,household_furniture,large_omnivores_and_herbivores,CL,NO
27973,small_mammals,small_mammals,OL,YES
27974,trees,reptiles,CL,NO
27975,household_furniture,large_carnivores,CL,NO
27976,food_containers,large_man-made_outdoor_things,CL,NO
27977,medium_mammals,large_man-made_outdoor_things,CL,NO
27978,large_carnivores,fish,CL,NO
27979,trees,aquatic_mammals,CL,NO
27980,large_carnivores,trees,OL,YES
27981,insects,aquatic_mammals,CL,NO
27982,non-insect_invertebrates,standard transportation vehicles,CL,NO
27983,fish,fruit_and_vegetables,CL,NO
27984,large_omnivores_and_herbivores,medium_mammals,OL,YES
27985,fruit_and_vegetables,flowers,CL,NO
27986,household_electrical_devices,fruit_and_vegetables,CL,NO
27987,trees,large_natural_outdoor_scenes,OL,YES
27988,flowers,large_man-made_outdoor_things,CL,NO
27989,insects,fish,CL,NO
27990,fruit_and_vegetables,household_electrical_devices,CL,NO
27991,standard transportation vehicles,reptiles,CL,NO
27992,fish,standard transportation vehicles,CL,NO
27993,household_electrical_devices,small_mammals,CL,NO
27994,aquatic_mammals,large_natural_outdoor_scenes,CL,NO
27995,large_omnivores_and_herbivores,fish,CL,NO
27996,reptiles,large_omnivores_and_herbivores,CL,NO
27997,trees,large_carnivores,CL,NO
27998,large_carnivores,specialized utility vehicles,CL,NO
27999,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO
28000,specialized utility vehicles,large_man-made_outdoor_things,OL,YES
28001,household_electrical_devices,large_natural_outdoor_scenes,CL,NO
28002,small_mammals,large_omnivores_and_herbivores,CL,NO
28003,aquatic_mammals,people,CL,NO
28004,household_electrical_devices,household_furniture,CL,NO
28005,trees,standard transportation vehicles,CL,NO
28006,large_omnivores_and_herbivores,large_man-made_outdoor_things,CL,NO
28007,large_man-made_outdoor_things,reptiles,CL,NO
28008,small_mammals,reptiles,CL,NO
28009,medium_mammals,large_natural_outdoor_scenes,OL,YES
28010,household_electrical_devices,medium_mammals,CL,NO
28011,specialized utility vehicles,household_furniture,CL,NO
28012,household_furniture,small_mammals,CL,NO
28013,household_furniture,fruit_and_vegetables,CL,NO
28014,standard transportation vehicles,small_mammals,CL,NO
28015,small_mammals,large_carnivores,CL,NO
28016,insects,large_omnivores_and_herbivores,CL,NO
28017,insects,large_carnivores,CL,NO
28018,reptiles,medium_mammals,OL,YES
28019,specialized utility vehicles,large_carnivores,CL,NO
28020,reptiles,medium_mammals,OL,YES
28021,large_man-made_outdoor_things,household_furniture,CL,NO
28022,large_natural_outdoor_scenes,insects,CL,NO
28023,household_electrical_devices,fruit_and_vegetables,CL,NO
28024,reptiles,food_containers,CL,NO
28025,medium_mammals,standard transportation vehicles,CL,NO
28026,flowers,fish,CL,NO
28027,trees,specialized utility vehicles,CL,NO
28028,people,large_carnivores,CL,NO
28029,fruit_and_vegetables,household_electrical_devices,CL,NO
28030,small_mammals,small_mammals,OL,YES
28031,aquatic_mammals,trees,CL,NO
28032,non-insect_invertebrates,large_omnivores_and_herbivores,CL,NO
28033,flowers,specialized utility vehicles,CL,NO
28034,large_carnivores,specialized utility vehicles,CL,NO
28035,large_natural_outdoor_scenes,medium_mammals,CL,NO
28036,fruit_and_vegetables,medium_mammals,CL,NO
28037,aquatic_mammals,large_omnivores_and_herbivores,CL,NO
28038,fruit_and_vegetables,specialized utility vehicles,CL,NO
28039,aquatic_mammals,small_mammals,CL,NO
28040,large_carnivores,flowers,CL,NO
28041,medium_mammals,reptiles,CL,NO
28042,household_furniture,small_mammals,CL,NO
28043,medium_mammals,large_carnivores,CL,NO
28044,large_man-made_outdoor_things,large_carnivores,CL,NO
28045,trees,flowers,CL,NO
28046,trees,large_man-made_outdoor_things,CL,NO
28047,insects,fish,CL,NO
28048,insects,medium_mammals,CL,NO
28049,fruit_and_vegetables,reptiles,CL,NO
28050,small_mammals,household_furniture,CL,NO
28051,standard transportation vehicles,medium_mammals,CL,NO
28052,flowers,flowers,OL,YES
28053,large_carnivores,fish,CL,NO
28054,large_natural_outdoor_scenes,household_furniture,CL,NO
28055,fruit_and_vegetables,large_carnivores,CL,NO
28056,specialized utility vehicles,reptiles,CL,NO
28057,large_omnivores_and_herbivores,fish,CL,NO
28058,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
28059,fish,small_mammals,CL,NO
28060,fish,household_furniture,CL,NO
28061,insects,insects,OL,YES
28062,standard transportation vehicles,large_carnivores,CL,NO
28063,non-insect_invertebrates,large_carnivores,CL,NO
28064,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
28065,trees,trees,OL,YES
28066,large_natural_outdoor_scenes,people,CL,NO
28067,standard transportation vehicles,insects,CL,NO
28068,fish,trees,CL,NO
28069,fish,reptiles,CL,NO
28070,household_electrical_devices,food_containers,CL,NO
28071,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
28072,small_mammals,people,CL,NO
28073,standard transportation vehicles,large_man-made_outdoor_things,CL,NO
28074,large_man-made_outdoor_things,aquatic_mammals,CL,NO
28075,reptiles,large_natural_outdoor_scenes,OL,YES
28076,large_omnivores_and_herbivores,insects,CL,NO
28077,specialized utility vehicles,people,CL,NO
28078,large_carnivores,large_natural_outdoor_scenes,OL,YES
28079,insects,aquatic_mammals,CL,NO
28080,fruit_and_vegetables,fish,CL,NO
28081,small_mammals,fruit_and_vegetables,CL,NO
28082,medium_mammals,large_man-made_outdoor_things,CL,NO
28083,fruit_and_vegetables,large_natural_outdoor_scenes,OL,YES
28084,food_containers,standard transportation vehicles,CL,NO
28085,non-insect_invertebrates,large_carnivores,CL,NO
28086,flowers,specialized utility vehicles,CL,NO
28087,flowers,fruit_and_vegetables,CL,NO
28088,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
28089,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO
28090,food_containers,insects,CL,NO
28091,food_containers,insects,CL,NO
28092,fruit_and_vegetables,medium_mammals,CL,NO
28093,reptiles,standard transportation vehicles,CL,NO
28094,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
28095,large_man-made_outdoor_things,large_man-made_outdoor_things,OL,YES
28096,flowers,medium_mammals,CL,NO
28097,people,medium_mammals,CL,NO
28098,food_containers,large_man-made_outdoor_things,CL,NO
28099,large_man-made_outdoor_things,food_containers,CL,NO
28100,large_natural_outdoor_scenes,people,CL,NO
28101,flowers,large_natural_outdoor_scenes,OL,YES
28102,specialized utility vehicles,medium_mammals,CL,NO
28103,large_natural_outdoor_scenes,flowers,CL,NO
28104,insects,food_containers,CL,NO
28105,large_carnivores,small_mammals,CL,NO
28106,insects,household_furniture,CL,NO
28107,household_electrical_devices,reptiles,CL,NO
28108,trees,reptiles,CL,NO
28109,household_electrical_devices,large_carnivores,CL,NO
28110,non-insect_invertebrates,large_omnivores_and_herbivores,CL,NO
28111,insects,aquatic_mammals,CL,NO
28112,fish,aquatic_mammals,CL,NO
28113,insects,large_omnivores_and_herbivores,CL,NO
28114,non-insect_invertebrates,fish,CL,NO
28115,non-insect_invertebrates,insects,CL,NO
28116,aquatic_mammals,specialized utility vehicles,CL,NO
28117,reptiles,large_natural_outdoor_scenes,CL,NO
28118,large_natural_outdoor_scenes,reptiles,CL,NO
28119,specialized utility vehicles,medium_mammals,CL,NO
28120,food_containers,aquatic_mammals,CL,NO
28121,people,medium_mammals,CL,NO
28122,specialized utility vehicles,people,CL,NO
28123,large_man-made_outdoor_things,small_mammals,CL,NO
28124,large_omnivores_and_herbivores,people,CL,NO
28125,fish,household_furniture,CL,NO
28126,fish,household_electrical_devices,CL,NO
28127,large_carnivores,large_carnivores,OL,YES
28128,small_mammals,insects,CL,NO
28129,medium_mammals,large_natural_outdoor_scenes,CL,NO
28130,small_mammals,non-insect_invertebrates,CL,NO
28131,trees,aquatic_mammals,CL,NO
28132,household_electrical_devices,large_natural_outdoor_scenes,CL,NO
28133,household_electrical_devices,insects,CL,NO
28134,large_man-made_outdoor_things,medium_mammals,CL,NO
28135,small_mammals,small_mammals,OL,YES
28136,food_containers,standard transportation vehicles,CL,NO
28137,food_containers,fish,CL,NO
28138,large_omnivores_and_herbivores,insects,CL,NO
28139,aquatic_mammals,standard transportation vehicles,CL,NO
28140,flowers,flowers,OL,YES
28141,flowers,fruit_and_vegetables,CL,NO
28142,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO
28143,small_mammals,trees,CL,NO
28144,specialized utility vehicles,specialized utility vehicles,CL,NO
28145,fruit_and_vegetables,fruit_and_vegetables,OL,YES
28146,flowers,household_electrical_devices,CL,NO
28147,standard transportation vehicles,small_mammals,CL,NO
28148,medium_mammals,aquatic_mammals,CL,NO
28149,non-insect_invertebrates,household_electrical_devices,CL,NO
28150,medium_mammals,large_natural_outdoor_scenes,OL,YES
28151,specialized utility vehicles,fruit_and_vegetables,CL,NO
28152,non-insect_invertebrates,insects,OL,YES
28153,household_electrical_devices,aquatic_mammals,CL,NO
28154,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO
28155,fish,insects,CL,NO
28156,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO
28157,non-insect_invertebrates,large_omnivores_and_herbivores,CL,NO
28158,large_omnivores_and_herbivores,food_containers,CL,NO
28159,large_omnivores_and_herbivores,fruit_and_vegetables,CL,NO
28160,household_electrical_devices,specialized utility vehicles,OL,YES
28161,large_carnivores,standard transportation vehicles,CL,NO
28162,household_furniture,reptiles,CL,NO
28163,household_electrical_devices,food_containers,CL,NO
28164,flowers,large_natural_outdoor_scenes,OL,YES
28165,specialized utility vehicles,reptiles,CL,NO
28166,food_containers,household_furniture,OL,YES
28167,insects,household_furniture,CL,NO
28168,specialized utility vehicles,standard transportation vehicles,OL,YES
28169,large_natural_outdoor_scenes,household_furniture,CL,NO
28170,aquatic_mammals,specialized utility vehicles,CL,NO
28171,people,small_mammals,CL,NO
28172,fish,large_man-made_outdoor_things,CL,NO
28173,household_electrical_devices,food_containers,CL,NO
28174,non-insect_invertebrates,insects,CL,NO
28175,household_electrical_devices,fruit_and_vegetables,CL,NO
28176,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
28177,fruit_and_vegetables,standard transportation vehicles,CL,NO
28178,medium_mammals,large_man-made_outdoor_things,CL,NO
28179,household_furniture,household_furniture,OL,YES
28180,fruit_and_vegetables,large_omnivores_and_herbivores,CL,NO
28181,trees,flowers,CL,NO
28182,specialized utility vehicles,small_mammals,CL,NO
28183,large_man-made_outdoor_things,flowers,CL,NO
28184,large_carnivores,household_furniture,CL,NO
28185,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
28186,large_natural_outdoor_scenes,non-insect_invertebrates,CL,NO
28187,food_containers,specialized utility vehicles,CL,NO
28188,non-insect_invertebrates,medium_mammals,CL,NO
28189,fish,aquatic_mammals,CL,NO
28190,small_mammals,insects,CL,NO
28191,large_natural_outdoor_scenes,standard transportation vehicles,CL,NO
28192,flowers,household_electrical_devices,CL,NO
28193,reptiles,flowers,CL,NO
28194,aquatic_mammals,specialized utility vehicles,CL,NO
28195,trees,food_containers,CL,NO
28196,people,large_man-made_outdoor_things,CL,NO
28197,reptiles,large_man-made_outdoor_things,CL,NO
28198,household_electrical_devices,large_man-made_outdoor_things,CL,NO
28199,medium_mammals,insects,CL,NO
28200,insects,fruit_and_vegetables,CL,NO
28201,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
28202,flowers,people,CL,NO
28203,medium_mammals,specialized utility vehicles,CL,NO
28204,non-insect_invertebrates,household_electrical_devices,CL,NO
28205,aquatic_mammals,large_natural_outdoor_scenes,OL,YES
28206,trees,large_man-made_outdoor_things,CL,NO
28207,non-insect_invertebrates,aquatic_mammals,CL,NO
28208,trees,people,CL,NO
28209,fish,large_omnivores_and_herbivores,CL,NO
28210,people,large_omnivores_and_herbivores,CL,NO
28211,specialized utility vehicles,flowers,CL,NO
28212,trees,non-insect_invertebrates,CL,NO
28213,standard transportation vehicles,food_containers,CL,NO
28214,fruit_and_vegetables,household_electrical_devices,CL,NO
28215,people,small_mammals,OL,YES
28216,non-insect_invertebrates,large_man-made_outdoor_things,CL,NO
28217,large_man-made_outdoor_things,reptiles,CL,NO
28218,trees,small_mammals,CL,NO
28219,fruit_and_vegetables,fish,CL,NO
28220,large_carnivores,large_omnivores_and_herbivores,CL,NO
28221,insects,standard transportation vehicles,CL,NO
28222,aquatic_mammals,trees,CL,NO
28223,large_omnivores_and_herbivores,insects,CL,NO
28224,people,medium_mammals,CL,NO
28225,food_containers,trees,CL,NO
28226,specialized utility vehicles,large_man-made_outdoor_things,OL,YES
28227,large_omnivores_and_herbivores,food_containers,CL,NO
28228,fruit_and_vegetables,small_mammals,CL,NO
28229,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
28230,large_man-made_outdoor_things,fish,CL,NO
28231,people,household_furniture,CL,NO
28232,non-insect_invertebrates,household_furniture,CL,NO
28233,food_containers,food_containers,OL,YES
28234,specialized utility vehicles,fish,CL,NO
28235,insects,insects,OL,YES
28236,people,non-insect_invertebrates,CL,NO
28237,reptiles,people,CL,NO
28238,large_carnivores,food_containers,CL,NO
28239,specialized utility vehicles,fish,CL,NO
28240,household_furniture,people,CL,NO
28241,large_natural_outdoor_scenes,food_containers,CL,NO
28242,non-insect_invertebrates,reptiles,CL,NO
28243,insects,standard transportation vehicles,CL,NO
28244,household_electrical_devices,non-insect_invertebrates,CL,NO
28245,food_containers,trees,CL,NO
28246,small_mammals,flowers,CL,NO
28247,large_omnivores_and_herbivores,reptiles,CL,NO
28248,large_carnivores,household_furniture,CL,NO
28249,household_furniture,medium_mammals,CL,NO
28250,reptiles,large_natural_outdoor_scenes,CL,NO
28251,flowers,people,CL,NO
28252,fruit_and_vegetables,specialized utility vehicles,CL,NO
28253,flowers,large_natural_outdoor_scenes,OL,YES
28254,flowers,large_natural_outdoor_scenes,OL,YES
28255,insects,fish,CL,NO
28256,large_carnivores,insects,CL,NO
28257,household_electrical_devices,large_man-made_outdoor_things,CL,NO
28258,trees,aquatic_mammals,CL,NO
28259,standard transportation vehicles,large_natural_outdoor_scenes,CL,NO
28260,insects,people,CL,NO
28261,small_mammals,reptiles,CL,NO
28262,medium_mammals,food_containers,CL,NO
28263,reptiles,specialized utility vehicles,CL,NO
28264,small_mammals,household_furniture,CL,NO
28265,flowers,insects,CL,NO
28266,trees,aquatic_mammals,CL,NO
28267,non-insect_invertebrates,trees,CL,NO
28268,reptiles,non-insect_invertebrates,CL,NO
28269,reptiles,household_furniture,CL,NO
28270,aquatic_mammals,specialized utility vehicles,CL,NO
28271,specialized utility vehicles,large_carnivores,CL,NO
28272,specialized utility vehicles,small_mammals,CL,NO
28273,flowers,fruit_and_vegetables,CL,NO
28274,medium_mammals,flowers,CL,NO
28275,specialized utility vehicles,food_containers,CL,NO
28276,large_man-made_outdoor_things,household_electrical_devices,CL,NO
28277,household_furniture,insects,CL,NO
28278,large_carnivores,fruit_and_vegetables,CL,NO
28279,trees,household_furniture,CL,NO
28280,flowers,non-insect_invertebrates,CL,NO
28281,people,large_natural_outdoor_scenes,CL,NO
28282,specialized utility vehicles,fruit_and_vegetables,CL,NO
28283,large_carnivores,large_omnivores_and_herbivores,OL,YES
28284,people,food_containers,CL,NO
28285,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
28286,large_omnivores_and_herbivores,people,CL,NO
28287,medium_mammals,fish,CL,NO
28288,standard transportation vehicles,standard transportation vehicles,CL,NO
28289,food_containers,large_carnivores,CL,NO
28290,household_furniture,large_natural_outdoor_scenes,CL,NO
28291,people,food_containers,CL,NO
28292,medium_mammals,food_containers,CL,NO
28293,fish,food_containers,CL,NO
28294,large_omnivores_and_herbivores,large_carnivores,OL,YES
28295,standard transportation vehicles,aquatic_mammals,CL,NO
28296,specialized utility vehicles,fish,CL,NO
28297,reptiles,fish,CL,NO
28298,large_man-made_outdoor_things,food_containers,CL,NO
28299,small_mammals,medium_mammals,OL,YES
28300,food_containers,small_mammals,CL,NO
28301,fish,insects,CL,NO
28302,household_electrical_devices,large_omnivores_and_herbivores,CL,NO
28303,flowers,specialized utility vehicles,CL,NO
28304,food_containers,standard transportation vehicles,CL,NO
28305,household_furniture,small_mammals,CL,NO
28306,fruit_and_vegetables,trees,CL,NO
28307,small_mammals,food_containers,CL,NO
28308,fish,food_containers,CL,NO
28309,aquatic_mammals,flowers,CL,NO
28310,medium_mammals,fish,CL,NO
28311,standard transportation vehicles,standard transportation vehicles,CL,NO
28312,standard transportation vehicles,non-insect_invertebrates,CL,NO
28313,reptiles,large_natural_outdoor_scenes,CL,NO
28314,household_furniture,fruit_and_vegetables,CL,NO
28315,large_omnivores_and_herbivores,food_containers,CL,NO
28316,fruit_and_vegetables,aquatic_mammals,CL,NO
28317,large_carnivores,standard transportation vehicles,CL,NO
28318,large_man-made_outdoor_things,insects,CL,NO
28319,household_furniture,large_omnivores_and_herbivores,CL,NO
28320,fish,household_electrical_devices,CL,NO
28321,fish,food_containers,CL,NO
28322,large_man-made_outdoor_things,large_carnivores,CL,NO
28323,medium_mammals,reptiles,CL,NO
28324,large_natural_outdoor_scenes,household_furniture,CL,NO
28325,trees,household_electrical_devices,CL,NO
28326,aquatic_mammals,fish,CL,NO
28327,specialized utility vehicles,fish,CL,NO
28328,large_omnivores_and_herbivores,medium_mammals,OL,YES
28329,large_carnivores,medium_mammals,OL,YES
28330,aquatic_mammals,household_electrical_devices,CL,NO
28331,standard transportation vehicles,large_natural_outdoor_scenes,CL,NO
28332,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
28333,large_carnivores,food_containers,CL,NO
28334,standard transportation vehicles,fish,CL,NO
28335,standard transportation vehicles,large_omnivores_and_herbivores,CL,NO
28336,small_mammals,non-insect_invertebrates,CL,NO
28337,reptiles,household_electrical_devices,CL,NO
28338,reptiles,fish,CL,NO
28339,medium_mammals,large_man-made_outdoor_things,CL,NO
28340,household_furniture,household_furniture,OL,YES
28341,aquatic_mammals,large_natural_outdoor_scenes,OL,YES
28342,trees,fish,CL,NO
28343,reptiles,standard transportation vehicles,CL,NO
28344,medium_mammals,standard transportation vehicles,CL,NO
28345,non-insect_invertebrates,reptiles,OL,YES
28346,trees,household_furniture,CL,NO
28347,flowers,people,CL,NO
28348,flowers,household_electrical_devices,CL,NO
28349,specialized utility vehicles,flowers,CL,NO
28350,large_omnivores_and_herbivores,large_omnivores_and_herbivores,OL,YES
28351,insects,aquatic_mammals,CL,NO
28352,fish,aquatic_mammals,OL,YES
28353,standard transportation vehicles,people,CL,NO
28354,people,flowers,CL,NO
28355,large_natural_outdoor_scenes,people,CL,NO
28356,specialized utility vehicles,large_natural_outdoor_scenes,OL,YES
28357,reptiles,large_natural_outdoor_scenes,OL,YES
28358,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
28359,large_omnivores_and_herbivores,medium_mammals,OL,YES
28360,specialized utility vehicles,non-insect_invertebrates,CL,NO
28361,fruit_and_vegetables,aquatic_mammals,CL,NO
28362,small_mammals,fish,CL,NO
28363,insects,household_furniture,CL,NO
28364,household_furniture,large_carnivores,CL,NO
28365,flowers,non-insect_invertebrates,CL,NO
28366,large_man-made_outdoor_things,large_carnivores,CL,NO
28367,flowers,fruit_and_vegetables,CL,NO
28368,standard transportation vehicles,standard transportation vehicles,CL,NO
28369,medium_mammals,fish,CL,NO
28370,fruit_and_vegetables,aquatic_mammals,CL,NO
28371,large_carnivores,medium_mammals,OL,YES
28372,medium_mammals,large_man-made_outdoor_things,CL,NO
28373,aquatic_mammals,specialized utility vehicles,CL,NO
28374,food_containers,food_containers,CL,NO
28375,small_mammals,large_natural_outdoor_scenes,OL,YES
28376,aquatic_mammals,household_furniture,CL,NO
28377,household_furniture,large_man-made_outdoor_things,CL,NO
28378,insects,flowers,CL,NO
28379,reptiles,fruit_and_vegetables,CL,NO
28380,food_containers,large_man-made_outdoor_things,CL,NO
28381,insects,large_natural_outdoor_scenes,CL,NO
28382,specialized utility vehicles,specialized utility vehicles,CL,NO
28383,flowers,large_carnivores,CL,NO
28384,large_natural_outdoor_scenes,flowers,CL,NO
28385,large_omnivores_and_herbivores,large_carnivores,CL,NO
28386,flowers,large_omnivores_and_herbivores,CL,NO
28387,non-insect_invertebrates,insects,CL,NO
28388,medium_mammals,people,CL,NO
28389,insects,large_man-made_outdoor_things,CL,NO
28390,large_carnivores,medium_mammals,OL,YES
28391,household_furniture,medium_mammals,CL,NO
28392,people,household_electrical_devices,CL,NO
28393,food_containers,specialized utility vehicles,CL,NO
28394,standard transportation vehicles,insects,CL,NO
28395,large_man-made_outdoor_things,reptiles,CL,NO
28396,standard transportation vehicles,flowers,CL,NO
28397,large_omnivores_and_herbivores,non-insect_invertebrates,CL,NO
28398,people,large_carnivores,CL,NO
28399,insects,fruit_and_vegetables,CL,NO
28400,trees,food_containers,CL,NO
28401,large_man-made_outdoor_things,medium_mammals,CL,NO
28402,trees,household_furniture,CL,NO
28403,fish,people,CL,NO
28404,flowers,people,CL,NO
28405,specialized utility vehicles,reptiles,CL,NO
28406,small_mammals,large_natural_outdoor_scenes,OL,YES
28407,insects,non-insect_invertebrates,OL,YES
28408,household_electrical_devices,large_carnivores,CL,NO
28409,specialized utility vehicles,household_electrical_devices,CL,NO
28410,large_carnivores,standard transportation vehicles,CL,NO
28411,large_carnivores,trees,CL,NO
28412,fruit_and_vegetables,household_furniture,CL,NO
28413,large_man-made_outdoor_things,large_man-made_outdoor_things,CL,NO
28414,insects,large_man-made_outdoor_things,CL,NO
28415,non-insect_invertebrates,large_omnivores_and_herbivores,OL,YES
28416,large_omnivores_and_herbivores,trees,CL,NO
28417,reptiles,large_carnivores,CL,NO
28418,people,food_containers,CL,NO
28419,large_man-made_outdoor_things,people,CL,NO
28420,aquatic_mammals,insects,CL,NO
28421,standard transportation vehicles,standard transportation vehicles,OL,YES
28422,large_omnivores_and_herbivores,medium_mammals,OL,YES
28423,aquatic_mammals,trees,CL,NO
28424,standard transportation vehicles,aquatic_mammals,CL,NO
28425,people,food_containers,CL,NO
28426,large_man-made_outdoor_things,non-insect_invertebrates,CL,NO
28427,small_mammals,large_natural_outdoor_scenes,CL,NO
28428,people,household_furniture,CL,NO
28429,people,flowers,CL,NO
28430,aquatic_mammals,fruit_and_vegetables,CL,NO
28431,large_man-made_outdoor_things,specialized utility vehicles,CL,NO
28432,aquatic_mammals,large_natural_outdoor_scenes,OL,YES
28433,large_omnivores_and_herbivores,non-insect_invertebrates,CL,NO
28434,fruit_and_vegetables,flowers,CL,NO
28435,non-insect_invertebrates,large_carnivores,CL,NO
28436,large_omnivores_and_herbivores,flowers,CL,NO
28437,medium_mammals,large_man-made_outdoor_things,CL,NO
28438,reptiles,reptiles,CL,NO
28439,medium_mammals,medium_mammals,OL,YES
28440,specialized utility vehicles,large_omnivores_and_herbivores,CL,NO
28441,medium_mammals,reptiles,CL,NO
28442,household_furniture,food_containers,CL,NO
28443,large_man-made_outdoor_things,food_containers,CL,NO
28444,fruit_and_vegetables,fruit_and_vegetables,OL,YES
28445,reptiles,standard transportation vehicles,CL,NO
28446,flowers,household_electrical_devices,CL,NO
28447,large_man-made_outdoor_things,fish,CL,NO
28448,household_furniture,large_man-made_outdoor_things,CL,NO
28449,household_furniture,small_mammals,CL,NO
28450,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
28451,large_omnivores_and_herbivores,small_mammals,OL,YES
28452,people,large_natural_outdoor_scenes,OL,YES
28453,household_furniture,standard transportation vehicles,CL,NO
28454,large_man-made_outdoor_things,large_carnivores,CL,NO
28455,non-insect_invertebrates,aquatic_mammals,CL,NO
28456,insects,insects,OL,YES
28457,non-insect_invertebrates,aquatic_mammals,CL,NO
28458,food_containers,food_containers,CL,NO
28459,large_natural_outdoor_scenes,large_man-made_outdoor_things,CL,NO
28460,food_containers,fruit_and_vegetables,CL,NO
28461,household_electrical_devices,insects,CL,NO
28462,large_omnivores_and_herbivores,flowers,CL,NO
28463,large_carnivores,household_electrical_devices,CL,NO
28464,large_carnivores,medium_mammals,OL,YES
28465,large_omnivores_and_herbivores,specialized utility vehicles,CL,NO
28466,specialized utility vehicles,specialized utility vehicles,CL,NO
28467,large_carnivores,large_carnivores,OL,YES
28468,large_omnivores_and_herbivores,aquatic_mammals,CL,NO
28469,people,fish,CL,NO
28470,large_carnivores,large_carnivores,OL,YES
28471,specialized utility vehicles,standard transportation vehicles,CL,NO
28472,household_electrical_devices,large_man-made_outdoor_things,CL,NO
28473,large_carnivores,trees,OL,YES
28474,household_electrical_devices,aquatic_mammals,CL,NO
28475,specialized utility vehicles,household_furniture,CL,NO
28476,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
28477,large_natural_outdoor_scenes,large_omnivores_and_herbivores,CL,NO
28478,aquatic_mammals,reptiles,CL,NO
28479,fish,fish,CL,NO
28480,large_omnivores_and_herbivores,trees,CL,NO
28481,trees,small_mammals,CL,NO
28482,insects,large_natural_outdoor_scenes,CL,NO
28483,medium_mammals,reptiles,CL,NO
28484,fruit_and_vegetables,non-insect_invertebrates,CL,NO
28485,large_man-made_outdoor_things,fruit_and_vegetables,CL,NO
28486,large_natural_outdoor_scenes,reptiles,CL,NO
28487,large_carnivores,food_containers,CL,NO
28488,flowers,insects,CL,NO
28489,medium_mammals,aquatic_mammals,CL,NO
28490,large_carnivores,fruit_and_vegetables,CL,NO
28491,household_furniture,small_mammals,CL,NO
28492,large_man-made_outdoor_things,household_furniture,CL,NO
28493,non-insect_invertebrates,large_man-made_outdoor_things,CL,NO
28494,fish,household_furniture,CL,NO
28495,aquatic_mammals,specialized utility vehicles,CL,NO
28496,large_omnivores_and_herbivores,reptiles,CL,NO
28497,household_electrical_devices,fish,CL,NO
28498,fish,large_omnivores_and_herbivores,CL,NO
28499,large_man-made_outdoor_things,standard transportation vehicles,CL,NO
28500,standard transportation vehicles,fruit_and_vegetables,CL,NO
28501,food_containers,aquatic_mammals,CL,NO
28502,reptiles,large_man-made_outdoor_things,CL,NO
28503,people,standard transportation vehicles,CL,NO
28504,flowers,medium_mammals,CL,NO
28505,fruit_and_vegetables,flowers,CL,NO
28506,fish,aquatic_mammals,OL,YES
28507,insects,large_natural_outdoor_scenes,CL,NO
28508,small_mammals,household_electrical_devices,CL,NO
28509,large_natural_outdoor_scenes,small_mammals,CL,NO
28510,insects,flowers,OL,YES
28511,small_mammals,fruit_and_vegetables,CL,NO
28512,specialized utility vehicles,standard transportation vehicles,OL,YES
28513,household_furniture,trees,CL,NO
28514,aquatic_mammals,large_carnivores,CL,NO
28515,fruit_and_vegetables,large_man-made_outdoor_things,CL,NO
28516,trees,standard transportation vehicles,CL,NO
28517,large_man-made_outdoor_things,fish,CL,NO
28518,large_carnivores,household_furniture,CL,NO
28519,insects,large_natural_outdoor_scenes,OL,YES
28520,trees,household_furniture,CL,NO
28521,fish,fruit_and_vegetables,CL,NO
28522,food_containers,non-insect_invertebrates,CL,NO
