index,true_label,candidate_labels,complementary_label
22213,4,"['cat'; 'horse'; 'deer'; 'ship'; 'frog']",ship
22214,8,"['truck'; 'cat'; 'airplane'; 'deer'; 'dog']",truck
22215,2,"['airplane'; 'automobile'; 'horse'; 'truck'; 'frog']",automobile
22216,3,"['ship'; 'frog'; 'cat'; 'dog'; 'airplane']",frog
22217,1,"['ship'; 'automobile'; 'deer'; 'cat'; 'bird']",deer
22218,8,"['truck'; 'dog'; 'deer'; 'cat'; 'airplane']",dog
22219,7,"['automobile'; 'bird'; 'truck'; 'airplane'; 'frog']",truck
22220,9,"['deer'; 'airplane'; 'ship'; 'automobile'; 'frog']",deer
22221,1,"['bird'; 'ship'; 'automobile'; 'cat'; 'deer']",bird
22222,7,"['bird'; 'frog'; 'automobile'; 'truck'; 'airplane']",automobile
22223,3,"['ship'; 'airplane'; 'dog'; 'cat'; 'frog']",ship
22224,5,"['cat'; 'dog'; 'bird'; 'deer'; 'airplane']",bird
22225,5,"['airplane'; 'bird'; 'deer'; 'cat'; 'dog']",airplane
22226,3,"['cat'; 'airplane'; 'frog'; 'ship'; 'dog']",airplane
22227,1,"['automobile'; 'ship'; 'bird'; 'deer'; 'cat']",ship
22228,2,"['truck'; 'automobile'; 'airplane'; 'frog'; 'horse']",frog
22229,5,"['bird'; 'airplane'; 'cat'; 'deer'; 'dog']",bird
22230,4,"['deer'; 'cat'; 'frog'; 'horse'; 'ship']",ship
22231,3,"['airplane'; 'ship'; 'frog'; 'dog'; 'cat']",ship
22232,5,"['cat'; 'bird'; 'deer'; 'airplane'; 'dog']",bird
22233,9,"['ship'; 'deer'; 'frog'; 'automobile'; 'airplane']",deer
22234,8,"['truck'; 'cat'; 'dog'; 'deer'; 'airplane']",cat
22235,5,"['airplane'; 'deer'; 'cat'; 'bird'; 'dog']",deer
22236,6,"['bird'; 'deer'; 'automobile'; 'horse'; 'dog']",automobile
22237,6,"['bird'; 'horse'; 'dog'; 'automobile'; 'deer']",automobile
22238,0,"['deer'; 'automobile'; 'truck'; 'airplane'; 'frog']",deer
22239,3,"['dog'; 'cat'; 'airplane'; 'frog'; 'ship']",airplane
22240,9,"['airplane'; 'automobile'; 'frog'; 'ship'; 'deer']",frog
22241,4,"['ship'; 'deer'; 'frog'; 'horse'; 'cat']",frog
22242,6,"['horse'; 'deer'; 'bird'; 'automobile'; 'dog']",automobile
22243,4,"['ship'; 'horse'; 'deer'; 'frog'; 'cat']",frog
22244,3,"['airplane'; 'dog'; 'frog'; 'cat'; 'ship']",airplane
22245,3,"['frog'; 'ship'; 'airplane'; 'dog'; 'cat']",ship
22246,4,"['frog'; 'deer'; 'horse'; 'cat'; 'ship']",ship
22247,4,"['ship'; 'frog'; 'deer'; 'cat'; 'horse']",frog
22248,2,"['horse'; 'airplane'; 'automobile'; 'frog'; 'truck']",horse
22249,0,"['truck'; 'airplane'; 'deer'; 'automobile'; 'frog']",deer
22250,2,"['automobile'; 'frog'; 'horse'; 'airplane'; 'truck']",frog
22251,3,"['airplane'; 'dog'; 'cat'; 'frog'; 'ship']",dog
22252,9,"['airplane'; 'frog'; 'ship'; 'deer'; 'automobile']",frog
22253,3,"['frog'; 'cat'; 'dog'; 'ship'; 'airplane']",ship
22254,0,"['frog'; 'deer'; 'airplane'; 'truck'; 'automobile']",truck
22255,8,"['airplane'; 'deer'; 'cat'; 'truck'; 'dog']",deer
22256,6,"['automobile'; 'deer'; 'bird'; 'horse'; 'dog']",automobile
22257,0,"['airplane'; 'frog'; 'deer'; 'truck'; 'automobile']",frog
22258,0,"['truck'; 'frog'; 'automobile'; 'airplane'; 'deer']",frog
22259,4,"['horse'; 'frog'; 'cat'; 'deer'; 'ship']",ship
22260,6,"['dog'; 'bird'; 'horse'; 'deer'; 'automobile']",automobile
22261,1,"['cat'; 'automobile'; 'deer'; 'bird'; 'ship']",cat
22262,8,"['truck'; 'dog'; 'cat'; 'deer'; 'airplane']",dog
22263,6,"['bird'; 'deer'; 'horse'; 'dog'; 'automobile']",automobile
22264,0,"['airplane'; 'deer'; 'truck'; 'automobile'; 'frog']",deer
22265,1,"['cat'; 'bird'; 'ship'; 'automobile'; 'deer']",cat
22266,6,"['horse'; 'bird'; 'dog'; 'automobile'; 'deer']",automobile
22267,7,"['frog'; 'bird'; 'truck'; 'airplane'; 'automobile']",truck
22268,8,"['deer'; 'cat'; 'truck'; 'dog'; 'airplane']",deer
22269,1,"['ship'; 'cat'; 'bird'; 'deer'; 'automobile']",cat
22270,1,"['automobile'; 'ship'; 'bird'; 'cat'; 'deer']",ship
22271,0,"['automobile'; 'deer'; 'truck'; 'airplane'; 'frog']",deer
22272,7,"['automobile'; 'frog'; 'bird'; 'airplane'; 'truck']",frog
22273,3,"['frog'; 'ship'; 'airplane'; 'dog'; 'cat']",ship
22274,4,"['deer'; 'ship'; 'frog'; 'cat'; 'horse']",ship
22275,2,"['truck'; 'frog'; 'airplane'; 'horse'; 'automobile']",frog
22276,0,"['deer'; 'airplane'; 'truck'; 'automobile'; 'frog']",deer
22277,6,"['dog'; 'horse'; 'bird'; 'automobile'; 'deer']",automobile
22278,3,"['airplane'; 'cat'; 'frog'; 'dog'; 'ship']",airplane
22279,2,"['frog'; 'automobile'; 'horse'; 'airplane'; 'truck']",automobile
22280,2,"['automobile'; 'airplane'; 'frog'; 'truck'; 'horse']",truck
22281,2,"['automobile'; 'truck'; 'airplane'; 'frog'; 'horse']",frog
22282,6,"['bird'; 'dog'; 'automobile'; 'horse'; 'deer']",automobile
22283,6,"['automobile'; 'deer'; 'dog'; 'bird'; 'horse']",automobile
22284,4,"['deer'; 'ship'; 'horse'; 'cat'; 'frog']",ship
22285,9,"['ship'; 'frog'; 'deer'; 'automobile'; 'airplane']",frog
22286,0,"['truck'; 'deer'; 'automobile'; 'airplane'; 'frog']",deer
22287,2,"['horse'; 'automobile'; 'airplane'; 'truck'; 'frog']",horse
22288,4,"['cat'; 'horse'; 'ship'; 'frog'; 'deer']",ship
22289,5,"['airplane'; 'bird'; 'deer'; 'cat'; 'dog']",bird
22290,6,"['horse'; 'automobile'; 'bird'; 'dog'; 'deer']",horse
22291,7,"['airplane'; 'automobile'; 'truck'; 'frog'; 'bird']",frog
22292,1,"['automobile'; 'deer'; 'cat'; 'ship'; 'bird']",deer
22293,0,"['truck'; 'automobile'; 'deer'; 'airplane'; 'frog']",deer
22294,3,"['ship'; 'frog'; 'cat'; 'airplane'; 'dog']",frog
22295,6,"['dog'; 'deer'; 'bird'; 'automobile'; 'horse']",automobile
22296,9,"['frog'; 'ship'; 'automobile'; 'airplane'; 'deer']",ship
22297,2,"['truck'; 'airplane'; 'frog'; 'automobile'; 'horse']",frog
22298,1,"['cat'; 'ship'; 'bird'; 'automobile'; 'deer']",cat
22299,0,"['truck'; 'frog'; 'deer'; 'airplane'; 'automobile']",frog
22300,8,"['truck'; 'dog'; 'cat'; 'airplane'; 'deer']",truck
22301,5,"['cat'; 'bird'; 'dog'; 'airplane'; 'deer']",bird
22302,3,"['dog'; 'airplane'; 'ship'; 'cat'; 'frog']",airplane
22303,1,"['deer'; 'ship'; 'automobile'; 'cat'; 'bird']",deer
22304,0,"['frog'; 'deer'; 'airplane'; 'automobile'; 'truck']",frog
22305,5,"['dog'; 'bird'; 'deer'; 'cat'; 'airplane']",bird
22306,1,"['cat'; 'automobile'; 'deer'; 'ship'; 'bird']",cat
22307,2,"['frog'; 'truck'; 'automobile'; 'airplane'; 'horse']",truck
22308,0,"['automobile'; 'deer'; 'frog'; 'truck'; 'airplane']",deer
22309,7,"['airplane'; 'bird'; 'frog'; 'truck'; 'automobile']",bird
22310,2,"['horse'; 'airplane'; 'frog'; 'automobile'; 'truck']",horse
22311,9,"['deer'; 'airplane'; 'ship'; 'automobile'; 'frog']",deer
22312,7,"['bird'; 'airplane'; 'frog'; 'automobile'; 'truck']",airplane
22313,2,"['truck'; 'horse'; 'airplane'; 'automobile'; 'frog']",truck
22314,1,"['cat'; 'automobile'; 'bird'; 'ship'; 'deer']",cat
22315,9,"['ship'; 'frog'; 'airplane'; 'deer'; 'automobile']",frog
22316,1,"['bird'; 'deer'; 'cat'; 'ship'; 'automobile']",bird
22317,0,"['deer'; 'automobile'; 'frog'; 'airplane'; 'truck']",deer
22318,4,"['cat'; 'frog'; 'deer'; 'horse'; 'ship']",frog
22319,7,"['bird'; 'automobile'; 'frog'; 'truck'; 'airplane']",truck
22320,0,"['airplane'; 'automobile'; 'frog'; 'truck'; 'deer']",frog
22321,5,"['airplane'; 'bird'; 'dog'; 'cat'; 'deer']",bird
22322,2,"['frog'; 'airplane'; 'automobile'; 'truck'; 'horse']",airplane
22323,7,"['automobile'; 'airplane'; 'frog'; 'truck'; 'bird']",frog
22324,7,"['bird'; 'frog'; 'automobile'; 'airplane'; 'truck']",automobile
22325,7,"['bird'; 'truck'; 'frog'; 'airplane'; 'automobile']",truck
22326,0,"['truck'; 'deer'; 'airplane'; 'frog'; 'automobile']",deer
22327,7,"['frog'; 'truck'; 'airplane'; 'automobile'; 'bird']",truck
22328,6,"['bird'; 'automobile'; 'dog'; 'deer'; 'horse']",automobile
22329,0,"['automobile'; 'airplane'; 'frog'; 'deer'; 'truck']",frog
22330,9,"['frog'; 'automobile'; 'airplane'; 'deer'; 'ship']",frog
22331,2,"['airplane'; 'truck'; 'frog'; 'automobile'; 'horse']",truck
22332,6,"['deer'; 'horse'; 'automobile'; 'dog'; 'bird']",automobile
22333,9,"['frog'; 'automobile'; 'airplane'; 'ship'; 'deer']",frog
22334,1,"['automobile'; 'deer'; 'ship'; 'bird'; 'cat']",deer
22335,1,"['ship'; 'deer'; 'bird'; 'cat'; 'automobile']",deer
22336,5,"['bird'; 'airplane'; 'cat'; 'dog'; 'deer']",airplane
22337,6,"['horse'; 'bird'; 'dog'; 'automobile'; 'deer']",automobile
22338,5,"['deer'; 'bird'; 'airplane'; 'cat'; 'dog']",bird
22339,6,"['dog'; 'bird'; 'automobile'; 'horse'; 'deer']",automobile
22340,8,"['deer'; 'cat'; 'truck'; 'airplane'; 'dog']",deer
22341,7,"['bird'; 'frog'; 'automobile'; 'airplane'; 'truck']",truck
22342,5,"['deer'; 'bird'; 'airplane'; 'dog'; 'cat']",deer
22343,4,"['deer'; 'ship'; 'frog'; 'horse'; 'cat']",ship
22344,7,"['bird'; 'automobile'; 'frog'; 'truck'; 'airplane']",truck
22345,6,"['horse'; 'bird'; 'deer'; 'automobile'; 'dog']",automobile
22346,9,"['airplane'; 'automobile'; 'ship'; 'frog'; 'deer']",frog
22347,6,"['bird'; 'deer'; 'dog'; 'automobile'; 'horse']",automobile
22348,9,"['frog'; 'airplane'; 'ship'; 'automobile'; 'deer']",frog
22349,1,"['bird'; 'deer'; 'ship'; 'cat'; 'automobile']",bird
22350,0,"['deer'; 'automobile'; 'truck'; 'frog'; 'airplane']",deer
22351,6,"['automobile'; 'horse'; 'dog'; 'deer'; 'bird']",automobile
22352,4,"['deer'; 'frog'; 'ship'; 'cat'; 'horse']",ship
22353,6,"['deer'; 'bird'; 'horse'; 'dog'; 'automobile']",automobile
22354,6,"['bird'; 'dog'; 'automobile'; 'deer'; 'horse']",automobile
22355,5,"['dog'; 'bird'; 'cat'; 'airplane'; 'deer']",bird
22356,6,"['horse'; 'deer'; 'bird'; 'automobile'; 'dog']",automobile
22357,5,"['airplane'; 'deer'; 'dog'; 'cat'; 'bird']",deer
22358,1,"['cat'; 'ship'; 'bird'; 'automobile'; 'deer']",cat
22359,7,"['bird'; 'automobile'; 'frog'; 'truck'; 'airplane']",truck
22360,4,"['ship'; 'deer'; 'cat'; 'horse'; 'frog']",deer
22361,4,"['ship'; 'cat'; 'deer'; 'horse'; 'frog']",cat
22362,6,"['horse'; 'automobile'; 'deer'; 'bird'; 'dog']",horse
22363,6,"['automobile'; 'horse'; 'dog'; 'bird'; 'deer']",automobile
22364,3,"['ship'; 'dog'; 'cat'; 'frog'; 'airplane']",frog
22365,1,"['cat'; 'deer'; 'automobile'; 'ship'; 'bird']",cat
22366,9,"['deer'; 'frog'; 'ship'; 'automobile'; 'airplane']",deer
22367,9,"['automobile'; 'airplane'; 'deer'; 'ship'; 'frog']",deer
22368,3,"['cat'; 'frog'; 'ship'; 'airplane'; 'dog']",ship
22369,4,"['frog'; 'ship'; 'horse'; 'deer'; 'cat']",ship
22370,0,"['truck'; 'automobile'; 'deer'; 'airplane'; 'frog']",deer
22371,4,"['frog'; 'ship'; 'cat'; 'deer'; 'horse']",ship
22372,1,"['bird'; 'ship'; 'cat'; 'automobile'; 'deer']",bird
22373,2,"['horse'; 'airplane'; 'truck'; 'automobile'; 'frog']",airplane
22374,8,"['airplane'; 'deer'; 'cat'; 'truck'; 'dog']",deer
22375,2,"['airplane'; 'frog'; 'automobile'; 'truck'; 'horse']",airplane
22376,2,"['automobile'; 'truck'; 'frog'; 'airplane'; 'horse']",automobile
22377,3,"['dog'; 'cat'; 'ship'; 'frog'; 'airplane']",ship
22378,4,"['deer'; 'cat'; 'frog'; 'ship'; 'horse']",ship
22379,1,"['deer'; 'automobile'; 'ship'; 'bird'; 'cat']",deer
22380,7,"['truck'; 'bird'; 'frog'; 'automobile'; 'airplane']",truck
22381,7,"['bird'; 'automobile'; 'truck'; 'frog'; 'airplane']",truck
22382,1,"['ship'; 'bird'; 'cat'; 'deer'; 'automobile']",bird
22383,0,"['airplane'; 'truck'; 'deer'; 'frog'; 'automobile']",deer
22384,6,"['horse'; 'automobile'; 'deer'; 'dog'; 'bird']",horse
22385,4,"['horse'; 'ship'; 'frog'; 'deer'; 'cat']",ship
22386,4,"['cat'; 'ship'; 'horse'; 'frog'; 'deer']",ship
22387,5,"['dog'; 'cat'; 'deer'; 'bird'; 'airplane']",deer
22388,1,"['ship'; 'cat'; 'deer'; 'bird'; 'automobile']",cat
22389,6,"['bird'; 'dog'; 'automobile'; 'deer'; 'horse']",automobile
22390,5,"['dog'; 'deer'; 'airplane'; 'bird'; 'cat']",deer
22391,4,"['frog'; 'ship'; 'horse'; 'deer'; 'cat']",ship
22392,5,"['dog'; 'deer'; 'airplane'; 'cat'; 'bird']",deer
22393,6,"['deer'; 'dog'; 'horse'; 'bird'; 'automobile']",deer
22394,1,"['cat'; 'automobile'; 'deer'; 'ship'; 'bird']",cat
22395,1,"['deer'; 'bird'; 'cat'; 'ship'; 'automobile']",deer
22396,1,"['deer'; 'bird'; 'ship'; 'automobile'; 'cat']",deer
22397,2,"['airplane'; 'horse'; 'frog'; 'truck'; 'automobile']",truck
22398,7,"['frog'; 'airplane'; 'truck'; 'bird'; 'automobile']",truck
22399,1,"['ship'; 'deer'; 'cat'; 'bird'; 'automobile']",deer
22400,8,"['cat'; 'airplane'; 'dog'; 'truck'; 'deer']",deer
22401,8,"['truck'; 'deer'; 'airplane'; 'cat'; 'dog']",deer
22402,3,"['frog'; 'ship'; 'cat'; 'dog'; 'airplane']",ship
22403,7,"['frog'; 'truck'; 'bird'; 'automobile'; 'airplane']",truck
22404,6,"['dog'; 'automobile'; 'deer'; 'bird'; 'horse']",automobile
22405,7,"['frog'; 'truck'; 'bird'; 'airplane'; 'automobile']",truck
22406,3,"['ship'; 'cat'; 'dog'; 'airplane'; 'frog']",airplane
22407,5,"['bird'; 'airplane'; 'deer'; 'dog'; 'cat']",bird
22408,0,"['frog'; 'automobile'; 'deer'; 'airplane'; 'truck']",frog
22409,8,"['deer'; 'airplane'; 'dog'; 'truck'; 'cat']",deer
22410,0,"['airplane'; 'frog'; 'deer'; 'truck'; 'automobile']",frog
22411,3,"['cat'; 'ship'; 'frog'; 'dog'; 'airplane']",ship
22412,5,"['deer'; 'cat'; 'dog'; 'bird'; 'airplane']",bird
22413,3,"['cat'; 'airplane'; 'dog'; 'ship'; 'frog']",airplane
22414,7,"['airplane'; 'frog'; 'truck'; 'automobile'; 'bird']",frog
22415,9,"['automobile'; 'deer'; 'airplane'; 'frog'; 'ship']",deer
22416,5,"['airplane'; 'cat'; 'deer'; 'dog'; 'bird']",bird
22417,4,"['cat'; 'frog'; 'deer'; 'horse'; 'ship']",ship
22418,0,"['truck'; 'frog'; 'deer'; 'automobile'; 'airplane']",frog
22419,1,"['ship'; 'bird'; 'deer'; 'cat'; 'automobile']",bird
22420,3,"['cat'; 'frog'; 'airplane'; 'ship'; 'dog']",airplane
22421,1,"['ship'; 'automobile'; 'cat'; 'deer'; 'bird']",cat
22422,1,"['deer'; 'ship'; 'automobile'; 'cat'; 'bird']",deer
22423,5,"['airplane'; 'bird'; 'deer'; 'dog'; 'cat']",airplane
22424,5,"['cat'; 'airplane'; 'deer'; 'bird'; 'dog']",airplane
22425,3,"['airplane'; 'dog'; 'frog'; 'cat'; 'ship']",airplane
22426,8,"['cat'; 'airplane'; 'deer'; 'dog'; 'truck']",deer
22427,5,"['deer'; 'bird'; 'dog'; 'airplane'; 'cat']",airplane
22428,6,"['bird'; 'automobile'; 'horse'; 'deer'; 'dog']",automobile
22429,7,"['automobile'; 'frog'; 'truck'; 'airplane'; 'bird']",frog
22430,5,"['cat'; 'deer'; 'airplane'; 'bird'; 'dog']",deer
22431,4,"['deer'; 'ship'; 'frog'; 'horse'; 'cat']",ship
22432,2,"['frog'; 'horse'; 'truck'; 'airplane'; 'automobile']",frog
22433,9,"['deer'; 'ship'; 'frog'; 'airplane'; 'automobile']",ship
22434,5,"['deer'; 'airplane'; 'cat'; 'bird'; 'dog']",airplane
22435,0,"['truck'; 'automobile'; 'airplane'; 'frog'; 'deer']",frog
22436,5,"['cat'; 'bird'; 'deer'; 'airplane'; 'dog']",bird
22437,1,"['cat'; 'automobile'; 'bird'; 'deer'; 'ship']",cat
22438,4,"['deer'; 'cat'; 'ship'; 'horse'; 'frog']",ship
22439,6,"['deer'; 'bird'; 'dog'; 'automobile'; 'horse']",automobile
22440,8,"['airplane'; 'deer'; 'dog'; 'cat'; 'truck']",deer
22441,2,"['horse'; 'airplane'; 'automobile'; 'frog'; 'truck']",horse
22442,9,"['deer'; 'frog'; 'airplane'; 'automobile'; 'ship']",deer
22443,4,"['deer'; 'ship'; 'horse'; 'cat'; 'frog']",ship
22444,7,"['truck'; 'bird'; 'frog'; 'airplane'; 'automobile']",bird
22445,5,"['deer'; 'dog'; 'bird'; 'airplane'; 'cat']",airplane
22446,2,"['airplane'; 'frog'; 'automobile'; 'horse'; 'truck']",frog
22447,9,"['automobile'; 'deer'; 'frog'; 'airplane'; 'ship']",deer
22448,2,"['truck'; 'automobile'; 'horse'; 'airplane'; 'frog']",horse
22449,0,"['deer'; 'automobile'; 'frog'; 'airplane'; 'truck']",deer
22450,1,"['cat'; 'ship'; 'automobile'; 'deer'; 'bird']",cat
22451,1,"['cat'; 'deer'; 'automobile'; 'ship'; 'bird']",cat
22452,9,"['deer'; 'airplane'; 'frog'; 'automobile'; 'ship']",deer
22453,3,"['ship'; 'airplane'; 'dog'; 'cat'; 'frog']",airplane
22454,7,"['bird'; 'automobile'; 'frog'; 'airplane'; 'truck']",truck
22455,8,"['truck'; 'airplane'; 'dog'; 'deer'; 'cat']",dog
22456,3,"['cat'; 'frog'; 'dog'; 'ship'; 'airplane']",ship
22457,7,"['frog'; 'automobile'; 'bird'; 'truck'; 'airplane']",truck
22458,0,"['truck'; 'airplane'; 'automobile'; 'deer'; 'frog']",deer
22459,2,"['truck'; 'airplane'; 'automobile'; 'frog'; 'horse']",frog
22460,3,"['cat'; 'dog'; 'frog'; 'ship'; 'airplane']",ship
22461,4,"['frog'; 'ship'; 'deer'; 'horse'; 'cat']",ship
22462,8,"['cat'; 'airplane'; 'deer'; 'dog'; 'truck']",deer
22463,3,"['dog'; 'airplane'; 'frog'; 'ship'; 'cat']",airplane
22464,9,"['ship'; 'automobile'; 'frog'; 'airplane'; 'deer']",frog
22465,8,"['truck'; 'airplane'; 'dog'; 'cat'; 'deer']",dog
22466,9,"['airplane'; 'ship'; 'frog'; 'deer'; 'automobile']",frog
22467,3,"['cat'; 'dog'; 'frog'; 'ship'; 'airplane']",ship
22468,4,"['frog'; 'cat'; 'horse'; 'ship'; 'deer']",ship
22469,5,"['bird'; 'deer'; 'cat'; 'dog'; 'airplane']",bird
22470,5,"['dog'; 'airplane'; 'deer'; 'cat'; 'bird']",airplane
22471,8,"['truck'; 'cat'; 'airplane'; 'dog'; 'deer']",cat
22472,1,"['bird'; 'cat'; 'automobile'; 'ship'; 'deer']",bird
22473,5,"['bird'; 'cat'; 'deer'; 'airplane'; 'dog']",airplane
22474,1,"['deer'; 'automobile'; 'cat'; 'ship'; 'bird']",deer
22475,9,"['deer'; 'frog'; 'automobile'; 'airplane'; 'ship']",frog
22476,6,"['dog'; 'deer'; 'horse'; 'bird'; 'automobile']",automobile
22477,8,"['cat'; 'dog'; 'airplane'; 'deer'; 'truck']",airplane
22478,5,"['airplane'; 'dog'; 'deer'; 'bird'; 'cat']",deer
22479,1,"['automobile'; 'bird'; 'cat'; 'deer'; 'ship']",bird
22480,4,"['ship'; 'horse'; 'deer'; 'frog'; 'cat']",horse
22481,3,"['dog'; 'ship'; 'airplane'; 'cat'; 'frog']",ship
22482,9,"['automobile'; 'airplane'; 'ship'; 'deer'; 'frog']",deer
22483,5,"['cat'; 'bird'; 'airplane'; 'deer'; 'dog']",bird
22484,3,"['ship'; 'cat'; 'airplane'; 'frog'; 'dog']",airplane
22485,7,"['bird'; 'automobile'; 'airplane'; 'frog'; 'truck']",truck
22486,2,"['automobile'; 'airplane'; 'truck'; 'frog'; 'horse']",frog
22487,5,"['dog'; 'deer'; 'bird'; 'cat'; 'airplane']",deer
22488,6,"['deer'; 'automobile'; 'dog'; 'horse'; 'bird']",automobile
22489,3,"['airplane'; 'cat'; 'frog'; 'dog'; 'ship']",airplane
22490,1,"['bird'; 'ship'; 'cat'; 'automobile'; 'deer']",bird
22491,4,"['horse'; 'cat'; 'deer'; 'frog'; 'ship']",cat
22492,8,"['deer'; 'truck'; 'dog'; 'cat'; 'airplane']",deer
22493,5,"['dog'; 'cat'; 'airplane'; 'bird'; 'deer']",airplane
22494,9,"['ship'; 'automobile'; 'frog'; 'deer'; 'airplane']",frog
22495,2,"['truck'; 'airplane'; 'horse'; 'frog'; 'automobile']",frog
22496,8,"['cat'; 'truck'; 'dog'; 'airplane'; 'deer']",truck
22497,9,"['automobile'; 'airplane'; 'frog'; 'ship'; 'deer']",frog
22498,4,"['cat'; 'frog'; 'ship'; 'horse'; 'deer']",ship
22499,1,"['cat'; 'deer'; 'automobile'; 'bird'; 'ship']",cat
22500,1,"['ship'; 'bird'; 'automobile'; 'cat'; 'deer']",bird
22501,7,"['bird'; 'frog'; 'truck'; 'airplane'; 'automobile']",truck
22502,6,"['deer'; 'automobile'; 'bird'; 'dog'; 'horse']",automobile
22503,1,"['bird'; 'ship'; 'deer'; 'cat'; 'automobile']",bird
22504,8,"['dog'; 'deer'; 'cat'; 'truck'; 'airplane']",deer
22505,3,"['airplane'; 'ship'; 'cat'; 'frog'; 'dog']",ship
22506,0,"['automobile'; 'frog'; 'truck'; 'airplane'; 'deer']",frog
22507,3,"['cat'; 'dog'; 'airplane'; 'frog'; 'ship']",airplane
22508,2,"['horse'; 'automobile'; 'airplane'; 'frog'; 'truck']",truck
22509,4,"['horse'; 'ship'; 'deer'; 'cat'; 'frog']",ship
22510,2,"['frog'; 'automobile'; 'horse'; 'airplane'; 'truck']",airplane
22511,2,"['horse'; 'automobile'; 'truck'; 'frog'; 'airplane']",frog
22512,3,"['airplane'; 'dog'; 'ship'; 'frog'; 'cat']",frog
22513,4,"['cat'; 'horse'; 'frog'; 'deer'; 'ship']",ship
22514,8,"['deer'; 'dog'; 'cat'; 'airplane'; 'truck']",deer
22515,2,"['horse'; 'airplane'; 'automobile'; 'frog'; 'truck']",airplane
22516,1,"['bird'; 'cat'; 'automobile'; 'deer'; 'ship']",bird
22517,3,"['ship'; 'frog'; 'airplane'; 'cat'; 'dog']",frog
22518,8,"['dog'; 'airplane'; 'cat'; 'truck'; 'deer']",deer
22519,4,"['cat'; 'frog'; 'horse'; 'deer'; 'ship']",ship
22520,7,"['frog'; 'truck'; 'airplane'; 'automobile'; 'bird']",truck
22521,0,"['truck'; 'frog'; 'deer'; 'automobile'; 'airplane']",frog
22522,1,"['bird'; 'ship'; 'automobile'; 'deer'; 'cat']",bird
22523,3,"['ship'; 'frog'; 'dog'; 'cat'; 'airplane']",frog
22524,8,"['dog'; 'deer'; 'cat'; 'truck'; 'airplane']",deer
22525,6,"['deer'; 'bird'; 'horse'; 'automobile'; 'dog']",automobile
22526,7,"['automobile'; 'frog'; 'airplane'; 'truck'; 'bird']",frog
22527,7,"['truck'; 'automobile'; 'frog'; 'bird'; 'airplane']",frog
22528,6,"['horse'; 'automobile'; 'dog'; 'bird'; 'deer']",horse
22529,1,"['cat'; 'deer'; 'automobile'; 'ship'; 'bird']",cat
22530,6,"['deer'; 'automobile'; 'dog'; 'bird'; 'horse']",automobile
22531,8,"['truck'; 'cat'; 'dog'; 'deer'; 'airplane']",cat
22532,1,"['ship'; 'bird'; 'automobile'; 'cat'; 'deer']",bird
22533,1,"['cat'; 'automobile'; 'deer'; 'ship'; 'bird']",cat
22534,6,"['dog'; 'automobile'; 'bird'; 'deer'; 'horse']",automobile
22535,2,"['truck'; 'airplane'; 'horse'; 'frog'; 'automobile']",frog
22536,4,"['frog'; 'horse'; 'ship'; 'cat'; 'deer']",ship
22537,8,"['truck'; 'airplane'; 'cat'; 'dog'; 'deer']",cat
22538,9,"['automobile'; 'airplane'; 'ship'; 'deer'; 'frog']",deer
22539,2,"['airplane'; 'automobile'; 'truck'; 'horse'; 'frog']",truck
22540,0,"['deer'; 'truck'; 'frog'; 'automobile'; 'airplane']",deer
22541,7,"['truck'; 'airplane'; 'automobile'; 'frog'; 'bird']",frog
22542,3,"['frog'; 'cat'; 'dog'; 'ship'; 'airplane']",ship
22543,9,"['automobile'; 'deer'; 'frog'; 'airplane'; 'ship']",deer
22544,4,"['horse'; 'frog'; 'cat'; 'ship'; 'deer']",frog
22545,1,"['bird'; 'automobile'; 'ship'; 'cat'; 'deer']",bird
22546,4,"['frog'; 'ship'; 'deer'; 'horse'; 'cat']",ship
22547,5,"['bird'; 'cat'; 'dog'; 'deer'; 'airplane']",bird
22548,3,"['frog'; 'ship'; 'airplane'; 'cat'; 'dog']",ship
22549,3,"['airplane'; 'ship'; 'frog'; 'dog'; 'cat']",frog
22550,6,"['horse'; 'automobile'; 'bird'; 'dog'; 'deer']",horse
22551,8,"['truck'; 'cat'; 'airplane'; 'dog'; 'deer']",cat
22552,1,"['automobile'; 'ship'; 'deer'; 'bird'; 'cat']",deer
22553,1,"['deer'; 'ship'; 'cat'; 'bird'; 'automobile']",deer
22554,7,"['automobile'; 'bird'; 'truck'; 'frog'; 'airplane']",bird
22555,3,"['airplane'; 'cat'; 'dog'; 'frog'; 'ship']",airplane
22556,9,"['automobile'; 'ship'; 'frog'; 'airplane'; 'deer']",frog
22557,0,"['deer'; 'automobile'; 'airplane'; 'truck'; 'frog']",deer
22558,5,"['dog'; 'bird'; 'airplane'; 'cat'; 'deer']",airplane
22559,6,"['deer'; 'automobile'; 'dog'; 'horse'; 'bird']",automobile
22560,3,"['frog'; 'airplane'; 'cat'; 'dog'; 'ship']",frog
22561,2,"['truck'; 'frog'; 'horse'; 'automobile'; 'airplane']",truck
22562,3,"['cat'; 'airplane'; 'frog'; 'ship'; 'dog']",airplane
22563,2,"['truck'; 'horse'; 'automobile'; 'airplane'; 'frog']",truck
22564,1,"['deer'; 'cat'; 'ship'; 'automobile'; 'bird']",deer
22565,3,"['airplane'; 'frog'; 'ship'; 'dog'; 'cat']",frog
22566,7,"['airplane'; 'automobile'; 'frog'; 'bird'; 'truck']",frog
