index,true_label,candidate_labels,complementary_label
21276,7,"['ship'; 'cat']",cat
21277,3,"['ship'; 'automobile']",automobile
21278,5,"['airplane'; 'truck']",truck
21279,5,"['truck'; 'airplane']",truck
21280,1,"['deer'; 'cat']",deer
21281,4,"['frog'; 'automobile']",automobile
21282,9,"['cat'; 'ship']",ship
21283,1,"['deer'; 'cat']",deer
21284,2,"['cat'; 'bird']",cat
21285,2,"['bird'; 'cat']",cat
21286,5,"['airplane'; 'truck']",truck
21287,3,"['automobile'; 'ship']",automobile
21288,0,"['airplane'; 'automobile']",automobile
21289,9,"['cat'; 'ship']",ship
21290,9,"['cat'; 'ship']",cat
21291,9,"['cat'; 'ship']",ship
21292,6,"['cat'; 'automobile']",automobile
21293,1,"['deer'; 'cat']",cat
21294,8,"['truck'; 'airplane']",truck
21295,8,"['truck'; 'airplane']",airplane
21296,8,"['truck'; 'airplane']",truck
21297,0,"['airplane'; 'automobile']",automobile
21298,8,"['truck'; 'airplane']",truck
21299,3,"['automobile'; 'ship']",automobile
21300,9,"['cat'; 'ship']",ship
21301,7,"['ship'; 'cat']",cat
21302,7,"['cat'; 'ship']",ship
21303,4,"['automobile'; 'frog']",automobile
21304,4,"['frog'; 'automobile']",automobile
21305,0,"['automobile'; 'airplane']",automobile
21306,0,"['airplane'; 'automobile']",automobile
21307,4,"['frog'; 'automobile']",automobile
21308,0,"['airplane'; 'automobile']",automobile
21309,1,"['cat'; 'deer']",deer
21310,0,"['airplane'; 'automobile']",automobile
21311,6,"['automobile'; 'cat']",automobile
21312,8,"['truck'; 'airplane']",truck
21313,6,"['automobile'; 'cat']",automobile
21314,7,"['ship'; 'cat']",cat
21315,3,"['ship'; 'automobile']",automobile
21316,2,"['bird'; 'cat']",cat
21317,7,"['ship'; 'cat']",cat
21318,5,"['truck'; 'airplane']",truck
21319,8,"['airplane'; 'truck']",truck
21320,5,"['airplane'; 'truck']",airplane
21321,2,"['cat'; 'bird']",bird
21322,0,"['automobile'; 'airplane']",automobile
21323,4,"['frog'; 'automobile']",automobile
21324,7,"['ship'; 'cat']",cat
21325,5,"['airplane'; 'truck']",truck
21326,3,"['automobile'; 'ship']",ship
21327,4,"['automobile'; 'frog']",automobile
21328,1,"['cat'; 'deer']",deer
21329,7,"['ship'; 'cat']",cat
21330,9,"['ship'; 'cat']",cat
21331,1,"['cat'; 'deer']",deer
21332,2,"['cat'; 'bird']",cat
21333,1,"['cat'; 'deer']",deer
21334,9,"['cat'; 'ship']",ship
21335,7,"['cat'; 'ship']",ship
21336,9,"['cat'; 'ship']",ship
21337,8,"['truck'; 'airplane']",truck
21338,0,"['automobile'; 'airplane']",automobile
21339,8,"['truck'; 'airplane']",truck
21340,7,"['ship'; 'cat']",cat
21341,4,"['automobile'; 'frog']",automobile
21342,8,"['truck'; 'airplane']",truck
21343,7,"['ship'; 'cat']",cat
21344,7,"['ship'; 'cat']",cat
21345,0,"['automobile'; 'airplane']",automobile
21346,4,"['automobile'; 'frog']",automobile
21347,3,"['automobile'; 'ship']",automobile
21348,2,"['bird'; 'cat']",cat
21349,6,"['cat'; 'automobile']",automobile
21350,9,"['ship'; 'cat']",cat
21351,3,"['automobile'; 'ship']",automobile
21352,5,"['airplane'; 'truck']",truck
21353,7,"['cat'; 'ship']",ship
21354,4,"['automobile'; 'frog']",automobile
21355,9,"['ship'; 'cat']",cat
21356,5,"['airplane'; 'truck']",truck
21357,6,"['cat'; 'automobile']",automobile
21358,6,"['automobile'; 'cat']",automobile
21359,6,"['cat'; 'automobile']",automobile
21360,0,"['automobile'; 'airplane']",automobile
21361,8,"['truck'; 'airplane']",truck
21362,6,"['automobile'; 'cat']",automobile
21363,2,"['bird'; 'cat']",cat
21364,4,"['frog'; 'automobile']",automobile
21365,2,"['bird'; 'cat']",cat
21366,3,"['automobile'; 'ship']",automobile
21367,7,"['ship'; 'cat']",cat
21368,3,"['automobile'; 'ship']",automobile
21369,1,"['cat'; 'deer']",deer
21370,5,"['airplane'; 'truck']",truck
21371,7,"['ship'; 'cat']",cat
21372,9,"['ship'; 'cat']",cat
21373,3,"['automobile'; 'ship']",automobile
21374,8,"['airplane'; 'truck']",truck
21375,9,"['cat'; 'ship']",ship
21376,9,"['ship'; 'cat']",cat
21377,8,"['airplane'; 'truck']",truck
21378,7,"['cat'; 'ship']",ship
21379,5,"['airplane'; 'truck']",truck
21380,9,"['cat'; 'ship']",ship
21381,7,"['ship'; 'cat']",cat
21382,4,"['frog'; 'automobile']",automobile
21383,8,"['airplane'; 'truck']",truck
21384,1,"['deer'; 'cat']",deer
21385,4,"['automobile'; 'frog']",automobile
21386,0,"['airplane'; 'automobile']",automobile
21387,0,"['airplane'; 'automobile']",automobile
21388,7,"['ship'; 'cat']",cat
21389,4,"['automobile'; 'frog']",automobile
21390,9,"['cat'; 'ship']",cat
21391,4,"['frog'; 'automobile']",automobile
21392,2,"['bird'; 'cat']",cat
21393,0,"['airplane'; 'automobile']",automobile
21394,7,"['ship'; 'cat']",cat
21395,8,"['truck'; 'airplane']",truck
21396,7,"['ship'; 'cat']",cat
21397,1,"['deer'; 'cat']",deer
21398,1,"['cat'; 'deer']",cat
21399,2,"['cat'; 'bird']",cat
21400,3,"['ship'; 'automobile']",automobile
21401,9,"['ship'; 'cat']",cat
21402,3,"['ship'; 'automobile']",automobile
21403,2,"['bird'; 'cat']",cat
21404,0,"['airplane'; 'automobile']",automobile
21405,4,"['frog'; 'automobile']",automobile
21406,9,"['cat'; 'ship']",ship
21407,1,"['deer'; 'cat']",cat
21408,9,"['ship'; 'cat']",cat
21409,7,"['ship'; 'cat']",cat
21410,7,"['ship'; 'cat']",cat
21411,9,"['cat'; 'ship']",cat
21412,2,"['cat'; 'bird']",cat
21413,0,"['airplane'; 'automobile']",automobile
21414,8,"['airplane'; 'truck']",truck
21415,3,"['ship'; 'automobile']",automobile
21416,1,"['cat'; 'deer']",deer
21417,4,"['frog'; 'automobile']",frog
21418,1,"['cat'; 'deer']",cat
21419,4,"['automobile'; 'frog']",automobile
21420,3,"['automobile'; 'ship']",automobile
21421,5,"['airplane'; 'truck']",truck
21422,1,"['deer'; 'cat']",deer
21423,1,"['deer'; 'cat']",deer
21424,6,"['cat'; 'automobile']",automobile
21425,4,"['automobile'; 'frog']",automobile
21426,2,"['cat'; 'bird']",cat
21427,8,"['airplane'; 'truck']",truck
21428,5,"['airplane'; 'truck']",truck
21429,1,"['deer'; 'cat']",deer
21430,7,"['ship'; 'cat']",cat
21431,8,"['airplane'; 'truck']",truck
21432,8,"['airplane'; 'truck']",airplane
21433,2,"['bird'; 'cat']",cat
21434,8,"['airplane'; 'truck']",truck
21435,6,"['automobile'; 'cat']",automobile
21436,5,"['truck'; 'airplane']",truck
21437,1,"['cat'; 'deer']",deer
21438,6,"['cat'; 'automobile']",automobile
21439,0,"['automobile'; 'airplane']",automobile
21440,0,"['airplane'; 'automobile']",automobile
21441,7,"['ship'; 'cat']",cat
21442,2,"['bird'; 'cat']",cat
21443,8,"['truck'; 'airplane']",truck
21444,8,"['truck'; 'airplane']",truck
21445,9,"['ship'; 'cat']",cat
21446,2,"['bird'; 'cat']",cat
21447,6,"['automobile'; 'cat']",automobile
21448,1,"['deer'; 'cat']",cat
21449,5,"['truck'; 'airplane']",truck
21450,5,"['truck'; 'airplane']",truck
21451,8,"['airplane'; 'truck']",truck
21452,2,"['bird'; 'cat']",cat
21453,4,"['automobile'; 'frog']",automobile
21454,4,"['automobile'; 'frog']",automobile
21455,1,"['deer'; 'cat']",cat
21456,8,"['airplane'; 'truck']",truck
21457,8,"['airplane'; 'truck']",truck
21458,0,"['airplane'; 'automobile']",automobile
21459,3,"['ship'; 'automobile']",automobile
21460,4,"['automobile'; 'frog']",automobile
21461,9,"['ship'; 'cat']",cat
21462,3,"['ship'; 'automobile']",automobile
21463,6,"['cat'; 'automobile']",automobile
21464,8,"['airplane'; 'truck']",truck
21465,5,"['airplane'; 'truck']",truck
21466,0,"['automobile'; 'airplane']",automobile
21467,0,"['airplane'; 'automobile']",automobile
21468,3,"['ship'; 'automobile']",automobile
21469,0,"['airplane'; 'automobile']",automobile
21470,9,"['ship'; 'cat']",cat
21471,9,"['cat'; 'ship']",ship
21472,0,"['airplane'; 'automobile']",automobile
21473,4,"['frog'; 'automobile']",automobile
21474,1,"['cat'; 'deer']",deer
21475,6,"['automobile'; 'cat']",automobile
21476,2,"['bird'; 'cat']",cat
21477,8,"['truck'; 'airplane']",truck
21478,9,"['cat'; 'ship']",ship
21479,8,"['truck'; 'airplane']",truck
21480,4,"['frog'; 'automobile']",automobile
21481,6,"['automobile'; 'cat']",automobile
21482,7,"['cat'; 'ship']",ship
21483,8,"['truck'; 'airplane']",truck
21484,8,"['truck'; 'airplane']",truck
21485,9,"['cat'; 'ship']",cat
21486,2,"['cat'; 'bird']",bird
21487,2,"['bird'; 'cat']",cat
21488,0,"['automobile'; 'airplane']",automobile
21489,9,"['ship'; 'cat']",cat
21490,2,"['cat'; 'bird']",bird
21491,2,"['bird'; 'cat']",cat
21492,4,"['frog'; 'automobile']",automobile
21493,7,"['cat'; 'ship']",ship
21494,5,"['airplane'; 'truck']",truck
21495,4,"['automobile'; 'frog']",automobile
21496,9,"['cat'; 'ship']",ship
21497,6,"['cat'; 'automobile']",automobile
21498,1,"['cat'; 'deer']",deer
21499,8,"['airplane'; 'truck']",truck
21500,2,"['cat'; 'bird']",cat
21501,3,"['ship'; 'automobile']",automobile
21502,5,"['truck'; 'airplane']",airplane
21503,8,"['airplane'; 'truck']",truck
21504,2,"['bird'; 'cat']",cat
21505,8,"['airplane'; 'truck']",truck
21506,9,"['ship'; 'cat']",cat
21507,9,"['cat'; 'ship']",cat
21508,7,"['cat'; 'ship']",ship
21509,6,"['cat'; 'automobile']",automobile
21510,3,"['ship'; 'automobile']",automobile
21511,9,"['ship'; 'cat']",cat
21512,7,"['ship'; 'cat']",cat
21513,2,"['bird'; 'cat']",bird
21514,6,"['automobile'; 'cat']",cat
21515,8,"['airplane'; 'truck']",truck
21516,9,"['cat'; 'ship']",cat
21517,3,"['ship'; 'automobile']",automobile
21518,9,"['ship'; 'cat']",cat
21519,9,"['ship'; 'cat']",cat
21520,9,"['ship'; 'cat']",cat
21521,2,"['cat'; 'bird']",cat
21522,0,"['automobile'; 'airplane']",automobile
21523,9,"['ship'; 'cat']",cat
21524,3,"['ship'; 'automobile']",automobile
21525,4,"['frog'; 'automobile']",frog
21526,2,"['cat'; 'bird']",bird
21527,3,"['ship'; 'automobile']",automobile
21528,1,"['deer'; 'cat']",deer
21529,1,"['deer'; 'cat']",deer
21530,1,"['cat'; 'deer']",deer
21531,0,"['airplane'; 'automobile']",automobile
21532,2,"['cat'; 'bird']",cat
21533,0,"['airplane'; 'automobile']",automobile
21534,5,"['airplane'; 'truck']",truck
21535,7,"['cat'; 'ship']",ship
21536,3,"['ship'; 'automobile']",automobile
21537,9,"['cat'; 'ship']",cat
21538,1,"['cat'; 'deer']",deer
21539,0,"['automobile'; 'airplane']",automobile
21540,1,"['cat'; 'deer']",deer
21541,8,"['truck'; 'airplane']",truck
21542,9,"['cat'; 'ship']",cat
21543,5,"['airplane'; 'truck']",airplane
21544,3,"['automobile'; 'ship']",automobile
21545,8,"['truck'; 'airplane']",truck
21546,8,"['truck'; 'airplane']",truck
21547,1,"['deer'; 'cat']",cat
21548,5,"['airplane'; 'truck']",truck
21549,3,"['automobile'; 'ship']",automobile
21550,2,"['cat'; 'bird']",cat
21551,3,"['automobile'; 'ship']",automobile
21552,3,"['automobile'; 'ship']",automobile
21553,7,"['cat'; 'ship']",ship
21554,5,"['truck'; 'airplane']",truck
21555,9,"['cat'; 'ship']",ship
21556,5,"['airplane'; 'truck']",truck
21557,7,"['ship'; 'cat']",ship
21558,1,"['cat'; 'deer']",cat
21559,9,"['cat'; 'ship']",ship
21560,6,"['automobile'; 'cat']",automobile
21561,5,"['truck'; 'airplane']",truck
21562,9,"['ship'; 'cat']",cat
21563,1,"['deer'; 'cat']",deer
21564,0,"['airplane'; 'automobile']",automobile
21565,8,"['truck'; 'airplane']",truck
21566,4,"['frog'; 'automobile']",automobile
21567,3,"['automobile'; 'ship']",ship
21568,8,"['truck'; 'airplane']",truck
21569,5,"['airplane'; 'truck']",truck
21570,4,"['frog'; 'automobile']",frog
21571,9,"['ship'; 'cat']",cat
21572,6,"['automobile'; 'cat']",automobile
21573,0,"['automobile'; 'airplane']",automobile
21574,3,"['automobile'; 'ship']",ship
21575,9,"['ship'; 'cat']",cat
21576,7,"['cat'; 'ship']",ship
21577,2,"['cat'; 'bird']",cat
21578,3,"['ship'; 'automobile']",automobile
21579,8,"['airplane'; 'truck']",truck
21580,6,"['cat'; 'automobile']",automobile
21581,6,"['cat'; 'automobile']",automobile
21582,4,"['frog'; 'automobile']",frog
21583,9,"['cat'; 'ship']",cat
21584,9,"['cat'; 'ship']",ship
21585,1,"['cat'; 'deer']",deer
21586,5,"['airplane'; 'truck']",truck
21587,2,"['bird'; 'cat']",cat
21588,6,"['automobile'; 'cat']",automobile
21589,7,"['cat'; 'ship']",ship
21590,2,"['cat'; 'bird']",cat
21591,2,"['bird'; 'cat']",cat
21592,9,"['ship'; 'cat']",cat
21593,1,"['deer'; 'cat']",deer
21594,0,"['automobile'; 'airplane']",automobile
21595,5,"['airplane'; 'truck']",airplane
21596,8,"['airplane'; 'truck']",truck
21597,4,"['automobile'; 'frog']",automobile
21598,5,"['airplane'; 'truck']",airplane
21599,7,"['cat'; 'ship']",ship
21600,9,"['ship'; 'cat']",cat
21601,7,"['ship'; 'cat']",cat
21602,0,"['airplane'; 'automobile']",automobile
21603,4,"['automobile'; 'frog']",automobile
21604,1,"['cat'; 'deer']",cat
21605,0,"['automobile'; 'airplane']",automobile
21606,3,"['ship'; 'automobile']",automobile
21607,4,"['automobile'; 'frog']",automobile
21608,8,"['airplane'; 'truck']",truck
21609,9,"['cat'; 'ship']",ship
21610,5,"['airplane'; 'truck']",truck
21611,8,"['truck'; 'airplane']",truck
21612,6,"['automobile'; 'cat']",automobile
21613,7,"['cat'; 'ship']",ship
21614,9,"['cat'; 'ship']",ship
21615,1,"['cat'; 'deer']",cat
21616,5,"['airplane'; 'truck']",truck
21617,7,"['cat'; 'ship']",ship
21618,9,"['cat'; 'ship']",ship
21619,4,"['automobile'; 'frog']",automobile
21620,6,"['automobile'; 'cat']",automobile
21621,6,"['automobile'; 'cat']",automobile
21622,7,"['cat'; 'ship']",ship
21623,2,"['bird'; 'cat']",cat
21624,1,"['cat'; 'deer']",deer
21625,3,"['automobile'; 'ship']",ship
21626,4,"['frog'; 'automobile']",automobile
21627,1,"['deer'; 'cat']",deer
21628,9,"['ship'; 'cat']",cat
21629,4,"['automobile'; 'frog']",automobile
21630,2,"['bird'; 'cat']",cat
21631,1,"['cat'; 'deer']",deer
21632,9,"['ship'; 'cat']",cat
21633,0,"['automobile'; 'airplane']",automobile
21634,0,"['automobile'; 'airplane']",automobile
21635,8,"['truck'; 'airplane']",airplane
21636,6,"['automobile'; 'cat']",automobile
21637,2,"['bird'; 'cat']",cat
21638,8,"['truck'; 'airplane']",truck
21639,0,"['airplane'; 'automobile']",automobile
21640,3,"['ship'; 'automobile']",automobile
21641,7,"['ship'; 'cat']",cat
21642,4,"['automobile'; 'frog']",automobile
21643,2,"['bird'; 'cat']",bird
21644,6,"['cat'; 'automobile']",automobile
21645,9,"['ship'; 'cat']",cat
21646,8,"['truck'; 'airplane']",truck
21647,0,"['airplane'; 'automobile']",automobile
21648,9,"['cat'; 'ship']",cat
21649,4,"['frog'; 'automobile']",frog
21650,2,"['bird'; 'cat']",cat
21651,1,"['deer'; 'cat']",deer
21652,3,"['automobile'; 'ship']",automobile
21653,1,"['cat'; 'deer']",cat
21654,2,"['cat'; 'bird']",cat
21655,3,"['automobile'; 'ship']",ship
21656,2,"['bird'; 'cat']",cat
21657,7,"['ship'; 'cat']",cat
21658,9,"['ship'; 'cat']",cat
21659,4,"['automobile'; 'frog']",automobile
21660,7,"['ship'; 'cat']",cat
21661,1,"['cat'; 'deer']",cat
21662,1,"['cat'; 'deer']",deer
21663,2,"['cat'; 'bird']",cat
21664,8,"['airplane'; 'truck']",truck
21665,8,"['truck'; 'airplane']",truck
21666,4,"['automobile'; 'frog']",automobile
21667,8,"['airplane'; 'truck']",truck
21668,2,"['cat'; 'bird']",cat
21669,5,"['truck'; 'airplane']",truck
21670,5,"['airplane'; 'truck']",truck
21671,8,"['airplane'; 'truck']",truck
21672,3,"['ship'; 'automobile']",automobile
21673,6,"['automobile'; 'cat']",automobile
21674,0,"['airplane'; 'automobile']",automobile
21675,1,"['deer'; 'cat']",deer
21676,4,"['automobile'; 'frog']",automobile
21677,5,"['airplane'; 'truck']",truck
21678,5,"['airplane'; 'truck']",truck
21679,8,"['truck'; 'airplane']",truck
21680,9,"['cat'; 'ship']",ship
21681,8,"['truck'; 'airplane']",truck
21682,5,"['airplane'; 'truck']",truck
21683,9,"['ship'; 'cat']",cat
21684,4,"['automobile'; 'frog']",automobile
21685,1,"['deer'; 'cat']",deer
21686,3,"['ship'; 'automobile']",automobile
21687,3,"['automobile'; 'ship']",automobile
21688,9,"['ship'; 'cat']",cat
21689,5,"['airplane'; 'truck']",truck
21690,9,"['ship'; 'cat']",cat
21691,7,"['cat'; 'ship']",ship
21692,7,"['ship'; 'cat']",cat
21693,4,"['frog'; 'automobile']",automobile
21694,4,"['frog'; 'automobile']",automobile
21695,7,"['cat'; 'ship']",ship
21696,9,"['cat'; 'ship']",cat
21697,3,"['ship'; 'automobile']",automobile
21698,6,"['cat'; 'automobile']",automobile
21699,8,"['truck'; 'airplane']",truck
21700,9,"['ship'; 'cat']",cat
21701,2,"['cat'; 'bird']",cat
21702,4,"['automobile'; 'frog']",automobile
21703,3,"['automobile'; 'ship']",automobile
21704,6,"['cat'; 'automobile']",automobile
21705,5,"['truck'; 'airplane']",truck
21706,1,"['deer'; 'cat']",deer
21707,5,"['truck'; 'airplane']",truck
21708,4,"['frog'; 'automobile']",automobile
21709,5,"['airplane'; 'truck']",truck
21710,8,"['airplane'; 'truck']",truck
21711,2,"['bird'; 'cat']",cat
21712,3,"['automobile'; 'ship']",automobile
21713,9,"['ship'; 'cat']",cat
21714,9,"['cat'; 'ship']",cat
21715,7,"['cat'; 'ship']",ship
21716,8,"['truck'; 'airplane']",truck
21717,6,"['automobile'; 'cat']",automobile
21718,7,"['ship'; 'cat']",cat
21719,6,"['automobile'; 'cat']",automobile
21720,1,"['deer'; 'cat']",deer
21721,0,"['airplane'; 'automobile']",automobile
21722,6,"['automobile'; 'cat']",automobile
21723,0,"['airplane'; 'automobile']",automobile
21724,3,"['automobile'; 'ship']",automobile
21725,2,"['cat'; 'bird']",cat
21726,5,"['truck'; 'airplane']",truck
21727,3,"['automobile'; 'ship']",automobile
21728,3,"['automobile'; 'ship']",automobile
21729,9,"['ship'; 'cat']",cat
21730,6,"['cat'; 'automobile']",automobile
21731,3,"['automobile'; 'ship']",automobile
21732,0,"['automobile'; 'airplane']",automobile
21733,4,"['frog'; 'automobile']",automobile
21734,5,"['airplane'; 'truck']",truck
21735,7,"['ship'; 'cat']",cat
21736,3,"['ship'; 'automobile']",automobile
21737,5,"['airplane'; 'truck']",truck
21738,9,"['ship'; 'cat']",cat
21739,3,"['automobile'; 'ship']",ship
21740,5,"['airplane'; 'truck']",truck
21741,8,"['truck'; 'airplane']",airplane
21742,7,"['ship'; 'cat']",cat
21743,0,"['airplane'; 'automobile']",automobile
21744,3,"['automobile'; 'ship']",automobile
21745,9,"['cat'; 'ship']",ship
21746,2,"['bird'; 'cat']",cat
21747,6,"['cat'; 'automobile']",automobile
21748,2,"['cat'; 'bird']",cat
21749,3,"['automobile'; 'ship']",automobile
21750,2,"['bird'; 'cat']",cat
21751,7,"['ship'; 'cat']",cat
21752,1,"['deer'; 'cat']",deer
21753,4,"['frog'; 'automobile']",automobile
21754,7,"['cat'; 'ship']",ship
21755,8,"['truck'; 'airplane']",truck
21756,6,"['cat'; 'automobile']",automobile
21757,4,"['automobile'; 'frog']",automobile
21758,0,"['airplane'; 'automobile']",automobile
21759,8,"['truck'; 'airplane']",truck
21760,0,"['automobile'; 'airplane']",automobile
21761,0,"['automobile'; 'airplane']",automobile
21762,8,"['airplane'; 'truck']",airplane
21763,6,"['automobile'; 'cat']",automobile
21764,8,"['truck'; 'airplane']",truck
21765,2,"['cat'; 'bird']",cat
21766,9,"['cat'; 'ship']",cat
21767,5,"['airplane'; 'truck']",truck
21768,4,"['automobile'; 'frog']",automobile
21769,3,"['automobile'; 'ship']",automobile
21770,8,"['truck'; 'airplane']",truck
21771,4,"['automobile'; 'frog']",frog
21772,4,"['frog'; 'automobile']",automobile
21773,7,"['ship'; 'cat']",cat
21774,0,"['automobile'; 'airplane']",automobile
21775,9,"['ship'; 'cat']",cat
21776,5,"['airplane'; 'truck']",airplane
21777,0,"['automobile'; 'airplane']",automobile
21778,2,"['bird'; 'cat']",cat
21779,4,"['frog'; 'automobile']",frog
21780,5,"['airplane'; 'truck']",airplane
21781,4,"['frog'; 'automobile']",automobile
21782,0,"['airplane'; 'automobile']",automobile
21783,3,"['ship'; 'automobile']",automobile
21784,7,"['cat'; 'ship']",ship
21785,8,"['truck'; 'airplane']",truck
21786,9,"['ship'; 'cat']",cat
21787,7,"['ship'; 'cat']",cat
21788,4,"['automobile'; 'frog']",automobile
21789,4,"['automobile'; 'frog']",automobile
21790,6,"['automobile'; 'cat']",automobile
21791,6,"['automobile'; 'cat']",automobile
21792,5,"['airplane'; 'truck']",truck
21793,9,"['ship'; 'cat']",cat
21794,4,"['automobile'; 'frog']",frog
21795,1,"['cat'; 'deer']",cat
21796,1,"['cat'; 'deer']",cat
21797,5,"['truck'; 'airplane']",truck
21798,0,"['automobile'; 'airplane']",automobile
21799,9,"['ship'; 'cat']",cat
21800,6,"['automobile'; 'cat']",automobile
21801,9,"['ship'; 'cat']",cat
21802,8,"['truck'; 'airplane']",truck
21803,0,"['automobile'; 'airplane']",automobile
21804,5,"['airplane'; 'truck']",truck
21805,2,"['bird'; 'cat']",cat
21806,6,"['cat'; 'automobile']",automobile
21807,6,"['automobile'; 'cat']",automobile
21808,1,"['deer'; 'cat']",deer
21809,5,"['airplane'; 'truck']",truck
21810,5,"['truck'; 'airplane']",truck
21811,6,"['automobile'; 'cat']",automobile
21812,8,"['truck'; 'airplane']",truck
21813,1,"['cat'; 'deer']",deer
21814,7,"['ship'; 'cat']",cat
21815,0,"['airplane'; 'automobile']",automobile
21816,7,"['cat'; 'ship']",ship
21817,9,"['ship'; 'cat']",cat
21818,3,"['ship'; 'automobile']",automobile
21819,2,"['bird'; 'cat']",cat
21820,7,"['cat'; 'ship']",ship
21821,7,"['ship'; 'cat']",cat
21822,7,"['ship'; 'cat']",cat
21823,8,"['airplane'; 'truck']",truck
21824,2,"['cat'; 'bird']",cat
21825,0,"['airplane'; 'automobile']",airplane
21826,3,"['ship'; 'automobile']",automobile
21827,3,"['automobile'; 'ship']",automobile
21828,6,"['automobile'; 'cat']",automobile
21829,1,"['deer'; 'cat']",deer
21830,8,"['truck'; 'airplane']",truck
21831,6,"['automobile'; 'cat']",automobile
21832,3,"['automobile'; 'ship']",automobile
21833,7,"['ship'; 'cat']",cat
21834,5,"['truck'; 'airplane']",truck
21835,3,"['ship'; 'automobile']",automobile
21836,2,"['cat'; 'bird']",cat
21837,9,"['ship'; 'cat']",cat
21838,4,"['automobile'; 'frog']",automobile
21839,5,"['truck'; 'airplane']",truck
21840,8,"['truck'; 'airplane']",truck
21841,2,"['bird'; 'cat']",bird
21842,8,"['truck'; 'airplane']",truck
21843,7,"['cat'; 'ship']",ship
21844,8,"['airplane'; 'truck']",truck
21845,4,"['automobile'; 'frog']",automobile
21846,6,"['automobile'; 'cat']",automobile
21847,9,"['ship'; 'cat']",cat
21848,1,"['deer'; 'cat']",cat
21849,2,"['cat'; 'bird']",cat
21850,1,"['cat'; 'deer']",cat
21851,3,"['ship'; 'automobile']",automobile
21852,7,"['cat'; 'ship']",ship
21853,4,"['frog'; 'automobile']",automobile
21854,9,"['ship'; 'cat']",cat
21855,5,"['truck'; 'airplane']",truck
21856,8,"['truck'; 'airplane']",truck
21857,7,"['ship'; 'cat']",cat
21858,5,"['airplane'; 'truck']",truck
21859,2,"['cat'; 'bird']",cat
21860,2,"['bird'; 'cat']",cat
21861,1,"['cat'; 'deer']",cat
21862,8,"['truck'; 'airplane']",truck
21863,0,"['airplane'; 'automobile']",automobile
21864,3,"['automobile'; 'ship']",automobile
21865,0,"['automobile'; 'airplane']",automobile
21866,9,"['ship'; 'cat']",cat
21867,2,"['cat'; 'bird']",cat
21868,4,"['frog'; 'automobile']",automobile
21869,0,"['automobile'; 'airplane']",automobile
21870,1,"['cat'; 'deer']",deer
21871,1,"['deer'; 'cat']",deer
21872,6,"['cat'; 'automobile']",automobile
21873,3,"['ship'; 'automobile']",automobile
21874,0,"['automobile'; 'airplane']",automobile
21875,7,"['ship'; 'cat']",cat
21876,7,"['cat'; 'ship']",ship
21877,1,"['deer'; 'cat']",deer
21878,0,"['airplane'; 'automobile']",automobile
21879,5,"['airplane'; 'truck']",truck
21880,8,"['airplane'; 'truck']",truck
21881,0,"['airplane'; 'automobile']",automobile
21882,3,"['automobile'; 'ship']",automobile
21883,9,"['ship'; 'cat']",cat
21884,8,"['airplane'; 'truck']",truck
21885,2,"['cat'; 'bird']",bird
21886,2,"['bird'; 'cat']",cat
21887,9,"['ship'; 'cat']",cat
21888,1,"['cat'; 'deer']",cat
21889,5,"['airplane'; 'truck']",airplane
21890,1,"['deer'; 'cat']",deer
21891,7,"['ship'; 'cat']",cat
21892,0,"['airplane'; 'automobile']",automobile
21893,1,"['cat'; 'deer']",deer
21894,9,"['ship'; 'cat']",cat
21895,9,"['ship'; 'cat']",cat
21896,4,"['frog'; 'automobile']",automobile
21897,2,"['bird'; 'cat']",cat
21898,3,"['ship'; 'automobile']",automobile
21899,4,"['automobile'; 'frog']",automobile
21900,2,"['bird'; 'cat']",cat
21901,8,"['airplane'; 'truck']",truck
21902,7,"['ship'; 'cat']",cat
21903,0,"['automobile'; 'airplane']",automobile
21904,7,"['cat'; 'ship']",ship
21905,8,"['airplane'; 'truck']",truck
21906,2,"['bird'; 'cat']",cat
21907,9,"['ship'; 'cat']",cat
21908,6,"['cat'; 'automobile']",automobile
21909,3,"['ship'; 'automobile']",automobile
21910,5,"['truck'; 'airplane']",truck
21911,5,"['truck'; 'airplane']",truck
21912,4,"['frog'; 'automobile']",automobile
21913,3,"['ship'; 'automobile']",automobile
21914,3,"['ship'; 'automobile']",automobile
21915,5,"['airplane'; 'truck']",truck
21916,5,"['airplane'; 'truck']",airplane
21917,6,"['cat'; 'automobile']",automobile
21918,7,"['cat'; 'ship']",ship
21919,8,"['airplane'; 'truck']",truck
21920,5,"['truck'; 'airplane']",truck
21921,3,"['automobile'; 'ship']",automobile
21922,2,"['cat'; 'bird']",cat
21923,9,"['cat'; 'ship']",ship
21924,0,"['automobile'; 'airplane']",automobile
21925,2,"['bird'; 'cat']",cat
21926,9,"['cat'; 'ship']",cat
21927,7,"['ship'; 'cat']",cat
21928,5,"['airplane'; 'truck']",truck
21929,4,"['automobile'; 'frog']",automobile
21930,0,"['automobile'; 'airplane']",automobile
21931,8,"['truck'; 'airplane']",truck
21932,0,"['airplane'; 'automobile']",airplane
21933,1,"['deer'; 'cat']",deer
21934,6,"['cat'; 'automobile']",automobile
21935,6,"['automobile'; 'cat']",automobile
21936,8,"['airplane'; 'truck']",truck
21937,6,"['cat'; 'automobile']",automobile
21938,1,"['cat'; 'deer']",cat
21939,9,"['cat'; 'ship']",ship
