index,true_label,candidate_labels,complementary_label
19705,97,"['turtle'; 'mushroom'; 'lion']",mushroom
19706,69,"['shark'; 'beetle'; 'dolphin']",beetle
19707,97,"['mushroom'; 'turtle'; 'lion']",turtle
19708,73,"['plain'; 'chimpanzee'; 'rose']",chimpanzee
19709,59,"['apple'; 'pickup_truck'; 'chair']",apple
19710,92,"['cockroach'; 'table'; 'bridge']",cockroach
19711,27,"['sunflower'; 'maple_tree'; 'chair']",chair
19712,85,"['dinosaur'; 'squirrel'; 'beetle']",squirrel
19713,85,"['dinosaur'; 'beetle'; 'squirrel']",dinosaur
19714,70,"['poppy'; 'bowl'; 'wardrobe']",bowl
19715,83,"['cup'; 'dinosaur'; 'skunk']",dinosaur
19716,55,"['turtle'; 'butterfly'; 'tiger']",butterfly
19717,25,"['bowl'; 'dolphin'; 'bridge']",dolphin
19718,56,"['fox'; 'wolf'; 'rocket']",rocket
19719,50,"['tiger'; 'streetcar'; 'chair']",streetcar
19720,32,"['rocket'; 'wardrobe'; 'elephant']",wardrobe
19721,1,"['flatfish'; 'whale'; 'hamster']",hamster
19722,67,"['poppy'; 'baby'; 'lawn_mower']",lawn_mower
19723,89,"['rocket'; 'crocodile'; 'can']",crocodile
19724,16,"['man'; 'mountain'; 'bridge']",mountain
19725,39,"['shark'; 'crocodile'; 'tulip']",tulip
19726,87,"['bottle'; 'dolphin'; 'rabbit']",dolphin
19727,93,"['otter'; 'lobster'; 'orchid']",orchid
19728,78,"['mushroom'; 'telephone'; 'table']",table
19729,75,"['rocket'; 'orchid'; 'crocodile']",crocodile
19730,54,"['aquarium_fish'; 'sea'; 'tiger']",aquarium_fish
19731,69,"['dolphin'; 'shark'; 'beetle']",dolphin
19732,23,"['bed'; 'tank'; 'bicycle']",tank
19733,14,"['chair'; 'woman'; 'cup']",woman
19734,65,"['rose'; 'woman'; 'chair']",chair
19735,21,"['maple_tree'; 'squirrel'; 'streetcar']",maple_tree
19736,66,"['apple'; 'road'; 'snail']",road
19737,52,"['mountain'; 'snail'; 'motorcycle']",snail
19738,30,"['tiger'; 'sweet_pepper'; 'bottle']",sweet_pepper
19739,12,"['train'; 'woman'; 'chimpanzee']",woman
19740,99,"['road'; 'pear'; 'cockroach']",pear
19741,5,"['otter'; 'beaver'; 'bear']",otter
19742,45,"['otter'; 'willow_tree'; 'skunk']",skunk
19743,48,"['wolf'; 'boy'; 'possum']",boy
19744,77,"['couch'; 'tulip'; 'keyboard']",tulip
19745,0,"['sunflower'; 'camel'; 'beaver']",camel
19746,40,"['table'; 'crocodile'; 'lawn_mower']",crocodile
19747,60,"['forest'; 'rabbit'; 'turtle']",rabbit
19748,74,"['ray'; 'snake'; 'forest']",ray
19749,31,"['chimpanzee'; 'sunflower'; 'snake']",sunflower
19750,80,"['camel'; 'elephant'; 'pear']",pear
19751,5,"['otter'; 'beaver'; 'bear']",otter
19752,89,"['can'; 'crocodile'; 'rocket']",crocodile
19753,88,"['girl'; 'tank'; 'poppy']",poppy
19754,53,"['plain'; 'road'; 'flatfish']",road
19755,17,"['lobster'; 'snake'; 'fox']",lobster
19756,95,"['bee'; 'telephone'; 'sweet_pepper']",telephone
19757,83,"['skunk'; 'dinosaur'; 'cup']",dinosaur
19758,95,"['bee'; 'telephone'; 'sweet_pepper']",telephone
19759,44,"['rocket'; 'seal'; 'forest']",rocket
19760,16,"['man'; 'mountain'; 'bridge']",mountain
19761,1,"['whale'; 'flatfish'; 'hamster']",hamster
19762,13,"['lizard'; 'hamster'; 'otter']",otter
19763,20,"['kangaroo'; 'sea'; 'bowl']",bowl
19764,36,"['worm'; 'leopard'; 'beetle']",leopard
19765,22,"['couch'; 'trout'; 'shrew']",couch
19766,35,"['tiger'; 'seal'; 'cup']",cup
19767,23,"['bed'; 'bicycle'; 'tank']",tank
19768,11,"['hamster'; 'apple'; 'skyscraper']",skyscraper
19769,92,"['cockroach'; 'bridge'; 'table']",bridge
19770,51,"['bicycle'; 'snail'; 'otter']",bicycle
19771,27,"['chair'; 'sunflower'; 'maple_tree']",sunflower
19772,13,"['lizard'; 'otter'; 'hamster']",otter
19773,88,"['tank'; 'poppy'; 'girl']",poppy
19774,26,"['pine_tree'; 'hamster'; 'mountain']",hamster
19775,88,"['poppy'; 'tank'; 'girl']",tank
19776,1,"['flatfish'; 'hamster'; 'whale']",hamster
19777,57,"['sweet_pepper'; 'worm'; 'lion']",lion
19778,99,"['road'; 'cockroach'; 'pear']",cockroach
19779,3,"['whale'; 'television'; 'butterfly']",television
19780,85,"['beetle'; 'squirrel'; 'dinosaur']",squirrel
19781,63,"['rabbit'; 'snake'; 'sunflower']",sunflower
19782,44,"['seal'; 'rocket'; 'forest']",rocket
19783,91,"['plain'; 'oak_tree'; 'elephant']",Oak tree
19784,17,"['snake'; 'lobster'; 'fox']",lobster
19785,38,"['bicycle'; 'oak_tree'; 'fox']",oak_tree
19786,45,"['skunk'; 'willow_tree'; 'otter']",skunk
19787,24,"['worm'; 'kangaroo'; 'dolphin']",kangaroo
19788,74,"['snake'; 'ray'; 'forest']",forest
19789,42,"['pine_tree'; 'caterpillar'; 'forest']",caterpillar
19790,61,"['woman'; 'clock'; 'rabbit']",woman
19791,63,"['sunflower'; 'rabbit'; 'snake']",rabbit
19792,83,"['skunk'; 'cup'; 'dinosaur']",cup
19793,96,"['sunflower'; 'bridge'; 'beetle']",bridge
19794,29,"['girl'; 'train'; 'telephone']",train
19795,93,"['otter'; 'lobster'; 'orchid']",orchid
19796,18,"['pine_tree'; 'bed'; 'wardrobe']",bed
19797,74,"['snake'; 'ray'; 'forest']",forest
19798,92,"['bridge'; 'cockroach'; 'table']",cockroach
19799,42,"['pine_tree'; 'caterpillar'; 'forest']",caterpillar
19800,99,"['pear'; 'road'; 'cockroach']",cockroach
19801,4,"['skyscraper'; 'rose'; 'bridge']",rose
19802,41,"['mushroom'; 'sweet_pepper'; 'possum']",mushroom
19803,23,"['bicycle'; 'tank'; 'bed']",bed
19804,9,"['table'; 'train'; 'rose']",rose
19805,98,"['elephant'; 'bus'; 'cockroach']",bus
19806,28,"['crab'; 'motorcycle'; 'man']",motorcycle
19807,99,"['cockroach'; 'road'; 'pear']",road
19808,46,"['maple_tree'; 'skunk'; 'oak_tree']",skunk
19809,83,"['skunk'; 'dinosaur'; 'cup']",dinosaur
19810,67,"['baby'; 'poppy'; 'lawn_mower']",lawn_mower
19811,64,"['maple_tree'; 'cattle'; 'couch']",cattle
19812,49,"['butterfly'; 'bee'; 'cattle']",cattle
19813,22,"['trout'; 'shrew'; 'couch']",couch
19814,34,"['sunflower'; 'tractor'; 'girl']",tractor
19815,63,"['rabbit'; 'sunflower'; 'snake']",sunflower
19816,95,"['sweet_pepper'; 'telephone'; 'bee']",telephone
19817,82,"['rose'; 'skunk'; 'baby']",skunk
19818,46,"['skunk'; 'maple_tree'; 'oak_tree']",skunk
19819,2,"['dinosaur'; 'whale'; 'caterpillar']",whale
19820,95,"['telephone'; 'bee'; 'sweet_pepper']",bee
19821,52,"['motorcycle'; 'snail'; 'mountain']",motorcycle
19822,57,"['worm'; 'lion'; 'sweet_pepper']",lion
19823,24,"['worm'; 'kangaroo'; 'dolphin']",kangaroo
19824,47,"['cup'; 'raccoon'; 'castle']",raccoon
19825,42,"['caterpillar'; 'pine_tree'; 'forest']",caterpillar
19826,34,"['girl'; 'sunflower'; 'tractor']",tractor
19827,28,"['crab'; 'man'; 'motorcycle']",motorcycle
19828,96,"['bridge'; 'beetle'; 'sunflower']",beetle
19829,97,"['mushroom'; 'lion'; 'turtle']",mushroom
19830,82,"['skunk'; 'baby'; 'rose']",skunk
19831,45,"['skunk'; 'otter'; 'willow_tree']",skunk
19832,77,"['keyboard'; 'tulip'; 'couch']",couch
19833,41,"['mushroom'; 'possum'; 'sweet_pepper']",mushroom
19834,71,"['road'; 'bicycle'; 'woman']",woman
19835,49,"['bee'; 'cattle'; 'butterfly']",cattle
19836,89,"['can'; 'crocodile'; 'rocket']",crocodile
19837,92,"['bridge'; 'table'; 'cockroach']",cockroach
19838,9,"['table'; 'rose'; 'train']",rose
19839,82,"['rose'; 'baby'; 'skunk']",skunk
19840,3,"['whale'; 'television'; 'butterfly']",television
19841,13,"['lizard'; 'hamster'; 'otter']",otter
19842,73,"['rose'; 'chimpanzee'; 'plain']",rose
19843,89,"['crocodile'; 'rocket'; 'can']",rocket
19844,33,"['chair'; 'mountain'; 'plain']",chair
19845,32,"['elephant'; 'wardrobe'; 'rocket']",wardrobe
19846,46,"['oak_tree'; 'maple_tree'; 'skunk']",oak_tree
19847,29,"['girl'; 'train'; 'telephone']",train
19848,23,"['tank'; 'bicycle'; 'bed']",bed
19849,48,"['possum'; 'wolf'; 'boy']",possum
19850,38,"['oak_tree'; 'bicycle'; 'fox']",bicycle
19851,57,"['lion'; 'worm'; 'sweet_pepper']",worm
19852,2,"['whale'; 'dinosaur'; 'caterpillar']",whale
19853,20,"['bowl'; 'sea'; 'kangaroo']",kangaroo
19854,73,"['rose'; 'chimpanzee'; 'plain']",rose
19855,20,"['sea'; 'bowl'; 'kangaroo']",kangaroo
19856,9,"['rose'; 'train'; 'table']",train
19857,28,"['crab'; 'man'; 'motorcycle']",motorcycle
19858,27,"['maple_tree'; 'chair'; 'sunflower']",chair
19859,21,"['streetcar'; 'squirrel'; 'maple_tree']",squirrel
19860,25,"['dolphin'; 'bowl'; 'bridge']",bowl
19861,23,"['tank'; 'bicycle'; 'bed']",bed
19862,24,"['kangaroo'; 'dolphin'; 'worm']",kangaroo
19863,61,"['woman'; 'clock'; 'rabbit']",rabbit
19864,10,"['pickup_truck'; 'orchid'; 'dinosaur']",orchid
19865,78,"['table'; 'mushroom'; 'telephone']",table
19866,44,"['seal'; 'forest'; 'rocket']",rocket
19867,64,"['couch'; 'cattle'; 'maple_tree']",couch
19868,28,"['man'; 'crab'; 'motorcycle']",motorcycle
19869,3,"['butterfly'; 'whale'; 'television']",butterfly
19870,25,"['bowl'; 'dolphin'; 'bridge']",dolphin
19871,69,"['shark'; 'dolphin'; 'beetle']",beetle
19872,40,"['crocodile'; 'table'; 'lawn_mower']",table
19873,94,"['oak_tree'; 'pine_tree'; 'turtle']",turtle
19874,29,"['train'; 'girl'; 'telephone']",train
19875,79,"['palm_tree'; 'raccoon'; 'maple_tree']",raccoon
19876,51,"['otter'; 'bicycle'; 'snail']",bicycle
19877,53,"['flatfish'; 'road'; 'plain']",road
19878,25,"['bowl'; 'bridge'; 'dolphin']",bridge
19879,1,"['flatfish'; 'hamster'; 'whale']",hamster
19880,91,"['elephant'; 'plain'; 'oak_tree']",plain
19881,87,"['bottle'; 'rabbit'; 'dolphin']",rabbit
19882,47,"['cup'; 'castle'; 'raccoon']",castle
19883,64,"['couch'; 'cattle'; 'maple_tree']",cattle
19884,22,"['trout'; 'couch'; 'shrew']",couch
19885,73,"['plain'; 'chimpanzee'; 'rose']",chimpanzee
19886,56,"['rocket'; 'fox'; 'wolf']",fox
19887,55,"['turtle'; 'butterfly'; 'tiger']",butterfly
19888,78,"['table'; 'mushroom'; 'telephone']",table
19889,33,"['plain'; 'chair'; 'mountain']",chair
19890,43,"['willow_tree'; 'elephant'; 'castle']",castle
19891,36,"['worm'; 'beetle'; 'leopard']",leopard
19892,68,"['butterfly'; 'keyboard'; 'man']",keyboard
19893,61,"['woman'; 'clock'; 'rabbit']",rabbit
19894,37,"['beaver'; 'lawn_mower'; 'dinosaur']",beaver
19895,65,"['rose'; 'chair'; 'woman']",chair
19896,75,"['crocodile'; 'orchid'; 'rocket']",orchid
19897,6,"['cup'; 'dolphin'; 'bridge']",cup
19898,80,"['elephant'; 'camel'; 'pear']",pear
19899,39,"['tulip'; 'crocodile'; 'shark']",tulip
19900,67,"['lawn_mower'; 'poppy'; 'baby']",poppy
19901,80,"['pear'; 'elephant'; 'camel']",elephant
19902,60,"['turtle'; 'rabbit'; 'forest']",forest
19903,63,"['snake'; 'sunflower'; 'rabbit']",sunflower
19904,63,"['sunflower'; 'rabbit'; 'snake']",sunflower
19905,68,"['butterfly'; 'man'; 'keyboard']",keyboard
19906,47,"['raccoon'; 'cup'; 'castle']",castle
19907,78,"['table'; 'telephone'; 'mushroom']",table
19908,88,"['girl'; 'tank'; 'poppy']",poppy
19909,6,"['bridge'; 'dolphin'; 'cup']",cup
19910,23,"['bed'; 'bicycle'; 'tank']",tank
19911,49,"['cattle'; 'butterfly'; 'bee']",cattle
19912,65,"['chair'; 'rose'; 'woman']",rose
19913,88,"['tank'; 'poppy'; 'girl']",poppy
19914,11,"['hamster'; 'skyscraper'; 'apple']",skyscraper
19915,43,"['castle'; 'elephant'; 'willow_tree']",elephant
19916,81,"['lion'; 'cup'; 'bicycle']",cup
19917,35,"['seal'; 'cup'; 'tiger']",cup
19918,77,"['tulip'; 'keyboard'; 'couch']",keyboard
19919,21,"['squirrel'; 'maple_tree'; 'streetcar']",maple_tree
19920,34,"['tractor'; 'sunflower'; 'girl']",tractor
19921,18,"['wardrobe'; 'pine_tree'; 'bed']",pine_tree
19922,5,"['bear'; 'otter'; 'beaver']",otter
19923,80,"['elephant'; 'camel'; 'pear']",pear
19924,87,"['bottle'; 'dolphin'; 'rabbit']",dolphin
19925,8,"['seal'; 'tulip'; 'crab']",tulip
19926,75,"['crocodile'; 'orchid'; 'rocket']",orchid
19927,47,"['cup'; 'castle'; 'raccoon']",castle
19928,16,"['bridge'; 'mountain'; 'man']",mountain
19929,42,"['forest'; 'pine_tree'; 'caterpillar']",caterpillar
19930,85,"['dinosaur'; 'squirrel'; 'beetle']",squirrel
19931,31,"['snake'; 'chimpanzee'; 'sunflower']",sunflower
19932,19,"['mountain'; 'camel'; 'rocket']",mountain
19933,8,"['crab'; 'seal'; 'tulip']",tulip
19934,61,"['rabbit'; 'woman'; 'clock']",woman
19935,6,"['dolphin'; 'cup'; 'bridge']",cup
19936,3,"['butterfly'; 'television'; 'whale']",television
19937,47,"['cup'; 'castle'; 'raccoon']",castle
19938,51,"['bicycle'; 'otter'; 'snail']",otter
19939,16,"['mountain'; 'man'; 'bridge']",mountain
19940,10,"['pickup_truck'; 'dinosaur'; 'orchid']",dinosaur
19941,8,"['tulip'; 'crab'; 'seal']",crab
19942,13,"['otter'; 'lizard'; 'hamster']",hamster
19943,30,"['tiger'; 'bottle'; 'sweet_pepper']",bottle
19944,44,"['seal'; 'forest'; 'rocket']",rocket
19945,15,"['boy'; 'bus'; 'lizard']",bus
19946,56,"['rocket'; 'wolf'; 'fox']",wolf
19947,14,"['woman'; 'cup'; 'chair']",chair
19948,77,"['tulip'; 'keyboard'; 'couch']",keyboard
19949,59,"['apple'; 'chair'; 'pickup_truck']",chair
19950,68,"['butterfly'; 'keyboard'; 'man']",keyboard
19951,60,"['turtle'; 'forest'; 'rabbit']",turtle
19952,66,"['snail'; 'road'; 'apple']",apple
19953,23,"['tank'; 'bicycle'; 'bed']",bed
19954,50,"['tiger'; 'chair'; 'streetcar']",chair
19955,57,"['sweet_pepper'; 'lion'; 'worm']",lion
19956,65,"['chair'; 'rose'; 'woman']",rose
19957,49,"['cattle'; 'butterfly'; 'bee']",butterfly
19958,8,"['tulip'; 'seal'; 'crab']",seal
19959,86,"['leopard'; 'bicycle'; 'beaver']",leopard
19960,7,"['bear'; 'rabbit'; 'snake']",bear
19961,69,"['beetle'; 'shark'; 'dolphin']",beetle
19962,30,"['bottle'; 'tiger'; 'sweet_pepper']",tiger
19963,16,"['man'; 'mountain'; 'bridge']",mountain
19964,6,"['bridge'; 'dolphin'; 'cup']",cup
19965,40,"['table'; 'crocodile'; 'lawn_mower']",crocodile
19966,19,"['mountain'; 'camel'; 'rocket']",camel
19967,4,"['bridge'; 'skyscraper'; 'rose']",rose
19968,58,"['otter'; 'butterfly'; 'house']",house
19969,89,"['crocodile'; 'rocket'; 'can']",Rock
19970,53,"['plain'; 'flatfish'; 'road']",road
19971,62,"['kangaroo'; 'bus'; 'streetcar']",kangaroo
19972,48,"['boy'; 'wolf'; 'possum']",wolf
19973,80,"['elephant'; 'pear'; 'camel']",pear
19974,63,"['rabbit'; 'snake'; 'sunflower']",sunflower
19975,33,"['mountain'; 'plain'; 'chair']",chair
19976,54,"['sea'; 'aquarium_fish'; 'tiger']",aquarium_fish
19977,21,"['streetcar'; 'squirrel'; 'maple_tree']",squirrel
19978,60,"['forest'; 'turtle'; 'rabbit']",turtle
19979,57,"['sweet_pepper'; 'lion'; 'worm']",lion
19980,7,"['rabbit'; 'snake'; 'bear']",rabbit
19981,66,"['snail'; 'apple'; 'road']",apple
19982,60,"['turtle'; 'forest'; 'rabbit']",forest
19983,76,"['wolf'; 'tractor'; 'wardrobe']",tractor
19984,72,"['tank'; 'worm'; 'can']",worm
19985,78,"['mushroom'; 'telephone'; 'table']",table
19986,56,"['rocket'; 'wolf'; 'fox']",wolf
19987,1,"['flatfish'; 'hamster'; 'whale']",hamster
19988,26,"['pine_tree'; 'mountain'; 'hamster']",hamster
19989,70,"['poppy'; 'bowl'; 'wardrobe']",wardrobe
19990,32,"['rocket'; 'elephant'; 'wardrobe']",elephant
19991,5,"['bear'; 'beaver'; 'otter']",bear
19992,32,"['elephant'; 'wardrobe'; 'rocket']",wardrobe
19993,81,"['cup'; 'lion'; 'bicycle']",lion
19994,40,"['lawn_mower'; 'crocodile'; 'table']",crocodile
19995,25,"['dolphin'; 'bowl'; 'bridge']",bowl
19996,92,"['table'; 'bridge'; 'cockroach']",cockroach
19997,0,"['camel'; 'beaver'; 'sunflower']",camel
19998,78,"['table'; 'telephone'; 'mushroom']",mushroom
19999,30,"['tiger'; 'sweet_pepper'; 'bottle']",bottle
20000,31,"['sunflower'; 'snake'; 'chimpanzee']",snake
20001,38,"['oak_tree'; 'bicycle'; 'fox']",bicycle
20002,19,"['rocket'; 'camel'; 'mountain']",camel
20003,69,"['dolphin'; 'shark'; 'beetle']",dolphin
20004,54,"['tiger'; 'aquarium_fish'; 'sea']",aquarium_fish
20005,19,"['rocket'; 'mountain'; 'camel']",mountain
20006,21,"['squirrel'; 'streetcar'; 'maple_tree']",streetcar
20007,41,"['mushroom'; 'possum'; 'sweet_pepper']",mushroom
20008,11,"['skyscraper'; 'hamster'; 'apple']",hamster
20009,65,"['woman'; 'chair'; 'rose']",chair
20010,13,"['hamster'; 'otter'; 'lizard']",otter
20011,96,"['bridge'; 'beetle'; 'sunflower']",beetle
20012,79,"['raccoon'; 'palm_tree'; 'maple_tree']",palm_tree
20013,55,"['turtle'; 'butterfly'; 'tiger']",butterfly
20014,68,"['keyboard'; 'butterfly'; 'man']",butterfly
20015,35,"['seal'; 'tiger'; 'cup']",cup
20016,65,"['chair'; 'woman'; 'rose']",rose
20017,42,"['forest'; 'caterpillar'; 'pine_tree']",caterpillar
20018,23,"['bed'; 'tank'; 'bicycle']",tank
20019,16,"['mountain'; 'man'; 'bridge']",man
20020,43,"['elephant'; 'willow_tree'; 'castle']",castle
20021,94,"['oak_tree'; 'turtle'; 'pine_tree']",turtle
20022,28,"['crab'; 'man'; 'motorcycle']",motorcycle
20023,3,"['butterfly'; 'television'; 'whale']",television
20024,22,"['shrew'; 'trout'; 'couch']",couch
20025,26,"['pine_tree'; 'hamster'; 'mountain']",hamster
20026,57,"['lion'; 'worm'; 'sweet_pepper']",worm
20027,74,"['snake'; 'forest'; 'ray']",forest
20028,17,"['lobster'; 'snake'; 'fox']",lobster
20029,61,"['woman'; 'rabbit'; 'clock']",woman
20030,89,"['crocodile'; 'rocket'; 'can']",rocket
20031,21,"['streetcar'; 'maple_tree'; 'squirrel']",squirrel
20032,60,"['rabbit'; 'forest'; 'turtle']",forest
20033,98,"['elephant'; 'cockroach'; 'bus']",cockroach
20034,87,"['rabbit'; 'dolphin'; 'bottle']",bottle
20035,80,"['elephant'; 'pear'; 'camel']",pear
20036,79,"['maple_tree'; 'raccoon'; 'palm_tree']",palm_tree
20037,80,"['pear'; 'elephant'; 'camel']",pear
20038,56,"['rocket'; 'wolf'; 'fox']",wolf
20039,4,"['skyscraper'; 'rose'; 'bridge']",skyscraper
20040,76,"['wardrobe'; 'tractor'; 'wolf']",tractor
20041,42,"['pine_tree'; 'forest'; 'caterpillar']",caterpillar
20042,47,"['cup'; 'castle'; 'raccoon']",castle
20043,73,"['chimpanzee'; 'rose'; 'plain']",rose
20044,24,"['kangaroo'; 'dolphin'; 'worm']",kangaroo
20045,30,"['tiger'; 'bottle'; 'sweet_pepper']",bottle
20046,98,"['bus'; 'elephant'; 'cockroach']",elephant
20047,60,"['turtle'; 'forest'; 'rabbit']",turtle
20048,3,"['television'; 'butterfly'; 'whale']",butterfly
20049,91,"['plain'; 'elephant'; 'oak_tree']",elephant
20050,97,"['lion'; 'turtle'; 'mushroom']",mushroom
20051,16,"['mountain'; 'man'; 'bridge']",man
20052,10,"['orchid'; 'pickup_truck'; 'dinosaur']",pickup_truck
20053,17,"['snake'; 'fox'; 'lobster']",lobster
20054,73,"['plain'; 'chimpanzee'; 'rose']",chimpanzee
20055,69,"['shark'; 'beetle'; 'dolphin']",beetle
20056,64,"['couch'; 'maple_tree'; 'cattle']",couch
20057,67,"['baby'; 'poppy'; 'lawn_mower']",poppy
20058,2,"['caterpillar'; 'dinosaur'; 'whale']",dinosaur
20059,97,"['lion'; 'mushroom'; 'turtle']",mushroom
20060,15,"['boy'; 'lizard'; 'bus']",lizard
20061,25,"['dolphin'; 'bridge'; 'bowl']",bowl
20062,60,"['forest'; 'turtle'; 'rabbit']",turtle
20063,87,"['rabbit'; 'dolphin'; 'bottle']",bottle
20064,57,"['sweet_pepper'; 'lion'; 'worm']",lion
20065,75,"['orchid'; 'rocket'; 'crocodile']",orchid
20066,94,"['turtle'; 'oak_tree'; 'pine_tree']",pine_tree
20067,66,"['apple'; 'road'; 'snail']",road
20068,18,"['bed'; 'pine_tree'; 'wardrobe']",pine_tree
20069,35,"['tiger'; 'cup'; 'seal']",cup
20070,36,"['leopard'; 'beetle'; 'worm']",beetle
20071,30,"['bottle'; 'tiger'; 'sweet_pepper']",tiger
20072,77,"['couch'; 'keyboard'; 'tulip']",couch
20073,97,"['lion'; 'turtle'; 'mushroom']",turtle
20074,14,"['chair'; 'cup'; 'woman']",cup
20075,33,"['chair'; 'mountain'; 'plain']",mountain
20076,96,"['bridge'; 'sunflower'; 'beetle']",beetle
20077,92,"['cockroach'; 'bridge'; 'table']",bridge
20078,4,"['bridge'; 'skyscraper'; 'rose']",rose
20079,40,"['table'; 'lawn_mower'; 'crocodile']",crocodile
20080,50,"['chair'; 'tiger'; 'streetcar']",chair
20081,81,"['bicycle'; 'cup'; 'lion']",cup
20082,98,"['elephant'; 'cockroach'; 'bus']",cockroach
20083,5,"['otter'; 'beaver'; 'bear']",otter
20084,36,"['beetle'; 'leopard'; 'worm']",leopard
20085,11,"['hamster'; 'skyscraper'; 'apple']",hamster
20086,57,"['lion'; 'sweet_pepper'; 'worm']",worm
20087,16,"['man'; 'bridge'; 'mountain']",mountain
20088,27,"['chair'; 'sunflower'; 'maple_tree']",sunflower
20089,20,"['sea'; 'bowl'; 'kangaroo']",kangaroo
20090,1,"['flatfish'; 'hamster'; 'whale']",hamster
20091,16,"['man'; 'mountain'; 'bridge']",mountain
20092,63,"['sunflower'; 'rabbit'; 'snake']",sunflower
20093,44,"['seal'; 'forest'; 'rocket']",forest
20094,70,"['wardrobe'; 'poppy'; 'bowl']",wardrobe
20095,93,"['otter'; 'orchid'; 'lobster']",orchid
20096,83,"['dinosaur'; 'cup'; 'skunk']",dinosaur
20097,29,"['train'; 'girl'; 'telephone']",girl
20098,20,"['kangaroo'; 'bowl'; 'sea']",bowl
20099,25,"['bowl'; 'bridge'; 'dolphin']",bowl
20100,71,"['woman'; 'road'; 'bicycle']",woman
20101,57,"['sweet_pepper'; 'lion'; 'worm']",lion
20102,71,"['road'; 'bicycle'; 'woman']",road
20103,34,"['girl'; 'tractor'; 'sunflower']",tractor
20104,95,"['telephone'; 'bee'; 'sweet_pepper']",bee
20105,80,"['elephant'; 'pear'; 'camel']",pear
20106,53,"['plain'; 'road'; 'flatfish']",road
20107,77,"['tulip'; 'keyboard'; 'couch']",keyboard
20108,66,"['apple'; 'snail'; 'road']",snail
20109,67,"['lawn_mower'; 'baby'; 'poppy']",poppy
20110,37,"['beaver'; 'dinosaur'; 'lawn_mower']",beaver
20111,41,"['mushroom'; 'sweet_pepper'; 'possum']",mushroom
20112,18,"['wardrobe'; 'bed'; 'pine_tree']",wardrobe
20113,72,"['tank'; 'can'; 'worm']",worm
20114,88,"['poppy'; 'tank'; 'girl']",tank
20115,21,"['maple_tree'; 'streetcar'; 'squirrel']",streetcar
20116,29,"['train'; 'girl'; 'telephone']",girl
20117,71,"['bicycle'; 'woman'; 'road']",woman
20118,89,"['rocket'; 'crocodile'; 'can']",crocodile
20119,12,"['train'; 'woman'; 'chimpanzee']",woman
20120,39,"['shark'; 'tulip'; 'crocodile']",tulip
20121,19,"['rocket'; 'mountain'; 'camel']",rocket
20122,85,"['beetle'; 'squirrel'; 'dinosaur']",squirrel
20123,97,"['lion'; 'turtle'; 'mushroom']",turtle
20124,32,"['wardrobe'; 'rocket'; 'elephant']",rocket
20125,30,"['tiger'; 'sweet_pepper'; 'bottle']",bottle
20126,12,"['chimpanzee'; 'train'; 'woman']",chimpanzee
20127,1,"['hamster'; 'flatfish'; 'whale']",hamster
20128,73,"['plain'; 'chimpanzee'; 'rose']",chimpanzee
20129,50,"['streetcar'; 'tiger'; 'chair']",tiger
20130,72,"['can'; 'worm'; 'tank']",worm
20131,21,"['maple_tree'; 'squirrel'; 'streetcar']",squirrel
20132,49,"['butterfly'; 'cattle'; 'bee']",cattle
20133,6,"['bridge'; 'cup'; 'dolphin']",cup
20134,16,"['mountain'; 'man'; 'bridge']",man
20135,63,"['sunflower'; 'rabbit'; 'snake']",sunflower
20136,17,"['fox'; 'lobster'; 'snake']",fox
20137,22,"['couch'; 'shrew'; 'trout']",shrew
20138,88,"['poppy'; 'girl'; 'tank']",girl
20139,35,"['tiger'; 'cup'; 'seal']",cup
20140,83,"['dinosaur'; 'skunk'; 'cup']",dinosaur
20141,70,"['poppy'; 'bowl'; 'wardrobe']",bowl
20142,69,"['dolphin'; 'shark'; 'beetle']",beetle
20143,18,"['pine_tree'; 'bed'; 'wardrobe']",bed
20144,24,"['kangaroo'; 'dolphin'; 'worm']",kangaroo
20145,67,"['poppy'; 'lawn_mower'; 'baby']",poppy
20146,53,"['plain'; 'flatfish'; 'road']",road
20147,73,"['rose'; 'plain'; 'chimpanzee']",chimpanzee
20148,81,"['cup'; 'lion'; 'bicycle']",lion
20149,89,"['rocket'; 'crocodile'; 'can']",crocodile
20150,53,"['road'; 'plain'; 'flatfish']",plain
20151,97,"['turtle'; 'lion'; 'mushroom']",mushroom
20152,47,"['castle'; 'cup'; 'raccoon']",castle
20153,54,"['aquarium_fish'; 'sea'; 'tiger']",aquarium_fish
20154,84,"['bottle'; 'trout'; 'apple']",apple
20155,0,"['beaver'; 'sunflower'; 'camel']",beaver
20156,46,"['skunk'; 'maple_tree'; 'oak_tree']",skunk
20157,51,"['snail'; 'bicycle'; 'otter']",bicycle
20158,83,"['cup'; 'dinosaur'; 'skunk']",dinosaur
20159,0,"['camel'; 'beaver'; 'sunflower']",beaver
20160,77,"['tulip'; 'couch'; 'keyboard']",couch
20161,28,"['man'; 'motorcycle'; 'crab']",motorcycle
20162,37,"['lawn_mower'; 'dinosaur'; 'beaver']",dinosaur
20163,30,"['bottle'; 'sweet_pepper'; 'tiger']",sweet_pepper
20164,95,"['telephone'; 'sweet_pepper'; 'bee']",sweet_pepper
20165,28,"['crab'; 'man'; 'motorcycle']",motorcycle
20166,29,"['telephone'; 'girl'; 'train']",girl
