index,true_label,candidate_labels,complementary_label
21274,0,"['na'; 'o'; 'ki']",na
21275,9,"['na'; 'su'; 'ha']",na
21276,0,"['o'; 'na'; 'ki']",na
21277,6,"['ma'; 're'; 'tsu']",tsu
21278,7,"['ya'; 'tsu'; 'na']",tsu
21279,6,"['ma'; 're'; 'tsu']",tsu
21280,2,"['wo'; 're'; 'ki']",re
21281,2,"['wo'; 'ki'; 're']",re
21282,7,"['na'; 'tsu'; 'ya']",ya
21283,2,"['re'; 'wo'; 'ki']",wo
21284,1,"['wo'; 'su'; 'tsu']",su
21285,8,"['o'; 'ma'; 'su']",su
21286,7,"['na'; 'ya'; 'tsu']",ya
21287,4,"['ki'; 'o'; 'tsu']",tsu
21288,4,"['tsu'; 'ki'; 'o']",o
21289,0,"['ki'; 'o'; 'na']",na
21290,8,"['o'; 'ma'; 'su']",su
21291,6,"['tsu'; 'ma'; 're']",re
21292,3,"['o'; 'wo'; 'ma']",o
21293,6,"['ma'; 'tsu'; 're']",re
21294,0,"['na'; 'ki'; 'o']",na
21295,5,"['tsu'; 're'; 'o']",re
21296,6,"['tsu'; 're'; 'ma']",tsu
21297,7,"['na'; 'tsu'; 'ya']",ya
21298,5,"['tsu'; 're'; 'o']",re
21299,6,"['tsu'; 're'; 'ma']",tsu
21300,3,"['ma'; 'o'; 'wo']",o
21301,9,"['ha'; 'na'; 'su']",na
21302,7,"['ya'; 'tsu'; 'na']",tsu
21303,1,"['su'; 'wo'; 'tsu']",wo
21304,2,"['ki'; 'wo'; 're']",wo
21305,4,"['ki'; 'o'; 'tsu']",tsu
21306,5,"['re'; 'o'; 'tsu']",tsu
21307,6,"['ma'; 're'; 'tsu']",tsu
21308,4,"['tsu'; 'ki'; 'o']",tsu
21309,7,"['ya'; 'tsu'; 'na']",ya
21310,8,"['o'; 'ma'; 'su']",su
21311,6,"['re'; 'ma'; 'tsu']",tsu
21312,1,"['su'; 'tsu'; 'wo']",wo
21313,0,"['o'; 'ki'; 'na']",na
21314,2,"['ki'; 're'; 'wo']",wo
21315,8,"['su'; 'ma'; 'o']",o
21316,6,"['tsu'; 'ma'; 're']",re
21317,7,"['na'; 'tsu'; 'ya']",ya
21318,4,"['tsu'; 'o'; 'ki']",o
21319,5,"['o'; 're'; 'tsu']",tsu
21320,8,"['ma'; 'o'; 'su']",o
21321,6,"['ma'; 'tsu'; 're']",re
21322,3,"['o'; 'wo'; 'ma']",o
21323,7,"['tsu'; 'ya'; 'na']",na
21324,9,"['na'; 'ha'; 'su']",na
21325,8,"['ma'; 'o'; 'su']",su
21326,7,"['na'; 'tsu'; 'ya']",ya
21327,1,"['su'; 'wo'; 'tsu']",su
21328,1,"['su'; 'tsu'; 'wo']",wo
21329,0,"['o'; 'ki'; 'na']",na
21330,9,"['na'; 'su'; 'ha']",na
21331,3,"['ma'; 'wo'; 'o']",wo
21332,4,"['tsu'; 'ki'; 'o']",o
21333,9,"['su'; 'na'; 'ha']",na
21334,5,"['re'; 'o'; 'tsu']",tsu
21335,6,"['tsu'; 'ma'; 're']",re
21336,0,"['ki'; 'na'; 'o']",na
21337,1,"['wo'; 'su'; 'tsu']",su
21338,3,"['o'; 'wo'; 'ma']",o
21339,2,"['wo'; 'ki'; 're']",re
21340,0,"['ki'; 'o'; 'na']",na
21341,9,"['ha'; 'su'; 'na']",na
21342,7,"['na'; 'tsu'; 'ya']",ya
21343,8,"['o'; 'su'; 'ma']",ma
21344,0,"['ki'; 'o'; 'na']",na
21345,9,"['su'; 'na'; 'ha']",na
21346,4,"['o'; 'ki'; 'tsu']",tsu
21347,8,"['su'; 'ma'; 'o']",o
21348,6,"['re'; 'ma'; 'tsu']",tsu
21349,4,"['o'; 'ki'; 'tsu']",tsu
21350,0,"['ki'; 'na'; 'o']",na
21351,0,"['ki'; 'o'; 'na']",na
21352,1,"['su'; 'tsu'; 'wo']",wo
21353,7,"['na'; 'ya'; 'tsu']",tsu
21354,6,"['ma'; 'tsu'; 're']",re
21355,7,"['ya'; 'na'; 'tsu']",tsu
21356,3,"['ma'; 'wo'; 'o']",wo
21357,8,"['ma'; 'su'; 'o']",su
21358,1,"['tsu'; 'wo'; 'su']",wo
21359,9,"['su'; 'na'; 'ha']",na
21360,8,"['su'; 'ma'; 'o']",o
21361,8,"['ma'; 'o'; 'su']",su
21362,0,"['na'; 'o'; 'ki']",na
21363,8,"['su'; 'o'; 'ma']",o
21364,2,"['re'; 'ki'; 'wo']",wo
21365,6,"['tsu'; 'ma'; 're']",re
21366,6,"['tsu'; 're'; 'ma']",tsu
21367,3,"['o'; 'wo'; 'ma']",o
21368,5,"['re'; 'tsu'; 'o']",tsu
21369,3,"['o'; 'wo'; 'ma']",o
21370,3,"['wo'; 'ma'; 'o']",o
21371,3,"['o'; 'ma'; 'wo']",o
21372,9,"['su'; 'ha'; 'na']",na
21373,1,"['tsu'; 'su'; 'wo']",wo
21374,0,"['na'; 'ki'; 'o']",na
21375,9,"['su'; 'ha'; 'na']",na
21376,2,"['wo'; 're'; 'ki']",re
21377,8,"['o'; 'ma'; 'su']",su
21378,3,"['o'; 'ma'; 'wo']",o
21379,0,"['o'; 'na'; 'ki']",na
21380,7,"['ya'; 'na'; 'tsu']",tsu
21381,1,"['su'; 'tsu'; 'wo']",wo
21382,4,"['o'; 'tsu'; 'ki']",tsu
21383,4,"['tsu'; 'o'; 'ki']",o
21384,3,"['o'; 'ma'; 'wo']",o
21385,6,"['re'; 'ma'; 'tsu']",tsu
21386,5,"['tsu'; 're'; 'o']",tsu
21387,9,"['ha'; 'na'; 'su']",na
21388,8,"['ma'; 'o'; 'su']",o
21389,5,"['o'; 'tsu'; 're']",tsu
21390,9,"['na'; 'su'; 'ha']",na
21391,5,"['o'; 'tsu'; 're']",tsu
21392,4,"['ki'; 'o'; 'tsu']",tsu
21393,9,"['su'; 'ha'; 'na']",na
21394,5,"['tsu'; 're'; 'o']",tsu
21395,5,"['re'; 'o'; 'tsu']",tsu
21396,1,"['su'; 'tsu'; 'wo']",wo
21397,4,"['tsu'; 'o'; 'ki']",o
21398,6,"['tsu'; 're'; 'ma']",re
21399,1,"['su'; 'tsu'; 'wo']",wo
21400,4,"['tsu'; 'ki'; 'o']",tsu
21401,1,"['wo'; 'su'; 'tsu']",su
21402,7,"['na'; 'tsu'; 'ya']",ya
21403,3,"['o'; 'wo'; 'ma']",o
21404,1,"['su'; 'wo'; 'tsu']",wo
21405,3,"['o'; 'wo'; 'ma']",o
21406,1,"['wo'; 'tsu'; 'su']",wo
21407,0,"['ki'; 'na'; 'o']",na
21408,3,"['ma'; 'wo'; 'o']",wo
21409,5,"['tsu'; 'o'; 're']",o
21410,5,"['o'; 're'; 'tsu']",tsu
21411,8,"['ma'; 'o'; 'su']",o
21412,9,"['ha'; 'na'; 'su']",na
21413,4,"['ki'; 'tsu'; 'o']",tsu
21414,5,"['tsu'; 'o'; 're']",tsu
21415,9,"['ha'; 'na'; 'su']",na
21416,4,"['o'; 'tsu'; 'ki']",tsu
21417,1,"['wo'; 'su'; 'tsu']",su
21418,8,"['su'; 'ma'; 'o']",o
21419,9,"['na'; 'ha'; 'su']",na
21420,5,"['re'; 'o'; 'tsu']",tsu
21421,6,"['tsu'; 're'; 'ma']",re
21422,1,"['su'; 'wo'; 'tsu']",wo
21423,6,"['re'; 'tsu'; 'ma']",tsu
21424,7,"['na'; 'tsu'; 'ya']",ya
21425,9,"['na'; 'ha'; 'su']",na
21426,2,"['wo'; 'ki'; 're']",re
21427,0,"['na'; 'ki'; 'o']",na
21428,1,"['tsu'; 'su'; 'wo']",wo
21429,4,"['o'; 'tsu'; 'ki']",tsu
21430,0,"['ki'; 'na'; 'o']",na
21431,5,"['o'; 'tsu'; 're']",tsu
21432,0,"['ki'; 'na'; 'o']",na
21433,6,"['re'; 'ma'; 'tsu']",tsu
21434,5,"['tsu'; 're'; 'o']",re
21435,1,"['wo'; 'su'; 'tsu']",su
21436,0,"['o'; 'na'; 'ki']",na
21437,3,"['wo'; 'o'; 'ma']",o
21438,7,"['na'; 'ya'; 'tsu']",tsu
21439,9,"['ha'; 'na'; 'su']",na
21440,3,"['wo'; 'ma'; 'o']",o
21441,4,"['ki'; 'o'; 'tsu']",tsu
21442,4,"['ki'; 'o'; 'tsu']",tsu
21443,7,"['tsu'; 'na'; 'ya']",na
21444,1,"['tsu'; 'su'; 'wo']",wo
21445,0,"['na'; 'ki'; 'o']",na
21446,7,"['na'; 'ya'; 'tsu']",tsu
21447,0,"['na'; 'o'; 'ki']",o
21448,3,"['o'; 'wo'; 'ma']",o
21449,9,"['ha'; 'na'; 'su']",na
21450,6,"['ma'; 'tsu'; 're']",re
21451,6,"['tsu'; 'ma'; 're']",re
21452,9,"['na'; 'ha'; 'su']",na
21453,4,"['ki'; 'tsu'; 'o']",tsu
21454,1,"['tsu'; 'su'; 'wo']",wo
21455,7,"['tsu'; 'na'; 'ya']",na
21456,6,"['re'; 'tsu'; 'ma']",tsu
21457,2,"['ki'; 'wo'; 're']",wo
21458,4,"['ki'; 'o'; 'tsu']",tsu
21459,3,"['wo'; 'ma'; 'o']",o
21460,0,"['o'; 'na'; 'ki']",na
21461,3,"['o'; 'ma'; 'wo']",o
21462,6,"['re'; 'ma'; 'tsu']",tsu
21463,5,"['tsu'; 'o'; 're']",o
21464,3,"['o'; 'ma'; 'wo']",o
21465,1,"['su'; 'tsu'; 'wo']",wo
21466,0,"['ki'; 'o'; 'na']",na
21467,3,"['o'; 'wo'; 'ma']",o
21468,4,"['ki'; 'o'; 'tsu']",tsu
21469,3,"['ma'; 'o'; 'wo']",o
21470,2,"['wo'; 'ki'; 're']",re
21471,5,"['o'; 'tsu'; 're']",tsu
21472,6,"['tsu'; 're'; 'ma']",tsu
21473,8,"['su'; 'ma'; 'o']",o
21474,7,"['na'; 'tsu'; 'ya']",ya
21475,6,"['ma'; 'tsu'; 're']",re
21476,9,"['su'; 'na'; 'ha']",na
21477,1,"['su'; 'wo'; 'tsu']",wo
21478,0,"['ki'; 'o'; 'na']",na
21479,9,"['su'; 'na'; 'ha']",na
21480,7,"['na'; 'ya'; 'tsu']",tsu
21481,8,"['o'; 'su'; 'ma']",su
21482,6,"['re'; 'tsu'; 'ma']",tsu
21483,1,"['wo'; 'su'; 'tsu']",su
21484,8,"['su'; 'ma'; 'o']",o
21485,6,"['re'; 'ma'; 'tsu']",tsu
21486,6,"['ma'; 'tsu'; 're']",re
21487,5,"['o'; 'tsu'; 're']",tsu
21488,5,"['tsu'; 'o'; 're']",o
21489,0,"['na'; 'ki'; 'o']",na
21490,0,"['ki'; 'o'; 'na']",na
21491,9,"['su'; 'ha'; 'na']",na
21492,5,"['tsu'; 'o'; 're']",re
21493,6,"['ma'; 'tsu'; 're']",re
21494,0,"['ki'; 'na'; 'o']",na
21495,8,"['o'; 'ma'; 'su']",su
21496,3,"['ma'; 'o'; 'wo']",o
21497,1,"['tsu'; 'su'; 'wo']",wo
21498,7,"['na'; 'ya'; 'tsu']",tsu
21499,6,"['re'; 'tsu'; 'ma']",re
21500,6,"['tsu'; 're'; 'ma']",tsu
21501,6,"['tsu'; 're'; 'ma']",tsu
21502,4,"['ki'; 'o'; 'tsu']",tsu
21503,7,"['ya'; 'tsu'; 'na']",tsu
21504,1,"['wo'; 'tsu'; 'su']",wo
21505,1,"['tsu'; 'su'; 'wo']",wo
21506,8,"['o'; 'ma'; 'su']",su
21507,8,"['ma'; 'o'; 'su']",su
21508,4,"['ki'; 'o'; 'tsu']",tsu
21509,0,"['ki'; 'na'; 'o']",na
21510,5,"['tsu'; 're'; 'o']",tsu
21511,9,"['su'; 'ha'; 'na']",na
21512,0,"['ki'; 'na'; 'o']",na
21513,0,"['na'; 'ki'; 'o']",na
21514,7,"['na'; 'ya'; 'tsu']",tsu
21515,1,"['tsu'; 'wo'; 'su']",wo
21516,1,"['su'; 'wo'; 'tsu']",wo
21517,4,"['o'; 'tsu'; 'ki']",tsu
21518,3,"['o'; 'wo'; 'ma']",o
21519,6,"['re'; 'tsu'; 'ma']",tsu
21520,7,"['ya'; 'tsu'; 'na']",ya
21521,1,"['wo'; 'su'; 'tsu']",su
21522,4,"['ki'; 'tsu'; 'o']",tsu
21523,2,"['re'; 'wo'; 'ki']",wo
21524,8,"['su'; 'o'; 'ma']",o
21525,4,"['tsu'; 'ki'; 'o']",o
21526,6,"['ma'; 're'; 'tsu']",tsu
21527,6,"['ma'; 're'; 'tsu']",tsu
21528,6,"['re'; 'ma'; 'tsu']",tsu
21529,2,"['wo'; 're'; 'ki']",re
21530,9,"['su'; 'na'; 'ha']",na
21531,2,"['re'; 'ki'; 'wo']",wo
21532,9,"['na'; 'ha'; 'su']",na
21533,6,"['re'; 'tsu'; 'ma']",tsu
21534,1,"['tsu'; 'su'; 'wo']",wo
21535,1,"['tsu'; 'wo'; 'su']",wo
21536,0,"['o'; 'ki'; 'na']",na
21537,5,"['o'; 'tsu'; 're']",tsu
21538,4,"['tsu'; 'ki'; 'o']",o
21539,5,"['tsu'; 'o'; 're']",tsu
21540,4,"['o'; 'tsu'; 'ki']",tsu
21541,9,"['ha'; 'su'; 'na']",na
21542,0,"['na'; 'ki'; 'o']",na
21543,6,"['ma'; 'tsu'; 're']",re
21544,3,"['ma'; 'wo'; 'o']",wo
21545,6,"['ma'; 're'; 'tsu']",tsu
21546,2,"['re'; 'wo'; 'ki']",wo
21547,6,"['re'; 'ma'; 'tsu']",tsu
21548,5,"['re'; 'tsu'; 'o']",tsu
21549,6,"['re'; 'ma'; 'tsu']",tsu
21550,8,"['ma'; 'o'; 'su']",o
21551,4,"['ki'; 'o'; 'tsu']",tsu
21552,7,"['na'; 'ya'; 'tsu']",tsu
21553,8,"['ma'; 'o'; 'su']",su
21554,4,"['ki'; 'o'; 'tsu']",tsu
21555,1,"['wo'; 'tsu'; 'su']",wo
21556,0,"['ki'; 'o'; 'na']",na
21557,6,"['tsu'; 're'; 'ma']",tsu
21558,7,"['na'; 'tsu'; 'ya']",ya
21559,4,"['tsu'; 'ki'; 'o']",o
21560,7,"['tsu'; 'ya'; 'na']",ya
21561,0,"['ki'; 'na'; 'o']",na
21562,3,"['wo'; 'o'; 'ma']",o
21563,9,"['na'; 'su'; 'ha']",na
21564,8,"['su'; 'ma'; 'o']",o
21565,9,"['su'; 'na'; 'ha']",na
21566,3,"['ma'; 'o'; 'wo']",o
21567,1,"['tsu'; 'wo'; 'su']",wo
21568,2,"['wo'; 'ki'; 're']",re
21569,6,"['ma'; 're'; 'tsu']",tsu
21570,1,"['wo'; 'su'; 'tsu']",su
21571,4,"['tsu'; 'ki'; 'o']",o
21572,2,"['ki'; 'wo'; 're']",wo
21573,9,"['ha'; 'na'; 'su']",na
21574,6,"['tsu'; 'ma'; 're']",re
21575,4,"['tsu'; 'o'; 'ki']",o
21576,9,"['ha'; 'su'; 'na']",na
21577,2,"['re'; 'ki'; 'wo']",wo
21578,6,"['ma'; 'tsu'; 're']",re
21579,6,"['re'; 'ma'; 'tsu']",tsu
21580,6,"['tsu'; 'ma'; 're']",re
21581,4,"['tsu'; 'ki'; 'o']",o
21582,4,"['ki'; 'tsu'; 'o']",tsu
21583,5,"['tsu'; 'o'; 're']",re
21584,5,"['o'; 're'; 'tsu']",tsu
21585,3,"['wo'; 'o'; 'ma']",o
21586,4,"['tsu'; 'ki'; 'o']",o
21587,9,"['ha'; 'su'; 'na']",na
21588,7,"['tsu'; 'ya'; 'na']",na
21589,4,"['o'; 'tsu'; 'ki']",tsu
21590,4,"['tsu'; 'ki'; 'o']",o
21591,6,"['ma'; 're'; 'tsu']",tsu
21592,7,"['ya'; 'tsu'; 'na']",tsu
21593,8,"['ma'; 'su'; 'o']",o
21594,6,"['ma'; 're'; 'tsu']",tsu
21595,8,"['o'; 'su'; 'ma']",ma
21596,0,"['ki'; 'o'; 'na']",na
21597,7,"['na'; 'ya'; 'tsu']",tsu
21598,7,"['na'; 'ya'; 'tsu']",tsu
21599,9,"['na'; 'su'; 'ha']",na
21600,6,"['tsu'; 'ma'; 're']",re
21601,5,"['re'; 'o'; 'tsu']",tsu
21602,3,"['wo'; 'ma'; 'o']",o
21603,8,"['su'; 'o'; 'ma']",o
21604,7,"['na'; 'tsu'; 'ya']",ya
21605,7,"['na'; 'ya'; 'tsu']",tsu
21606,1,"['tsu'; 'su'; 'wo']",wo
21607,4,"['tsu'; 'ki'; 'o']",o
21608,7,"['ya'; 'na'; 'tsu']",tsu
21609,1,"['tsu'; 'su'; 'wo']",wo
21610,1,"['su'; 'tsu'; 'wo']",wo
21611,6,"['tsu'; 'ma'; 're']",re
21612,9,"['ha'; 'su'; 'na']",na
21613,4,"['ki'; 'o'; 'tsu']",tsu
21614,2,"['wo'; 'ki'; 're']",re
21615,9,"['na'; 'ha'; 'su']",na
21616,6,"['re'; 'tsu'; 'ma']",tsu
21617,4,"['o'; 'tsu'; 'ki']",tsu
21618,4,"['tsu'; 'o'; 'ki']",o
21619,5,"['o'; 're'; 'tsu']",tsu
21620,8,"['su'; 'o'; 'ma']",o
21621,0,"['o'; 'na'; 'ki']",na
21622,9,"['su'; 'na'; 'ha']",na
21623,2,"['wo'; 're'; 'ki']",re
21624,8,"['ma'; 'su'; 'o']",su
21625,3,"['o'; 'ma'; 'wo']",o
21626,1,"['su'; 'tsu'; 'wo']",wo
21627,6,"['ma'; 're'; 'tsu']",tsu
21628,1,"['su'; 'wo'; 'tsu']",su
21629,4,"['ki'; 'o'; 'tsu']",tsu
21630,9,"['ha'; 'su'; 'na']",na
21631,3,"['wo'; 'o'; 'ma']",o
21632,0,"['na'; 'o'; 'ki']",na
21633,0,"['ki'; 'na'; 'o']",na
21634,2,"['wo'; 'ki'; 're']",re
21635,4,"['o'; 'tsu'; 'ki']",ki
21636,3,"['ma'; 'o'; 'wo']",o
21637,7,"['tsu'; 'na'; 'ya']",na
21638,5,"['re'; 'tsu'; 'o']",tsu
21639,0,"['ki'; 'na'; 'o']",na
21640,6,"['re'; 'tsu'; 'ma']",re
21641,2,"['ki'; 're'; 'wo']",wo
21642,2,"['re'; 'wo'; 'ki']",wo
21643,7,"['na'; 'ya'; 'tsu']",tsu
21644,4,"['tsu'; 'ki'; 'o']",o
21645,4,"['ki'; 'o'; 'tsu']",tsu
21646,2,"['re'; 'ki'; 'wo']",wo
21647,8,"['ma'; 'su'; 'o']",su
21648,2,"['re'; 'ki'; 'wo']",wo
21649,5,"['o'; 're'; 'tsu']",tsu
21650,9,"['na'; 'su'; 'ha']",na
21651,9,"['na'; 'ha'; 'su']",na
21652,8,"['su'; 'o'; 'ma']",o
21653,1,"['su'; 'tsu'; 'wo']",wo
21654,2,"['re'; 'ki'; 'wo']",wo
21655,8,"['ma'; 'su'; 'o']",o
21656,2,"['re'; 'wo'; 'ki']",wo
21657,2,"['re'; 'wo'; 'ki']",wo
21658,0,"['na'; 'o'; 'ki']",na
21659,6,"['ma'; 're'; 'tsu']",tsu
21660,5,"['re'; 'tsu'; 'o']",o
21661,7,"['tsu'; 'ya'; 'na']",ya
21662,2,"['wo'; 'ki'; 're']",re
21663,1,"['tsu'; 'wo'; 'su']",wo
21664,5,"['tsu'; 're'; 'o']",tsu
21665,2,"['ki'; 'wo'; 're']",re
21666,9,"['su'; 'ha'; 'na']",na
21667,1,"['su'; 'wo'; 'tsu']",wo
21668,0,"['na'; 'ki'; 'o']",na
21669,2,"['wo'; 're'; 'ki']",re
21670,9,"['na'; 'ha'; 'su']",na
21671,8,"['ma'; 'o'; 'su']",o
21672,5,"['tsu'; 'o'; 're']",tsu
21673,0,"['o'; 'ki'; 'na']",na
21674,3,"['wo'; 'ma'; 'o']",o
21675,4,"['o'; 'tsu'; 'ki']",tsu
21676,6,"['ma'; 'tsu'; 're']",re
21677,0,"['ki'; 'na'; 'o']",na
21678,2,"['re'; 'ki'; 'wo']",wo
21679,5,"['o'; 'tsu'; 're']",re
21680,8,"['ma'; 'o'; 'su']",su
21681,2,"['re'; 'wo'; 'ki']",wo
21682,1,"['wo'; 'su'; 'tsu']",su
21683,1,"['wo'; 'tsu'; 'su']",wo
21684,2,"['ki'; 're'; 'wo']",wo
21685,1,"['wo'; 'su'; 'tsu']",su
21686,7,"['ya'; 'na'; 'tsu']",tsu
21687,0,"['na'; 'ki'; 'o']",na
21688,4,"['o'; 'tsu'; 'ki']",tsu
21689,2,"['wo'; 're'; 'ki']",re
21690,5,"['tsu'; 'o'; 're']",tsu
21691,7,"['ya'; 'tsu'; 'na']",tsu
21692,7,"['ya'; 'na'; 'tsu']",tsu
21693,9,"['na'; 'ha'; 'su']",na
21694,6,"['tsu'; 'ma'; 're']",re
21695,3,"['o'; 'wo'; 'ma']",o
21696,6,"['re'; 'ma'; 'tsu']",tsu
21697,9,"['na'; 'ha'; 'su']",na
21698,9,"['ha'; 'na'; 'su']",na
21699,4,"['o'; 'tsu'; 'ki']",tsu
21700,3,"['ma'; 'o'; 'wo']",o
21701,1,"['tsu'; 'su'; 'wo']",wo
21702,6,"['re'; 'tsu'; 'ma']",tsu
21703,4,"['o'; 'tsu'; 'ki']",tsu
21704,2,"['re'; 'ki'; 'wo']",wo
21705,3,"['ma'; 'wo'; 'o']",wo
21706,3,"['wo'; 'ma'; 'o']",o
21707,0,"['na'; 'ki'; 'o']",na
21708,1,"['wo'; 'su'; 'tsu']",su
21709,8,"['o'; 'su'; 'ma']",su
21710,0,"['na'; 'ki'; 'o']",na
21711,2,"['wo'; 're'; 'ki']",re
21712,5,"['o'; 're'; 'tsu']",tsu
21713,7,"['na'; 'tsu'; 'ya']",ya
21714,9,"['su'; 'ha'; 'na']",na
21715,1,"['tsu'; 'wo'; 'su']",wo
21716,2,"['re'; 'wo'; 'ki']",wo
21717,6,"['re'; 'ma'; 'tsu']",tsu
21718,5,"['tsu'; 'o'; 're']",o
21719,1,"['su'; 'wo'; 'tsu']",wo
21720,1,"['tsu'; 'wo'; 'su']",wo
21721,2,"['re'; 'wo'; 'ki']",wo
21722,0,"['na'; 'o'; 'ki']",na
21723,7,"['tsu'; 'na'; 'ya']",na
21724,3,"['o'; 'ma'; 'wo']",o
21725,9,"['na'; 'su'; 'ha']",na
21726,2,"['wo'; 're'; 'ki']",re
21727,2,"['re'; 'wo'; 'ki']",wo
21728,9,"['ha'; 'na'; 'su']",na
21729,6,"['re'; 'tsu'; 'ma']",re
21730,8,"['o'; 'su'; 'ma']",su
21731,9,"['su'; 'ha'; 'na']",na
21732,4,"['o'; 'tsu'; 'ki']",tsu
21733,9,"['na'; 'su'; 'ha']",na
21734,7,"['na'; 'tsu'; 'ya']",ya
21735,1,"['wo'; 'tsu'; 'su']",tsu
21736,3,"['wo'; 'o'; 'ma']",o
21737,6,"['ma'; 're'; 'tsu']",tsu
21738,0,"['na'; 'ki'; 'o']",na
21739,0,"['o'; 'ki'; 'na']",na
21740,0,"['ki'; 'o'; 'na']",na
21741,8,"['ma'; 'su'; 'o']",su
21742,0,"['ki'; 'o'; 'na']",na
21743,5,"['o'; 'tsu'; 're']",tsu
21744,7,"['na'; 'tsu'; 'ya']",ya
21745,8,"['su'; 'ma'; 'o']",o
21746,1,"['wo'; 'tsu'; 'su']",tsu
21747,6,"['re'; 'ma'; 'tsu']",tsu
21748,0,"['o'; 'ki'; 'na']",na
21749,0,"['ki'; 'na'; 'o']",na
21750,7,"['ya'; 'tsu'; 'na']",tsu
21751,2,"['ki'; 'wo'; 're']",wo
21752,6,"['tsu'; 'ma'; 're']",re
21753,6,"['tsu'; 're'; 'ma']",re
21754,9,"['ha'; 'su'; 'na']",na
21755,6,"['ma'; 're'; 'tsu']",tsu
21756,3,"['o'; 'wo'; 'ma']",o
21757,1,"['tsu'; 'wo'; 'su']",wo
21758,3,"['wo'; 'ma'; 'o']",o
21759,5,"['o'; 're'; 'tsu']",tsu
21760,1,"['wo'; 'tsu'; 'su']",wo
21761,9,"['na'; 'ha'; 'su']",na
21762,7,"['tsu'; 'ya'; 'na']",ya
21763,1,"['tsu'; 'su'; 'wo']",wo
21764,9,"['na'; 'ha'; 'su']",na
21765,1,"['su'; 'tsu'; 'wo']",wo
21766,0,"['na'; 'o'; 'ki']",na
21767,7,"['tsu'; 'ya'; 'na']",na
21768,6,"['re'; 'ma'; 'tsu']",tsu
21769,0,"['ki'; 'o'; 'na']",na
21770,3,"['wo'; 'ma'; 'o']",o
21771,9,"['ha'; 'na'; 'su']",na
21772,0,"['ki'; 'o'; 'na']",na
21773,6,"['re'; 'ma'; 'tsu']",tsu
21774,3,"['ma'; 'o'; 'wo']",o
21775,8,"['su'; 'o'; 'ma']",o
21776,1,"['tsu'; 'wo'; 'su']",wo
21777,2,"['ki'; 're'; 'wo']",wo
21778,1,"['wo'; 'su'; 'tsu']",su
21779,1,"['su'; 'tsu'; 'wo']",wo
21780,5,"['re'; 'o'; 'tsu']",tsu
21781,4,"['tsu'; 'ki'; 'o']",o
21782,8,"['ma'; 'o'; 'su']",o
21783,1,"['su'; 'tsu'; 'wo']",wo
21784,8,"['o'; 'ma'; 'su']",su
21785,5,"['o'; 'tsu'; 're']",tsu
21786,1,"['tsu'; 'su'; 'wo']",wo
21787,2,"['ki'; 'wo'; 're']",re
21788,5,"['tsu'; 'o'; 're']",tsu
21789,2,"['ki'; 're'; 'wo']",wo
21790,4,"['ki'; 'tsu'; 'o']",tsu
21791,0,"['ki'; 'o'; 'na']",na
21792,6,"['ma'; 're'; 'tsu']",tsu
21793,5,"['o'; 'tsu'; 're']",tsu
21794,3,"['ma'; 'wo'; 'o']",wo
21795,6,"['tsu'; 'ma'; 're']",re
21796,9,"['na'; 'su'; 'ha']",na
21797,5,"['tsu'; 'o'; 're']",o
21798,3,"['wo'; 'ma'; 'o']",o
21799,5,"['o'; 're'; 'tsu']",tsu
21800,7,"['na'; 'tsu'; 'ya']",ya
21801,7,"['ya'; 'na'; 'tsu']",tsu
21802,6,"['ma'; 'tsu'; 're']",re
21803,4,"['ki'; 'tsu'; 'o']",tsu
21804,4,"['ki'; 'o'; 'tsu']",tsu
21805,7,"['tsu'; 'ya'; 'na']",na
21806,9,"['na'; 'ha'; 'su']",na
21807,1,"['wo'; 'tsu'; 'su']",wo
21808,2,"['re'; 'wo'; 'ki']",wo
21809,1,"['wo'; 'tsu'; 'su']",tsu
21810,7,"['na'; 'ya'; 'tsu']",tsu
21811,3,"['ma'; 'o'; 'wo']",o
21812,8,"['ma'; 'o'; 'su']",o
21813,1,"['wo'; 'tsu'; 'su']",wo
21814,8,"['o'; 'su'; 'ma']",ma
21815,8,"['ma'; 'su'; 'o']",o
21816,9,"['su'; 'ha'; 'na']",na
21817,2,"['ki'; 're'; 'wo']",wo
21818,9,"['na'; 'su'; 'ha']",na
21819,0,"['na'; 'o'; 'ki']",na
21820,5,"['o'; 're'; 'tsu']",tsu
21821,7,"['ya'; 'tsu'; 'na']",tsu
21822,4,"['tsu'; 'ki'; 'o']",tsu
21823,3,"['ma'; 'wo'; 'o']",wo
21824,7,"['tsu'; 'ya'; 'na']",ya
21825,7,"['ya'; 'na'; 'tsu']",tsu
21826,1,"['tsu'; 'su'; 'wo']",wo
21827,9,"['ha'; 'su'; 'na']",na
21828,6,"['ma'; 'tsu'; 're']",re
21829,1,"['tsu'; 'su'; 'wo']",wo
21830,4,"['ki'; 'o'; 'tsu']",tsu
21831,8,"['su'; 'o'; 'ma']",o
21832,2,"['re'; 'ki'; 'wo']",wo
21833,9,"['na'; 'ha'; 'su']",na
21834,5,"['re'; 'tsu'; 'o']",tsu
21835,3,"['o'; 'ma'; 'wo']",o
21836,4,"['o'; 'tsu'; 'ki']",tsu
21837,6,"['ma'; 're'; 'tsu']",tsu
21838,7,"['na'; 'tsu'; 'ya']",ya
21839,0,"['na'; 'o'; 'ki']",na
