index,true_label,candidate_labels,complementary_label
29090,7,"['na'; 'wo'; 'tsu'; 'ha'; 're'; 'o']",na
29091,4,"['tsu'; 'su'; 'ma'; 'na'; 'o'; 'ya']",na
29092,0,"['ha'; 'ki'; 'wo'; 'na'; 'o'; 'ma']",ki
29093,7,"['wo'; 're'; 'o'; 'na'; 'ha'; 'tsu']",tsu
29094,1,"['wo'; 're'; 'tsu'; 'na'; 'o'; 'ki']",tsu
29095,9,"['ki'; 'ya'; 'tsu'; 'wo'; 'o'; 'ha']",ha
29096,4,"['ma'; 'tsu'; 'ya'; 'o'; 'su'; 'na']",ya
29097,3,"['o'; 'tsu'; 're'; 'ma'; 'ha'; 'na']",tsu
29098,3,"['o'; 'ma'; 're'; 'ha'; 'na'; 'tsu']",tsu
29099,5,"['ma'; 'wo'; 'ha'; 'ya'; 'ki'; 'su']",wo
29100,2,"['re'; 'na'; 'o'; 'tsu'; 'ha'; 'ki']",tsu
29101,5,"['wo'; 'ya'; 'ha'; 'ki'; 'ma'; 'su']",ki
29102,7,"['na'; 'o'; 'tsu'; 'wo'; 're'; 'ha']",tsu
29103,8,"['re'; 'na'; 'ma'; 'ki'; 'su'; 'wo']",na
29104,1,"['re'; 'ki'; 'wo'; 'na'; 'tsu'; 'o']",tsu
29105,3,"['na'; 'tsu'; 'ma'; 're'; 'ha'; 'o']",na
29106,2,"['ha'; 'o'; 'ki'; 'tsu'; 'na'; 're']",tsu
29107,5,"['ya'; 'ma'; 'wo'; 'ha'; 'su'; 'ki']",ki
29108,8,"['ma'; 'su'; 'na'; 're'; 'wo'; 'ki']",na
29109,7,"['o'; 'ha'; 're'; 'tsu'; 'na'; 'wo']",tsu
29110,5,"['su'; 'ma'; 'wo'; 'ya'; 'ki'; 'ha']",ha
29111,2,"['tsu'; 'ki'; 're'; 'ha'; 'na'; 'o']",ki
29112,8,"['su'; 'wo'; 're'; 'na'; 'ma'; 'ki']",na
29113,0,"['wo'; 'ki'; 'ha'; 'na'; 'o'; 'ma']",ki
29114,5,"['su'; 'ma'; 'ya'; 'ha'; 'ki'; 'wo']",wo
29115,6,"['tsu'; 'ha'; 'su'; 'o'; 'ki'; 're']",ha
29116,6,"['o'; 'ha'; 're'; 'ki'; 'tsu'; 'su']",tsu
29117,7,"['o'; 're'; 'wo'; 'ha'; 'na'; 'tsu']",na
29118,0,"['wo'; 'ma'; 'ha'; 'ki'; 'o'; 'na']",na
29119,4,"['o'; 'ya'; 'na'; 'su'; 'ma'; 'tsu']",na
29120,4,"['ma'; 'su'; 'tsu'; 'ya'; 'na'; 'o']",na
29121,5,"['ma'; 'ha'; 'wo'; 'su'; 'ya'; 'ki']",ki
29122,9,"['tsu'; 'ya'; 'o'; 'ha'; 'wo'; 'ki']",ha
29123,9,"['tsu'; 'ha'; 'wo'; 'o'; 'ya'; 'ki']",ha
29124,4,"['tsu'; 'su'; 'na'; 'ya'; 'o'; 'ma']",na
29125,7,"['tsu'; 'na'; 'o'; 'ha'; 're'; 'wo']",na
29126,1,"['na'; 'tsu'; 'wo'; 'o'; 'ki'; 're']",na
29127,2,"['na'; 'ha'; 'tsu'; 'ki'; 're'; 'o']",na
29128,0,"['ma'; 'wo'; 'ha'; 'ki'; 'o'; 'na']",na
29129,2,"['ha'; 'tsu'; 'o'; 'na'; 're'; 'ki']",o
29130,7,"['re'; 'tsu'; 'o'; 'ha'; 'wo'; 'na']",na
29131,0,"['wo'; 'ki'; 'o'; 'na'; 'ha'; 'ma']",ki
29132,7,"['re'; 'ha'; 'tsu'; 'na'; 'o'; 'wo']",na
29133,7,"['wo'; 'na'; 'tsu'; 'ha'; 're'; 'o']",na
29134,1,"['tsu'; 'wo'; 'ki'; 'o'; 're'; 'na']",na
29135,8,"['ki'; 'ma'; 'su'; 'na'; 're'; 'wo']",re
29136,2,"['ki'; 're'; 'tsu'; 'ha'; 'na'; 'o']",ha
29137,8,"['ki'; 'ma'; 're'; 'su'; 'wo'; 'na']",na
29138,0,"['ki'; 'wo'; 'ma'; 'o'; 'ha'; 'na']",na
29139,9,"['tsu'; 'ha'; 'ya'; 'o'; 'ki'; 'wo']",ha
29140,8,"['wo'; 'na'; 'ki'; 'su'; 're'; 'ma']",na
29141,2,"['ki'; 're'; 'na'; 'ha'; 'o'; 'tsu']",tsu
29142,4,"['tsu'; 'na'; 'ya'; 'ma'; 'su'; 'o']",na
29143,1,"['tsu'; 'na'; 're'; 'wo'; 'o'; 'ki']",na
29144,3,"['ma'; 'tsu'; 'o'; 'na'; 'ha'; 're']",na
29145,8,"['su'; 're'; 'ki'; 'na'; 'wo'; 'ma']",ki
29146,3,"['tsu'; 'ha'; 'na'; 'o'; 'ma'; 're']",na
29147,8,"['na'; 'ki'; 're'; 'su'; 'ma'; 'wo']",ki
29148,8,"['su'; 'na'; 're'; 'ma'; 'ki'; 'wo']",na
29149,4,"['na'; 'ya'; 'tsu'; 'o'; 'ma'; 'su']",tsu
29150,5,"['su'; 'ma'; 'ha'; 'ya'; 'ki'; 'wo']",wo
29151,5,"['ha'; 'ma'; 'wo'; 'ki'; 'su'; 'ya']",ki
29152,4,"['ya'; 'na'; 'o'; 'ma'; 'su'; 'tsu']",na
29153,5,"['wo'; 'ha'; 'su'; 'ma'; 'ya'; 'ki']",ki
29154,6,"['su'; 'ha'; 'tsu'; 're'; 'ki'; 'o']",su
29155,2,"['ki'; 'o'; 'ha'; 're'; 'na'; 'tsu']",tsu
29156,1,"['wo'; 'ki'; 'tsu'; 're'; 'o'; 'na']",tsu
29157,7,"['o'; 're'; 'ha'; 'na'; 'wo'; 'tsu']",tsu
29158,4,"['ya'; 'su'; 'ma'; 'na'; 'tsu'; 'o']",na
29159,0,"['ha'; 'ma'; 'na'; 'wo'; 'ki'; 'o']",na
29160,2,"['tsu'; 'na'; 'o'; 'ki'; 'ha'; 're']",na
29161,3,"['ha'; 'o'; 'ma'; 'na'; 'tsu'; 're']",tsu
29162,8,"['ki'; 're'; 'ma'; 'su'; 'na'; 'wo']",na
29163,0,"['ha'; 'ma'; 'wo'; 'na'; 'ki'; 'o']",na
29164,9,"['ki'; 'wo'; 'ya'; 'o'; 'ha'; 'tsu']",tsu
29165,1,"['na'; 're'; 'o'; 'tsu'; 'wo'; 'ki']",tsu
29166,7,"['o'; 'na'; 'wo'; 'ha'; 're'; 'tsu']",tsu
29167,0,"['o'; 'wo'; 'na'; 'ma'; 'ki'; 'ha']",ha
29168,8,"['su'; 're'; 'ki'; 'na'; 'wo'; 'ma']",ki
29169,8,"['na'; 're'; 'wo'; 'ki'; 'ma'; 'su']",ki
29170,1,"['re'; 'na'; 'tsu'; 'wo'; 'ki'; 'o']",na
29171,1,"['tsu'; 'ki'; 'wo'; 'o'; 're'; 'na']",ki
29172,7,"['re'; 'wo'; 'tsu'; 'o'; 'na'; 'ha']",ha
29173,3,"['ha'; 'ma'; 'na'; 're'; 'tsu'; 'o']",tsu
29174,1,"['o'; 'na'; 'ki'; 'wo'; 'tsu'; 're']",tsu
29175,3,"['na'; 'ha'; 'o'; 're'; 'tsu'; 'ma']",tsu
29176,3,"['na'; 'o'; 'ha'; 'ma'; 'tsu'; 're']",tsu
29177,9,"['o'; 'ha'; 'wo'; 'ki'; 'ya'; 'tsu']",tsu
29178,9,"['o'; 'tsu'; 'ya'; 'ha'; 'wo'; 'ki']",ha
29179,8,"['su'; 'wo'; 'na'; 'ki'; 'ma'; 're']",na
29180,5,"['wo'; 'su'; 'ha'; 'ma'; 'ki'; 'ya']",ki
29181,2,"['re'; 'tsu'; 'ha'; 'ki'; 'na'; 'o']",ha
29182,7,"['re'; 'ha'; 'o'; 'wo'; 'tsu'; 'na']",na
29183,5,"['ha'; 'ki'; 'wo'; 'ma'; 'su'; 'ya']",ki
29184,0,"['na'; 'o'; 'ki'; 'ma'; 'ha'; 'wo']",na
29185,8,"['re'; 'su'; 'na'; 'wo'; 'ma'; 'ki']",na
29186,2,"['o'; 'ki'; 'ha'; 'tsu'; 're'; 'na']",tsu
29187,1,"['wo'; 'na'; 're'; 'tsu'; 'ki'; 'o']",na
29188,5,"['ha'; 'su'; 'ma'; 'ki'; 'wo'; 'ya']",ki
29189,1,"['tsu'; 'o'; 'wo'; 're'; 'na'; 'ki']",na
29190,8,"['re'; 'wo'; 'na'; 'ma'; 'su'; 'ki']",na
29191,5,"['ki'; 'ha'; 'ya'; 'ma'; 'wo'; 'su']",wo
29192,5,"['ha'; 'su'; 'ya'; 'wo'; 'ma'; 'ki']",ki
29193,5,"['wo'; 'ha'; 'ma'; 'ya'; 'ki'; 'su']",ki
29194,4,"['o'; 'tsu'; 'su'; 'ma'; 'ya'; 'na']",na
29195,5,"['su'; 'ha'; 'ya'; 'ki'; 'ma'; 'wo']",wo
29196,5,"['ya'; 'ma'; 'ha'; 'ki'; 'su'; 'wo']",wo
29197,7,"['o'; 're'; 'ha'; 'na'; 'tsu'; 'wo']",tsu
29198,4,"['na'; 'su'; 'ma'; 'o'; 'tsu'; 'ya']",ya
29199,2,"['ha'; 'o'; 're'; 'na'; 'ki'; 'tsu']",tsu
29200,8,"['na'; 'wo'; 'su'; 'ma'; 'ki'; 're']",re
29201,8,"['ma'; 'wo'; 'na'; 'ki'; 're'; 'su']",na
29202,5,"['ki'; 'ha'; 'wo'; 'ma'; 'ya'; 'su']",ki
29203,8,"['ma'; 'ki'; 'su'; 'wo'; 'na'; 're']",ki
29204,1,"['wo'; 'tsu'; 're'; 'ki'; 'na'; 'o']",tsu
29205,1,"['o'; 'tsu'; 'na'; 'wo'; 'ki'; 're']",tsu
29206,8,"['wo'; 'ki'; 'na'; 'su'; 're'; 'ma']",ki
29207,8,"['su'; 'wo'; 'na'; 'ki'; 'ma'; 're']",re
29208,6,"['tsu'; 're'; 'ha'; 'ki'; 'o'; 'su']",o
29209,5,"['ma'; 'ha'; 'ki'; 'su'; 'ya'; 'wo']",wo
29210,6,"['re'; 'su'; 'o'; 'tsu'; 'ha'; 'ki']",su
29211,2,"['ki'; 'ha'; 'tsu'; 'na'; 'o'; 're']",ha
29212,6,"['ha'; 'tsu'; 're'; 'su'; 'o'; 'ki']",re
29213,5,"['ya'; 'su'; 'ha'; 'wo'; 'ma'; 'ki']",ki
29214,5,"['su'; 'ha'; 'ki'; 'ma'; 'ya'; 'wo']",wo
29215,3,"['ha'; 'na'; 'ma'; 'tsu'; 'o'; 're']",na
29216,5,"['ki'; 'ya'; 'ha'; 'su'; 'wo'; 'ma']",ha
29217,5,"['ha'; 'ki'; 'wo'; 'ya'; 'ma'; 'su']",ki
29218,6,"['o'; 're'; 'ki'; 'ha'; 'su'; 'tsu']",su
29219,9,"['o'; 'ya'; 'tsu'; 'ha'; 'ki'; 'wo']",ha
29220,0,"['ki'; 'o'; 'ma'; 'ha'; 'na'; 'wo']",na
29221,5,"['su'; 'ki'; 'wo'; 'ha'; 'ma'; 'ya']",ki
29222,5,"['ma'; 'su'; 'ha'; 'ya'; 'ki'; 'wo']",wo
29223,6,"['tsu'; 'su'; 're'; 'o'; 'ki'; 'ha']",ha
29224,5,"['ma'; 'su'; 'ki'; 'wo'; 'ha'; 'ya']",ki
29225,3,"['re'; 'ma'; 'tsu'; 'o'; 'ha'; 'na']",na
29226,4,"['na'; 'ya'; 'ma'; 'su'; 'o'; 'tsu']",su
29227,0,"['wo'; 'ma'; 'ki'; 'na'; 'ha'; 'o']",na
29228,6,"['ha'; 'o'; 'tsu'; 'su'; 're'; 'ki']",tsu
29229,8,"['ma'; 'ki'; 'wo'; 'su'; 'na'; 're']",ki
29230,1,"['re'; 'ki'; 'na'; 'tsu'; 'wo'; 'o']",na
29231,9,"['tsu'; 'ya'; 'wo'; 'ki'; 'ha'; 'o']",ha
29232,1,"['o'; 're'; 'na'; 'tsu'; 'ki'; 'wo']",na
29233,2,"['ki'; 'o'; 'ha'; 're'; 'na'; 'tsu']",tsu
29234,1,"['wo'; 're'; 'na'; 'tsu'; 'ki'; 'o']",na
29235,1,"['ki'; 'o'; 're'; 'tsu'; 'na'; 'wo']",na
29236,0,"['ki'; 'na'; 'ha'; 'ma'; 'o'; 'wo']",na
29237,0,"['ki'; 'wo'; 'na'; 'ha'; 'o'; 'ma']",na
29238,9,"['o'; 'ya'; 'tsu'; 'ha'; 'wo'; 'ki']",ha
29239,5,"['ya'; 'ha'; 'ma'; 'su'; 'wo'; 'ki']",ha
29240,9,"['tsu'; 'ya'; 'o'; 'wo'; 'ha'; 'ki']",ha
29241,2,"['na'; 're'; 'tsu'; 'ki'; 'ha'; 'o']",ha
29242,7,"['re'; 'o'; 'tsu'; 'na'; 'wo'; 'ha']",ha
29243,3,"['tsu'; 'ma'; 'na'; 'o'; 'ha'; 're']",na
29244,5,"['wo'; 'ya'; 'ha'; 'su'; 'ki'; 'ma']",ki
29245,3,"['tsu'; 'na'; 'o'; 're'; 'ha'; 'ma']",na
29246,6,"['tsu'; 'su'; 'o'; 're'; 'ha'; 'ki']",su
29247,0,"['wo'; 'ma'; 'ki'; 'na'; 'ha'; 'o']",o
29248,9,"['o'; 'ya'; 'ki'; 'ha'; 'tsu'; 'wo']",tsu
29249,7,"['wo'; 'tsu'; 'o'; 'na'; 'ha'; 're']",tsu
29250,7,"['na'; 'o'; 'wo'; 'tsu'; 're'; 'ha']",ha
29251,4,"['o'; 'ya'; 'tsu'; 'na'; 'su'; 'ma']",tsu
29252,4,"['ma'; 'o'; 'na'; 'tsu'; 'ya'; 'su']",tsu
29253,3,"['na'; 're'; 'ma'; 'o'; 'tsu'; 'ha']",tsu
29254,5,"['su'; 'ya'; 'ha'; 'wo'; 'ki'; 'ma']",ki
29255,4,"['su'; 'o'; 'tsu'; 'ma'; 'ya'; 'na']",na
29256,7,"['na'; 're'; 'o'; 'wo'; 'ha'; 'tsu']",tsu
29257,2,"['na'; 're'; 'o'; 'ha'; 'tsu'; 'ki']",tsu
29258,1,"['na'; 'tsu'; 'o'; 're'; 'ki'; 'wo']",na
29259,5,"['su'; 'ma'; 'ki'; 'ya'; 'wo'; 'ha']",ha
29260,0,"['ha'; 'ma'; 'wo'; 'na'; 'ki'; 'o']",na
29261,2,"['ki'; 'na'; 'ha'; 're'; 'o'; 'tsu']",tsu
29262,9,"['ki'; 'o'; 'ha'; 'wo'; 'ya'; 'tsu']",tsu
29263,9,"['ki'; 'wo'; 'tsu'; 'ya'; 'o'; 'ha']",ha
29264,3,"['ma'; 'na'; 'ha'; 'tsu'; 'o'; 're']",na
29265,1,"['o'; 'wo'; 'ki'; 'na'; 're'; 'tsu']",na
29266,4,"['na'; 'tsu'; 'ya'; 'ma'; 'o'; 'su']",na
29267,8,"['ma'; 'na'; 're'; 'su'; 'ki'; 'wo']",na
29268,5,"['su'; 'ya'; 'ha'; 'ki'; 'wo'; 'ma']",wo
29269,9,"['tsu'; 'ha'; 'ya'; 'o'; 'wo'; 'ki']",ha
29270,0,"['ki'; 'wo'; 'ha'; 'na'; 'o'; 'ma']",na
29271,6,"['tsu'; 'o'; 're'; 'ha'; 'ki'; 'su']",tsu
29272,1,"['ki'; 'na'; 'o'; 're'; 'tsu'; 'wo']",na
29273,7,"['o'; 're'; 'wo'; 'na'; 'ha'; 'tsu']",tsu
29274,2,"['tsu'; 'o'; 'na'; 'ki'; 're'; 'ha']",na
29275,5,"['ya'; 'ma'; 'ki'; 'wo'; 'ha'; 'su']",ki
29276,9,"['tsu'; 'ha'; 'ya'; 'wo'; 'ki'; 'o']",ha
29277,3,"['ha'; 're'; 'na'; 'ma'; 'o'; 'tsu']",tsu
29278,0,"['ha'; 'na'; 'o'; 'wo'; 'ma'; 'ki']",na
29279,0,"['o'; 'wo'; 'ki'; 'ha'; 'na'; 'ma']",na
29280,4,"['o'; 'ma'; 'na'; 'tsu'; 'su'; 'ya']",ya
29281,7,"['o'; 're'; 'wo'; 'na'; 'ha'; 'tsu']",tsu
29282,7,"['wo'; 're'; 'o'; 'na'; 'ha'; 'tsu']",tsu
29283,1,"['wo'; 'tsu'; 'o'; 're'; 'ki'; 'na']",na
29284,3,"['re'; 'ha'; 'na'; 'o'; 'tsu'; 'ma']",tsu
29285,9,"['tsu'; 'ha'; 'ki'; 'o'; 'wo'; 'ya']",ha
29286,8,"['wo'; 'na'; 'ma'; 'ki'; 'su'; 're']",na
29287,1,"['wo'; 'ki'; 'o'; 're'; 'na'; 'tsu']",tsu
29288,0,"['na'; 'o'; 'ki'; 'ha'; 'ma'; 'wo']",na
29289,7,"['wo'; 'o'; 're'; 'tsu'; 'ha'; 'na']",tsu
29290,3,"['re'; 'na'; 'ma'; 'tsu'; 'ha'; 'o']",na
29291,6,"['re'; 'su'; 'ha'; 'ki'; 'tsu'; 'o']",su
29292,4,"['o'; 'ma'; 'na'; 'su'; 'ya'; 'tsu']",su
29293,7,"['o'; 're'; 'wo'; 'na'; 'tsu'; 'ha']",ha
29294,9,"['tsu'; 'ya'; 'wo'; 'o'; 'ha'; 'ki']",ha
29295,3,"['ma'; 'o'; 'na'; 'tsu'; 're'; 'ha']",tsu
29296,7,"['na'; 're'; 'ha'; 'o'; 'tsu'; 'wo']",tsu
29297,9,"['ha'; 'wo'; 'o'; 'tsu'; 'ki'; 'ya']",tsu
29298,6,"['tsu'; 're'; 'o'; 'su'; 'ha'; 'ki']",re
29299,1,"['wo'; 'tsu'; 're'; 'o'; 'ki'; 'na']",na
29300,0,"['wo'; 'o'; 'ha'; 'na'; 'ma'; 'ki']",na
29301,5,"['ma'; 'ha'; 'su'; 'wo'; 'ya'; 'ki']",wo
29302,0,"['na'; 'ma'; 'o'; 'wo'; 'ki'; 'ha']",na
29303,9,"['ya'; 'wo'; 'ki'; 'o'; 'ha'; 'tsu']",tsu
29304,8,"['na'; 'ki'; 're'; 'ma'; 'su'; 'wo']",ki
29305,2,"['re'; 'ki'; 'na'; 'ha'; 'tsu'; 'o']",tsu
29306,2,"['re'; 'ki'; 'tsu'; 'na'; 'o'; 'ha']",ha
29307,7,"['tsu'; 'o'; 'na'; 'wo'; 'ha'; 're']",na
29308,6,"['tsu'; 're'; 'su'; 'ki'; 'o'; 'ha']",ha
29309,5,"['ya'; 'su'; 'ma'; 'wo'; 'ha'; 'ki']",ki
29310,4,"['na'; 'tsu'; 'ma'; 'su'; 'o'; 'ya']",ya
29311,6,"['tsu'; 'su'; 'ki'; 'ha'; 're'; 'o']",ha
29312,0,"['wo'; 'ma'; 'o'; 'na'; 'ki'; 'ha']",ha
29313,8,"['na'; 'wo'; 're'; 'su'; 'ma'; 'ki']",wo
29314,3,"['ma'; 'na'; 'o'; 'tsu'; 're'; 'ha']",ha
29315,3,"['o'; 'ma'; 're'; 'na'; 'ha'; 'tsu']",tsu
29316,4,"['su'; 'ma'; 'o'; 'ya'; 'na'; 'tsu']",na
29317,9,"['ya'; 'o'; 'ha'; 'ki'; 'wo'; 'tsu']",tsu
29318,4,"['ya'; 'na'; 'ma'; 'tsu'; 'su'; 'o']",na
29319,0,"['o'; 'ma'; 'ha'; 'wo'; 'ki'; 'na']",na
29320,5,"['su'; 'wo'; 'ki'; 'ma'; 'ya'; 'ha']",ha
29321,8,"['ki'; 'ma'; 're'; 'na'; 'su'; 'wo']",na
29322,7,"['wo'; 'o'; 'na'; 'ha'; 're'; 'tsu']",tsu
29323,3,"['tsu'; 're'; 'ma'; 'o'; 'na'; 'ha']",ha
29324,5,"['wo'; 'ki'; 'ya'; 'ma'; 'ha'; 'su']",ki
29325,1,"['ki'; 'na'; 'tsu'; 'wo'; 'o'; 're']",na
29326,1,"['na'; 'ki'; 'wo'; 're'; 'o'; 'tsu']",tsu
29327,4,"['ya'; 'su'; 'na'; 'tsu'; 'o'; 'ma']",na
29328,3,"['o'; 'ha'; 're'; 'tsu'; 'ma'; 'na']",tsu
29329,9,"['wo'; 'tsu'; 'ki'; 'ya'; 'ha'; 'o']",tsu
29330,5,"['wo'; 'ha'; 'su'; 'ma'; 'ki'; 'ya']",ha
29331,6,"['o'; 're'; 'ha'; 'su'; 'ki'; 'tsu']",su
29332,7,"['tsu'; 'o'; 'wo'; 'ha'; 're'; 'na']",na
29333,8,"['su'; 'ma'; 'wo'; 're'; 'na'; 'ki']",na
29334,6,"['tsu'; 'su'; 'ki'; 'ha'; 're'; 'o']",ha
29335,9,"['wo'; 'tsu'; 'ha'; 'o'; 'ki'; 'ya']",tsu
29336,3,"['ma'; 'o'; 'na'; 'ha'; 'tsu'; 're']",tsu
29337,5,"['ma'; 'wo'; 'su'; 'ki'; 'ha'; 'ya']",wo
29338,4,"['o'; 'na'; 'tsu'; 'su'; 'ma'; 'ya']",na
29339,9,"['o'; 'wo'; 'ya'; 'ha'; 'tsu'; 'ki']",tsu
29340,8,"['wo'; 're'; 'na'; 'su'; 'ki'; 'ma']",na
29341,0,"['ha'; 'o'; 'ki'; 'wo'; 'ma'; 'na']",na
29342,9,"['ki'; 'ya'; 'o'; 'tsu'; 'wo'; 'ha']",tsu
29343,5,"['ma'; 'wo'; 'ki'; 'su'; 'ha'; 'ya']",ki
29344,9,"['ya'; 'ki'; 'tsu'; 'ha'; 'o'; 'wo']",ki
29345,1,"['na'; 'o'; 'tsu'; 'ki'; 'wo'; 're']",tsu
29346,1,"['re'; 'o'; 'tsu'; 'ki'; 'wo'; 'na']",tsu
29347,5,"['wo'; 'ki'; 'ma'; 'ya'; 'ha'; 'su']",ki
29348,2,"['o'; 'ki'; 'tsu'; 're'; 'ha'; 'na']",ha
29349,2,"['na'; 'tsu'; 'ki'; 'o'; 're'; 'ha']",ha
29350,3,"['tsu'; 're'; 'o'; 'na'; 'ma'; 'ha']",ha
29351,2,"['ha'; 'na'; 'ki'; 'o'; 're'; 'tsu']",tsu
29352,8,"['na'; 'wo'; 'ki'; 'su'; 'ma'; 're']",re
29353,8,"['ki'; 're'; 'su'; 'wo'; 'ma'; 'na']",na
29354,4,"['o'; 'tsu'; 'ya'; 'su'; 'ma'; 'na']",ya
29355,3,"['na'; 'o'; 're'; 'tsu'; 'ma'; 'ha']",tsu
29356,2,"['tsu'; 'ki'; 'ha'; 'o'; 're'; 'na']",ha
29357,2,"['tsu'; 'ki'; 'ha'; 're'; 'na'; 'o']",ha
29358,7,"['wo'; 'o'; 'ha'; 'tsu'; 'na'; 're']",tsu
29359,0,"['na'; 'ha'; 'ki'; 'ma'; 'o'; 'wo']",na
29360,9,"['o'; 'ya'; 'tsu'; 'wo'; 'ki'; 'ha']",ha
29361,0,"['o'; 'wo'; 'ha'; 'ma'; 'na'; 'ki']",na
29362,9,"['wo'; 'tsu'; 'ha'; 'ya'; 'ki'; 'o']",ha
29363,0,"['ki'; 'ma'; 'wo'; 'o'; 'na'; 'ha']",na
29364,4,"['na'; 'o'; 'tsu'; 'su'; 'ya'; 'ma']",tsu
29365,1,"['o'; 'tsu'; 'wo'; 'ki'; 're'; 'na']",tsu
29366,7,"['wo'; 'ha'; 'na'; 're'; 'o'; 'tsu']",tsu
29367,4,"['ma'; 'tsu'; 'na'; 'ya'; 'su'; 'o']",na
29368,1,"['ki'; 're'; 'na'; 'wo'; 'o'; 'tsu']",tsu
29369,4,"['su'; 'na'; 'o'; 'ma'; 'tsu'; 'ya']",ya
29370,7,"['re'; 'na'; 'wo'; 'ha'; 'o'; 'tsu']",tsu
29371,0,"['ha'; 'na'; 'ki'; 'o'; 'wo'; 'ma']",na
29372,5,"['su'; 'ya'; 'wo'; 'ki'; 'ha'; 'ma']",wo
29373,5,"['wo'; 'ki'; 'ya'; 'ma'; 'su'; 'ha']",ki
29374,6,"['tsu'; 'o'; 'su'; 'ha'; 're'; 'ki']",o
29375,5,"['su'; 'ma'; 'ha'; 'ya'; 'ki'; 'wo']",wo
29376,5,"['su'; 'ya'; 'ma'; 'ki'; 'wo'; 'ha']",ha
29377,4,"['ma'; 'tsu'; 'ya'; 'o'; 'na'; 'su']",ya
29378,1,"['o'; 'na'; 'wo'; 're'; 'ki'; 'tsu']",tsu
29379,3,"['o'; 'ma'; 'tsu'; 'na'; 'ha'; 're']",na
29380,5,"['su'; 'wo'; 'ha'; 'ki'; 'ya'; 'ma']",ha
29381,8,"['re'; 'ki'; 'ma'; 'wo'; 'su'; 'na']",ki
29382,1,"['re'; 'ki'; 'tsu'; 'na'; 'wo'; 'o']",na
29383,0,"['na'; 'wo'; 'o'; 'ma'; 'ki'; 'ha']",ha
29384,7,"['tsu'; 'o'; 'ha'; 're'; 'wo'; 'na']",na
29385,1,"['o'; 're'; 'wo'; 'na'; 'tsu'; 'ki']",tsu
29386,2,"['re'; 'ha'; 'ki'; 'tsu'; 'na'; 'o']",na
29387,0,"['na'; 'ma'; 'ki'; 'wo'; 'o'; 'ha']",na
29388,1,"['wo'; 'o'; 'tsu'; 'na'; 'ki'; 're']",tsu
29389,6,"['ki'; 'o'; 'su'; 'tsu'; 're'; 'ha']",su
29390,8,"['su'; 'na'; 'ki'; 'ma'; 'wo'; 're']",na
29391,6,"['tsu'; 'su'; 'o'; 'ki'; 're'; 'ha']",ha
29392,6,"['ki'; 're'; 'tsu'; 'o'; 'su'; 'ha']",tsu
29393,1,"['ki'; 're'; 'na'; 'o'; 'wo'; 'tsu']",tsu
29394,5,"['ma'; 'su'; 'wo'; 'ha'; 'ki'; 'ya']",ha
29395,3,"['o'; 're'; 'ha'; 'ma'; 'na'; 'tsu']",na
29396,0,"['wo'; 'ha'; 'o'; 'na'; 'ki'; 'ma']",na
29397,6,"['ki'; 'o'; 'su'; 'tsu'; 're'; 'ha']",su
29398,8,"['wo'; 'ma'; 're'; 'na'; 'ki'; 'su']",na
29399,6,"['su'; 'o'; 'ha'; 're'; 'ki'; 'tsu']",su
29400,2,"['na'; 're'; 'tsu'; 'o'; 'ki'; 'ha']",ha
29401,2,"['ki'; 're'; 'o'; 'na'; 'tsu'; 'ha']",tsu
29402,6,"['ki'; 'tsu'; 'ha'; 'su'; 're'; 'o']",tsu
29403,1,"['o'; 'wo'; 're'; 'ki'; 'tsu'; 'na']",tsu
29404,1,"['wo'; 'tsu'; 're'; 'o'; 'ki'; 'na']",na
29405,4,"['tsu'; 'na'; 'ma'; 'o'; 'su'; 'ya']",na
29406,2,"['na'; 're'; 'ki'; 'ha'; 'tsu'; 'o']",tsu
29407,4,"['o'; 'ya'; 'ma'; 'su'; 'na'; 'tsu']",na
29408,4,"['su'; 'o'; 'ya'; 'ma'; 'na'; 'tsu']",na
29409,6,"['tsu'; 're'; 'su'; 'ki'; 'o'; 'ha']",ha
29410,7,"['tsu'; 'wo'; 'na'; 'ha'; 're'; 'o']",na
29411,8,"['wo'; 'su'; 'na'; 're'; 'ki'; 'ma']",na
29412,0,"['ma'; 'wo'; 'o'; 'ki'; 'na'; 'ha']",na
29413,1,"['o'; 'na'; 'tsu'; 'ki'; 're'; 'wo']",na
29414,0,"['o'; 'na'; 'ha'; 'ma'; 'ki'; 'wo']",na
29415,1,"['o'; 'na'; 're'; 'wo'; 'ki'; 'tsu']",tsu
29416,4,"['o'; 'na'; 'ya'; 'su'; 'tsu'; 'ma']",na
29417,8,"['re'; 'su'; 'wo'; 'na'; 'ki'; 'ma']",na
29418,0,"['wo'; 'ma'; 'na'; 'ha'; 'o'; 'ki']",na
29419,0,"['na'; 'ki'; 'ha'; 'ma'; 'wo'; 'o']",na
29420,8,"['wo'; 're'; 'ma'; 'su'; 'ki'; 'na']",na
29421,6,"['ha'; 're'; 'o'; 'su'; 'ki'; 'tsu']",su
29422,7,"['wo'; 'na'; 're'; 'ha'; 'tsu'; 'o']",na
29423,2,"['ha'; 'tsu'; 're'; 'na'; 'ki'; 'o']",na
29424,9,"['ya'; 'wo'; 'o'; 'ha'; 'tsu'; 'ki']",tsu
29425,3,"['o'; 'na'; 'tsu'; 're'; 'ha'; 'ma']",na
