index,true_label,candidate_labels,complementary_label
32263,3,"['re'; 'ki']",ki
32264,2,"['tsu'; 'su']",su
32265,4,"['ma'; 'ki']",ki
32266,8,"['wo'; 'o']",o
32267,1,"['na'; 'tsu']",tsu
32268,3,"['ki'; 're']",re
32269,4,"['ki'; 'ma']",ma
32270,8,"['wo'; 'o']",o
32271,6,"['ki'; 'tsu']",tsu
32272,1,"['tsu'; 'na']",na
32273,8,"['wo'; 'o']",o
32274,9,"['re'; 'tsu']",tsu
32275,9,"['re'; 'tsu']",tsu
32276,2,"['tsu'; 'su']",su
32277,7,"['tsu'; 're']",re
32278,1,"['na'; 'tsu']",na
32279,1,"['tsu'; 'na']",na
32280,4,"['ki'; 'ma']",ma
32281,2,"['su'; 'tsu']",su
32282,5,"['wo'; 'o']",o
32283,8,"['wo'; 'o']",o
32284,7,"['re'; 'tsu']",tsu
32285,9,"['re'; 'tsu']",tsu
32286,4,"['ma'; 'ki']",ki
32287,3,"['re'; 'ki']",re
32288,2,"['su'; 'tsu']",su
32289,2,"['tsu'; 'su']",su
32290,4,"['ki'; 'ma']",ma
32291,5,"['wo'; 'o']",o
32292,6,"['ki'; 'tsu']",tsu
32293,2,"['tsu'; 'su']",su
32294,4,"['ma'; 'ki']",ki
32295,1,"['na'; 'tsu']",tsu
32296,6,"['tsu'; 'ki']",tsu
32297,9,"['tsu'; 're']",re
32298,1,"['na'; 'tsu']",tsu
32299,1,"['tsu'; 'na']",na
32300,7,"['re'; 'tsu']",tsu
32301,5,"['o'; 'wo']",o
32302,6,"['tsu'; 'ki']",tsu
32303,2,"['su'; 'tsu']",su
32304,6,"['ki'; 'tsu']",tsu
32305,1,"['na'; 'tsu']",na
32306,6,"['tsu'; 'ki']",ki
32307,0,"['ki'; 'o']",o
32308,8,"['o'; 'wo']",o
32309,5,"['o'; 'wo']",o
32310,0,"['o'; 'ki']",ki
32311,8,"['wo'; 'o']",o
32312,5,"['o'; 'wo']",o
32313,3,"['re'; 'ki']",re
32314,7,"['re'; 'tsu']",tsu
32315,8,"['wo'; 'o']",o
32316,1,"['na'; 'tsu']",tsu
32317,8,"['o'; 'wo']",o
32318,2,"['su'; 'tsu']",su
32319,9,"['re'; 'tsu']",tsu
32320,4,"['ki'; 'ma']",ma
32321,8,"['wo'; 'o']",o
32322,9,"['re'; 'tsu']",tsu
32323,1,"['na'; 'tsu']",tsu
32324,9,"['tsu'; 're']",re
32325,9,"['tsu'; 're']",re
32326,2,"['su'; 'tsu']",su
32327,4,"['ma'; 'ki']",ki
32328,2,"['su'; 'tsu']",su
32329,7,"['re'; 'tsu']",tsu
32330,0,"['ki'; 'o']",o
32331,0,"['ki'; 'o']",o
32332,8,"['o'; 'wo']",o
32333,9,"['re'; 'tsu']",tsu
32334,2,"['su'; 'tsu']",su
32335,1,"['na'; 'tsu']",tsu
32336,4,"['ki'; 'ma']",ma
32337,3,"['ki'; 're']",re
32338,9,"['re'; 'tsu']",tsu
32339,3,"['ki'; 're']",re
32340,7,"['tsu'; 're']",re
32341,6,"['tsu'; 'ki']",ki
32342,0,"['o'; 'ki']",ki
32343,1,"['tsu'; 'na']",na
32344,1,"['na'; 'tsu']",na
32345,3,"['ki'; 're']",re
32346,8,"['o'; 'wo']",o
32347,6,"['tsu'; 'ki']",tsu
32348,0,"['o'; 'ki']",ki
32349,8,"['o'; 'wo']",o
32350,5,"['o'; 'wo']",o
32351,4,"['ma'; 'ki']",ki
32352,4,"['ma'; 'ki']",ki
32353,9,"['tsu'; 're']",re
32354,3,"['re'; 'ki']",ki
32355,1,"['tsu'; 'na']",na
32356,3,"['re'; 'ki']",ki
32357,0,"['ki'; 'o']",o
32358,8,"['wo'; 'o']",o
32359,3,"['re'; 'ki']",ki
32360,6,"['ki'; 'tsu']",tsu
32361,7,"['tsu'; 're']",re
32362,2,"['su'; 'tsu']",su
32363,2,"['su'; 'tsu']",su
32364,8,"['wo'; 'o']",o
32365,0,"['o'; 'ki']",ki
32366,4,"['ki'; 'ma']",ma
32367,0,"['o'; 'ki']",ki
32368,3,"['ki'; 're']",re
32369,2,"['su'; 'tsu']",su
32370,5,"['wo'; 'o']",o
32371,6,"['tsu'; 'ki']",tsu
32372,0,"['ki'; 'o']",o
32373,7,"['re'; 'tsu']",tsu
32374,4,"['ki'; 'ma']",ma
32375,0,"['ki'; 'o']",o
32376,9,"['re'; 'tsu']",tsu
32377,7,"['re'; 'tsu']",tsu
32378,3,"['ki'; 're']",re
32379,0,"['o'; 'ki']",ki
32380,1,"['tsu'; 'na']",na
32381,1,"['na'; 'tsu']",tsu
32382,4,"['ki'; 'ma']",ma
32383,7,"['re'; 'tsu']",tsu
32384,4,"['ma'; 'ki']",ki
32385,3,"['ki'; 're']",re
32386,9,"['re'; 'tsu']",tsu
32387,4,"['ma'; 'ki']",ki
32388,3,"['re'; 'ki']",ki
32389,6,"['tsu'; 'ki']",tsu
32390,8,"['o'; 'wo']",o
32391,6,"['ki'; 'tsu']",tsu
32392,2,"['tsu'; 'su']",su
32393,1,"['tsu'; 'na']",na
32394,8,"['wo'; 'o']",o
32395,6,"['ki'; 'tsu']",tsu
32396,3,"['ki'; 're']",re
32397,2,"['tsu'; 'su']",su
32398,4,"['ma'; 'ki']",ki
32399,2,"['su'; 'tsu']",su
32400,0,"['o'; 'ki']",ki
32401,9,"['re'; 'tsu']",tsu
32402,5,"['o'; 'wo']",o
32403,3,"['ki'; 're']",re
32404,5,"['wo'; 'o']",o
32405,0,"['o'; 'ki']",ki
32406,1,"['na'; 'tsu']",tsu
32407,5,"['wo'; 'o']",o
32408,6,"['tsu'; 'ki']",tsu
32409,9,"['tsu'; 're']",re
32410,0,"['o'; 'ki']",ki
32411,1,"['tsu'; 'na']",na
32412,2,"['tsu'; 'su']",su
32413,2,"['tsu'; 'su']",su
32414,4,"['ki'; 'ma']",ma
32415,2,"['su'; 'tsu']",su
32416,9,"['re'; 'tsu']",tsu
32417,2,"['tsu'; 'su']",su
32418,5,"['o'; 'wo']",o
32419,6,"['tsu'; 'ki']",tsu
32420,3,"['ki'; 're']",re
32421,7,"['tsu'; 're']",re
32422,2,"['tsu'; 'su']",su
32423,6,"['tsu'; 'ki']",tsu
32424,6,"['tsu'; 'ki']",tsu
32425,1,"['tsu'; 'na']",na
32426,9,"['re'; 'tsu']",tsu
32427,7,"['tsu'; 're']",re
32428,0,"['o'; 'ki']",ki
32429,5,"['wo'; 'o']",o
32430,7,"['tsu'; 're']",re
32431,4,"['ki'; 'ma']",ma
32432,1,"['tsu'; 'na']",na
32433,0,"['ki'; 'o']",o
32434,7,"['re'; 'tsu']",tsu
32435,5,"['wo'; 'o']",o
32436,0,"['ki'; 'o']",o
32437,9,"['tsu'; 're']",re
32438,0,"['ki'; 'o']",o
32439,1,"['tsu'; 'na']",na
32440,8,"['o'; 'wo']",o
32441,9,"['tsu'; 're']",re
32442,8,"['wo'; 'o']",o
32443,0,"['o'; 'ki']",ki
32444,9,"['re'; 'tsu']",tsu
32445,0,"['o'; 'ki']",ki
32446,4,"['ki'; 'ma']",ma
32447,9,"['re'; 'tsu']",tsu
32448,0,"['o'; 'ki']",ki
32449,2,"['tsu'; 'su']",su
32450,4,"['ki'; 'ma']",ma
32451,6,"['tsu'; 'ki']",tsu
32452,7,"['tsu'; 're']",tsu
32453,1,"['tsu'; 'na']",na
32454,5,"['wo'; 'o']",o
32455,5,"['wo'; 'o']",o
32456,9,"['tsu'; 're']",re
32457,3,"['re'; 'ki']",ki
32458,6,"['tsu'; 'ki']",tsu
32459,9,"['tsu'; 're']",re
32460,0,"['ki'; 'o']",o
32461,9,"['re'; 'tsu']",tsu
32462,4,"['ki'; 'ma']",ma
32463,5,"['o'; 'wo']",o
32464,9,"['tsu'; 're']",re
32465,5,"['o'; 'wo']",o
32466,6,"['ki'; 'tsu']",tsu
32467,7,"['tsu'; 're']",re
32468,3,"['ki'; 're']",re
32469,6,"['ki'; 'tsu']",tsu
32470,4,"['ma'; 'ki']",ki
32471,6,"['ki'; 'tsu']",tsu
32472,8,"['wo'; 'o']",o
32473,4,"['ki'; 'ma']",ma
32474,5,"['o'; 'wo']",o
32475,1,"['na'; 'tsu']",tsu
32476,1,"['na'; 'tsu']",tsu
32477,0,"['o'; 'ki']",ki
32478,0,"['o'; 'ki']",ki
32479,4,"['ki'; 'ma']",ma
32480,8,"['o'; 'wo']",o
32481,3,"['re'; 'ki']",re
32482,2,"['su'; 'tsu']",su
32483,4,"['ma'; 'ki']",ki
32484,6,"['tsu'; 'ki']",tsu
32485,7,"['re'; 'tsu']",tsu
32486,0,"['ki'; 'o']",o
32487,1,"['tsu'; 'na']",na
32488,5,"['wo'; 'o']",o
32489,2,"['su'; 'tsu']",su
32490,2,"['tsu'; 'su']",tsu
32491,3,"['re'; 'ki']",ki
32492,2,"['tsu'; 'su']",su
32493,4,"['ma'; 'ki']",ki
32494,6,"['ki'; 'tsu']",tsu
32495,2,"['su'; 'tsu']",su
32496,5,"['wo'; 'o']",o
32497,8,"['wo'; 'o']",o
32498,7,"['re'; 'tsu']",tsu
32499,2,"['tsu'; 'su']",su
32500,8,"['wo'; 'o']",o
32501,7,"['re'; 'tsu']",tsu
32502,1,"['na'; 'tsu']",tsu
32503,6,"['ki'; 'tsu']",tsu
32504,8,"['o'; 'wo']",o
32505,8,"['o'; 'wo']",o
32506,2,"['tsu'; 'su']",su
32507,5,"['wo'; 'o']",o
32508,9,"['tsu'; 're']",re
32509,5,"['o'; 'wo']",o
32510,1,"['na'; 'tsu']",tsu
32511,5,"['o'; 'wo']",o
32512,5,"['wo'; 'o']",o
32513,0,"['ki'; 'o']",o
32514,0,"['ki'; 'o']",o
32515,0,"['ki'; 'o']",o
32516,3,"['ki'; 're']",re
32517,0,"['o'; 'ki']",ki
32518,3,"['re'; 'ki']",ki
32519,9,"['re'; 'tsu']",tsu
32520,3,"['re'; 'ki']",ki
32521,7,"['tsu'; 're']",re
32522,9,"['tsu'; 're']",re
32523,0,"['ki'; 'o']",o
32524,1,"['na'; 'tsu']",tsu
32525,3,"['ki'; 're']",re
32526,8,"['wo'; 'o']",o
32527,4,"['ki'; 'ma']",ma
32528,3,"['ki'; 're']",re
32529,6,"['tsu'; 'ki']",ki
32530,5,"['wo'; 'o']",o
32531,9,"['re'; 'tsu']",tsu
32532,3,"['ki'; 're']",re
32533,9,"['tsu'; 're']",re
32534,3,"['re'; 'ki']",ki
32535,7,"['re'; 'tsu']",tsu
32536,6,"['tsu'; 'ki']",tsu
32537,9,"['tsu'; 're']",re
32538,2,"['tsu'; 'su']",tsu
32539,4,"['ki'; 'ma']",ma
32540,7,"['tsu'; 're']",re
32541,3,"['re'; 'ki']",ki
32542,4,"['ki'; 'ma']",ma
32543,0,"['o'; 'ki']",ki
32544,7,"['tsu'; 're']",re
32545,9,"['tsu'; 're']",re
32546,9,"['tsu'; 're']",re
32547,4,"['ma'; 'ki']",ki
32548,3,"['re'; 'ki']",re
32549,8,"['wo'; 'o']",o
32550,1,"['na'; 'tsu']",na
32551,0,"['o'; 'ki']",ki
32552,2,"['su'; 'tsu']",su
32553,7,"['re'; 'tsu']",tsu
32554,0,"['o'; 'ki']",ki
32555,1,"['tsu'; 'na']",na
32556,8,"['wo'; 'o']",o
32557,9,"['re'; 'tsu']",tsu
32558,1,"['na'; 'tsu']",tsu
32559,7,"['tsu'; 're']",re
32560,7,"['tsu'; 're']",re
32561,3,"['re'; 'ki']",ki
32562,6,"['tsu'; 'ki']",ki
32563,2,"['tsu'; 'su']",su
32564,8,"['o'; 'wo']",o
32565,8,"['wo'; 'o']",o
32566,5,"['wo'; 'o']",o
32567,8,"['wo'; 'o']",o
32568,3,"['ki'; 're']",re
32569,1,"['na'; 'tsu']",tsu
32570,9,"['re'; 'tsu']",tsu
32571,0,"['ki'; 'o']",o
32572,9,"['tsu'; 're']",re
32573,2,"['su'; 'tsu']",su
32574,1,"['tsu'; 'na']",na
32575,0,"['ki'; 'o']",o
32576,0,"['ki'; 'o']",o
32577,9,"['re'; 'tsu']",tsu
32578,7,"['re'; 'tsu']",tsu
32579,3,"['ki'; 're']",re
32580,8,"['o'; 'wo']",o
32581,3,"['ki'; 're']",re
32582,0,"['ki'; 'o']",o
32583,7,"['re'; 'tsu']",tsu
32584,5,"['o'; 'wo']",o
32585,8,"['wo'; 'o']",o
32586,4,"['ma'; 'ki']",ki
32587,1,"['tsu'; 'na']",na
32588,3,"['ki'; 're']",re
32589,9,"['re'; 'tsu']",tsu
32590,2,"['su'; 'tsu']",su
32591,0,"['o'; 'ki']",ki
32592,2,"['su'; 'tsu']",su
32593,3,"['re'; 'ki']",ki
32594,7,"['re'; 'tsu']",tsu
32595,2,"['tsu'; 'su']",su
32596,4,"['ki'; 'ma']",ma
32597,5,"['o'; 'wo']",o
32598,7,"['tsu'; 're']",re
32599,5,"['wo'; 'o']",o
32600,3,"['re'; 'ki']",ki
32601,8,"['wo'; 'o']",o
32602,1,"['na'; 'tsu']",tsu
32603,3,"['re'; 'ki']",re
32604,8,"['wo'; 'o']",o
32605,9,"['re'; 'tsu']",tsu
32606,0,"['ki'; 'o']",o
32607,0,"['ki'; 'o']",o
32608,9,"['tsu'; 're']",re
32609,5,"['wo'; 'o']",o
32610,7,"['re'; 'tsu']",tsu
32611,6,"['tsu'; 'ki']",tsu
32612,4,"['ma'; 'ki']",ki
32613,5,"['wo'; 'o']",o
32614,2,"['su'; 'tsu']",su
32615,8,"['wo'; 'o']",o
32616,8,"['wo'; 'o']",o
32617,5,"['wo'; 'o']",o
32618,9,"['re'; 'tsu']",tsu
32619,9,"['tsu'; 're']",re
32620,7,"['re'; 'tsu']",tsu
32621,0,"['o'; 'ki']",ki
32622,8,"['wo'; 'o']",o
32623,0,"['ki'; 'o']",o
32624,7,"['tsu'; 're']",re
32625,4,"['ki'; 'ma']",ma
32626,7,"['re'; 'tsu']",tsu
32627,0,"['o'; 'ki']",ki
32628,7,"['re'; 'tsu']",tsu
32629,4,"['ki'; 'ma']",ma
32630,2,"['tsu'; 'su']",su
32631,9,"['tsu'; 're']",re
32632,8,"['wo'; 'o']",o
32633,2,"['tsu'; 'su']",su
32634,3,"['re'; 'ki']",ki
32635,1,"['tsu'; 'na']",na
32636,9,"['tsu'; 're']",re
32637,2,"['tsu'; 'su']",su
32638,0,"['ki'; 'o']",o
32639,8,"['wo'; 'o']",o
32640,0,"['ki'; 'o']",o
32641,7,"['re'; 'tsu']",tsu
32642,2,"['su'; 'tsu']",su
32643,4,"['ki'; 'ma']",ma
32644,0,"['ki'; 'o']",o
32645,7,"['re'; 'tsu']",tsu
32646,4,"['ma'; 'ki']",ki
32647,8,"['wo'; 'o']",o
32648,0,"['o'; 'ki']",ki
32649,9,"['re'; 'tsu']",tsu
32650,4,"['ma'; 'ki']",ki
32651,8,"['wo'; 'o']",o
32652,8,"['o'; 'wo']",o
32653,9,"['re'; 'tsu']",tsu
32654,0,"['o'; 'ki']",ki
32655,3,"['re'; 'ki']",re
32656,9,"['re'; 'tsu']",tsu
32657,4,"['ki'; 'ma']",ma
32658,1,"['na'; 'tsu']",tsu
32659,5,"['o'; 'wo']",o
32660,9,"['tsu'; 're']",re
32661,1,"['tsu'; 'na']",na
32662,8,"['wo'; 'o']",o
32663,2,"['tsu'; 'su']",su
32664,4,"['ki'; 'ma']",ma
32665,3,"['re'; 'ki']",ki
32666,8,"['wo'; 'o']",o
32667,7,"['tsu'; 're']",re
32668,6,"['tsu'; 'ki']",tsu
32669,6,"['ki'; 'tsu']",tsu
32670,7,"['re'; 'tsu']",tsu
32671,7,"['re'; 'tsu']",tsu
32672,0,"['ki'; 'o']",o
32673,1,"['tsu'; 'na']",na
32674,4,"['ki'; 'ma']",ma
32675,2,"['tsu'; 'su']",su
32676,2,"['su'; 'tsu']",su
32677,4,"['ma'; 'ki']",ki
32678,1,"['tsu'; 'na']",na
32679,9,"['re'; 'tsu']",tsu
32680,7,"['tsu'; 're']",re
32681,1,"['tsu'; 'na']",na
32682,4,"['ki'; 'ma']",ma
32683,8,"['o'; 'wo']",o
32684,2,"['tsu'; 'su']",su
32685,5,"['wo'; 'o']",o
32686,6,"['tsu'; 'ki']",tsu
32687,8,"['o'; 'wo']",o
32688,1,"['na'; 'tsu']",tsu
32689,7,"['re'; 'tsu']",tsu
32690,4,"['ma'; 'ki']",ki
32691,4,"['ma'; 'ki']",ki
32692,8,"['wo'; 'o']",o
32693,9,"['tsu'; 're']",re
32694,1,"['na'; 'tsu']",tsu
32695,6,"['ki'; 'tsu']",tsu
32696,2,"['su'; 'tsu']",su
32697,0,"['o'; 'ki']",ki
32698,1,"['tsu'; 'na']",na
32699,0,"['o'; 'ki']",ki
32700,1,"['na'; 'tsu']",tsu
32701,9,"['re'; 'tsu']",tsu
32702,7,"['re'; 'tsu']",tsu
32703,9,"['tsu'; 're']",re
32704,4,"['ki'; 'ma']",ma
32705,5,"['o'; 'wo']",o
32706,1,"['tsu'; 'na']",na
32707,6,"['tsu'; 'ki']",tsu
32708,7,"['re'; 'tsu']",tsu
32709,1,"['tsu'; 'na']",na
32710,9,"['tsu'; 're']",re
32711,7,"['re'; 'tsu']",tsu
32712,8,"['o'; 'wo']",o
32713,2,"['tsu'; 'su']",tsu
32714,9,"['tsu'; 're']",re
32715,9,"['tsu'; 're']",re
32716,6,"['tsu'; 'ki']",tsu
32717,9,"['re'; 'tsu']",tsu
32718,2,"['tsu'; 'su']",su
32719,3,"['ki'; 're']",re
32720,0,"['o'; 'ki']",ki
32721,3,"['ki'; 're']",re
32722,0,"['ki'; 'o']",o
32723,4,"['ma'; 'ki']",ki
32724,0,"['ki'; 'o']",o
32725,7,"['tsu'; 're']",re
32726,2,"['tsu'; 'su']",su
32727,6,"['tsu'; 'ki']",tsu
32728,5,"['o'; 'wo']",o
32729,3,"['re'; 'ki']",re
32730,5,"['wo'; 'o']",o
32731,4,"['ma'; 'ki']",ki
32732,4,"['ki'; 'ma']",ma
32733,4,"['ma'; 'ki']",ki
32734,9,"['re'; 'tsu']",tsu
32735,2,"['su'; 'tsu']",su
32736,9,"['re'; 'tsu']",tsu
32737,2,"['su'; 'tsu']",su
32738,5,"['o'; 'wo']",o
32739,3,"['ki'; 're']",re
32740,4,"['ki'; 'ma']",ma
32741,0,"['o'; 'ki']",ki
32742,8,"['wo'; 'o']",o
32743,2,"['su'; 'tsu']",su
32744,8,"['wo'; 'o']",o
32745,5,"['wo'; 'o']",o
32746,4,"['ma'; 'ki']",ki
32747,5,"['wo'; 'o']",o
32748,6,"['tsu'; 'ki']",tsu
32749,2,"['su'; 'tsu']",su
32750,5,"['o'; 'wo']",o
32751,3,"['ki'; 're']",re
32752,7,"['re'; 'tsu']",tsu
32753,3,"['re'; 'ki']",ki
32754,8,"['o'; 'wo']",o
32755,8,"['o'; 'wo']",o
32756,5,"['wo'; 'o']",o
32757,4,"['ki'; 'ma']",ma
32758,3,"['ki'; 're']",re
32759,1,"['tsu'; 'na']",na
32760,1,"['tsu'; 'na']",na
32761,8,"['wo'; 'o']",o
32762,8,"['wo'; 'o']",o
32763,5,"['wo'; 'o']",o
32764,1,"['na'; 'tsu']",na
32765,4,"['ki'; 'ma']",ma
32766,5,"['wo'; 'o']",o
32767,1,"['tsu'; 'na']",na
32768,3,"['ki'; 're']",re
32769,2,"['su'; 'tsu']",su
32770,0,"['ki'; 'o']",o
32771,5,"['wo'; 'o']",o
32772,7,"['tsu'; 're']",tsu
32773,5,"['wo'; 'o']",o
32774,2,"['tsu'; 'su']",su
32775,4,"['ma'; 'ki']",ki
32776,7,"['re'; 'tsu']",tsu
32777,3,"['re'; 'ki']",re
32778,8,"['o'; 'wo']",o
32779,5,"['wo'; 'o']",o
32780,6,"['ki'; 'tsu']",tsu
32781,9,"['re'; 'tsu']",tsu
32782,2,"['tsu'; 'su']",su
32783,7,"['tsu'; 're']",re
32784,8,"['wo'; 'o']",o
32785,8,"['wo'; 'o']",o
32786,1,"['tsu'; 'na']",na
32787,7,"['tsu'; 're']",re
32788,4,"['ma'; 'ki']",ki
32789,3,"['re'; 'ki']",re
32790,7,"['re'; 'tsu']",tsu
32791,6,"['ki'; 'tsu']",tsu
32792,7,"['tsu'; 're']",re
32793,0,"['ki'; 'o']",o
32794,2,"['su'; 'tsu']",su
32795,0,"['ki'; 'o']",o
32796,3,"['ki'; 're']",re
32797,6,"['ki'; 'tsu']",tsu
32798,6,"['ki'; 'tsu']",tsu
32799,4,"['ki'; 'ma']",ma
32800,2,"['tsu'; 'su']",su
32801,5,"['wo'; 'o']",o
32802,6,"['ki'; 'tsu']",tsu
32803,2,"['su'; 'tsu']",su
32804,3,"['re'; 'ki']",ki
32805,6,"['tsu'; 'ki']",tsu
32806,7,"['tsu'; 're']",re
32807,0,"['o'; 'ki']",ki
32808,3,"['re'; 'ki']",re
32809,2,"['tsu'; 'su']",su
32810,8,"['wo'; 'o']",o
32811,3,"['re'; 'ki']",re
32812,6,"['ki'; 'tsu']",tsu
32813,4,"['ma'; 'ki']",ki
32814,6,"['tsu'; 'ki']",ki
32815,2,"['su'; 'tsu']",su
32816,8,"['o'; 'wo']",o
32817,6,"['ki'; 'tsu']",tsu
32818,2,"['tsu'; 'su']",su
32819,0,"['o'; 'ki']",ki
32820,1,"['tsu'; 'na']",na
32821,1,"['tsu'; 'na']",na
32822,7,"['tsu'; 're']",re
32823,4,"['ma'; 'ki']",ki
32824,6,"['tsu'; 'ki']",tsu
32825,8,"['o'; 'wo']",o
32826,7,"['re'; 'tsu']",tsu
32827,1,"['na'; 'tsu']",na
32828,3,"['re'; 'ki']",ki
32829,7,"['tsu'; 're']",re
32830,4,"['ma'; 'ki']",ki
32831,8,"['o'; 'wo']",o
32832,4,"['ma'; 'ki']",ki
32833,3,"['ki'; 're']",re
32834,1,"['tsu'; 'na']",tsu
32835,2,"['su'; 'tsu']",su
32836,5,"['wo'; 'o']",o
32837,0,"['ki'; 'o']",o
32838,6,"['tsu'; 'ki']",ki
32839,0,"['ki'; 'o']",o
32840,3,"['re'; 'ki']",ki
32841,0,"['o'; 'ki']",ki
32842,5,"['o'; 'wo']",o
32843,3,"['ki'; 're']",re
32844,8,"['o'; 'wo']",o
32845,4,"['ki'; 'ma']",ma
32846,9,"['re'; 'tsu']",tsu
32847,8,"['o'; 'wo']",o
32848,9,"['re'; 'tsu']",tsu
32849,5,"['o'; 'wo']",o
32850,6,"['ki'; 'tsu']",tsu
32851,7,"['tsu'; 're']",re
32852,2,"['tsu'; 'su']",su
32853,7,"['re'; 'tsu']",tsu
32854,5,"['o'; 'wo']",o
32855,3,"['ki'; 're']",re
32856,4,"['ki'; 'ma']",ma
32857,2,"['su'; 'tsu']",su
32858,7,"['re'; 'tsu']",tsu
32859,0,"['ki'; 'o']",o
32860,3,"['ki'; 're']",re
32861,6,"['ki'; 'tsu']",tsu
32862,7,"['re'; 'tsu']",tsu
32863,5,"['wo'; 'o']",o
32864,5,"['wo'; 'o']",o
32865,4,"['ki'; 'ma']",ma
32866,2,"['tsu'; 'su']",su
32867,0,"['ki'; 'o']",o
32868,9,"['tsu'; 're']",re
32869,8,"['wo'; 'o']",o
32870,3,"['re'; 'ki']",re
32871,2,"['tsu'; 'su']",su
32872,2,"['su'; 'tsu']",su
32873,4,"['ki'; 'ma']",ma
32874,4,"['ma'; 'ki']",ki
32875,0,"['ki'; 'o']",o
32876,8,"['wo'; 'o']",o
32877,7,"['re'; 'tsu']",tsu
32878,2,"['su'; 'tsu']",su
32879,3,"['ki'; 're']",re
32880,4,"['ma'; 'ki']",ki
32881,8,"['wo'; 'o']",o
32882,8,"['wo'; 'o']",o
32883,6,"['tsu'; 'ki']",tsu
32884,5,"['wo'; 'o']",o
32885,6,"['ki'; 'tsu']",tsu
32886,1,"['tsu'; 'na']",na
32887,9,"['tsu'; 're']",re
32888,2,"['tsu'; 'su']",tsu
32889,9,"['re'; 'tsu']",tsu
32890,0,"['ki'; 'o']",o
32891,4,"['ma'; 'ki']",ki
32892,6,"['tsu'; 'ki']",tsu
32893,0,"['ki'; 'o']",o
32894,6,"['tsu'; 'ki']",tsu
32895,6,"['tsu'; 'ki']",tsu
32896,3,"['re'; 'ki']",re
32897,0,"['ki'; 'o']",o
32898,9,"['re'; 'tsu']",tsu
32899,9,"['tsu'; 're']",re
32900,7,"['tsu'; 're']",re
32901,4,"['ki'; 'ma']",ma
32902,4,"['ma'; 'ki']",ki
32903,1,"['na'; 'tsu']",tsu
32904,3,"['re'; 'ki']",ki
32905,8,"['o'; 'wo']",o
32906,4,"['ki'; 'ma']",ma
32907,5,"['o'; 'wo']",o
32908,5,"['o'; 'wo']",o
32909,4,"['ma'; 'ki']",ki
32910,5,"['o'; 'wo']",o
32911,4,"['ki'; 'ma']",ma
32912,9,"['tsu'; 're']",re
32913,4,"['ki'; 'ma']",ma
32914,0,"['ki'; 'o']",o
32915,4,"['ki'; 'ma']",ma
32916,9,"['re'; 'tsu']",tsu
32917,2,"['su'; 'tsu']",su
32918,6,"['tsu'; 'ki']",tsu
32919,6,"['ki'; 'tsu']",tsu
32920,1,"['na'; 'tsu']",tsu
32921,7,"['tsu'; 're']",re
32922,5,"['o'; 'wo']",o
32923,4,"['ma'; 'ki']",ki
32924,3,"['re'; 'ki']",ki
32925,8,"['wo'; 'o']",o
32926,6,"['ki'; 'tsu']",tsu
32927,4,"['ma'; 'ki']",ki
32928,5,"['wo'; 'o']",o
32929,2,"['su'; 'tsu']",su
32930,1,"['tsu'; 'na']",na
32931,0,"['o'; 'ki']",ki
32932,5,"['o'; 'wo']",o
32933,7,"['re'; 'tsu']",tsu
32934,5,"['o'; 'wo']",o
32935,2,"['tsu'; 'su']",su
32936,2,"['tsu'; 'su']",su
32937,1,"['na'; 'tsu']",tsu
32938,6,"['ki'; 'tsu']",tsu
32939,0,"['o'; 'ki']",ki
32940,4,"['ki'; 'ma']",ma
32941,9,"['tsu'; 're']",re
32942,0,"['ki'; 'o']",o
32943,1,"['na'; 'tsu']",tsu
32944,8,"['wo'; 'o']",o
32945,6,"['ki'; 'tsu']",tsu
32946,9,"['re'; 'tsu']",tsu
32947,5,"['wo'; 'o']",o
32948,7,"['tsu'; 're']",re
32949,6,"['tsu'; 'ki']",tsu
32950,5,"['o'; 'wo']",o
32951,6,"['tsu'; 'ki']",ki
32952,0,"['o'; 'ki']",ki
32953,6,"['tsu'; 'ki']",tsu
32954,1,"['tsu'; 'na']",tsu
32955,0,"['o'; 'ki']",ki
32956,4,"['ma'; 'ki']",ki
32957,8,"['o'; 'wo']",o
32958,7,"['re'; 'tsu']",tsu
32959,7,"['re'; 'tsu']",tsu
32960,8,"['o'; 'wo']",o
32961,3,"['ki'; 're']",re
32962,3,"['re'; 'ki']",ki
32963,7,"['tsu'; 're']",re
32964,0,"['ki'; 'o']",o
32965,1,"['tsu'; 'na']",tsu
32966,7,"['tsu'; 're']",tsu
32967,6,"['tsu'; 'ki']",ki
32968,9,"['tsu'; 're']",re
32969,9,"['re'; 'tsu']",tsu
32970,8,"['o'; 'wo']",o
32971,3,"['re'; 'ki']",ki
32972,0,"['o'; 'ki']",ki
32973,1,"['na'; 'tsu']",tsu
32974,5,"['wo'; 'o']",o
32975,6,"['ki'; 'tsu']",tsu
32976,6,"['tsu'; 'ki']",tsu
32977,7,"['re'; 'tsu']",tsu
32978,3,"['ki'; 're']",re
32979,3,"['ki'; 're']",re
32980,8,"['wo'; 'o']",o
32981,9,"['re'; 'tsu']",tsu
32982,1,"['na'; 'tsu']",na
32983,9,"['re'; 'tsu']",tsu
32984,9,"['re'; 'tsu']",tsu
32985,5,"['o'; 'wo']",o
32986,2,"['tsu'; 'su']",su
32987,8,"['o'; 'wo']",o
32988,6,"['tsu'; 'ki']",tsu
