index,true_label,candidate_labels,complementary_label
28301,1,"['beaver'; 'whale']",beaver
28302,86,"['sunflower'; 'lion']",sunflower
28303,92,"['clock'; 'possum']",clock
28304,61,"['possum'; 'table']",possum
28305,84,"['road'; 'wolf']",wolf
28306,83,"['butterfly'; 'tiger']",butterfly
28307,74,"['cattle'; 'butterfly']",cattle
28308,91,"['possum'; 'woman']",woman
28309,30,"['bowl'; 'sea']",bowl
28310,34,"['trout'; 'bicycle']",bicycle
28311,8,"['beaver'; 'bear']",beaver
28312,90,"['forest'; 'turtle']",turtle
28313,29,"['mountain'; 'camel']",mountain
28314,94,"['kangaroo'; 'streetcar']",kangaroo
28315,15,"['dinosaur'; 'orchid']",dinosaur
28316,0,"['sunflower'; 'camel']",camel
28317,88,"['otter'; 'chair']",chair
28318,12,"['seal'; 'crab']",seal
28319,84,"['wolf'; 'road']",wolf
28320,1,"['beaver'; 'whale']",beaver
28321,32,"['maple_tree'; 'squirrel']",maple_tree
28322,17,"['hamster'; 'apple']",hamster
28323,75,"['streetcar'; 'chair']",chair
28324,23,"['boy'; 'bus']",bus
28325,59,"['shark'; 'tulip']",tulip
28326,55,"['dinosaur'; 'beetle']",dinosaur
28327,69,"['skunk'; 'mushroom']",mushroom
28328,31,"['streetcar'; 'kangaroo']",streetcar
28329,88,"['chair'; 'otter']",chair
28330,95,"['possum'; 'snail']",snail
28331,13,"['table'; 'tulip']",tulip
28332,12,"['crab'; 'seal']",crab
28333,42,"['man'; 'motorcycle']",motorcycle
28334,13,"['tulip'; 'table']",table
28335,13,"['table'; 'tulip']",tulip
28336,50,"['plain'; 'motorcycle']",motorcycle
28337,27,"['bed'; 'wardrobe']",wardrobe
28338,27,"['bed'; 'wardrobe']",wardrobe
28339,34,"['trout'; 'bicycle']",bicycle
28340,20,"['hamster'; 'lizard']",hamster
28341,55,"['dinosaur'; 'beetle']",dinosaur
28342,96,"['couch'; 'cattle']",couch
28343,78,"['motorcycle'; 'mountain']",motorcycle
28344,63,"['caterpillar'; 'pickup_truck']",caterpillar
28345,26,"['snake'; 'fox']",fox
28346,47,"['sunflower'; 'chimpanzee']",chimpanzee
28347,82,"['turtle'; 'tiger']",turtle
28348,70,"['cup'; 'man']",man
28349,85,"['fox'; 'worm']",worm
28350,19,"['otter'; 'train']",train
28351,7,"['skyscraper'; 'otter']",skyscraper
28352,32,"['maple_tree'; 'squirrel']",squirrel
28353,13,"['tulip'; 'table']",table
28354,35,"['bed'; 'tank']",bed
28355,49,"['chair'; 'elephant']",chair
28356,89,"['pickup_truck'; 'apple']",apple
28357,27,"['bed'; 'wardrobe']",wardrobe
28358,31,"['streetcar'; 'kangaroo']",streetcar
28359,38,"['dinosaur'; 'bridge']",dinosaur
28360,89,"['pickup_truck'; 'apple']",apple
28361,0,"['camel'; 'sunflower']",sunflower
28362,65,"['willow_tree'; 'elephant']",elephant
28363,7,"['otter'; 'skyscraper']",skyscraper
28364,20,"['hamster'; 'lizard']",hamster
28365,70,"['cup'; 'man']",man
28366,37,"['kangaroo'; 'bowl']",kangaroo
28367,54,"['lawn_mower'; 'worm']",worm
28368,48,"['rocket'; 'wardrobe']",wardrobe
28369,66,"['seal'; 'rocket']",rocket
28370,57,"['fox'; 'mushroom']",fox
28371,97,"['maple_tree'; 'woman']",maple_tree
28372,34,"['bicycle'; 'trout']",bicycle
28373,95,"['possum'; 'snail']",possum
28374,16,"['skyscraper'; 'pickup_truck']",skyscraper
28375,65,"['willow_tree'; 'elephant']",elephant
28376,72,"['porcupine'; 'boy']",boy
28377,5,"['television'; 'whale']",whale
28378,18,"['woman'; 'chimpanzee']",woman
28379,27,"['bed'; 'wardrobe']",bed
28380,28,"['pine_tree'; 'rocket']",Pine tree
28381,24,"['bridge'; 'mountain']",mountain
28382,85,"['worm'; 'fox']",worm
28383,92,"['possum'; 'clock']",possum
28384,49,"['elephant'; 'chair']",chair
28385,15,"['dinosaur'; 'orchid']",dinosaur
28386,70,"['cup'; 'man']",man
28387,99,"['ray'; 'apple']",apple
28388,34,"['bicycle'; 'trout']",bicycle
28389,18,"['woman'; 'chimpanzee']",woman
28390,88,"['chair'; 'otter']",chair
28391,20,"['hamster'; 'lizard']",hamster
28392,2,"['flatfish'; 'hamster']",hamster
28393,10,"['rabbit'; 'dolphin']",dolphin
28394,90,"['forest'; 'turtle']",turtle
28395,12,"['seal'; 'crab']",seal
28396,48,"['rocket'; 'wardrobe']",wardrobe
28397,15,"['orchid'; 'dinosaur']",orchid
28398,2,"['flatfish'; 'hamster']",hamster
28399,6,"['rose'; 'bridge']",bridge
28400,47,"['chimpanzee'; 'sunflower']",chimpanzee
28401,17,"['hamster'; 'apple']",hamster
28402,52,"['tractor'; 'seal']",seal
28403,67,"['willow_tree'; 'forest']",willow_tree
28404,82,"['tiger'; 'turtle']",turtle
28405,85,"['worm'; 'fox']",fox
28406,80,"['ray'; 'flatfish']",flatfish
28407,6,"['bridge'; 'rose']",rose
28408,87,"['butterfly'; 'house']",butterfly
28409,85,"['fox'; 'worm']",fox
28410,3,"['caterpillar'; 'dinosaur']",dinosaur
28411,42,"['man'; 'motorcycle']",motorcycle
28412,0,"['sunflower'; 'camel']",camel
28413,68,"['orchid'; 'skunk']",skunk
28414,24,"['bridge'; 'mountain']",mountain
28415,45,"['sweet_pepper'; 'tiger']",tiger
28416,15,"['dinosaur'; 'orchid']",dinosaur
28417,44,"['train'; 'fox']",train
28418,11,"['bear'; 'snake']",bear
28419,37,"['kangaroo'; 'bowl']",kangaroo
28420,30,"['sea'; 'bowl']",bowl
28421,48,"['rocket'; 'wardrobe']",wardrobe
28422,15,"['orchid'; 'dinosaur']",dinosaur
28423,30,"['sea'; 'bowl']",bowl
28424,48,"['wardrobe'; 'rocket']",wardrobe
28425,98,"['rocket'; 'chair']",chair
28426,37,"['kangaroo'; 'bowl']",kangaroo
28427,36,"['worm'; 'dinosaur']",dinosaur
28428,46,"['snake'; 'bottle']",bottle
28429,35,"['bed'; 'tank']",bed
28430,30,"['sea'; 'bowl']",bowl
28431,76,"['tiger'; 'orchid']",tiger
28432,30,"['sea'; 'bowl']",bowl
28433,31,"['streetcar'; 'kangaroo']",streetcar
28434,51,"['fox'; 'sunflower']",fox
28435,79,"['skyscraper'; 'pine_tree']",Pine tree
28436,31,"['streetcar'; 'kangaroo']",streetcar
28437,66,"['rocket'; 'seal']",rocket
28438,93,"['squirrel'; 'bus']",bus
28439,34,"['trout'; 'bicycle']",bicycle
28440,85,"['worm'; 'fox']",worm
28441,63,"['pickup_truck'; 'caterpillar']",caterpillar
28442,94,"['kangaroo'; 'streetcar']",kangaroo
28443,68,"['skunk'; 'orchid']",skunk
28444,0,"['camel'; 'sunflower']",camel
28445,78,"['mountain'; 'motorcycle']",motorcycle
28446,70,"['cup'; 'man']",man
28447,17,"['hamster'; 'apple']",hamster
28448,5,"['television'; 'whale']",whale
28449,94,"['streetcar'; 'kangaroo']",kangaroo
28450,68,"['skunk'; 'orchid']",skunk
28451,38,"['bridge'; 'dinosaur']",dinosaur
28452,11,"['snake'; 'bear']",bear
28453,25,"['man'; 'lobster']",lobster
28454,17,"['hamster'; 'apple']",hamster
28455,77,"['bicycle'; 'skyscraper']",skyscraper
28456,18,"['chimpanzee'; 'woman']",chimpanzee
28457,99,"['apple'; 'ray']",apple
28458,9,"['cup'; 'bridge']",cup
28459,33,"['shrew'; 'cockroach']",cockroach
28460,28,"['rocket'; 'pine_tree']",pine_tree
28461,86,"['sunflower'; 'lion']",sunflower
28462,31,"['streetcar'; 'kangaroo']",streetcar
28463,97,"['maple_tree'; 'woman']",woman
28464,42,"['man'; 'motorcycle']",motorcycle
28465,31,"['kangaroo'; 'streetcar']",streetcar
28466,85,"['fox'; 'worm']",fox
28467,97,"['woman'; 'maple_tree']",maple_tree
28468,38,"['bridge'; 'dinosaur']",dinosaur
28469,35,"['tank'; 'bed']",bed
28470,43,"['crab'; 'telephone']",crab
28471,41,"['chair'; 'maple_tree']",chair
28472,39,"['mountain'; 'girl']",mountain
28473,3,"['caterpillar'; 'dinosaur']",dinosaur
28474,86,"['lion'; 'sunflower']",lion
28475,41,"['maple_tree'; 'chair']",maple_tree
28476,23,"['bus'; 'boy']",boy
28477,71,"['rabbit'; 'castle']",castle
28478,55,"['dinosaur'; 'beetle']",dinosaur
28479,32,"['squirrel'; 'maple_tree']",squirrel
28480,31,"['kangaroo'; 'streetcar']",streetcar
28481,47,"['chimpanzee'; 'sunflower']",chimpanzee
28482,6,"['rose'; 'bridge']",bridge
28483,66,"['rocket'; 'seal']",rocket
28484,57,"['fox'; 'mushroom']",fox
28485,37,"['bowl'; 'kangaroo']",kangaroo
28486,23,"['boy'; 'bus']",bus
28487,88,"['chair'; 'otter']",chair
28488,82,"['tiger'; 'turtle']",turtle
28489,64,"['castle'; 'forest']",castle
28490,88,"['otter'; 'chair']",chair
28491,5,"['whale'; 'television']",whale
28492,76,"['tiger'; 'orchid']",tiger
28493,77,"['bicycle'; 'skyscraper']",skyscraper
28494,67,"['willow_tree'; 'forest']",forest
28495,72,"['porcupine'; 'boy']",porcupine
28496,15,"['orchid'; 'dinosaur']",dinosaur
28497,86,"['lion'; 'sunflower']",sunflower
28498,91,"['woman'; 'possum']",woman
28499,17,"['apple'; 'hamster']",hamster
28500,8,"['beaver'; 'bear']",beaver
28501,9,"['bridge'; 'cup']",cup
28502,29,"['mountain'; 'camel']",mountain
28503,35,"['tank'; 'bed']",bed
28504,54,"['lawn_mower'; 'worm']",lawn_mower
28505,53,"['tiger'; 'cup']",tiger
28506,73,"['wolf'; 'bee']",bee
28507,6,"['rose'; 'bridge']",bridge
28508,80,"['flatfish'; 'ray']",flatfish
28509,71,"['castle'; 'rabbit']",rabbit
28510,6,"['rose'; 'bridge']",bridge
28511,74,"['cattle'; 'butterfly']",cattle
28512,89,"['apple'; 'pickup_truck']",apple
28513,84,"['road'; 'wolf']",wolf
28514,72,"['porcupine'; 'boy']",boy
28515,83,"['tiger'; 'butterfly']",tiger
28516,96,"['cattle'; 'couch']",couch
28517,76,"['tiger'; 'orchid']",tiger
28518,97,"['maple_tree'; 'woman']",woman
28519,18,"['chimpanzee'; 'woman']",chimpanzee
28520,96,"['couch'; 'cattle']",couch
28521,91,"['possum'; 'woman']",possum
28522,9,"['bridge'; 'cup']",cup
28523,21,"['cup'; 'cattle']",cup
28524,39,"['mountain'; 'girl']",mountain
28525,90,"['forest'; 'turtle']",turtle
28526,59,"['tulip'; 'shark']",shark
28527,4,"['whale'; 'butterfly']",butterfly
28528,18,"['chimpanzee'; 'woman']",chimpanzee
28529,4,"['butterfly'; 'whale']",butterfly
28530,8,"['beaver'; 'bear']",beaver
28531,72,"['boy'; 'porcupine']",boy
28532,65,"['elephant'; 'willow_tree']",willow_tree
28533,14,"['train'; 'rose']",train
28534,23,"['boy'; 'bus']",bus
28535,96,"['cattle'; 'couch']",couch
28536,12,"['seal'; 'crab']",seal
28537,71,"['castle'; 'rabbit']",rabbit
28538,72,"['porcupine'; 'boy']",boy
28539,80,"['flatfish'; 'ray']",flatfish
28540,14,"['rose'; 'train']",train
28541,13,"['table'; 'tulip']",tulip
28542,46,"['snake'; 'bottle']",bottle
28543,65,"['elephant'; 'willow_tree']",elephant
28544,65,"['willow_tree'; 'elephant']",elephant
28545,14,"['train'; 'rose']",train
28546,73,"['wolf'; 'bee']",wolf
28547,9,"['bridge'; 'cup']",cup
28548,32,"['maple_tree'; 'squirrel']",maple_tree
28549,79,"['skyscraper'; 'pine_tree']",pine_tree
28550,16,"['pickup_truck'; 'skyscraper']",skyscraper
28551,99,"['apple'; 'ray']",apple
28552,5,"['television'; 'whale']",whale
28553,94,"['streetcar'; 'kangaroo']",streetcar
28554,72,"['boy'; 'porcupine']",boy
28555,20,"['hamster'; 'lizard']",hamster
28556,91,"['woman'; 'possum']",possum
28557,5,"['whale'; 'television']",whale
28558,35,"['tank'; 'bed']",bed
28559,8,"['beaver'; 'bear']",bear
28560,53,"['tiger'; 'cup']",tiger
28561,62,"['sweet_pepper'; 'mouse']",mouse
28562,16,"['pickup_truck'; 'skyscraper']",skyscraper
28563,69,"['skunk'; 'mushroom']",mushroom
28564,21,"['cup'; 'cattle']",cattle
28565,17,"['apple'; 'hamster']",hamster
28566,36,"['dinosaur'; 'worm']",dinosaur
28567,89,"['pickup_truck'; 'apple']",apple
28568,89,"['apple'; 'pickup_truck']",apple
28569,45,"['tiger'; 'sweet_pepper']",tiger
28570,54,"['worm'; 'lawn_mower']",worm
28571,58,"['crocodile'; 'bicycle']",crocodile
28572,28,"['pine_tree'; 'rocket']",Pine tree
28573,42,"['man'; 'motorcycle']",motorcycle
28574,50,"['plain'; 'motorcycle']",motorcycle
28575,2,"['hamster'; 'flatfish']",hamster
28576,4,"['butterfly'; 'whale']",butterfly
28577,75,"['streetcar'; 'chair']",chair
28578,6,"['bridge'; 'rose']",rose
28579,77,"['skyscraper'; 'bicycle']",skyscraper
28580,35,"['tank'; 'bed']",bed
28581,0,"['sunflower'; 'camel']",camel
28582,64,"['castle'; 'forest']",castle
28583,97,"['maple_tree'; 'woman']",maple_tree
28584,4,"['whale'; 'butterfly']",butterfly
28585,26,"['fox'; 'snake']",fox
28586,52,"['tractor'; 'seal']",seal
28587,28,"['pine_tree'; 'rocket']",Pine tree
28588,75,"['streetcar'; 'chair']",streetcar
28589,23,"['bus'; 'boy']",boy
28590,59,"['shark'; 'tulip']",tulip
28591,72,"['boy'; 'porcupine']",boy
28592,29,"['mountain'; 'camel']",mountain
28593,28,"['pine_tree'; 'rocket']",pine_tree
28594,5,"['television'; 'whale']",whale
28595,78,"['motorcycle'; 'mountain']",motorcycle
28596,45,"['tiger'; 'sweet_pepper']",tiger
28597,93,"['squirrel'; 'bus']",bus
28598,92,"['clock'; 'possum']",clock
28599,96,"['cattle'; 'couch']",couch
28600,31,"['kangaroo'; 'streetcar']",streetcar
28601,47,"['chimpanzee'; 'sunflower']",chimpanzee
28602,63,"['caterpillar'; 'pickup_truck']",pickup_truck
28603,1,"['whale'; 'beaver']",whale
28604,93,"['bus'; 'squirrel']",bus
28605,93,"['squirrel'; 'bus']",bus
28606,11,"['snake'; 'bear']",bear
28607,81,"['rose'; 'aquarium_fish']",aquarium_fish
28608,21,"['cattle'; 'cup']",cup
28609,47,"['sunflower'; 'chimpanzee']",chimpanzee
28610,97,"['maple_tree'; 'woman']",woman
28611,77,"['skyscraper'; 'bicycle']",skyscraper
28612,60,"['crocodile'; 'lamp']",lamp
28613,23,"['bus'; 'boy']",boy
28614,65,"['willow_tree'; 'elephant']",elephant
28615,40,"['pine_tree'; 'sunflower']",pine_tree
28616,57,"['fox'; 'mushroom']",fox
28617,43,"['telephone'; 'crab']",crab
28618,17,"['apple'; 'hamster']",hamster
28619,15,"['orchid'; 'dinosaur']",orchid
28620,54,"['worm'; 'lawn_mower']",worm
28621,50,"['motorcycle'; 'plain']",motorcycle
28622,90,"['turtle'; 'forest']",turtle
28623,39,"['girl'; 'mountain']",mountain
28624,58,"['crocodile'; 'bicycle']",crocodile
28625,67,"['forest'; 'willow_tree']",willow_tree
28626,53,"['cup'; 'tiger']",tiger
28627,62,"['mouse'; 'sweet_pepper']",mouse
28628,4,"['butterfly'; 'whale']",butterfly
28629,27,"['bed'; 'wardrobe']",wardrobe
28630,24,"['bridge'; 'mountain']",mountain
28631,73,"['bee'; 'wolf']",wolf
28632,11,"['bear'; 'snake']",snake
28633,52,"['seal'; 'tractor']",seal
28634,47,"['sunflower'; 'chimpanzee']",chimpanzee
28635,57,"['fox'; 'mushroom']",fox
28636,68,"['skunk'; 'orchid']",skunk
28637,14,"['rose'; 'train']",train
28638,45,"['tiger'; 'sweet_pepper']",tiger
28639,3,"['caterpillar'; 'dinosaur']",dinosaur
28640,98,"['chair'; 'rocket']",chair
28641,2,"['flatfish'; 'hamster']",hamster
28642,2,"['flatfish'; 'hamster']",hamster
28643,17,"['apple'; 'hamster']",hamster
28644,25,"['lobster'; 'man']",lobster
28645,12,"['seal'; 'crab']",seal
28646,5,"['whale'; 'television']",whale
28647,95,"['possum'; 'snail']",possum
28648,0,"['camel'; 'sunflower']",camel
28649,39,"['mountain'; 'girl']",mountain
28650,42,"['man'; 'motorcycle']",motorcycle
28651,60,"['crocodile'; 'lamp']",lamp
28652,83,"['butterfly'; 'tiger']",butterfly
28653,12,"['seal'; 'crab']",seal
28654,77,"['skyscraper'; 'bicycle']",skyscraper
28655,68,"['skunk'; 'orchid']",skunk
28656,71,"['castle'; 'rabbit']",rabbit
28657,67,"['willow_tree'; 'forest']",willow_tree
28658,60,"['crocodile'; 'lamp']",lamp
28659,42,"['motorcycle'; 'man']",motorcycle
28660,59,"['tulip'; 'shark']",shark
28661,84,"['wolf'; 'road']",wolf
28662,89,"['pickup_truck'; 'apple']",apple
28663,19,"['otter'; 'train']",train
28664,71,"['rabbit'; 'castle']",rabbit
28665,22,"['lizard'; 'woman']",lizard
28666,17,"['hamster'; 'apple']",hamster
28667,42,"['motorcycle'; 'man']",motorcycle
28668,26,"['fox'; 'snake']",fox
28669,46,"['bottle'; 'snake']",bottle
28670,81,"['aquarium_fish'; 'rose']",rose
28671,35,"['tank'; 'bed']",bed
28672,34,"['trout'; 'bicycle']",bicycle
28673,84,"['wolf'; 'road']",road
28674,64,"['forest'; 'castle']",forest
28675,25,"['lobster'; 'man']",lobster
28676,12,"['seal'; 'crab']",seal
28677,76,"['tiger'; 'orchid']",tiger
28678,55,"['dinosaur'; 'beetle']",dinosaur
28679,24,"['bridge'; 'mountain']",mountain
28680,99,"['ray'; 'apple']",apple
28681,91,"['woman'; 'possum']",woman
28682,4,"['butterfly'; 'whale']",butterfly
28683,79,"['skyscraper'; 'pine_tree']",pine_tree
28684,52,"['seal'; 'tractor']",seal
28685,83,"['butterfly'; 'tiger']",butterfly
28686,1,"['beaver'; 'whale']",beaver
28687,32,"['squirrel'; 'maple_tree']",squirrel
28688,36,"['dinosaur'; 'worm']",dinosaur
28689,98,"['chair'; 'rocket']",Rocker
28690,91,"['woman'; 'possum']",woman
28691,49,"['elephant'; 'chair']",chair
28692,85,"['fox'; 'worm']",fox
28693,78,"['mountain'; 'motorcycle']",motorcycle
28694,97,"['woman'; 'maple_tree']",maple_tree
28695,44,"['fox'; 'train']",fox
28696,71,"['rabbit'; 'castle']",castle
28697,35,"['bed'; 'tank']",tank
28698,8,"['bear'; 'beaver']",bear
28699,38,"['dinosaur'; 'bridge']",dinosaur
28700,71,"['rabbit'; 'castle']",castle
28701,17,"['apple'; 'hamster']",hamster
28702,58,"['bicycle'; 'crocodile']",crocodile
28703,46,"['snake'; 'bottle']",bottle
28704,77,"['bicycle'; 'skyscraper']",skyscraper
28705,46,"['snake'; 'bottle']",bottle
28706,94,"['kangaroo'; 'streetcar']",kangaroo
28707,63,"['pickup_truck'; 'caterpillar']",caterpillar
28708,45,"['sweet_pepper'; 'tiger']",tiger
28709,80,"['ray'; 'flatfish']",flatfish
28710,46,"['snake'; 'bottle']",bottle
28711,11,"['bear'; 'snake']",bear
28712,62,"['mouse'; 'sweet_pepper']",mouse
28713,17,"['apple'; 'hamster']",hamster
28714,52,"['tractor'; 'seal']",seal
28715,16,"['pickup_truck'; 'skyscraper']",skyscraper
28716,13,"['tulip'; 'table']",table
28717,96,"['couch'; 'cattle']",couch
28718,55,"['dinosaur'; 'beetle']",dinosaur
28719,80,"['ray'; 'flatfish']",flatfish
28720,38,"['dinosaur'; 'bridge']",dinosaur
28721,24,"['mountain'; 'bridge']",mountain
28722,0,"['sunflower'; 'camel']",camel
28723,93,"['squirrel'; 'bus']",bus
28724,59,"['tulip'; 'shark']",shark
28725,33,"['shrew'; 'cockroach']",cockroach
28726,85,"['worm'; 'fox']",worm
28727,27,"['bed'; 'wardrobe']",bed
28728,3,"['dinosaur'; 'caterpillar']",caterpillar
28729,5,"['whale'; 'television']",whale
28730,60,"['crocodile'; 'lamp']",crocodile
28731,29,"['mountain'; 'camel']",mountain
28732,63,"['pickup_truck'; 'caterpillar']",caterpillar
28733,39,"['girl'; 'mountain']",girl
28734,80,"['flatfish'; 'ray']",flatfish
28735,54,"['lawn_mower'; 'worm']",worm
28736,33,"['cockroach'; 'shrew']",cockroach
28737,35,"['tank'; 'bed']",bed
28738,15,"['dinosaur'; 'orchid']",dinosaur
28739,50,"['plain'; 'motorcycle']",motorcycle
28740,89,"['apple'; 'pickup_truck']",apple
28741,17,"['hamster'; 'apple']",hamster
28742,74,"['butterfly'; 'cattle']",butterfly
28743,3,"['dinosaur'; 'caterpillar']",caterpillar
28744,83,"['tiger'; 'butterfly']",tiger
28745,26,"['snake'; 'fox']",fox
28746,38,"['bridge'; 'dinosaur']",dinosaur
28747,61,"['table'; 'possum']",table
28748,10,"['dolphin'; 'rabbit']",dolphin
28749,78,"['motorcycle'; 'mountain']",motorcycle
28750,65,"['willow_tree'; 'elephant']",elephant
28751,89,"['apple'; 'pickup_truck']",apple
28752,71,"['rabbit'; 'castle']",rabbit
28753,50,"['motorcycle'; 'plain']",plain
28754,34,"['trout'; 'bicycle']",bicycle
28755,33,"['cockroach'; 'shrew']",cockroach
28756,58,"['crocodile'; 'bicycle']",crocodile
28757,24,"['bridge'; 'mountain']",mountain
28758,60,"['lamp'; 'crocodile']",lamp
28759,9,"['cup'; 'bridge']",cup
28760,79,"['skyscraper'; 'pine_tree']",pine_tree
28761,92,"['clock'; 'possum']",clock
28762,97,"['woman'; 'maple_tree']",woman
28763,27,"['bed'; 'wardrobe']",wardrobe
28764,94,"['streetcar'; 'kangaroo']",kangaroo
28765,13,"['table'; 'tulip']",tulip
28766,70,"['cup'; 'man']",man
28767,80,"['ray'; 'flatfish']",flatfish
28768,84,"['wolf'; 'road']",wolf
28769,2,"['hamster'; 'flatfish']",hamster
28770,42,"['man'; 'motorcycle']",motorcycle
28771,55,"['dinosaur'; 'beetle']",dinosaur
28772,34,"['trout'; 'bicycle']",bicycle
28773,52,"['tractor'; 'seal']",seal
28774,81,"['aquarium_fish'; 'rose']",aquarium_fish
28775,84,"['wolf'; 'road']",wolf
28776,44,"['fox'; 'train']",train
28777,13,"['tulip'; 'table']",table
28778,7,"['skyscraper'; 'otter']",skyscraper
28779,6,"['bridge'; 'rose']",bridge
28780,12,"['seal'; 'crab']",seal
28781,27,"['wardrobe'; 'bed']",wardrobe
28782,93,"['bus'; 'squirrel']",squirrel
28783,82,"['turtle'; 'tiger']",turtle
28784,88,"['chair'; 'otter']",chair
28785,11,"['snake'; 'bear']",bear
28786,74,"['butterfly'; 'cattle']",butterfly
28787,86,"['lion'; 'sunflower']",lion
28788,29,"['camel'; 'mountain']",camel
28789,11,"['snake'; 'bear']",bear
28790,70,"['cup'; 'man']",man
28791,56,"['beaver'; 'lamp']",beaver
28792,73,"['wolf'; 'bee']",wolf
28793,60,"['crocodile'; 'lamp']",lamp
28794,43,"['crab'; 'telephone']",crab
28795,46,"['bottle'; 'snake']",snake
28796,46,"['bottle'; 'snake']",snake
28797,68,"['skunk'; 'orchid']",skunk
28798,87,"['butterfly'; 'house']",butterfly
28799,76,"['tiger'; 'orchid']",tiger
28800,74,"['butterfly'; 'cattle']",cattle
28801,13,"['tulip'; 'table']",table
28802,52,"['seal'; 'tractor']",seal
28803,72,"['boy'; 'porcupine']",boy
28804,51,"['fox'; 'sunflower']",fox
28805,46,"['bottle'; 'snake']",snake
28806,59,"['tulip'; 'shark']",shark
28807,96,"['couch'; 'cattle']",couch
28808,70,"['cup'; 'man']",man
28809,37,"['kangaroo'; 'bowl']",kangaroo
28810,36,"['dinosaur'; 'worm']",dinosaur
28811,96,"['cattle'; 'couch']",couch
28812,6,"['bridge'; 'rose']",bridge
28813,0,"['sunflower'; 'camel']",camel
28814,67,"['forest'; 'willow_tree']",willow_tree
28815,27,"['wardrobe'; 'bed']",bed
28816,2,"['flatfish'; 'hamster']",hamster
28817,74,"['cattle'; 'butterfly']",cattle
28818,60,"['crocodile'; 'lamp']",lamp
28819,13,"['table'; 'tulip']",tulip
28820,81,"['aquarium_fish'; 'rose']",rose
28821,63,"['caterpillar'; 'pickup_truck']",pickup_truck
28822,86,"['lion'; 'sunflower']",sunflower
28823,56,"['beaver'; 'lamp']",beaver
28824,19,"['otter'; 'train']",train
28825,20,"['hamster'; 'lizard']",hamster
28826,9,"['bridge'; 'cup']",cup
28827,49,"['elephant'; 'chair']",chair
28828,56,"['lamp'; 'beaver']",beaver
28829,18,"['woman'; 'chimpanzee']",woman
28830,43,"['crab'; 'telephone']",crab
28831,53,"['cup'; 'tiger']",tiger
28832,53,"['tiger'; 'cup']",tiger
28833,62,"['mouse'; 'sweet_pepper']",mouse
28834,5,"['television'; 'whale']",whale
28835,73,"['wolf'; 'bee']",wolf
28836,47,"['sunflower'; 'chimpanzee']",chimpanzee
28837,62,"['sweet_pepper'; 'mouse']",mouse
28838,81,"['rose'; 'aquarium_fish']",aquarium_fish
28839,23,"['bus'; 'boy']",boy
28840,53,"['cup'; 'tiger']",tiger
28841,21,"['cattle'; 'cup']",cup
28842,74,"['butterfly'; 'cattle']",butterfly
28843,98,"['rocket'; 'chair']",rocket
28844,49,"['elephant'; 'chair']",chair
28845,52,"['tractor'; 'seal']",seal
28846,66,"['rocket'; 'seal']",rocket
28847,77,"['skyscraper'; 'bicycle']",skyscraper
28848,71,"['rabbit'; 'castle']",castle
28849,64,"['castle'; 'forest']",castle
28850,45,"['sweet_pepper'; 'tiger']",tiger
28851,20,"['lizard'; 'hamster']",hamster
28852,84,"['road'; 'wolf']",wolf
28853,82,"['tiger'; 'turtle']",tiger
28854,56,"['beaver'; 'lamp']",lamp
28855,65,"['willow_tree'; 'elephant']",elephant
28856,16,"['skyscraper'; 'pickup_truck']",skyscraper
28857,6,"['bridge'; 'rose']",rose
28858,17,"['hamster'; 'apple']",hamster
28859,53,"['cup'; 'tiger']",tiger
28860,59,"['tulip'; 'shark']",shark
28861,75,"['streetcar'; 'chair']",chair
28862,34,"['trout'; 'bicycle']",bicycle
28863,14,"['rose'; 'train']",train
28864,62,"['mouse'; 'sweet_pepper']",mouse
28865,37,"['bowl'; 'kangaroo']",kangaroo
28866,70,"['man'; 'cup']",cup
28867,5,"['television'; 'whale']",whale
28868,34,"['trout'; 'bicycle']",bicycle
28869,33,"['cockroach'; 'shrew']",cockroach
28870,38,"['bridge'; 'dinosaur']",dinosaur
28871,27,"['wardrobe'; 'bed']",wardrobe
28872,78,"['motorcycle'; 'mountain']",motorcycle
28873,50,"['motorcycle'; 'plain']",motorcycle
28874,9,"['cup'; 'bridge']",cup
28875,6,"['rose'; 'bridge']",rose
28876,51,"['sunflower'; 'fox']",fox
28877,68,"['skunk'; 'orchid']",skunk
28878,59,"['tulip'; 'shark']",tulip
28879,48,"['wardrobe'; 'rocket']",wardrobe
28880,19,"['otter'; 'train']",train
28881,54,"['lawn_mower'; 'worm']",lawn_mower
28882,17,"['hamster'; 'apple']",hamster
28883,69,"['mushroom'; 'skunk']",skunk
28884,19,"['otter'; 'train']",train
28885,51,"['sunflower'; 'fox']",fox
28886,93,"['bus'; 'squirrel']",squirrel
28887,64,"['forest'; 'castle']",castle
28888,82,"['tiger'; 'turtle']",tiger
28889,55,"['dinosaur'; 'beetle']",dinosaur
28890,40,"['pine_tree'; 'sunflower']",Pine tree
28891,94,"['streetcar'; 'kangaroo']",streetcar
28892,16,"['skyscraper'; 'pickup_truck']",skyscraper
28893,82,"['tiger'; 'turtle']",turtle
28894,80,"['flatfish'; 'ray']",flatfish
28895,14,"['train'; 'rose']",train
28896,54,"['lawn_mower'; 'worm']",worm
28897,30,"['bowl'; 'sea']",bowl
28898,48,"['rocket'; 'wardrobe']",wardrobe
28899,3,"['dinosaur'; 'caterpillar']",caterpillar
