index,true_label,candidate_labels,complementary_label
32769,2,"['ki'; 'wo'; 'ma'; 'ya'; 'o']",o
32770,0,"['wo'; 'ki'; 'o'; 'ma'; 'na']",na
32771,5,"['o'; 'ha'; 'na'; 'su'; 'tsu']",na
32772,7,"['ma'; 'su'; 'ki'; 'o'; 'wo']",ki
32773,5,"['ha'; 'na'; 'o'; 'su'; 'tsu']",na
32774,2,"['ma'; 'ki'; 'ya'; 'o'; 'wo']",ki
32775,4,"['re'; 'ma'; 'tsu'; 'na'; 'ya']",na
32776,7,"['ma'; 'wo'; 'su'; 'o'; 'ki']",o
32777,3,"['re'; 'ha'; 'ma'; 'o'; 'tsu']",tsu
32778,8,"['tsu'; 'o'; 'ha'; 'wo'; 'na']",na
32779,5,"['su'; 'ha'; 'o'; 'tsu'; 'na']",na
32780,6,"['ha'; 'ki'; 'ya'; 'su'; 'na']",na
32781,9,"['ki'; 'ma'; 're'; 'na'; 'o']",na
32782,2,"['ya'; 'o'; 'ki'; 'wo'; 'ma']",o
32783,7,"['ma'; 'o'; 'wo'; 'ki'; 'su']",ki
32784,8,"['wo'; 'na'; 'ha'; 'tsu'; 'o']",na
32785,8,"['na'; 'tsu'; 'o'; 'wo'; 'ha']",na
32786,1,"['tsu'; 'su'; 're'; 'na'; 'ki']",na
32787,7,"['su'; 'o'; 'ki'; 'ma'; 'wo']",o
32788,4,"['na'; 'ya'; 'ma'; 'tsu'; 're']",tsu
32789,3,"['ma'; 're'; 'o'; 'ha'; 'tsu']",tsu
32790,7,"['su'; 'ma'; 'wo'; 'o'; 'ki']",o
32791,6,"['ha'; 'ki'; 'su'; 'na'; 'ya']",ki
32792,7,"['wo'; 'ki'; 'su'; 'o'; 'ma']",ki
32793,0,"['ki'; 'na'; 'ma'; 'wo'; 'o']",na
32794,2,"['ki'; 'wo'; 'ma'; 'ya'; 'o']",o
32795,0,"['wo'; 'ma'; 'na'; 'o'; 'ki']",na
32796,3,"['ma'; 'ha'; 'tsu'; 'o'; 're']",tsu
32797,6,"['ha'; 'na'; 'ya'; 'ki'; 'su']",na
32798,6,"['ki'; 'ya'; 'na'; 'ha'; 'su']",na
32799,4,"['ya'; 'ma'; 'tsu'; 're'; 'na']",tsu
32800,2,"['ya'; 'ma'; 'wo'; 'ki'; 'o']",ki
32801,5,"['na'; 'su'; 'o'; 'ha'; 'tsu']",na
32802,6,"['ya'; 'ki'; 'na'; 'su'; 'ha']",ki
32803,2,"['ma'; 'wo'; 'o'; 'ya'; 'ki']",wo
32804,3,"['re'; 'tsu'; 'o'; 'ma'; 'ha']",ha
32805,6,"['ha'; 'ki'; 'ya'; 'su'; 'na']",na
32806,7,"['o'; 'wo'; 'su'; 'ma'; 'ki']",o
32807,0,"['wo'; 'ki'; 'o'; 'ma'; 'na']",na
32808,3,"['re'; 'tsu'; 'ma'; 'ha'; 'o']",ha
32809,2,"['ki'; 'ya'; 'wo'; 'o'; 'ma']",o
32810,8,"['tsu'; 'o'; 'wo'; 'na'; 'ha']",na
32811,3,"['ha'; 'ma'; 're'; 'tsu'; 'o']",tsu
32812,6,"['su'; 'ya'; 'ha'; 'ki'; 'na']",na
32813,4,"['tsu'; 'ma'; 'na'; 're'; 'ya']",na
32814,6,"['na'; 'ki'; 'ya'; 'ha'; 'su']",ki
32815,2,"['ya'; 'ki'; 'o'; 'ma'; 'wo']",ki
32816,8,"['wo'; 'ha'; 'o'; 'tsu'; 'na']",tsu
32817,6,"['su'; 'na'; 'ya'; 'ki'; 'ha']",na
32818,2,"['ya'; 'ki'; 'wo'; 'ma'; 'o']",ki
32819,0,"['na'; 'o'; 'wo'; 'ki'; 'ma']",na
32820,1,"['na'; 're'; 'su'; 'ki'; 'tsu']",su
32821,1,"['re'; 'ki'; 'tsu'; 'na'; 'su']",na
32822,7,"['ma'; 'su'; 'wo'; 'o'; 'ki']",ki
32823,4,"['ya'; 'tsu'; 'na'; 'ma'; 're']",tsu
32824,6,"['ha'; 'su'; 'ya'; 'ki'; 'na']",na
32825,8,"['tsu'; 'ha'; 'o'; 'wo'; 'na']",na
32826,7,"['ma'; 'o'; 'wo'; 'ki'; 'su']",ki
32827,1,"['re'; 'su'; 'na'; 'ki'; 'tsu']",su
32828,3,"['ha'; 'o'; 're'; 'ma'; 'tsu']",tsu
32829,7,"['ki'; 'o'; 'wo'; 'ma'; 'su']",o
32830,4,"['tsu'; 'na'; 'ya'; 're'; 'ma']",na
32831,8,"['na'; 'tsu'; 'wo'; 'o'; 'ha']",na
32832,4,"['na'; 'ya'; 'ma'; 're'; 'tsu']",tsu
32833,3,"['ma'; 're'; 'o'; 'ha'; 'tsu']",tsu
32834,1,"['ki'; 'na'; 'tsu'; 're'; 'su']",na
32835,2,"['ki'; 'ya'; 'ma'; 'o'; 'wo']",o
32836,5,"['o'; 'tsu'; 'ha'; 'su'; 'na']",tsu
32837,0,"['ma'; 'o'; 'ki'; 'wo'; 'na']",na
32838,6,"['ya'; 'ki'; 'ha'; 'su'; 'na']",ki
32839,0,"['na'; 'wo'; 'ki'; 'o'; 'ma']",na
32840,3,"['tsu'; 'o'; 're'; 'ha'; 'ma']",o
32841,0,"['ki'; 'na'; 'o'; 'wo'; 'ma']",na
32842,5,"['na'; 'su'; 'ha'; 'tsu'; 'o']",na
32843,3,"['ha'; 'o'; 'tsu'; 're'; 'ma']",tsu
32844,8,"['ha'; 'o'; 'na'; 'tsu'; 'wo']",na
32845,4,"['re'; 'na'; 'ya'; 'ma'; 'tsu']",tsu
32846,9,"['na'; 're'; 'ma'; 'ki'; 'o']",o
32847,8,"['ha'; 'wo'; 'na'; 'o'; 'tsu']",na
32848,9,"['ki'; 'ma'; 'na'; 'o'; 're']",na
32849,5,"['su'; 'tsu'; 'o'; 'ha'; 'na']",na
32850,6,"['ya'; 'ki'; 'su'; 'na'; 'ha']",ki
32851,7,"['wo'; 'su'; 'o'; 'ki'; 'ma']",su
32852,2,"['ma'; 'ki'; 'ya'; 'o'; 'wo']",ki
32853,7,"['ma'; 'wo'; 'ki'; 'o'; 'su']",ki
32854,5,"['na'; 'tsu'; 'su'; 'o'; 'ha']",na
32855,3,"['ha'; 're'; 'ma'; 'tsu'; 'o']",tsu
32856,4,"['ya'; 'na'; 'tsu'; 'ma'; 're']",tsu
32857,2,"['o'; 'ma'; 'wo'; 'ki'; 'ya']",ki
32858,7,"['o'; 'ki'; 'wo'; 'su'; 'ma']",ki
32859,0,"['ki'; 'ma'; 'na'; 'o'; 'wo']",na
32860,3,"['re'; 'tsu'; 'ma'; 'ha'; 'o']",ha
32861,6,"['ya'; 'na'; 'su'; 'ha'; 'ki']",na
32862,7,"['wo'; 'ma'; 'su'; 'o'; 'ki']",o
32863,5,"['tsu'; 'su'; 'ha'; 'o'; 'na']",na
32864,5,"['su'; 'na'; 'o'; 'ha'; 'tsu']",na
32865,4,"['na'; 'tsu'; 'ma'; 'ya'; 're']",re
32866,2,"['ma'; 'ya'; 'wo'; 'o'; 'ki']",wo
32867,0,"['ma'; 'na'; 'ki'; 'wo'; 'o']",na
32868,9,"['re'; 'o'; 'na'; 'ki'; 'ma']",na
32869,8,"['ha'; 'tsu'; 'na'; 'o'; 'wo']",na
32870,3,"['re'; 'ha'; 'ma'; 'o'; 'tsu']",tsu
32871,2,"['ki'; 'ya'; 'o'; 'ma'; 'wo']",o
32872,2,"['ki'; 'ma'; 'ya'; 'o'; 'wo']",o
32873,4,"['tsu'; 'na'; 're'; 'ya'; 'ma']",na
32874,4,"['re'; 'na'; 'ya'; 'tsu'; 'ma']",tsu
32875,0,"['ki'; 'o'; 'ma'; 'na'; 'wo']",na
32876,8,"['wo'; 'tsu'; 'ha'; 'o'; 'na']",na
32877,7,"['ma'; 'su'; 'ki'; 'o'; 'wo']",ki
32878,2,"['o'; 'ma'; 'wo'; 'ya'; 'ki']",ki
32879,3,"['re'; 'o'; 'tsu'; 'ma'; 'ha']",ha
32880,4,"['re'; 'na'; 'tsu'; 'ya'; 'ma']",tsu
32881,8,"['tsu'; 'wo'; 'na'; 'o'; 'ha']",na
32882,8,"['tsu'; 'wo'; 'na'; 'ha'; 'o']",na
32883,6,"['su'; 'na'; 'ha'; 'ya'; 'ki']",na
32884,5,"['na'; 'su'; 'o'; 'ha'; 'tsu']",na
32885,6,"['su'; 'ha'; 'na'; 'ki'; 'ya']",na
32886,1,"['ki'; 'na'; 'su'; 'tsu'; 're']",na
32887,9,"['ma'; 'o'; 're'; 'na'; 'ki']",na
32888,2,"['ma'; 'ya'; 'ki'; 'o'; 'wo']",ki
32889,9,"['na'; 'ki'; 're'; 'ma'; 'o']",na
32890,0,"['na'; 'ki'; 'wo'; 'o'; 'ma']",na
32891,4,"['re'; 'ma'; 'ya'; 'na'; 'tsu']",tsu
32892,6,"['su'; 'ya'; 'na'; 'ki'; 'ha']",na
32893,0,"['ki'; 'na'; 'o'; 'wo'; 'ma']",na
32894,6,"['ha'; 'ya'; 'ki'; 'su'; 'na']",na
32895,6,"['ya'; 'ha'; 'na'; 'su'; 'ki']",na
32896,3,"['ha'; 're'; 'o'; 'tsu'; 'ma']",tsu
32897,0,"['ki'; 'wo'; 'o'; 'na'; 'ma']",na
32898,9,"['ki'; 'na'; 're'; 'ma'; 'o']",na
32899,9,"['na'; 'ki'; 'o'; 'ma'; 're']",ki
32900,7,"['wo'; 'ki'; 'su'; 'ma'; 'o']",ki
32901,4,"['re'; 'ya'; 'tsu'; 'na'; 'ma']",na
32902,4,"['ma'; 'ya'; 'tsu'; 'na'; 're']",ya
32903,1,"['na'; 'su'; 'tsu'; 're'; 'ki']",re
32904,3,"['tsu'; 'ha'; 're'; 'o'; 'ma']",ha
32905,8,"['o'; 'na'; 'ha'; 'tsu'; 'wo']",na
32906,4,"['re'; 'tsu'; 'na'; 'ya'; 'ma']",na
32907,5,"['tsu'; 'ha'; 'na'; 'su'; 'o']",na
32908,5,"['na'; 'tsu'; 'ha'; 'su'; 'o']",na
32909,4,"['tsu'; 'na'; 'ma'; 're'; 'ya']",na
32910,5,"['ha'; 'tsu'; 'su'; 'na'; 'o']",na
32911,4,"['ya'; 'na'; 'ma'; 're'; 'tsu']",tsu
32912,9,"['o'; 'na'; 're'; 'ma'; 'ki']",na
32913,4,"['ma'; 'na'; 're'; 'ya'; 'tsu']",tsu
32914,0,"['ki'; 'wo'; 'o'; 'na'; 'ma']",na
32915,4,"['ma'; 'tsu'; 're'; 'ya'; 'na']",na
32916,9,"['re'; 'na'; 'ma'; 'o'; 'ki']",na
32917,2,"['ma'; 'ya'; 'o'; 'ki'; 'wo']",o
32918,6,"['ha'; 'ya'; 'su'; 'ki'; 'na']",na
32919,6,"['ha'; 'ki'; 'su'; 'ya'; 'na']",na
32920,1,"['re'; 'ki'; 'na'; 'su'; 'tsu']",ki
32921,7,"['o'; 'wo'; 'ki'; 'su'; 'ma']",ki
32922,5,"['o'; 'tsu'; 'ha'; 'na'; 'su']",tsu
32923,4,"['ma'; 'na'; 'tsu'; 'ya'; 're']",tsu
32924,3,"['re'; 'ma'; 'ha'; 'o'; 'tsu']",tsu
32925,8,"['ha'; 'o'; 'wo'; 'na'; 'tsu']",na
32926,6,"['ki'; 'ha'; 'ya'; 'su'; 'na']",na
32927,4,"['tsu'; 'ma'; 're'; 'ya'; 'na']",na
32928,5,"['tsu'; 'na'; 'o'; 'su'; 'ha']",na
32929,2,"['wo'; 'ki'; 'ma'; 'ya'; 'o']",ki
32930,1,"['tsu'; 'na'; 'su'; 're'; 'ki']",na
32931,0,"['wo'; 'ma'; 'na'; 'ki'; 'o']",na
32932,5,"['o'; 'na'; 'su'; 'tsu'; 'ha']",na
32933,7,"['wo'; 'ma'; 'ki'; 'o'; 'su']",ki
32934,5,"['o'; 'tsu'; 'ha'; 'su'; 'na']",tsu
32935,2,"['wo'; 'o'; 'ya'; 'ki'; 'ma']",ki
32936,2,"['ya'; 'o'; 'wo'; 'ki'; 'ma']",o
32937,1,"['ki'; 'su'; 'tsu'; 're'; 'na']",su
32938,6,"['na'; 'ki'; 'ya'; 'su'; 'ha']",na
32939,0,"['ki'; 'o'; 'wo'; 'ma'; 'na']",o
32940,4,"['na'; 'ya'; 'tsu'; 'ma'; 're']",tsu
32941,9,"['re'; 'o'; 'ma'; 'na'; 'ki']",na
32942,0,"['o'; 'wo'; 'na'; 'ki'; 'ma']",na
32943,1,"['ki'; 're'; 'na'; 'su'; 'tsu']",su
32944,8,"['wo'; 'ha'; 'tsu'; 'o'; 'na']",tsu
32945,6,"['ya'; 'na'; 'ha'; 'ki'; 'su']",na
32946,9,"['ki'; 'ma'; 're'; 'o'; 'na']",na
32947,5,"['na'; 'tsu'; 'ha'; 'o'; 'su']",na
32948,7,"['ki'; 'o'; 'ma'; 'wo'; 'su']",o
32949,6,"['na'; 'ya'; 'ha'; 'su'; 'ki']",na
32950,5,"['tsu'; 'na'; 'ha'; 'o'; 'su']",na
32951,6,"['ha'; 'ya'; 'su'; 'na'; 'ki']",na
32952,0,"['ki'; 'o'; 'ma'; 'na'; 'wo']",na
32953,6,"['ha'; 'ki'; 'ya'; 'su'; 'na']",ki
32954,1,"['re'; 'na'; 'ki'; 'su'; 'tsu']",na
32955,0,"['na'; 'ma'; 'wo'; 'ki'; 'o']",na
32956,4,"['ma'; 'na'; 're'; 'tsu'; 'ya']",tsu
32957,8,"['na'; 'wo'; 'tsu'; 'ha'; 'o']",tsu
32958,7,"['ma'; 'ki'; 'o'; 'wo'; 'su']",ki
32959,7,"['o'; 'ki'; 'su'; 'wo'; 'ma']",ki
32960,8,"['o'; 'wo'; 'ha'; 'na'; 'tsu']",na
32961,3,"['tsu'; 'ha'; 're'; 'ma'; 'o']",ha
32962,3,"['ma'; 'ha'; 'tsu'; 're'; 'o']",tsu
32963,7,"['su'; 'ma'; 'wo'; 'ki'; 'o']",ki
32964,0,"['o'; 'ma'; 'wo'; 'ki'; 'na']",na
32965,1,"['na'; 'su'; 'tsu'; 'ki'; 're']",re
32966,7,"['su'; 'wo'; 'ki'; 'ma'; 'o']",ki
32967,6,"['su'; 'ha'; 'ki'; 'na'; 'ya']",na
32968,9,"['ki'; 'ma'; 'o'; 're'; 'na']",na
32969,9,"['ki'; 'ma'; 're'; 'na'; 'o']",na
32970,8,"['tsu'; 'o'; 'ha'; 'wo'; 'na']",na
32971,3,"['o'; 'ha'; 'tsu'; 're'; 'ma']",tsu
32972,0,"['wo'; 'ki'; 'na'; 'o'; 'ma']",ki
32973,1,"['ki'; 're'; 'na'; 'su'; 'tsu']",na
32974,5,"['ha'; 'o'; 'su'; 'tsu'; 'na']",na
32975,6,"['ki'; 'su'; 'ha'; 'ya'; 'na']",na
32976,6,"['ha'; 'su'; 'ki'; 'na'; 'ya']",su
32977,7,"['o'; 'ki'; 'wo'; 'ma'; 'su']",ki
32978,3,"['ma'; 're'; 'tsu'; 'ha'; 'o']",tsu
32979,3,"['tsu'; 'o'; 'ha'; 're'; 'ma']",ha
32980,8,"['wo'; 'tsu'; 'ha'; 'na'; 'o']",tsu
32981,9,"['ki'; 're'; 'ma'; 'o'; 'na']",na
32982,1,"['re'; 'na'; 'ki'; 'tsu'; 'su']",tsu
32983,9,"['re'; 'na'; 'ki'; 'o'; 'ma']",o
32984,9,"['na'; 'ma'; 're'; 'o'; 'ki']",na
32985,5,"['o'; 'tsu'; 'su'; 'na'; 'ha']",tsu
32986,2,"['ya'; 'o'; 'wo'; 'ma'; 'ki']",o
32987,8,"['na'; 'o'; 'ha'; 'wo'; 'tsu']",na
32988,6,"['ha'; 'ki'; 'na'; 'su'; 'ya']",ki
32989,2,"['ki'; 'ya'; 'ma'; 'o'; 'wo']",o
32990,6,"['su'; 'ya'; 'ha'; 'ki'; 'na']",na
32991,7,"['wo'; 'ma'; 'ki'; 'su'; 'o']",o
32992,7,"['wo'; 'o'; 'ma'; 'su'; 'ki']",su
32993,0,"['ki'; 'na'; 'ma'; 'o'; 'wo']",na
32994,9,"['ki'; 're'; 'o'; 'na'; 'ma']",na
32995,2,"['ma'; 'o'; 'wo'; 'ya'; 'ki']",ki
32996,1,"['su'; 'tsu'; 're'; 'na'; 'ki']",na
32997,7,"['su'; 'ki'; 'o'; 'wo'; 'ma']",ki
32998,4,"['re'; 'ma'; 'na'; 'tsu'; 'ya']",tsu
32999,3,"['tsu'; 're'; 'ha'; 'ma'; 'o']",tsu
33000,0,"['ki'; 'ma'; 'o'; 'wo'; 'na']",na
33001,3,"['re'; 'o'; 'tsu'; 'ma'; 'ha']",ha
33002,7,"['wo'; 'o'; 'ma'; 'su'; 'ki']",su
33003,7,"['wo'; 'ma'; 'ki'; 'o'; 'su']",o
33004,6,"['ha'; 'ki'; 'ya'; 'su'; 'na']",na
33005,1,"['na'; 'tsu'; 're'; 'ki'; 'su']",re
33006,7,"['ma'; 'su'; 'o'; 'wo'; 'ki']",su
33007,7,"['ma'; 'wo'; 'o'; 'ki'; 'su']",wo
33008,9,"['ma'; 'na'; 're'; 'ki'; 'o']",na
33009,2,"['ma'; 'wo'; 'o'; 'ya'; 'ki']",o
33010,7,"['ki'; 'su'; 'o'; 'wo'; 'ma']",su
33011,0,"['wo'; 'o'; 'ma'; 'ki'; 'na']",na
33012,1,"['re'; 'na'; 'su'; 'ki'; 'tsu']",na
33013,3,"['o'; 'ma'; 'tsu'; 'ha'; 're']",tsu
33014,0,"['ki'; 'wo'; 'ma'; 'na'; 'o']",na
33015,0,"['o'; 'ma'; 'wo'; 'na'; 'ki']",na
33016,0,"['wo'; 'na'; 'ki'; 'ma'; 'o']",na
33017,4,"['na'; 'ya'; 'tsu'; 'ma'; 're']",tsu
33018,2,"['wo'; 'ma'; 'ya'; 'ki'; 'o']",ki
33019,5,"['o'; 'na'; 'tsu'; 'ha'; 'su']",na
33020,7,"['o'; 'ki'; 'wo'; 'ma'; 'su']",ki
33021,0,"['ma'; 'o'; 'ki'; 'na'; 'wo']",o
33022,0,"['ki'; 'o'; 'wo'; 'na'; 'ma']",na
33023,3,"['o'; 'ma'; 're'; 'ha'; 'tsu']",tsu
33024,1,"['tsu'; 'na'; 'su'; 'ki'; 're']",na
33025,1,"['tsu'; 'su'; 're'; 'na'; 'ki']",na
33026,0,"['o'; 'ki'; 'na'; 'ma'; 'wo']",na
33027,7,"['o'; 'ma'; 'wo'; 'su'; 'ki']",o
33028,8,"['o'; 'ha'; 'wo'; 'na'; 'tsu']",tsu
33029,5,"['na'; 'o'; 'tsu'; 'ha'; 'su']",tsu
33030,4,"['tsu'; 'ya'; 'na'; 'ma'; 're']",ya
33031,8,"['ha'; 'na'; 'tsu'; 'o'; 'wo']",na
33032,8,"['o'; 'wo'; 'ha'; 'na'; 'tsu']",na
33033,2,"['ma'; 'wo'; 'ya'; 'o'; 'ki']",wo
33034,6,"['su'; 'na'; 'ha'; 'ki'; 'ya']",na
33035,1,"['ki'; 'tsu'; 'su'; 're'; 'na']",tsu
33036,9,"['ki'; 'o'; 're'; 'ma'; 'na']",na
33037,9,"['o'; 'na'; 'ki'; 're'; 'ma']",na
33038,2,"['ma'; 'wo'; 'ki'; 'o'; 'ya']",ki
33039,8,"['na'; 'tsu'; 'o'; 'wo'; 'ha']",na
33040,6,"['ya'; 'na'; 'ha'; 'ki'; 'su']",na
33041,1,"['ki'; 'tsu'; 'na'; 're'; 'su']",na
33042,0,"['wo'; 'ki'; 'ma'; 'o'; 'na']",na
33043,1,"['na'; 'ki'; 'su'; 'tsu'; 're']",su
33044,4,"['ma'; 're'; 'na'; 'tsu'; 'ya']",tsu
33045,9,"['re'; 'o'; 'na'; 'ma'; 'ki']",ki
33046,6,"['su'; 'ha'; 'ki'; 'ya'; 'na']",na
33047,5,"['na'; 'su'; 'ha'; 'tsu'; 'o']",na
33048,8,"['na'; 'wo'; 'o'; 'tsu'; 'ha']",tsu
33049,2,"['ya'; 'ki'; 'wo'; 'o'; 'ma']",ki
33050,4,"['ma'; 'tsu'; 'na'; 'ya'; 're']",re
33051,2,"['o'; 'wo'; 'ya'; 'ma'; 'ki']",ki
33052,6,"['ki'; 'ya'; 'ha'; 'na'; 'su']",na
33053,1,"['ki'; 'tsu'; 'su'; 're'; 'na']",na
33054,7,"['wo'; 'o'; 'su'; 'ma'; 'ki']",o
33055,2,"['ki'; 'ya'; 'wo'; 'ma'; 'o']",wo
33056,4,"['ma'; 're'; 'tsu'; 'na'; 'ya']",tsu
33057,9,"['na'; 'ki'; 'o'; 'ma'; 're']",na
33058,1,"['re'; 'ki'; 'su'; 'tsu'; 'na']",na
33059,7,"['ki'; 'ma'; 'o'; 'wo'; 'su']",su
33060,5,"['tsu'; 'su'; 'na'; 'ha'; 'o']",na
33061,9,"['ki'; 're'; 'o'; 'ma'; 'na']",na
33062,8,"['na'; 'tsu'; 'ha'; 'o'; 'wo']",na
33063,4,"['ma'; 're'; 'tsu'; 'ya'; 'na']",na
33064,7,"['ma'; 'wo'; 'su'; 'o'; 'ki']",su
33065,3,"['o'; 're'; 'ha'; 'ma'; 'tsu']",tsu
33066,8,"['tsu'; 'o'; 'na'; 'ha'; 'wo']",na
33067,3,"['ha'; 're'; 'ma'; 'tsu'; 'o']",tsu
33068,6,"['na'; 'su'; 'ki'; 'ha'; 'ya']",na
33069,0,"['na'; 'ma'; 'o'; 'ki'; 'wo']",na
33070,0,"['na'; 'ki'; 'o'; 'wo'; 'ma']",na
33071,8,"['tsu'; 'ha'; 'o'; 'wo'; 'na']",na
33072,6,"['ki'; 'ya'; 'na'; 'ha'; 'su']",na
33073,2,"['ki'; 'ya'; 'ma'; 'wo'; 'o']",o
33074,1,"['re'; 'su'; 'na'; 'ki'; 'tsu']",su
33075,7,"['o'; 'su'; 'ma'; 'ki'; 'wo']",ki
33076,0,"['ki'; 'na'; 'o'; 'ma'; 'wo']",na
33077,4,"['ma'; 'ya'; 're'; 'tsu'; 'na']",tsu
33078,2,"['ya'; 'ma'; 'o'; 'ki'; 'wo']",o
33079,6,"['ki'; 'su'; 'ha'; 'na'; 'ya']",na
33080,0,"['na'; 'ma'; 'wo'; 'ki'; 'o']",na
33081,7,"['ma'; 'ki'; 'su'; 'o'; 'wo']",ki
33082,1,"['su'; 'tsu'; 'ki'; 're'; 'na']",na
33083,2,"['o'; 'ma'; 'wo'; 'ki'; 'ya']",ki
33084,4,"['na'; 'tsu'; 'ya'; 'ma'; 're']",ya
33085,5,"['o'; 'tsu'; 'ha'; 'su'; 'na']",tsu
33086,2,"['wo'; 'ma'; 'o'; 'ya'; 'ki']",ki
33087,8,"['o'; 'wo'; 'tsu'; 'na'; 'ha']",na
33088,2,"['ma'; 'o'; 'ki'; 'ya'; 'wo']",ki
33089,8,"['ha'; 'wo'; 'tsu'; 'na'; 'o']",na
33090,9,"['na'; 'ki'; 'ma'; 'o'; 're']",o
33091,6,"['su'; 'na'; 'ha'; 'ki'; 'ya']",na
33092,6,"['ki'; 'su'; 'na'; 'ha'; 'ya']",na
33093,6,"['na'; 'ya'; 'ha'; 'su'; 'ki']",na
33094,2,"['ki'; 'wo'; 'o'; 'ya'; 'ma']",wo
33095,7,"['su'; 'wo'; 'ma'; 'ki'; 'o']",ki
33096,1,"['ki'; 'tsu'; 're'; 'na'; 'su']",na
33097,4,"['ma'; 'tsu'; 'ya'; 'na'; 're']",na
33098,5,"['o'; 'na'; 'ha'; 'tsu'; 'su']",tsu
33099,0,"['na'; 'ki'; 'o'; 'ma'; 'wo']",na
33100,3,"['tsu'; 'o'; 'ha'; 're'; 'ma']",ha
33101,8,"['wo'; 'tsu'; 'ha'; 'o'; 'na']",na
33102,7,"['ki'; 'wo'; 'o'; 'ma'; 'su']",o
33103,1,"['su'; 'ki'; 'na'; 'tsu'; 're']",su
33104,9,"['na'; 're'; 'ki'; 'ma'; 'o']",na
33105,3,"['tsu'; 'ma'; 'ha'; 'o'; 're']",ha
33106,9,"['na'; 'o'; 'ma'; 're'; 'ki']",na
33107,4,"['ya'; 'na'; 'tsu'; 'ma'; 're']",na
33108,6,"['su'; 'ha'; 'ki'; 'na'; 'ya']",na
33109,9,"['na'; 'ma'; 'ki'; 're'; 'o']",na
33110,5,"['o'; 'su'; 'tsu'; 'ha'; 'na']",na
33111,9,"['o'; 're'; 'ki'; 'ma'; 'na']",na
33112,0,"['wo'; 'na'; 'o'; 'ma'; 'ki']",na
33113,1,"['re'; 'ki'; 'na'; 'tsu'; 'su']",tsu
33114,2,"['ya'; 'wo'; 'ki'; 'o'; 'ma']",ki
33115,5,"['su'; 'o'; 'ha'; 'na'; 'tsu']",na
33116,3,"['ha'; 'o'; 'tsu'; 'ma'; 're']",tsu
33117,8,"['tsu'; 'ha'; 'wo'; 'o'; 'na']",na
33118,6,"['ha'; 'ki'; 'su'; 'na'; 'ya']",ki
33119,4,"['ma'; 'ya'; 'tsu'; 're'; 'na']",tsu
33120,9,"['ma'; 're'; 'na'; 'o'; 'ki']",na
33121,8,"['ha'; 'tsu'; 'wo'; 'o'; 'na']",na
33122,8,"['ha'; 'o'; 'wo'; 'tsu'; 'na']",na
33123,1,"['na'; 'ki'; 'su'; 're'; 'tsu']",su
33124,3,"['ma'; 'o'; 'tsu'; 're'; 'ha']",tsu
33125,5,"['o'; 'su'; 'na'; 'tsu'; 'ha']",na
33126,6,"['ha'; 'su'; 'na'; 'ki'; 'ya']",na
33127,6,"['ya'; 'na'; 'ha'; 'ki'; 'su']",na
33128,4,"['na'; 'ma'; 'tsu'; 're'; 'ya']",tsu
33129,8,"['ha'; 'na'; 'o'; 'wo'; 'tsu']",na
33130,5,"['na'; 'su'; 'o'; 'tsu'; 'ha']",su
33131,3,"['re'; 'ha'; 'tsu'; 'ma'; 'o']",tsu
33132,8,"['na'; 'wo'; 'o'; 'tsu'; 'ha']",tsu
33133,6,"['ha'; 'su'; 'ya'; 'ki'; 'na']",na
33134,4,"['ya'; 're'; 'na'; 'ma'; 'tsu']",tsu
33135,2,"['ki'; 'ma'; 'ya'; 'o'; 'wo']",o
33136,0,"['ki'; 'na'; 'o'; 'wo'; 'ma']",na
33137,8,"['na'; 'ha'; 'tsu'; 'wo'; 'o']",na
33138,1,"['re'; 'ki'; 'su'; 'tsu'; 'na']",na
33139,9,"['o'; 'ki'; 're'; 'na'; 'ma']",ki
33140,3,"['ma'; 'o'; 're'; 'tsu'; 'ha']",ha
33141,6,"['ki'; 'ha'; 'su'; 'ya'; 'na']",na
33142,3,"['ma'; 'ha'; 're'; 'tsu'; 'o']",tsu
33143,1,"['na'; 'ki'; 're'; 'tsu'; 'su']",tsu
33144,1,"['su'; 'na'; 're'; 'tsu'; 'ki']",na
33145,7,"['o'; 'ma'; 'ki'; 'wo'; 'su']",ki
33146,0,"['na'; 'wo'; 'ki'; 'o'; 'ma']",na
33147,1,"['su'; 'ki'; 'tsu'; 'na'; 're']",na
33148,7,"['su'; 'ki'; 'o'; 'ma'; 'wo']",ki
33149,9,"['re'; 'ki'; 'ma'; 'na'; 'o']",na
33150,4,"['na'; 're'; 'ya'; 'ma'; 'tsu']",tsu
33151,9,"['ki'; 'o'; 'ma'; 're'; 'na']",na
33152,2,"['ya'; 'ma'; 'wo'; 'o'; 'ki']",wo
33153,7,"['ki'; 'ma'; 'su'; 'o'; 'wo']",o
33154,5,"['o'; 'su'; 'na'; 'ha'; 'tsu']",na
33155,5,"['o'; 'na'; 'tsu'; 'su'; 'ha']",na
33156,4,"['tsu'; 're'; 'na'; 'ya'; 'ma']",na
33157,2,"['wo'; 'ma'; 'ki'; 'o'; 'ya']",ki
33158,6,"['na'; 'ha'; 'su'; 'ki'; 'ya']",na
33159,5,"['tsu'; 'na'; 'ha'; 'o'; 'su']",na
33160,1,"['re'; 'ki'; 'na'; 'tsu'; 'su']",ki
33161,8,"['na'; 'o'; 'ha'; 'wo'; 'tsu']",na
