index,true_label,candidate_labels,complementary_label
29452,5,"['ship'; 'bird'; 'cat'; 'deer'; 'horse']",bird
29453,7,"['ship'; 'airplane'; 'deer'; 'automobile'; 'bird']",deer
29454,5,"['cat'; 'bird'; 'horse'; 'ship'; 'deer']",ship
29455,8,"['dog'; 'bird'; 'airplane'; 'automobile'; 'frog']",dog
29456,6,"['cat'; 'bird'; 'airplane'; 'ship'; 'dog']",airplane
29457,6,"['cat'; 'airplane'; 'bird'; 'dog'; 'ship']",airplane
29458,9,"['airplane'; 'deer'; 'dog'; 'cat'; 'ship']",deer
29459,5,"['cat'; 'ship'; 'deer'; 'horse'; 'bird']",ship
29460,3,"['airplane'; 'dog'; 'truck'; 'horse'; 'deer']",truck
29461,7,"['airplane'; 'bird'; 'deer'; 'ship'; 'automobile']",bird
29462,9,"['deer'; 'ship'; 'dog'; 'cat'; 'airplane']",ship
29463,5,"['ship'; 'bird'; 'deer'; 'horse'; 'cat']",bird
29464,3,"['horse'; 'airplane'; 'dog'; 'deer'; 'truck']",airplane
29465,6,"['bird'; 'dog'; 'ship'; 'airplane'; 'cat']",ship
29466,4,"['truck'; 'frog'; 'cat'; 'dog'; 'horse']",frog
29467,3,"['horse'; 'dog'; 'truck'; 'airplane'; 'deer']",truck
29468,0,"['automobile'; 'frog'; 'bird'; 'truck'; 'cat']",frog
29469,1,"['dog'; 'frog'; 'deer'; 'airplane'; 'cat']",airplane
29470,2,"['automobile'; 'ship'; 'horse'; 'frog'; 'airplane']",ship
29471,4,"['dog'; 'horse'; 'truck'; 'cat'; 'frog']",truck
29472,9,"['cat'; 'airplane'; 'ship'; 'deer'; 'dog']",airplane
29473,1,"['frog'; 'dog'; 'cat'; 'deer'; 'airplane']",airplane
29474,5,"['bird'; 'ship'; 'horse'; 'deer'; 'cat']",ship
29475,8,"['airplane'; 'dog'; 'bird'; 'frog'; 'automobile']",dog
29476,8,"['automobile'; 'dog'; 'bird'; 'airplane'; 'frog']",dog
29477,8,"['bird'; 'airplane'; 'dog'; 'automobile'; 'frog']",airplane
29478,3,"['dog'; 'horse'; 'airplane'; 'truck'; 'deer']",horse
29479,8,"['frog'; 'automobile'; 'bird'; 'airplane'; 'dog']",automobile
29480,0,"['cat'; 'frog'; 'bird'; 'truck'; 'automobile']",truck
29481,7,"['deer'; 'airplane'; 'automobile'; 'ship'; 'bird']",airplane
29482,5,"['bird'; 'cat'; 'horse'; 'ship'; 'deer']",ship
29483,2,"['ship'; 'horse'; 'airplane'; 'automobile'; 'frog']",airplane
29484,3,"['dog'; 'truck'; 'deer'; 'airplane'; 'horse']",truck
29485,1,"['cat'; 'airplane'; 'dog'; 'deer'; 'frog']",airplane
29486,7,"['bird'; 'deer'; 'automobile'; 'ship'; 'airplane']",airplane
29487,0,"['automobile'; 'cat'; 'truck'; 'frog'; 'bird']",cat
29488,3,"['truck'; 'airplane'; 'horse'; 'deer'; 'dog']",truck
29489,4,"['dog'; 'frog'; 'truck'; 'horse'; 'cat']",truck
29490,8,"['frog'; 'automobile'; 'bird'; 'dog'; 'airplane']",frog
29491,5,"['cat'; 'ship'; 'bird'; 'deer'; 'horse']",ship
29492,0,"['bird'; 'cat'; 'frog'; 'truck'; 'automobile']",truck
29493,8,"['dog'; 'frog'; 'bird'; 'airplane'; 'automobile']",dog
29494,1,"['frog'; 'dog'; 'deer'; 'cat'; 'airplane']",airplane
29495,9,"['dog'; 'airplane'; 'deer'; 'ship'; 'cat']",airplane
29496,4,"['frog'; 'horse'; 'cat'; 'truck'; 'dog']",truck
29497,0,"['automobile'; 'cat'; 'bird'; 'truck'; 'frog']",cat
29498,3,"['dog'; 'deer'; 'airplane'; 'truck'; 'horse']",airplane
29499,7,"['ship'; 'deer'; 'automobile'; 'bird'; 'airplane']",deer
29500,8,"['automobile'; 'frog'; 'airplane'; 'bird'; 'dog']",frog
29501,2,"['automobile'; 'frog'; 'ship'; 'airplane'; 'horse']",ship
29502,3,"['deer'; 'truck'; 'dog'; 'airplane'; 'horse']",truck
29503,2,"['automobile'; 'horse'; 'airplane'; 'ship'; 'frog']",automobile
29504,9,"['airplane'; 'dog'; 'cat'; 'deer'; 'ship']",dog
29505,0,"['frog'; 'automobile'; 'cat'; 'truck'; 'bird']",frog
29506,6,"['cat'; 'airplane'; 'dog'; 'bird'; 'ship']",airplane
29507,9,"['ship'; 'deer'; 'dog'; 'airplane'; 'cat']",deer
29508,5,"['ship'; 'horse'; 'deer'; 'cat'; 'bird']",horse
29509,5,"['ship'; 'cat'; 'deer'; 'bird'; 'horse']",deer
29510,8,"['frog'; 'dog'; 'bird'; 'automobile'; 'airplane']",automobile
29511,2,"['horse'; 'airplane'; 'automobile'; 'ship'; 'frog']",horse
29512,1,"['frog'; 'airplane'; 'cat'; 'dog'; 'deer']",airplane
29513,0,"['frog'; 'bird'; 'automobile'; 'cat'; 'truck']",frog
29514,9,"['deer'; 'cat'; 'airplane'; 'ship'; 'dog']",deer
29515,0,"['truck'; 'automobile'; 'frog'; 'cat'; 'bird']",frog
29516,6,"['airplane'; 'bird'; 'ship'; 'dog'; 'cat']",dog
29517,2,"['horse'; 'automobile'; 'airplane'; 'frog'; 'ship']",horse
29518,0,"['truck'; 'cat'; 'automobile'; 'frog'; 'bird']",cat
29519,9,"['cat'; 'deer'; 'ship'; 'airplane'; 'dog']",ship
29520,3,"['airplane'; 'truck'; 'deer'; 'horse'; 'dog']",deer
29521,5,"['bird'; 'deer'; 'cat'; 'horse'; 'ship']",ship
29522,1,"['airplane'; 'frog'; 'deer'; 'dog'; 'cat']",frog
29523,3,"['dog'; 'horse'; 'deer'; 'truck'; 'airplane']",truck
29524,8,"['automobile'; 'airplane'; 'dog'; 'frog'; 'bird']",dog
29525,4,"['cat'; 'dog'; 'truck'; 'horse'; 'frog']",truck
29526,7,"['bird'; 'deer'; 'automobile'; 'airplane'; 'ship']",automobile
29527,1,"['airplane'; 'dog'; 'frog'; 'cat'; 'deer']",dog
29528,4,"['dog'; 'cat'; 'truck'; 'horse'; 'frog']",truck
29529,9,"['airplane'; 'ship'; 'deer'; 'cat'; 'dog']",deer
29530,8,"['frog'; 'dog'; 'airplane'; 'automobile'; 'bird']",frog
29531,2,"['ship'; 'automobile'; 'horse'; 'frog'; 'airplane']",automobile
29532,2,"['horse'; 'ship'; 'automobile'; 'airplane'; 'frog']",horse
29533,7,"['automobile'; 'ship'; 'bird'; 'airplane'; 'deer']",ship
29534,7,"['ship'; 'automobile'; 'bird'; 'airplane'; 'deer']",bird
29535,7,"['deer'; 'ship'; 'bird'; 'automobile'; 'airplane']",ship
29536,1,"['cat'; 'airplane'; 'dog'; 'frog'; 'deer']",airplane
29537,8,"['automobile'; 'frog'; 'bird'; 'dog'; 'airplane']",frog
29538,6,"['bird'; 'airplane'; 'ship'; 'cat'; 'dog']",airplane
29539,4,"['frog'; 'truck'; 'cat'; 'horse'; 'dog']",truck
29540,0,"['truck'; 'frog'; 'automobile'; 'bird'; 'cat']",frog
29541,2,"['ship'; 'horse'; 'airplane'; 'automobile'; 'frog']",horse
29542,0,"['cat'; 'truck'; 'frog'; 'automobile'; 'bird']",truck
29543,1,"['frog'; 'deer'; 'cat'; 'airplane'; 'dog']",airplane
29544,0,"['bird'; 'cat'; 'automobile'; 'frog'; 'truck']",truck
29545,1,"['airplane'; 'frog'; 'cat'; 'deer'; 'dog']",frog
29546,1,"['dog'; 'airplane'; 'frog'; 'deer'; 'cat']",airplane
29547,6,"['airplane'; 'ship'; 'cat'; 'dog'; 'bird']",airplane
29548,2,"['horse'; 'airplane'; 'frog'; 'ship'; 'automobile']",horse
29549,5,"['horse'; 'deer'; 'bird'; 'ship'; 'cat']",ship
29550,6,"['airplane'; 'dog'; 'bird'; 'ship'; 'cat']",airplane
29551,9,"['cat'; 'airplane'; 'deer'; 'ship'; 'dog']",dog
29552,1,"['airplane'; 'dog'; 'frog'; 'deer'; 'cat']",dog
29553,8,"['airplane'; 'bird'; 'dog'; 'automobile'; 'frog']",dog
29554,5,"['horse'; 'bird'; 'ship'; 'deer'; 'cat']",ship
29555,1,"['airplane'; 'cat'; 'frog'; 'deer'; 'dog']",cat
29556,8,"['dog'; 'frog'; 'airplane'; 'bird'; 'automobile']",dog
29557,7,"['airplane'; 'bird'; 'deer'; 'ship'; 'automobile']",bird
29558,5,"['cat'; 'ship'; 'horse'; 'bird'; 'deer']",ship
29559,8,"['frog'; 'automobile'; 'bird'; 'dog'; 'airplane']",automobile
29560,6,"['ship'; 'bird'; 'cat'; 'airplane'; 'dog']",airplane
29561,3,"['deer'; 'airplane'; 'truck'; 'dog'; 'horse']",deer
29562,5,"['bird'; 'ship'; 'horse'; 'deer'; 'cat']",ship
29563,2,"['frog'; 'automobile'; 'airplane'; 'horse'; 'ship']",automobile
29564,8,"['automobile'; 'frog'; 'bird'; 'dog'; 'airplane']",bird
29565,9,"['airplane'; 'cat'; 'dog'; 'deer'; 'ship']",cat
29566,5,"['cat'; 'deer'; 'ship'; 'horse'; 'bird']",ship
29567,3,"['deer'; 'airplane'; 'truck'; 'dog'; 'horse']",deer
29568,6,"['ship'; 'bird'; 'dog'; 'cat'; 'airplane']",dog
29569,3,"['truck'; 'airplane'; 'dog'; 'horse'; 'deer']",truck
29570,2,"['frog'; 'airplane'; 'ship'; 'automobile'; 'horse']",airplane
29571,1,"['airplane'; 'deer'; 'dog'; 'frog'; 'cat']",deer
29572,6,"['ship'; 'airplane'; 'dog'; 'cat'; 'bird']",dog
29573,6,"['bird'; 'ship'; 'airplane'; 'dog'; 'cat']",ship
29574,9,"['ship'; 'airplane'; 'dog'; 'deer'; 'cat']",dog
29575,5,"['ship'; 'deer'; 'cat'; 'horse'; 'bird']",deer
29576,1,"['frog'; 'deer'; 'cat'; 'airplane'; 'dog']",airplane
29577,5,"['bird'; 'cat'; 'horse'; 'deer'; 'ship']",ship
29578,0,"['cat'; 'bird'; 'truck'; 'frog'; 'automobile']",frog
29579,5,"['ship'; 'horse'; 'deer'; 'cat'; 'bird']",horse
29580,9,"['ship'; 'airplane'; 'deer'; 'dog'; 'cat']",deer
29581,2,"['ship'; 'horse'; 'airplane'; 'frog'; 'automobile']",horse
29582,4,"['cat'; 'truck'; 'frog'; 'dog'; 'horse']",truck
29583,3,"['dog'; 'deer'; 'airplane'; 'truck'; 'horse']",deer
29584,8,"['airplane'; 'bird'; 'frog'; 'automobile'; 'dog']",bird
29585,9,"['airplane'; 'deer'; 'ship'; 'dog'; 'cat']",deer
29586,7,"['deer'; 'bird'; 'ship'; 'automobile'; 'airplane']",ship
29587,0,"['cat'; 'truck'; 'frog'; 'bird'; 'automobile']",frog
29588,7,"['deer'; 'airplane'; 'ship'; 'automobile'; 'bird']",airplane
29589,1,"['dog'; 'cat'; 'deer'; 'frog'; 'airplane']",airplane
29590,9,"['dog'; 'deer'; 'airplane'; 'cat'; 'ship']",airplane
29591,1,"['dog'; 'deer'; 'airplane'; 'frog'; 'cat']",airplane
29592,7,"['airplane'; 'bird'; 'ship'; 'deer'; 'automobile']",airplane
29593,0,"['cat'; 'bird'; 'truck'; 'frog'; 'automobile']",frog
29594,2,"['automobile'; 'frog'; 'airplane'; 'ship'; 'horse']",frog
29595,2,"['ship'; 'horse'; 'frog'; 'airplane'; 'automobile']",horse
29596,0,"['cat'; 'truck'; 'frog'; 'automobile'; 'bird']",frog
29597,4,"['horse'; 'cat'; 'dog'; 'frog'; 'truck']",truck
29598,8,"['bird'; 'automobile'; 'frog'; 'dog'; 'airplane']",automobile
29599,0,"['automobile'; 'truck'; 'cat'; 'frog'; 'bird']",cat
29600,8,"['bird'; 'dog'; 'automobile'; 'airplane'; 'frog']",bird
29601,8,"['dog'; 'automobile'; 'airplane'; 'bird'; 'frog']",dog
29602,9,"['cat'; 'dog'; 'deer'; 'ship'; 'airplane']",ship
29603,5,"['deer'; 'cat'; 'ship'; 'horse'; 'bird']",ship
29604,9,"['dog'; 'cat'; 'ship'; 'deer'; 'airplane']",deer
29605,4,"['frog'; 'horse'; 'truck'; 'cat'; 'dog']",truck
29606,0,"['bird'; 'truck'; 'automobile'; 'cat'; 'frog']",truck
29607,3,"['truck'; 'dog'; 'airplane'; 'deer'; 'horse']",truck
29608,5,"['ship'; 'deer'; 'horse'; 'cat'; 'bird']",deer
29609,9,"['ship'; 'airplane'; 'cat'; 'dog'; 'deer']",cat
29610,4,"['frog'; 'cat'; 'horse'; 'truck'; 'dog']",truck
29611,2,"['airplane'; 'automobile'; 'horse'; 'ship'; 'frog']",automobile
29612,2,"['airplane'; 'frog'; 'horse'; 'automobile'; 'ship']",airplane
29613,4,"['horse'; 'cat'; 'truck'; 'dog'; 'frog']",truck
29614,7,"['bird'; 'airplane'; 'deer'; 'automobile'; 'ship']",airplane
29615,5,"['ship'; 'deer'; 'bird'; 'horse'; 'cat']",deer
29616,1,"['frog'; 'deer'; 'cat'; 'airplane'; 'dog']",airplane
29617,8,"['airplane'; 'automobile'; 'dog'; 'frog'; 'bird']",dog
29618,7,"['deer'; 'bird'; 'automobile'; 'ship'; 'airplane']",automobile
29619,7,"['bird'; 'deer'; 'automobile'; 'airplane'; 'ship']",automobile
29620,0,"['automobile'; 'truck'; 'frog'; 'cat'; 'bird']",frog
29621,7,"['deer'; 'ship'; 'bird'; 'automobile'; 'airplane']",ship
29622,7,"['automobile'; 'bird'; 'deer'; 'airplane'; 'ship']",airplane
29623,0,"['frog'; 'automobile'; 'bird'; 'cat'; 'truck']",frog
29624,5,"['cat'; 'deer'; 'bird'; 'ship'; 'horse']",ship
29625,2,"['airplane'; 'automobile'; 'ship'; 'horse'; 'frog']",airplane
29626,7,"['bird'; 'airplane'; 'ship'; 'deer'; 'automobile']",airplane
29627,6,"['dog'; 'airplane'; 'cat'; 'bird'; 'ship']",airplane
29628,9,"['ship'; 'deer'; 'airplane'; 'dog'; 'cat']",deer
29629,4,"['horse'; 'frog'; 'truck'; 'cat'; 'dog']",truck
29630,5,"['bird'; 'deer'; 'ship'; 'horse'; 'cat']",ship
29631,5,"['horse'; 'cat'; 'bird'; 'ship'; 'deer']",ship
29632,4,"['dog'; 'horse'; 'cat'; 'frog'; 'truck']",truck
29633,1,"['dog'; 'cat'; 'frog'; 'airplane'; 'deer']",airplane
29634,0,"['automobile'; 'bird'; 'cat'; 'frog'; 'truck']",bird
29635,4,"['dog'; 'frog'; 'cat'; 'truck'; 'horse']",truck
29636,2,"['automobile'; 'horse'; 'ship'; 'frog'; 'airplane']",ship
29637,2,"['automobile'; 'horse'; 'frog'; 'airplane'; 'ship']",frog
29638,3,"['dog'; 'truck'; 'airplane'; 'deer'; 'horse']",truck
29639,1,"['deer'; 'cat'; 'dog'; 'frog'; 'airplane']",deer
29640,6,"['bird'; 'airplane'; 'cat'; 'ship'; 'dog']",airplane
29641,0,"['truck'; 'automobile'; 'bird'; 'cat'; 'frog']",truck
29642,9,"['dog'; 'ship'; 'cat'; 'deer'; 'airplane']",ship
29643,3,"['deer'; 'truck'; 'airplane'; 'horse'; 'dog']",truck
29644,7,"['automobile'; 'airplane'; 'bird'; 'deer'; 'ship']",bird
29645,2,"['automobile'; 'airplane'; 'horse'; 'frog'; 'ship']",automobile
29646,7,"['ship'; 'deer'; 'airplane'; 'bird'; 'automobile']",airplane
29647,8,"['airplane'; 'dog'; 'bird'; 'automobile'; 'frog']",dog
29648,7,"['airplane'; 'automobile'; 'ship'; 'bird'; 'deer']",airplane
29649,5,"['cat'; 'bird'; 'deer'; 'ship'; 'horse']",ship
29650,2,"['automobile'; 'frog'; 'horse'; 'airplane'; 'ship']",frog
29651,9,"['dog'; 'deer'; 'airplane'; 'cat'; 'ship']",airplane
29652,7,"['airplane'; 'ship'; 'bird'; 'automobile'; 'deer']",ship
29653,0,"['frog'; 'bird'; 'automobile'; 'cat'; 'truck']",frog
29654,3,"['airplane'; 'truck'; 'horse'; 'dog'; 'deer']",truck
29655,0,"['cat'; 'frog'; 'truck'; 'automobile'; 'bird']",truck
29656,7,"['airplane'; 'bird'; 'deer'; 'ship'; 'automobile']",ship
29657,4,"['frog'; 'cat'; 'horse'; 'dog'; 'truck']",truck
29658,2,"['automobile'; 'horse'; 'ship'; 'frog'; 'airplane']",automobile
29659,0,"['truck'; 'frog'; 'automobile'; 'bird'; 'cat']",frog
29660,5,"['horse'; 'cat'; 'deer'; 'bird'; 'ship']",ship
29661,8,"['bird'; 'dog'; 'frog'; 'automobile'; 'airplane']",dog
29662,3,"['airplane'; 'truck'; 'deer'; 'horse'; 'dog']",deer
29663,4,"['cat'; 'truck'; 'horse'; 'frog'; 'dog']",truck
29664,7,"['deer'; 'bird'; 'automobile'; 'airplane'; 'ship']",automobile
29665,0,"['cat'; 'frog'; 'truck'; 'bird'; 'automobile']",truck
29666,0,"['truck'; 'automobile'; 'frog'; 'bird'; 'cat']",frog
29667,7,"['deer'; 'automobile'; 'bird'; 'airplane'; 'ship']",automobile
29668,9,"['cat'; 'deer'; 'airplane'; 'dog'; 'ship']",airplane
29669,7,"['ship'; 'deer'; 'automobile'; 'airplane'; 'bird']",deer
29670,4,"['cat'; 'dog'; 'truck'; 'horse'; 'frog']",truck
29671,7,"['automobile'; 'bird'; 'ship'; 'deer'; 'airplane']",airplane
29672,9,"['airplane'; 'cat'; 'dog'; 'ship'; 'deer']",cat
29673,2,"['automobile'; 'ship'; 'airplane'; 'horse'; 'frog']",automobile
29674,8,"['automobile'; 'frog'; 'dog'; 'airplane'; 'bird']",frog
29675,1,"['airplane'; 'cat'; 'dog'; 'frog'; 'deer']",cat
29676,8,"['bird'; 'automobile'; 'frog'; 'dog'; 'airplane']",bird
29677,6,"['cat'; 'ship'; 'bird'; 'airplane'; 'dog']",ship
29678,2,"['automobile'; 'horse'; 'airplane'; 'frog'; 'ship']",automobile
29679,4,"['cat'; 'truck'; 'dog'; 'horse'; 'frog']",truck
29680,6,"['airplane'; 'bird'; 'ship'; 'dog'; 'cat']",airplane
29681,2,"['airplane'; 'ship'; 'automobile'; 'frog'; 'horse']",airplane
29682,2,"['ship'; 'automobile'; 'horse'; 'airplane'; 'frog']",horse
29683,5,"['horse'; 'cat'; 'bird'; 'ship'; 'deer']",ship
29684,3,"['truck'; 'deer'; 'airplane'; 'horse'; 'dog']",truck
29685,3,"['horse'; 'truck'; 'dog'; 'deer'; 'airplane']",truck
29686,7,"['deer'; 'bird'; 'automobile'; 'ship'; 'airplane']",automobile
29687,6,"['dog'; 'cat'; 'bird'; 'ship'; 'airplane']",ship
29688,7,"['deer'; 'airplane'; 'bird'; 'automobile'; 'ship']",airplane
29689,8,"['airplane'; 'automobile'; 'frog'; 'bird'; 'dog']",frog
29690,8,"['airplane'; 'dog'; 'frog'; 'bird'; 'automobile']",dog
29691,6,"['cat'; 'dog'; 'airplane'; 'ship'; 'bird']",airplane
29692,3,"['truck'; 'airplane'; 'dog'; 'deer'; 'horse']",truck
29693,1,"['frog'; 'cat'; 'airplane'; 'dog'; 'deer']",airplane
29694,8,"['bird'; 'dog'; 'frog'; 'airplane'; 'automobile']",bird
29695,8,"['bird'; 'airplane'; 'automobile'; 'frog'; 'dog']",airplane
29696,6,"['dog'; 'airplane'; 'cat'; 'bird'; 'ship']",dog
29697,9,"['airplane'; 'cat'; 'deer'; 'dog'; 'ship']",cat
29698,4,"['horse'; 'truck'; 'cat'; 'frog'; 'dog']",truck
29699,1,"['dog'; 'airplane'; 'deer'; 'frog'; 'cat']",airplane
29700,9,"['airplane'; 'dog'; 'deer'; 'ship'; 'cat']",dog
29701,3,"['deer'; 'dog'; 'airplane'; 'truck'; 'horse']",airplane
29702,7,"['bird'; 'automobile'; 'ship'; 'airplane'; 'deer']",automobile
29703,1,"['airplane'; 'frog'; 'deer'; 'dog'; 'cat']",frog
29704,0,"['cat'; 'bird'; 'automobile'; 'frog'; 'truck']",frog
29705,3,"['dog'; 'horse'; 'airplane'; 'deer'; 'truck']",horse
29706,2,"['airplane'; 'horse'; 'automobile'; 'ship'; 'frog']",frog
29707,2,"['horse'; 'frog'; 'automobile'; 'airplane'; 'ship']",automobile
29708,8,"['automobile'; 'airplane'; 'bird'; 'dog'; 'frog']",bird
29709,2,"['horse'; 'automobile'; 'ship'; 'frog'; 'airplane']",horse
29710,1,"['frog'; 'deer'; 'cat'; 'dog'; 'airplane']",frog
29711,1,"['deer'; 'dog'; 'cat'; 'frog'; 'airplane']",deer
29712,5,"['horse'; 'cat'; 'ship'; 'bird'; 'deer']",ship
29713,5,"['horse'; 'bird'; 'deer'; 'cat'; 'ship']",ship
29714,2,"['automobile'; 'horse'; 'airplane'; 'frog'; 'ship']",horse
29715,2,"['ship'; 'frog'; 'airplane'; 'automobile'; 'horse']",frog
29716,1,"['airplane'; 'deer'; 'frog'; 'cat'; 'dog']",deer
29717,0,"['bird'; 'frog'; 'truck'; 'automobile'; 'cat']",truck
29718,7,"['deer'; 'bird'; 'automobile'; 'ship'; 'airplane']",automobile
29719,7,"['automobile'; 'airplane'; 'deer'; 'ship'; 'bird']",deer
29720,6,"['bird'; 'cat'; 'dog'; 'ship'; 'airplane']",ship
29721,9,"['ship'; 'cat'; 'dog'; 'deer'; 'airplane']",cat
29722,8,"['automobile'; 'dog'; 'bird'; 'frog'; 'airplane']",dog
29723,4,"['truck'; 'frog'; 'dog'; 'horse'; 'cat']",frog
29724,0,"['bird'; 'truck'; 'automobile'; 'cat'; 'frog']",truck
29725,8,"['dog'; 'bird'; 'automobile'; 'airplane'; 'frog']",dog
29726,8,"['airplane'; 'automobile'; 'frog'; 'bird'; 'dog']",frog
29727,7,"['ship'; 'deer'; 'bird'; 'automobile'; 'airplane']",automobile
29728,2,"['automobile'; 'frog'; 'airplane'; 'ship'; 'horse']",frog
29729,0,"['truck'; 'cat'; 'automobile'; 'frog'; 'bird']",cat
29730,2,"['frog'; 'ship'; 'automobile'; 'horse'; 'airplane']",ship
29731,6,"['dog'; 'cat'; 'airplane'; 'bird'; 'ship']",airplane
29732,0,"['cat'; 'automobile'; 'truck'; 'frog'; 'bird']",frog
29733,7,"['automobile'; 'deer'; 'ship'; 'airplane'; 'bird']",ship
29734,8,"['frog'; 'bird'; 'airplane'; 'dog'; 'automobile']",frog
29735,0,"['bird'; 'cat'; 'frog'; 'automobile'; 'truck']",truck
29736,6,"['ship'; 'cat'; 'airplane'; 'dog'; 'bird']",airplane
29737,4,"['dog'; 'horse'; 'cat'; 'truck'; 'frog']",truck
29738,4,"['horse'; 'dog'; 'truck'; 'frog'; 'cat']",truck
29739,9,"['dog'; 'ship'; 'airplane'; 'cat'; 'deer']",ship
29740,7,"['airplane'; 'bird'; 'deer'; 'automobile'; 'ship']",bird
29741,7,"['ship'; 'deer'; 'bird'; 'airplane'; 'automobile']",airplane
29742,2,"['automobile'; 'airplane'; 'ship'; 'frog'; 'horse']",frog
29743,4,"['horse'; 'truck'; 'frog'; 'dog'; 'cat']",truck
29744,1,"['cat'; 'dog'; 'frog'; 'airplane'; 'deer']",airplane
29745,7,"['bird'; 'deer'; 'automobile'; 'airplane'; 'ship']",automobile
29746,8,"['dog'; 'bird'; 'automobile'; 'frog'; 'airplane']",automobile
29747,8,"['bird'; 'automobile'; 'dog'; 'airplane'; 'frog']",automobile
29748,0,"['automobile'; 'bird'; 'cat'; 'truck'; 'frog']",truck
29749,6,"['cat'; 'dog'; 'airplane'; 'bird'; 'ship']",airplane
29750,9,"['cat'; 'ship'; 'dog'; 'deer'; 'airplane']",ship
29751,6,"['ship'; 'airplane'; 'cat'; 'bird'; 'dog']",ship
29752,6,"['airplane'; 'bird'; 'dog'; 'cat'; 'ship']",airplane
29753,9,"['deer'; 'airplane'; 'cat'; 'ship'; 'dog']",deer
29754,0,"['cat'; 'automobile'; 'frog'; 'truck'; 'bird']",frog
29755,5,"['deer'; 'bird'; 'cat'; 'ship'; 'horse']",ship
29756,4,"['truck'; 'frog'; 'horse'; 'dog'; 'cat']",frog
29757,5,"['deer'; 'bird'; 'ship'; 'cat'; 'horse']",ship
29758,5,"['bird'; 'ship'; 'deer'; 'horse'; 'cat']",ship
29759,0,"['frog'; 'truck'; 'bird'; 'automobile'; 'cat']",frog
29760,5,"['bird'; 'horse'; 'cat'; 'deer'; 'ship']",ship
29761,1,"['cat'; 'deer'; 'frog'; 'dog'; 'airplane']",airplane
29762,8,"['frog'; 'automobile'; 'airplane'; 'bird'; 'dog']",automobile
29763,1,"['frog'; 'cat'; 'dog'; 'deer'; 'airplane']",airplane
29764,8,"['frog'; 'airplane'; 'bird'; 'automobile'; 'dog']",airplane
29765,1,"['frog'; 'deer'; 'airplane'; 'dog'; 'cat']",airplane
29766,8,"['airplane'; 'dog'; 'bird'; 'automobile'; 'frog']",dog
29767,6,"['cat'; 'dog'; 'ship'; 'bird'; 'airplane']",ship
29768,3,"['truck'; 'horse'; 'airplane'; 'deer'; 'dog']",truck
29769,5,"['cat'; 'deer'; 'ship'; 'bird'; 'horse']",ship
29770,4,"['dog'; 'horse'; 'frog'; 'truck'; 'cat']",truck
29771,4,"['truck'; 'cat'; 'dog'; 'frog'; 'horse']",cat
29772,0,"['cat'; 'truck'; 'frog'; 'bird'; 'automobile']",truck
29773,8,"['frog'; 'bird'; 'airplane'; 'dog'; 'automobile']",frog
29774,5,"['bird'; 'ship'; 'cat'; 'deer'; 'horse']",ship
29775,5,"['deer'; 'horse'; 'ship'; 'bird'; 'cat']",ship
29776,9,"['ship'; 'dog'; 'airplane'; 'deer'; 'cat']",dog
29777,1,"['cat'; 'airplane'; 'deer'; 'dog'; 'frog']",airplane
29778,7,"['ship'; 'bird'; 'airplane'; 'automobile'; 'deer']",bird
29779,2,"['automobile'; 'frog'; 'airplane'; 'ship'; 'horse']",frog
29780,3,"['deer'; 'truck'; 'horse'; 'dog'; 'airplane']",truck
29781,8,"['automobile'; 'frog'; 'airplane'; 'dog'; 'bird']",frog
29782,8,"['automobile'; 'frog'; 'airplane'; 'bird'; 'dog']",frog
29783,0,"['cat'; 'truck'; 'automobile'; 'bird'; 'frog']",bird
29784,9,"['ship'; 'airplane'; 'cat'; 'dog'; 'deer']",cat
29785,5,"['ship'; 'bird'; 'horse'; 'deer'; 'cat']",bird
29786,8,"['automobile'; 'dog'; 'frog'; 'bird'; 'airplane']",dog
29787,4,"['truck'; 'horse'; 'dog'; 'cat'; 'frog']",truck
29788,8,"['bird'; 'airplane'; 'dog'; 'frog'; 'automobile']",dog
29789,7,"['bird'; 'ship'; 'airplane'; 'deer'; 'automobile']",ship
29790,6,"['bird'; 'airplane'; 'cat'; 'ship'; 'dog']",airplane
29791,1,"['frog'; 'dog'; 'airplane'; 'cat'; 'deer']",airplane
29792,1,"['deer'; 'frog'; 'dog'; 'cat'; 'airplane']",frog
29793,3,"['horse'; 'deer'; 'dog'; 'airplane'; 'truck']",horse
29794,1,"['deer'; 'airplane'; 'cat'; 'dog'; 'frog']",airplane
29795,5,"['ship'; 'deer'; 'cat'; 'horse'; 'bird']",deer
29796,5,"['cat'; 'deer'; 'ship'; 'bird'; 'horse']",ship
29797,6,"['bird'; 'airplane'; 'ship'; 'cat'; 'dog']",airplane
29798,6,"['airplane'; 'dog'; 'cat'; 'ship'; 'bird']",dog
29799,4,"['cat'; 'horse'; 'truck'; 'dog'; 'frog']",truck
29800,7,"['ship'; 'bird'; 'airplane'; 'deer'; 'automobile']",bird
29801,1,"['cat'; 'airplane'; 'deer'; 'frog'; 'dog']",airplane
29802,6,"['dog'; 'bird'; 'airplane'; 'ship'; 'cat']",airplane
29803,0,"['bird'; 'frog'; 'automobile'; 'cat'; 'truck']",truck
29804,5,"['bird'; 'deer'; 'horse'; 'cat'; 'ship']",ship
29805,9,"['dog'; 'airplane'; 'deer'; 'ship'; 'cat']",airplane
