index,true_label,candidate_labels,complementary_label
1066,5,"['truck'; 'cat'; 'automobile']",truck
1067,2,"['automobile'; 'frog'; 'cat']",automobile
1068,1,"['deer'; 'bird'; 'dog']",bird
1069,4,"['airplane'; 'horse'; 'ship']",airplane
1070,3,"['dog'; 'truck'; 'automobile']",truck
1071,7,"['automobile'; 'cat'; 'frog']",automobile
1072,5,"['automobile'; 'cat'; 'truck']",automobile
1073,9,"['bird'; 'airplane'; 'dog']",bird
1074,3,"['dog'; 'automobile'; 'truck']",automobile
1075,9,"['airplane'; 'bird'; 'dog']",bird
1076,3,"['automobile'; 'dog'; 'truck']",automobile
1077,2,"['frog'; 'cat'; 'automobile']",automobile
1078,9,"['dog'; 'bird'; 'airplane']",airplane
1079,1,"['deer'; 'bird'; 'dog']",bird
1080,8,"['frog'; 'deer'; 'horse']",frog
1081,5,"['automobile'; 'cat'; 'truck']",truck
1082,9,"['bird'; 'dog'; 'airplane']",bird
1083,7,"['frog'; 'automobile'; 'cat']",automobile
1084,2,"['frog'; 'cat'; 'automobile']",automobile
1085,6,"['deer'; 'truck'; 'airplane']",truck
1086,0,"['frog'; 'automobile'; 'bird']",automobile
1087,8,"['horse'; 'deer'; 'frog']",horse
1088,5,"['cat'; 'truck'; 'automobile']",truck
1089,7,"['automobile'; 'cat'; 'frog']",cat
1090,1,"['bird'; 'dog'; 'deer']",bird
1091,5,"['cat'; 'truck'; 'automobile']",truck
1092,8,"['deer'; 'horse'; 'frog']",deer
1093,5,"['cat'; 'automobile'; 'truck']",automobile
1094,7,"['frog'; 'automobile'; 'cat']",automobile
1095,1,"['deer'; 'bird'; 'dog']",bird
1096,5,"['cat'; 'automobile'; 'truck']",automobile
1097,0,"['frog'; 'automobile'; 'bird']",automobile
1098,3,"['truck'; 'dog'; 'automobile']",truck
1099,9,"['bird'; 'dog'; 'airplane']",bird
1100,3,"['dog'; 'automobile'; 'truck']",automobile
1101,6,"['deer'; 'airplane'; 'truck']",airplane
1102,9,"['dog'; 'airplane'; 'bird']",airplane
1103,1,"['dog'; 'deer'; 'bird']",bird
1104,3,"['truck'; 'automobile'; 'dog']",truck
1105,9,"['bird'; 'dog'; 'airplane']",bird
1106,8,"['frog'; 'horse'; 'deer']",horse
1107,2,"['cat'; 'automobile'; 'frog']",automobile
1108,2,"['cat'; 'automobile'; 'frog']",automobile
1109,3,"['dog'; 'truck'; 'automobile']",truck
1110,2,"['frog'; 'cat'; 'automobile']",automobile
1111,5,"['automobile'; 'cat'; 'truck']",truck
1112,9,"['airplane'; 'bird'; 'dog']",bird
1113,7,"['frog'; 'cat'; 'automobile']",automobile
1114,9,"['airplane'; 'bird'; 'dog']",bird
1115,9,"['bird'; 'airplane'; 'dog']",bird
1116,8,"['horse'; 'frog'; 'deer']",horse
1117,9,"['airplane'; 'dog'; 'bird']",dog
1118,7,"['cat'; 'frog'; 'automobile']",automobile
1119,0,"['bird'; 'automobile'; 'frog']",bird
1120,3,"['automobile'; 'dog'; 'truck']",truck
1121,3,"['truck'; 'automobile'; 'dog']",truck
1122,2,"['frog'; 'cat'; 'automobile']",automobile
1123,0,"['frog'; 'automobile'; 'bird']",automobile
1124,3,"['automobile'; 'dog'; 'truck']",truck
1125,7,"['frog'; 'automobile'; 'cat']",automobile
1126,6,"['airplane'; 'deer'; 'truck']",airplane
1127,3,"['automobile'; 'dog'; 'truck']",truck
1128,3,"['automobile'; 'dog'; 'truck']",truck
1129,2,"['cat'; 'automobile'; 'frog']",automobile
1130,0,"['bird'; 'automobile'; 'frog']",automobile
1131,6,"['deer'; 'airplane'; 'truck']",airplane
1132,6,"['truck'; 'airplane'; 'deer']",truck
1133,5,"['truck'; 'cat'; 'automobile']",truck
1134,5,"['cat'; 'automobile'; 'truck']",automobile
1135,7,"['automobile'; 'frog'; 'cat']",frog
1136,5,"['automobile'; 'cat'; 'truck']",truck
1137,9,"['dog'; 'airplane'; 'bird']",dog
1138,8,"['deer'; 'frog'; 'horse']",deer
1139,2,"['automobile'; 'cat'; 'frog']",cat
1140,9,"['bird'; 'dog'; 'airplane']",bird
1141,8,"['deer'; 'horse'; 'frog']",deer
1142,0,"['frog'; 'automobile'; 'bird']",frog
1143,4,"['airplane'; 'horse'; 'ship']",airplane
1144,0,"['bird'; 'automobile'; 'frog']",automobile
1145,1,"['dog'; 'deer'; 'bird']",bird
1146,2,"['cat'; 'frog'; 'automobile']",automobile
1147,0,"['automobile'; 'bird'; 'frog']",bird
1148,4,"['ship'; 'airplane'; 'horse']",airplane
1149,7,"['frog'; 'cat'; 'automobile']",automobile
1150,3,"['dog'; 'automobile'; 'truck']",truck
1151,8,"['deer'; 'frog'; 'horse']",deer
1152,5,"['cat'; 'automobile'; 'truck']",automobile
1153,1,"['bird'; 'dog'; 'deer']",bird
1154,6,"['airplane'; 'truck'; 'deer']",airplane
1155,6,"['deer'; 'truck'; 'airplane']",truck
1156,5,"['automobile'; 'cat'; 'truck']",truck
1157,5,"['automobile'; 'truck'; 'cat']",truck
1158,4,"['ship'; 'airplane'; 'horse']",airplane
1159,6,"['truck'; 'airplane'; 'deer']",deer
1160,3,"['automobile'; 'dog'; 'truck']",automobile
1161,6,"['deer'; 'truck'; 'airplane']",truck
1162,8,"['horse'; 'deer'; 'frog']",horse
1163,2,"['automobile'; 'cat'; 'frog']",automobile
1164,3,"['automobile'; 'truck'; 'dog']",truck
1165,7,"['cat'; 'frog'; 'automobile']",automobile
1166,0,"['automobile'; 'frog'; 'bird']",frog
1167,7,"['automobile'; 'frog'; 'cat']",frog
1168,0,"['automobile'; 'bird'; 'frog']",automobile
1169,4,"['airplane'; 'horse'; 'ship']",airplane
1170,1,"['bird'; 'deer'; 'dog']",bird
1171,9,"['bird'; 'airplane'; 'dog']",bird
1172,5,"['truck'; 'cat'; 'automobile']",cat
1173,7,"['automobile'; 'cat'; 'frog']",cat
1174,8,"['deer'; 'horse'; 'frog']",deer
1175,6,"['airplane'; 'deer'; 'truck']",airplane
1176,6,"['truck'; 'deer'; 'airplane']",truck
1177,8,"['deer'; 'horse'; 'frog']",deer
1178,0,"['bird'; 'automobile'; 'frog']",automobile
1179,7,"['frog'; 'automobile'; 'cat']",automobile
1180,2,"['cat'; 'frog'; 'automobile']",automobile
1181,8,"['frog'; 'horse'; 'deer']",frog
1182,4,"['ship'; 'airplane'; 'horse']",airplane
1183,8,"['frog'; 'horse'; 'deer']",frog
1184,2,"['frog'; 'cat'; 'automobile']",automobile
1185,0,"['bird'; 'automobile'; 'frog']",bird
1186,9,"['bird'; 'airplane'; 'dog']",bird
1187,0,"['frog'; 'automobile'; 'bird']",automobile
1188,0,"['frog'; 'bird'; 'automobile']",automobile
1189,2,"['cat'; 'frog'; 'automobile']",automobile
1190,9,"['dog'; 'bird'; 'airplane']",dog
1191,6,"['truck'; 'airplane'; 'deer']",truck
1192,6,"['truck'; 'airplane'; 'deer']",truck
1193,5,"['automobile'; 'cat'; 'truck']",truck
1194,6,"['deer'; 'truck'; 'airplane']",truck
1195,0,"['bird'; 'frog'; 'automobile']",bird
1196,3,"['dog'; 'truck'; 'automobile']",truck
1197,7,"['frog'; 'cat'; 'automobile']",automobile
1198,5,"['automobile'; 'truck'; 'cat']",truck
1199,5,"['truck'; 'automobile'; 'cat']",truck
1200,7,"['cat'; 'frog'; 'automobile']",automobile
1201,9,"['dog'; 'bird'; 'airplane']",dog
1202,3,"['dog'; 'automobile'; 'truck']",truck
1203,4,"['ship'; 'airplane'; 'horse']",airplane
1204,5,"['cat'; 'truck'; 'automobile']",truck
1205,0,"['frog'; 'bird'; 'automobile']",automobile
1206,5,"['truck'; 'cat'; 'automobile']",truck
1207,2,"['frog'; 'cat'; 'automobile']",automobile
1208,3,"['dog'; 'automobile'; 'truck']",truck
1209,2,"['automobile'; 'cat'; 'frog']",automobile
1210,6,"['airplane'; 'truck'; 'deer']",deer
1211,0,"['bird'; 'automobile'; 'frog']",bird
1212,4,"['airplane'; 'ship'; 'horse']",ship
1213,9,"['bird'; 'airplane'; 'dog']",bird
1214,0,"['bird'; 'frog'; 'automobile']",automobile
1215,7,"['cat'; 'automobile'; 'frog']",automobile
1216,0,"['frog'; 'bird'; 'automobile']",frog
1217,9,"['dog'; 'bird'; 'airplane']",dog
1218,7,"['frog'; 'cat'; 'automobile']",automobile
1219,2,"['cat'; 'frog'; 'automobile']",automobile
1220,6,"['deer'; 'truck'; 'airplane']",truck
1221,4,"['airplane'; 'ship'; 'horse']",ship
1222,6,"['deer'; 'truck'; 'airplane']",truck
1223,9,"['bird'; 'dog'; 'airplane']",bird
1224,5,"['truck'; 'cat'; 'automobile']",truck
1225,4,"['airplane'; 'ship'; 'horse']",airplane
1226,7,"['automobile'; 'frog'; 'cat']",frog
1227,0,"['bird'; 'frog'; 'automobile']",bird
1228,6,"['truck'; 'deer'; 'airplane']",truck
1229,8,"['deer'; 'frog'; 'horse']",deer
1230,8,"['horse'; 'frog'; 'deer']",horse
1231,9,"['airplane'; 'bird'; 'dog']",bird
1232,9,"['dog'; 'airplane'; 'bird']",dog
1233,9,"['airplane'; 'bird'; 'dog']",bird
1234,0,"['automobile'; 'bird'; 'frog']",frog
1235,9,"['bird'; 'airplane'; 'dog']",bird
1236,8,"['frog'; 'deer'; 'horse']",frog
1237,6,"['airplane'; 'deer'; 'truck']",airplane
1238,4,"['ship'; 'airplane'; 'horse']",airplane
1239,8,"['frog'; 'deer'; 'horse']",deer
1240,1,"['bird'; 'dog'; 'deer']",bird
1241,9,"['dog'; 'airplane'; 'bird']",bird
1242,1,"['bird'; 'deer'; 'dog']",bird
1243,0,"['automobile'; 'bird'; 'frog']",automobile
1244,5,"['cat'; 'automobile'; 'truck']",truck
1245,8,"['deer'; 'horse'; 'frog']",deer
1246,6,"['deer'; 'airplane'; 'truck']",airplane
1247,9,"['airplane'; 'dog'; 'bird']",dog
1248,6,"['airplane'; 'truck'; 'deer']",truck
1249,0,"['automobile'; 'frog'; 'bird']",frog
1250,8,"['deer'; 'horse'; 'frog']",deer
1251,1,"['dog'; 'deer'; 'bird']",bird
1252,3,"['dog'; 'automobile'; 'truck']",automobile
1253,9,"['dog'; 'airplane'; 'bird']",dog
1254,4,"['horse'; 'ship'; 'airplane']",ship
1255,8,"['horse'; 'frog'; 'deer']",horse
1256,4,"['airplane'; 'ship'; 'horse']",ship
1257,3,"['truck'; 'automobile'; 'dog']",truck
1258,2,"['cat'; 'frog'; 'automobile']",automobile
1259,6,"['deer'; 'airplane'; 'truck']",deer
1260,0,"['frog'; 'automobile'; 'bird']",frog
1261,8,"['deer'; 'frog'; 'horse']",deer
1262,9,"['airplane'; 'bird'; 'dog']",bird
1263,9,"['bird'; 'airplane'; 'dog']",bird
1264,4,"['airplane'; 'ship'; 'horse']",ship
1265,3,"['dog'; 'automobile'; 'truck']",truck
1266,0,"['bird'; 'automobile'; 'frog']",automobile
1267,2,"['cat'; 'frog'; 'automobile']",automobile
1268,4,"['ship'; 'airplane'; 'horse']",airplane
1269,4,"['horse'; 'airplane'; 'ship']",airplane
1270,0,"['automobile'; 'frog'; 'bird']",frog
1271,3,"['dog'; 'automobile'; 'truck']",truck
1272,5,"['truck'; 'automobile'; 'cat']",truck
1273,7,"['cat'; 'frog'; 'automobile']",automobile
1274,5,"['truck'; 'cat'; 'automobile']",truck
1275,7,"['cat'; 'frog'; 'automobile']",automobile
1276,7,"['automobile'; 'frog'; 'cat']",frog
1277,9,"['airplane'; 'dog'; 'bird']",dog
1278,0,"['automobile'; 'frog'; 'bird']",frog
1279,9,"['dog'; 'airplane'; 'bird']",bird
1280,5,"['automobile'; 'truck'; 'cat']",truck
1281,3,"['automobile'; 'dog'; 'truck']",truck
1282,8,"['horse'; 'frog'; 'deer']",horse
1283,2,"['automobile'; 'frog'; 'cat']",frog
1284,4,"['ship'; 'airplane'; 'horse']",airplane
1285,2,"['frog'; 'automobile'; 'cat']",automobile
1286,3,"['dog'; 'truck'; 'automobile']",truck
1287,1,"['bird'; 'deer'; 'dog']",bird
1288,2,"['frog'; 'cat'; 'automobile']",automobile
1289,8,"['horse'; 'frog'; 'deer']",horse
1290,9,"['airplane'; 'dog'; 'bird']",dog
1291,2,"['automobile'; 'frog'; 'cat']",frog
1292,8,"['frog'; 'horse'; 'deer']",frog
1293,1,"['dog'; 'bird'; 'deer']",bird
1294,4,"['ship'; 'horse'; 'airplane']",airplane
1295,2,"['automobile'; 'cat'; 'frog']",automobile
1296,0,"['bird'; 'automobile'; 'frog']",automobile
1297,4,"['ship'; 'airplane'; 'horse']",airplane
1298,5,"['automobile'; 'truck'; 'cat']",automobile
1299,4,"['ship'; 'airplane'; 'horse']",airplane
1300,8,"['frog'; 'deer'; 'horse']",frog
1301,1,"['bird'; 'dog'; 'deer']",bird
1302,7,"['cat'; 'automobile'; 'frog']",automobile
1303,4,"['ship'; 'horse'; 'airplane']",airplane
1304,1,"['deer'; 'dog'; 'bird']",bird
1305,1,"['deer'; 'bird'; 'dog']",bird
1306,0,"['automobile'; 'bird'; 'frog']",bird
1307,2,"['frog'; 'cat'; 'automobile']",automobile
1308,7,"['cat'; 'automobile'; 'frog']",automobile
1309,7,"['automobile'; 'frog'; 'cat']",frog
1310,4,"['airplane'; 'horse'; 'ship']",airplane
1311,4,"['horse'; 'ship'; 'airplane']",ship
1312,4,"['horse'; 'airplane'; 'ship']",airplane
1313,4,"['ship'; 'horse'; 'airplane']",airplane
1314,8,"['frog'; 'horse'; 'deer']",horse
1315,4,"['airplane'; 'horse'; 'ship']",airplane
1316,3,"['dog'; 'automobile'; 'truck']",automobile
1317,6,"['truck'; 'deer'; 'airplane']",truck
1318,6,"['truck'; 'airplane'; 'deer']",truck
1319,0,"['bird'; 'automobile'; 'frog']",automobile
1320,1,"['bird'; 'dog'; 'deer']",bird
1321,3,"['truck'; 'dog'; 'automobile']",truck
1322,9,"['airplane'; 'bird'; 'dog']",bird
1323,8,"['horse'; 'deer'; 'frog']",horse
1324,4,"['horse'; 'ship'; 'airplane']",ship
1325,8,"['horse'; 'deer'; 'frog']",horse
1326,9,"['airplane'; 'bird'; 'dog']",bird
1327,6,"['truck'; 'deer'; 'airplane']",truck
1328,2,"['automobile'; 'cat'; 'frog']",automobile
1329,0,"['bird'; 'frog'; 'automobile']",bird
1330,5,"['automobile'; 'cat'; 'truck']",truck
1331,5,"['cat'; 'automobile'; 'truck']",truck
1332,9,"['airplane'; 'bird'; 'dog']",bird
1333,4,"['airplane'; 'horse'; 'ship']",airplane
1334,2,"['cat'; 'automobile'; 'frog']",automobile
1335,0,"['frog'; 'bird'; 'automobile']",automobile
1336,8,"['horse'; 'deer'; 'frog']",horse
1337,8,"['deer'; 'horse'; 'frog']",deer
1338,0,"['bird'; 'automobile'; 'frog']",automobile
1339,4,"['horse'; 'airplane'; 'ship']",airplane
1340,0,"['frog'; 'bird'; 'automobile']",automobile
1341,7,"['automobile'; 'cat'; 'frog']",frog
1342,6,"['deer'; 'truck'; 'airplane']",deer
1343,9,"['airplane'; 'bird'; 'dog']",bird
1344,5,"['cat'; 'truck'; 'automobile']",truck
1345,3,"['dog'; 'truck'; 'automobile']",truck
1346,5,"['cat'; 'truck'; 'automobile']",truck
1347,4,"['horse'; 'ship'; 'airplane']",ship
1348,4,"['airplane'; 'horse'; 'ship']",airplane
1349,4,"['ship'; 'horse'; 'airplane']",airplane
1350,4,"['horse'; 'ship'; 'airplane']",ship
1351,3,"['truck'; 'automobile'; 'dog']",truck
1352,7,"['cat'; 'frog'; 'automobile']",automobile
1353,9,"['airplane'; 'dog'; 'bird']",dog
1354,2,"['frog'; 'cat'; 'automobile']",automobile
1355,5,"['truck'; 'cat'; 'automobile']",truck
1356,1,"['dog'; 'deer'; 'bird']",bird
1357,8,"['horse'; 'frog'; 'deer']",horse
1358,3,"['dog'; 'automobile'; 'truck']",automobile
1359,2,"['automobile'; 'cat'; 'frog']",automobile
1360,6,"['airplane'; 'deer'; 'truck']",deer
1361,9,"['dog'; 'airplane'; 'bird']",dog
1362,6,"['deer'; 'airplane'; 'truck']",airplane
1363,3,"['automobile'; 'dog'; 'truck']",automobile
1364,1,"['deer'; 'dog'; 'bird']",dog
1365,7,"['automobile'; 'frog'; 'cat']",frog
1366,4,"['airplane'; 'horse'; 'ship']",airplane
1367,6,"['truck'; 'airplane'; 'deer']",truck
1368,3,"['truck'; 'dog'; 'automobile']",dog
1369,7,"['frog'; 'cat'; 'automobile']",automobile
1370,8,"['horse'; 'deer'; 'frog']",horse
1371,6,"['airplane'; 'truck'; 'deer']",truck
1372,2,"['automobile'; 'frog'; 'cat']",frog
1373,4,"['ship'; 'horse'; 'airplane']",airplane
1374,6,"['deer'; 'truck'; 'airplane']",truck
1375,8,"['horse'; 'frog'; 'deer']",horse
1376,0,"['frog'; 'automobile'; 'bird']",automobile
1377,1,"['deer'; 'dog'; 'bird']",deer
1378,9,"['airplane'; 'bird'; 'dog']",bird
1379,9,"['bird'; 'airplane'; 'dog']",airplane
1380,1,"['deer'; 'dog'; 'bird']",dog
1381,0,"['bird'; 'frog'; 'automobile']",automobile
1382,0,"['bird'; 'frog'; 'automobile']",automobile
1383,8,"['frog'; 'horse'; 'deer']",horse
1384,9,"['dog'; 'airplane'; 'bird']",dog
1385,4,"['airplane'; 'horse'; 'ship']",ship
1386,7,"['frog'; 'automobile'; 'cat']",automobile
1387,4,"['airplane'; 'horse'; 'ship']",airplane
1388,4,"['ship'; 'horse'; 'airplane']",airplane
1389,1,"['bird'; 'deer'; 'dog']",bird
1390,9,"['bird'; 'dog'; 'airplane']",bird
1391,8,"['frog'; 'horse'; 'deer']",frog
1392,8,"['deer'; 'horse'; 'frog']",deer
1393,6,"['deer'; 'truck'; 'airplane']",truck
1394,1,"['deer'; 'bird'; 'dog']",bird
1395,7,"['cat'; 'automobile'; 'frog']",automobile
1396,4,"['horse'; 'airplane'; 'ship']",airplane
1397,8,"['horse'; 'deer'; 'frog']",horse
1398,8,"['horse'; 'frog'; 'deer']",horse
1399,8,"['frog'; 'horse'; 'deer']",horse
1400,0,"['automobile'; 'frog'; 'bird']",frog
1401,5,"['cat'; 'truck'; 'automobile']",truck
1402,6,"['truck'; 'airplane'; 'deer']",deer
1403,6,"['truck'; 'deer'; 'airplane']",truck
1404,8,"['horse'; 'frog'; 'deer']",horse
1405,3,"['dog'; 'truck'; 'automobile']",truck
1406,4,"['horse'; 'airplane'; 'ship']",airplane
1407,4,"['horse'; 'ship'; 'airplane']",ship
1408,1,"['deer'; 'dog'; 'bird']",deer
1409,2,"['automobile'; 'cat'; 'frog']",automobile
1410,1,"['bird'; 'dog'; 'deer']",bird
1411,5,"['automobile'; 'truck'; 'cat']",cat
1412,7,"['cat'; 'frog'; 'automobile']",automobile
1413,1,"['dog'; 'bird'; 'deer']",bird
1414,7,"['automobile'; 'frog'; 'cat']",frog
1415,2,"['frog'; 'cat'; 'automobile']",automobile
1416,8,"['deer'; 'horse'; 'frog']",deer
1417,5,"['cat'; 'truck'; 'automobile']",truck
1418,9,"['dog'; 'airplane'; 'bird']",dog
1419,5,"['automobile'; 'cat'; 'truck']",truck
1420,6,"['deer'; 'airplane'; 'truck']",airplane
1421,1,"['bird'; 'deer'; 'dog']",bird
1422,9,"['dog'; 'bird'; 'airplane']",dog
1423,5,"['automobile'; 'cat'; 'truck']",truck
1424,0,"['frog'; 'bird'; 'automobile']",automobile
1425,4,"['horse'; 'ship'; 'airplane']",ship
1426,3,"['automobile'; 'truck'; 'dog']",truck
1427,3,"['truck'; 'dog'; 'automobile']",truck
1428,0,"['frog'; 'automobile'; 'bird']",automobile
1429,8,"['frog'; 'deer'; 'horse']",frog
1430,2,"['cat'; 'automobile'; 'frog']",automobile
1431,8,"['frog'; 'horse'; 'deer']",frog
1432,0,"['frog'; 'automobile'; 'bird']",automobile
1433,9,"['dog'; 'bird'; 'airplane']",dog
1434,0,"['frog'; 'bird'; 'automobile']",automobile
1435,4,"['horse'; 'ship'; 'airplane']",ship
1436,6,"['airplane'; 'deer'; 'truck']",airplane
1437,9,"['dog'; 'bird'; 'airplane']",dog
1438,2,"['automobile'; 'frog'; 'cat']",automobile
1439,8,"['frog'; 'horse'; 'deer']",frog
1440,2,"['cat'; 'frog'; 'automobile']",automobile
1441,7,"['cat'; 'automobile'; 'frog']",automobile
1442,7,"['cat'; 'frog'; 'automobile']",automobile
1443,2,"['cat'; 'frog'; 'automobile']",automobile
1444,2,"['cat'; 'frog'; 'automobile']",automobile
1445,7,"['automobile'; 'cat'; 'frog']",cat
1446,1,"['deer'; 'bird'; 'dog']",bird
1447,6,"['truck'; 'airplane'; 'deer']",truck
1448,1,"['bird'; 'deer'; 'dog']",bird
1449,3,"['dog'; 'truck'; 'automobile']",truck
1450,4,"['airplane'; 'horse'; 'ship']",airplane
1451,4,"['horse'; 'airplane'; 'ship']",airplane
1452,8,"['horse'; 'deer'; 'frog']",horse
1453,6,"['airplane'; 'truck'; 'deer']",airplane
1454,0,"['automobile'; 'frog'; 'bird']",frog
1455,1,"['bird'; 'deer'; 'dog']",bird
1456,9,"['airplane'; 'dog'; 'bird']",dog
1457,4,"['ship'; 'horse'; 'airplane']",horse
1458,2,"['frog'; 'automobile'; 'cat']",automobile
1459,7,"['cat'; 'automobile'; 'frog']",automobile
1460,5,"['automobile'; 'truck'; 'cat']",truck
1461,3,"['truck'; 'dog'; 'automobile']",dog
1462,9,"['airplane'; 'dog'; 'bird']",dog
1463,0,"['frog'; 'bird'; 'automobile']",frog
1464,1,"['deer'; 'bird'; 'dog']",deer
1465,9,"['airplane'; 'dog'; 'bird']",dog
1466,0,"['automobile'; 'frog'; 'bird']",frog
1467,9,"['dog'; 'airplane'; 'bird']",dog
1468,8,"['frog'; 'horse'; 'deer']",frog
1469,7,"['frog'; 'automobile'; 'cat']",automobile
1470,0,"['frog'; 'automobile'; 'bird']",automobile
1471,4,"['airplane'; 'horse'; 'ship']",airplane
1472,9,"['bird'; 'airplane'; 'dog']",airplane
1473,0,"['bird'; 'frog'; 'automobile']",frog
1474,5,"['cat'; 'automobile'; 'truck']",truck
1475,2,"['frog'; 'automobile'; 'cat']",automobile
1476,1,"['bird'; 'deer'; 'dog']",bird
1477,0,"['automobile'; 'frog'; 'bird']",frog
1478,2,"['automobile'; 'frog'; 'cat']",automobile
1479,8,"['deer'; 'frog'; 'horse']",deer
1480,8,"['frog'; 'horse'; 'deer']",frog
1481,0,"['bird'; 'automobile'; 'frog']",bird
1482,5,"['automobile'; 'cat'; 'truck']",truck
1483,7,"['automobile'; 'cat'; 'frog']",cat
1484,6,"['airplane'; 'deer'; 'truck']",airplane
1485,6,"['deer'; 'airplane'; 'truck']",airplane
1486,5,"['truck'; 'automobile'; 'cat']",truck
1487,3,"['dog'; 'truck'; 'automobile']",truck
1488,7,"['frog'; 'cat'; 'automobile']",automobile
1489,7,"['automobile'; 'frog'; 'cat']",frog
1490,7,"['cat'; 'automobile'; 'frog']",automobile
1491,4,"['horse'; 'airplane'; 'ship']",airplane
1492,2,"['automobile'; 'cat'; 'frog']",automobile
1493,0,"['frog'; 'bird'; 'automobile']",automobile
1494,1,"['bird'; 'deer'; 'dog']",bird
1495,7,"['cat'; 'automobile'; 'frog']",automobile
1496,3,"['automobile'; 'dog'; 'truck']",automobile
1497,2,"['frog'; 'automobile'; 'cat']",automobile
1498,7,"['frog'; 'automobile'; 'cat']",automobile
1499,3,"['truck'; 'dog'; 'automobile']",dog
1500,2,"['cat'; 'frog'; 'automobile']",automobile
1501,2,"['automobile'; 'frog'; 'cat']",frog
1502,1,"['bird'; 'deer'; 'dog']",bird
1503,5,"['truck'; 'cat'; 'automobile']",truck
1504,9,"['bird'; 'dog'; 'airplane']",bird
1505,9,"['bird'; 'dog'; 'airplane']",bird
1506,8,"['deer'; 'frog'; 'horse']",deer
1507,0,"['automobile'; 'frog'; 'bird']",frog
1508,8,"['horse'; 'deer'; 'frog']",horse
1509,4,"['ship'; 'airplane'; 'horse']",airplane
1510,3,"['truck'; 'dog'; 'automobile']",truck
1511,3,"['automobile'; 'dog'; 'truck']",truck
1512,8,"['horse'; 'frog'; 'deer']",horse
1513,5,"['cat'; 'truck'; 'automobile']",truck
1514,0,"['automobile'; 'frog'; 'bird']",frog
1515,8,"['horse'; 'deer'; 'frog']",horse
1516,4,"['airplane'; 'horse'; 'ship']",airplane
1517,5,"['cat'; 'automobile'; 'truck']",truck
1518,7,"['frog'; 'cat'; 'automobile']",automobile
1519,5,"['automobile'; 'truck'; 'cat']",truck
1520,1,"['dog'; 'bird'; 'deer']",bird
1521,5,"['truck'; 'cat'; 'automobile']",truck
1522,0,"['bird'; 'frog'; 'automobile']",automobile
1523,2,"['cat'; 'automobile'; 'frog']",automobile
1524,0,"['frog'; 'bird'; 'automobile']",automobile
1525,5,"['cat'; 'truck'; 'automobile']",truck
1526,4,"['horse'; 'airplane'; 'ship']",airplane
1527,2,"['cat'; 'frog'; 'automobile']",automobile
1528,3,"['dog'; 'truck'; 'automobile']",truck
1529,6,"['airplane'; 'truck'; 'deer']",deer
1530,2,"['cat'; 'automobile'; 'frog']",automobile
1531,6,"['airplane'; 'truck'; 'deer']",deer
1532,2,"['cat'; 'frog'; 'automobile']",automobile
1533,2,"['cat'; 'automobile'; 'frog']",automobile
1534,3,"['dog'; 'truck'; 'automobile']",truck
1535,4,"['airplane'; 'horse'; 'ship']",airplane
1536,6,"['airplane'; 'truck'; 'deer']",truck
1537,6,"['airplane'; 'deer'; 'truck']",deer
1538,5,"['truck'; 'automobile'; 'cat']",truck
1539,3,"['dog'; 'automobile'; 'truck']",automobile
1540,0,"['automobile'; 'bird'; 'frog']",automobile
1541,1,"['deer'; 'bird'; 'dog']",bird
1542,2,"['automobile'; 'cat'; 'frog']",frog
1543,7,"['cat'; 'frog'; 'automobile']",automobile
1544,7,"['automobile'; 'frog'; 'cat']",frog
1545,5,"['cat'; 'truck'; 'automobile']",truck
1546,3,"['truck'; 'dog'; 'automobile']",truck
1547,1,"['bird'; 'dog'; 'deer']",bird
1548,1,"['bird'; 'deer'; 'dog']",bird
1549,7,"['cat'; 'frog'; 'automobile']",frog
1550,6,"['airplane'; 'truck'; 'deer']",deer
1551,1,"['deer'; 'bird'; 'dog']",bird
1552,6,"['deer'; 'airplane'; 'truck']",airplane
1553,3,"['dog'; 'truck'; 'automobile']",truck
1554,3,"['dog'; 'truck'; 'automobile']",truck
1555,3,"['dog'; 'automobile'; 'truck']",automobile
1556,3,"['dog'; 'automobile'; 'truck']",truck
1557,4,"['ship'; 'airplane'; 'horse']",airplane
1558,8,"['frog'; 'horse'; 'deer']",horse
1559,1,"['dog'; 'bird'; 'deer']",bird
1560,0,"['bird'; 'automobile'; 'frog']",bird
1561,7,"['automobile'; 'frog'; 'cat']",frog
1562,7,"['cat'; 'automobile'; 'frog']",automobile
1563,6,"['deer'; 'airplane'; 'truck']",airplane
1564,8,"['frog'; 'horse'; 'deer']",horse
1565,1,"['deer'; 'dog'; 'bird']",dog
1566,2,"['cat'; 'frog'; 'automobile']",automobile
1567,5,"['cat'; 'automobile'; 'truck']",truck
1568,3,"['automobile'; 'dog'; 'truck']",truck
1569,4,"['horse'; 'airplane'; 'ship']",airplane
1570,1,"['bird'; 'deer'; 'dog']",bird
1571,1,"['dog'; 'bird'; 'deer']",bird
1572,9,"['dog'; 'airplane'; 'bird']",airplane
1573,3,"['truck'; 'dog'; 'automobile']",truck
1574,1,"['deer'; 'dog'; 'bird']",deer
1575,4,"['airplane'; 'ship'; 'horse']",ship
1576,2,"['cat'; 'frog'; 'automobile']",automobile
1577,7,"['cat'; 'automobile'; 'frog']",automobile
1578,1,"['deer'; 'dog'; 'bird']",deer
1579,6,"['airplane'; 'truck'; 'deer']",deer
