index,true_label,candidate_labels,complementary_label
24933,4,"['bird'; 'dog'; 'ship'; 'cat'; 'truck'; 'automobile'; 'horse']",ship
24934,8,"['frog'; 'automobile'; 'airplane'; 'horse'; 'bird'; 'cat'; 'dog']",frog
24935,2,"['airplane'; 'truck'; 'deer'; 'automobile'; 'horse'; 'dog'; 'cat']",deer
24936,1,"['truck'; 'dog'; 'bird'; 'frog'; 'deer'; 'horse'; 'airplane']",dog
24937,5,"['airplane'; 'truck'; 'bird'; 'automobile'; 'cat'; 'deer'; 'horse']",truck
24938,9,"['airplane'; 'automobile'; 'cat'; 'ship'; 'frog'; 'dog'; 'bird']",cat
24939,0,"['dog'; 'cat'; 'bird'; 'truck'; 'frog'; 'ship'; 'automobile']",truck
24940,7,"['deer'; 'dog'; 'automobile'; 'bird'; 'frog'; 'ship'; 'cat']",ship
24941,7,"['ship'; 'automobile'; 'dog'; 'deer'; 'frog'; 'cat'; 'bird']",deer
24942,4,"['horse'; 'dog'; 'ship'; 'cat'; 'automobile'; 'bird'; 'truck']",ship
24943,0,"['automobile'; 'cat'; 'ship'; 'bird'; 'truck'; 'dog'; 'frog']",cat
24944,7,"['automobile'; 'ship'; 'frog'; 'bird'; 'cat'; 'dog'; 'deer']",frog
24945,8,"['dog'; 'bird'; 'frog'; 'cat'; 'airplane'; 'automobile'; 'horse']",dog
24946,6,"['truck'; 'automobile'; 'deer'; 'airplane'; 'ship'; 'cat'; 'dog']",truck
24947,5,"['automobile'; 'airplane'; 'bird'; 'cat'; 'horse'; 'deer'; 'truck']",truck
24948,7,"['automobile'; 'deer'; 'dog'; 'frog'; 'bird'; 'cat'; 'ship']",ship
24949,3,"['truck'; 'horse'; 'automobile'; 'dog'; 'airplane'; 'deer'; 'bird']",truck
24950,6,"['ship'; 'automobile'; 'cat'; 'truck'; 'dog'; 'airplane'; 'deer']",truck
24951,5,"['truck'; 'deer'; 'automobile'; 'horse'; 'airplane'; 'cat'; 'bird']",truck
24952,5,"['deer'; 'cat'; 'automobile'; 'horse'; 'bird'; 'airplane'; 'truck']",truck
24953,5,"['truck'; 'airplane'; 'bird'; 'cat'; 'horse'; 'automobile'; 'deer']",truck
24954,7,"['frog'; 'ship'; 'deer'; 'bird'; 'cat'; 'automobile'; 'dog']",ship
24955,6,"['deer'; 'airplane'; 'ship'; 'cat'; 'dog'; 'truck'; 'automobile']",airplane
24956,6,"['cat'; 'airplane'; 'dog'; 'truck'; 'ship'; 'automobile'; 'deer']",airplane
24957,0,"['ship'; 'bird'; 'automobile'; 'truck'; 'dog'; 'frog'; 'cat']",bird
24958,3,"['horse'; 'deer'; 'airplane'; 'truck'; 'bird'; 'dog'; 'automobile']",horse
24959,5,"['deer'; 'automobile'; 'bird'; 'truck'; 'horse'; 'cat'; 'airplane']",truck
24960,9,"['dog'; 'cat'; 'airplane'; 'bird'; 'automobile'; 'frog'; 'ship']",dog
24961,3,"['airplane'; 'bird'; 'deer'; 'horse'; 'truck'; 'dog'; 'automobile']",deer
24962,2,"['truck'; 'cat'; 'deer'; 'horse'; 'airplane'; 'automobile'; 'dog']",truck
24963,1,"['deer'; 'dog'; 'frog'; 'truck'; 'horse'; 'bird'; 'airplane']",dog
24964,9,"['dog'; 'cat'; 'bird'; 'ship'; 'automobile'; 'airplane'; 'frog']",dog
24965,1,"['truck'; 'airplane'; 'bird'; 'frog'; 'deer'; 'horse'; 'dog']",bird
24966,6,"['cat'; 'deer'; 'truck'; 'dog'; 'ship'; 'automobile'; 'airplane']",truck
24967,4,"['horse'; 'truck'; 'cat'; 'dog'; 'bird'; 'automobile'; 'ship']",truck
24968,1,"['truck'; 'deer'; 'bird'; 'airplane'; 'horse'; 'frog'; 'dog']",deer
24969,5,"['cat'; 'bird'; 'horse'; 'automobile'; 'airplane'; 'deer'; 'truck']",truck
24970,7,"['deer'; 'frog'; 'dog'; 'automobile'; 'cat'; 'bird'; 'ship']",automobile
24971,0,"['automobile'; 'frog'; 'ship'; 'dog'; 'bird'; 'cat'; 'truck']",frog
24972,6,"['airplane'; 'truck'; 'ship'; 'automobile'; 'dog'; 'cat'; 'deer']",truck
24973,6,"['ship'; 'automobile'; 'cat'; 'dog'; 'airplane'; 'deer'; 'truck']",truck
24974,7,"['automobile'; 'frog'; 'dog'; 'deer'; 'ship'; 'cat'; 'bird']",frog
24975,1,"['frog'; 'bird'; 'deer'; 'truck'; 'airplane'; 'horse'; 'dog']",frog
24976,8,"['automobile'; 'bird'; 'airplane'; 'cat'; 'dog'; 'horse'; 'frog']",bird
24977,2,"['automobile'; 'airplane'; 'dog'; 'truck'; 'deer'; 'horse'; 'cat']",deer
24978,2,"['horse'; 'truck'; 'dog'; 'deer'; 'airplane'; 'cat'; 'automobile']",truck
24979,1,"['deer'; 'truck'; 'dog'; 'bird'; 'frog'; 'airplane'; 'horse']",airplane
24980,2,"['dog'; 'cat'; 'automobile'; 'deer'; 'horse'; 'airplane'; 'truck']",truck
24981,5,"['bird'; 'truck'; 'automobile'; 'cat'; 'airplane'; 'horse'; 'deer']",truck
24982,7,"['deer'; 'dog'; 'ship'; 'frog'; 'cat'; 'automobile'; 'bird']",ship
24983,0,"['frog'; 'automobile'; 'bird'; 'truck'; 'ship'; 'dog'; 'cat']",frog
24984,8,"['horse'; 'frog'; 'bird'; 'automobile'; 'dog'; 'airplane'; 'cat']",automobile
24985,9,"['airplane'; 'automobile'; 'bird'; 'frog'; 'ship'; 'dog'; 'cat']",bird
24986,1,"['dog'; 'deer'; 'bird'; 'horse'; 'truck'; 'frog'; 'airplane']",airplane
24987,9,"['airplane'; 'frog'; 'dog'; 'bird'; 'cat'; 'ship'; 'automobile']",frog
24988,7,"['ship'; 'bird'; 'cat'; 'automobile'; 'deer'; 'frog'; 'dog']",bird
24989,6,"['cat'; 'automobile'; 'truck'; 'deer'; 'dog'; 'airplane'; 'ship']",airplane
24990,8,"['horse'; 'airplane'; 'bird'; 'automobile'; 'dog'; 'frog'; 'cat']",horse
24991,3,"['deer'; 'dog'; 'automobile'; 'truck'; 'bird'; 'airplane'; 'horse']",truck
24992,6,"['cat'; 'ship'; 'airplane'; 'truck'; 'dog'; 'automobile'; 'deer']",ship
24993,2,"['truck'; 'automobile'; 'airplane'; 'cat'; 'deer'; 'horse'; 'dog']",truck
24994,2,"['deer'; 'airplane'; 'cat'; 'horse'; 'automobile'; 'truck'; 'dog']",deer
24995,7,"['bird'; 'dog'; 'automobile'; 'deer'; 'cat'; 'ship'; 'frog']",automobile
24996,4,"['truck'; 'bird'; 'ship'; 'dog'; 'automobile'; 'horse'; 'cat']",truck
24997,4,"['ship'; 'dog'; 'bird'; 'cat'; 'automobile'; 'horse'; 'truck']",dog
24998,5,"['deer'; 'truck'; 'airplane'; 'bird'; 'cat'; 'horse'; 'automobile']",truck
24999,1,"['frog'; 'horse'; 'airplane'; 'dog'; 'truck'; 'deer'; 'bird']",frog
25000,6,"['automobile'; 'cat'; 'truck'; 'airplane'; 'deer'; 'ship'; 'dog']",truck
25001,9,"['bird'; 'airplane'; 'ship'; 'frog'; 'cat'; 'dog'; 'automobile']",bird
25002,8,"['cat'; 'bird'; 'frog'; 'automobile'; 'dog'; 'airplane'; 'horse']",dog
25003,4,"['bird'; 'dog'; 'horse'; 'truck'; 'cat'; 'automobile'; 'ship']",truck
25004,0,"['automobile'; 'ship'; 'dog'; 'cat'; 'bird'; 'truck'; 'frog']",dog
25005,6,"['automobile'; 'cat'; 'truck'; 'dog'; 'airplane'; 'ship'; 'deer']",truck
25006,3,"['automobile'; 'truck'; 'deer'; 'horse'; 'bird'; 'dog'; 'airplane']",deer
25007,1,"['frog'; 'truck'; 'dog'; 'bird'; 'horse'; 'airplane'; 'deer']",frog
25008,3,"['dog'; 'bird'; 'airplane'; 'deer'; 'horse'; 'truck'; 'automobile']",bird
25009,9,"['automobile'; 'cat'; 'ship'; 'bird'; 'airplane'; 'dog'; 'frog']",cat
25010,9,"['bird'; 'automobile'; 'dog'; 'airplane'; 'cat'; 'ship'; 'frog']",bird
25011,8,"['horse'; 'dog'; 'bird'; 'frog'; 'airplane'; 'cat'; 'automobile']",horse
25012,5,"['cat'; 'airplane'; 'bird'; 'truck'; 'deer'; 'automobile'; 'horse']",airplane
25013,8,"['bird'; 'airplane'; 'frog'; 'horse'; 'cat'; 'automobile'; 'dog']",bird
25014,4,"['automobile'; 'truck'; 'cat'; 'bird'; 'dog'; 'horse'; 'ship']",cat
25015,5,"['horse'; 'truck'; 'bird'; 'airplane'; 'cat'; 'deer'; 'automobile']",truck
25016,0,"['automobile'; 'cat'; 'frog'; 'bird'; 'dog'; 'ship'; 'truck']",frog
25017,4,"['ship'; 'bird'; 'horse'; 'dog'; 'automobile'; 'truck'; 'cat']",truck
25018,2,"['horse'; 'automobile'; 'truck'; 'deer'; 'cat'; 'airplane'; 'dog']",horse
25019,3,"['automobile'; 'dog'; 'airplane'; 'bird'; 'horse'; 'truck'; 'deer']",airplane
25020,1,"['truck'; 'bird'; 'deer'; 'frog'; 'airplane'; 'dog'; 'horse']",bird
25021,9,"['dog'; 'bird'; 'airplane'; 'cat'; 'automobile'; 'ship'; 'frog']",dog
25022,2,"['automobile'; 'dog'; 'airplane'; 'horse'; 'cat'; 'truck'; 'deer']",truck
25023,0,"['frog'; 'cat'; 'bird'; 'truck'; 'ship'; 'dog'; 'automobile']",truck
25024,4,"['ship'; 'dog'; 'bird'; 'cat'; 'truck'; 'horse'; 'automobile']",truck
25025,6,"['dog'; 'truck'; 'airplane'; 'ship'; 'cat'; 'deer'; 'automobile']",truck
25026,5,"['airplane'; 'deer'; 'horse'; 'truck'; 'cat'; 'bird'; 'automobile']",deer
25027,0,"['frog'; 'cat'; 'truck'; 'dog'; 'ship'; 'automobile'; 'bird']",truck
25028,3,"['dog'; 'airplane'; 'deer'; 'horse'; 'automobile'; 'bird'; 'truck']",airplane
25029,8,"['automobile'; 'bird'; 'frog'; 'dog'; 'cat'; 'horse'; 'airplane']",bird
25030,2,"['cat'; 'truck'; 'deer'; 'dog'; 'automobile'; 'airplane'; 'horse']",truck
25031,8,"['automobile'; 'horse'; 'bird'; 'dog'; 'cat'; 'frog'; 'airplane']",airplane
25032,6,"['cat'; 'truck'; 'ship'; 'airplane'; 'deer'; 'dog'; 'automobile']",truck
25033,7,"['cat'; 'ship'; 'deer'; 'frog'; 'bird'; 'dog'; 'automobile']",ship
25034,2,"['truck'; 'automobile'; 'deer'; 'cat'; 'horse'; 'airplane'; 'dog']",truck
25035,6,"['truck'; 'deer'; 'cat'; 'ship'; 'automobile'; 'dog'; 'airplane']",deer
25036,9,"['cat'; 'bird'; 'dog'; 'automobile'; 'frog'; 'airplane'; 'ship']",bird
25037,0,"['automobile'; 'dog'; 'cat'; 'frog'; 'bird'; 'ship'; 'truck']",dog
25038,2,"['airplane'; 'automobile'; 'horse'; 'dog'; 'truck'; 'deer'; 'cat']",horse
25039,6,"['cat'; 'automobile'; 'dog'; 'deer'; 'truck'; 'ship'; 'airplane']",truck
25040,8,"['dog'; 'cat'; 'frog'; 'bird'; 'automobile'; 'airplane'; 'horse']",dog
25041,2,"['horse'; 'deer'; 'truck'; 'airplane'; 'automobile'; 'cat'; 'dog']",truck
25042,8,"['automobile'; 'airplane'; 'bird'; 'dog'; 'frog'; 'horse'; 'cat']",bird
25043,7,"['cat'; 'automobile'; 'deer'; 'ship'; 'dog'; 'bird'; 'frog']",automobile
25044,1,"['dog'; 'airplane'; 'deer'; 'truck'; 'bird'; 'frog'; 'horse']",airplane
25045,7,"['bird'; 'dog'; 'cat'; 'frog'; 'ship'; 'automobile'; 'deer']",ship
25046,1,"['deer'; 'dog'; 'bird'; 'truck'; 'horse'; 'airplane'; 'frog']",dog
25047,8,"['dog'; 'horse'; 'bird'; 'airplane'; 'cat'; 'frog'; 'automobile']",airplane
25048,1,"['truck'; 'frog'; 'bird'; 'dog'; 'horse'; 'airplane'; 'deer']",frog
25049,2,"['deer'; 'horse'; 'airplane'; 'truck'; 'cat'; 'automobile'; 'dog']",airplane
25050,1,"['horse'; 'airplane'; 'dog'; 'deer'; 'truck'; 'bird'; 'frog']",horse
25051,9,"['frog'; 'dog'; 'automobile'; 'bird'; 'ship'; 'cat'; 'airplane']",bird
25052,2,"['horse'; 'airplane'; 'deer'; 'dog'; 'truck'; 'automobile'; 'cat']",horse
25053,5,"['truck'; 'airplane'; 'bird'; 'automobile'; 'cat'; 'horse'; 'deer']",truck
25054,8,"['horse'; 'automobile'; 'bird'; 'airplane'; 'dog'; 'cat'; 'frog']",horse
25055,3,"['bird'; 'truck'; 'horse'; 'deer'; 'automobile'; 'airplane'; 'dog']",truck
25056,5,"['truck'; 'airplane'; 'cat'; 'automobile'; 'horse'; 'deer'; 'bird']",truck
25057,5,"['airplane'; 'automobile'; 'bird'; 'cat'; 'truck'; 'deer'; 'horse']",airplane
25058,3,"['deer'; 'bird'; 'airplane'; 'truck'; 'automobile'; 'dog'; 'horse']",airplane
25059,6,"['automobile'; 'dog'; 'ship'; 'cat'; 'airplane'; 'truck'; 'deer']",ship
25060,9,"['ship'; 'frog'; 'airplane'; 'cat'; 'automobile'; 'bird'; 'dog']",frog
25061,1,"['airplane'; 'frog'; 'bird'; 'dog'; 'deer'; 'truck'; 'horse']",frog
25062,3,"['deer'; 'horse'; 'dog'; 'bird'; 'airplane'; 'automobile'; 'truck']",deer
25063,1,"['deer'; 'truck'; 'airplane'; 'bird'; 'horse'; 'dog'; 'frog']",airplane
25064,2,"['truck'; 'dog'; 'horse'; 'deer'; 'airplane'; 'cat'; 'automobile']",truck
25065,5,"['cat'; 'deer'; 'automobile'; 'truck'; 'airplane'; 'horse'; 'bird']",truck
25066,0,"['automobile'; 'ship'; 'truck'; 'dog'; 'frog'; 'bird'; 'cat']",automobile
25067,6,"['automobile'; 'cat'; 'ship'; 'deer'; 'truck'; 'airplane'; 'dog']",ship
25068,7,"['cat'; 'dog'; 'deer'; 'bird'; 'ship'; 'automobile'; 'frog']",ship
25069,1,"['truck'; 'deer'; 'airplane'; 'horse'; 'dog'; 'bird'; 'frog']",deer
25070,0,"['dog'; 'bird'; 'cat'; 'truck'; 'ship'; 'frog'; 'automobile']",dog
25071,1,"['airplane'; 'horse'; 'dog'; 'deer'; 'bird'; 'truck'; 'frog']",airplane
25072,8,"['dog'; 'horse'; 'automobile'; 'frog'; 'bird'; 'cat'; 'airplane']",dog
25073,3,"['bird'; 'dog'; 'deer'; 'airplane'; 'horse'; 'truck'; 'automobile']",airplane
25074,3,"['deer'; 'dog'; 'automobile'; 'horse'; 'truck'; 'bird'; 'airplane']",truck
25075,5,"['cat'; 'airplane'; 'deer'; 'truck'; 'bird'; 'horse'; 'automobile']",airplane
25076,6,"['ship'; 'dog'; 'automobile'; 'deer'; 'cat'; 'airplane'; 'truck']",truck
25077,3,"['dog'; 'bird'; 'horse'; 'airplane'; 'truck'; 'deer'; 'automobile']",airplane
25078,8,"['frog'; 'dog'; 'automobile'; 'bird'; 'cat'; 'airplane'; 'horse']",frog
25079,7,"['frog'; 'cat'; 'deer'; 'dog'; 'bird'; 'automobile'; 'ship']",automobile
25080,7,"['deer'; 'cat'; 'frog'; 'ship'; 'bird'; 'automobile'; 'dog']",ship
25081,3,"['horse'; 'deer'; 'truck'; 'dog'; 'airplane'; 'bird'; 'automobile']",truck
25082,0,"['dog'; 'bird'; 'automobile'; 'truck'; 'frog'; 'cat'; 'ship']",dog
25083,0,"['frog'; 'truck'; 'ship'; 'cat'; 'dog'; 'bird'; 'automobile']",frog
25084,3,"['bird'; 'airplane'; 'deer'; 'automobile'; 'dog'; 'truck'; 'horse']",airplane
25085,6,"['cat'; 'truck'; 'dog'; 'deer'; 'airplane'; 'ship'; 'automobile']",truck
25086,2,"['deer'; 'truck'; 'automobile'; 'airplane'; 'cat'; 'horse'; 'dog']",truck
25087,5,"['cat'; 'horse'; 'airplane'; 'bird'; 'automobile'; 'truck'; 'deer']",horse
25088,8,"['automobile'; 'frog'; 'horse'; 'bird'; 'airplane'; 'dog'; 'cat']",frog
25089,2,"['cat'; 'dog'; 'automobile'; 'deer'; 'airplane'; 'truck'; 'horse']",truck
25090,7,"['dog'; 'bird'; 'deer'; 'ship'; 'automobile'; 'cat'; 'frog']",ship
25091,9,"['bird'; 'frog'; 'automobile'; 'cat'; 'ship'; 'airplane'; 'dog']",bird
25092,0,"['ship'; 'cat'; 'automobile'; 'bird'; 'dog'; 'truck'; 'frog']",cat
25093,8,"['cat'; 'airplane'; 'horse'; 'bird'; 'dog'; 'automobile'; 'frog']",horse
25094,9,"['cat'; 'dog'; 'frog'; 'bird'; 'automobile'; 'ship'; 'airplane']",dog
25095,2,"['automobile'; 'deer'; 'horse'; 'cat'; 'dog'; 'airplane'; 'truck']",deer
25096,8,"['airplane'; 'horse'; 'bird'; 'dog'; 'cat'; 'automobile'; 'frog']",horse
25097,0,"['cat'; 'frog'; 'automobile'; 'bird'; 'dog'; 'truck'; 'ship']",truck
25098,4,"['automobile'; 'truck'; 'bird'; 'cat'; 'ship'; 'dog'; 'horse']",bird
25099,4,"['ship'; 'dog'; 'bird'; 'cat'; 'truck'; 'horse'; 'automobile']",truck
25100,1,"['bird'; 'horse'; 'truck'; 'frog'; 'dog'; 'deer'; 'airplane']",airplane
25101,2,"['deer'; 'automobile'; 'cat'; 'airplane'; 'horse'; 'dog'; 'truck']",automobile
25102,7,"['frog'; 'deer'; 'ship'; 'cat'; 'bird'; 'dog'; 'automobile']",ship
25103,3,"['deer'; 'automobile'; 'dog'; 'horse'; 'airplane'; 'bird'; 'truck']",truck
25104,8,"['cat'; 'automobile'; 'bird'; 'frog'; 'horse'; 'airplane'; 'dog']",airplane
25105,1,"['deer'; 'frog'; 'dog'; 'airplane'; 'truck'; 'bird'; 'horse']",deer
25106,0,"['frog'; 'dog'; 'ship'; 'bird'; 'automobile'; 'truck'; 'cat']",frog
25107,7,"['deer'; 'automobile'; 'bird'; 'cat'; 'dog'; 'frog'; 'ship']",automobile
25108,7,"['frog'; 'dog'; 'automobile'; 'bird'; 'ship'; 'deer'; 'cat']",automobile
25109,7,"['bird'; 'automobile'; 'deer'; 'cat'; 'dog'; 'ship'; 'frog']",automobile
25110,0,"['bird'; 'automobile'; 'truck'; 'ship'; 'cat'; 'frog'; 'dog']",truck
25111,8,"['bird'; 'frog'; 'cat'; 'automobile'; 'airplane'; 'dog'; 'horse']",dog
25112,9,"['automobile'; 'bird'; 'frog'; 'ship'; 'dog'; 'cat'; 'airplane']",bird
25113,4,"['automobile'; 'dog'; 'ship'; 'horse'; 'cat'; 'truck'; 'bird']",truck
25114,4,"['dog'; 'horse'; 'cat'; 'bird'; 'ship'; 'truck'; 'automobile']",ship
25115,2,"['truck'; 'automobile'; 'airplane'; 'deer'; 'horse'; 'dog'; 'cat']",truck
25116,7,"['cat'; 'automobile'; 'frog'; 'dog'; 'deer'; 'ship'; 'bird']",ship
25117,1,"['dog'; 'truck'; 'deer'; 'bird'; 'frog'; 'airplane'; 'horse']",airplane
25118,8,"['airplane'; 'cat'; 'frog'; 'horse'; 'bird'; 'dog'; 'automobile']",cat
25119,8,"['cat'; 'airplane'; 'automobile'; 'frog'; 'bird'; 'dog'; 'horse']",airplane
25120,9,"['cat'; 'automobile'; 'frog'; 'airplane'; 'dog'; 'bird'; 'ship']",frog
25121,6,"['airplane'; 'deer'; 'truck'; 'ship'; 'dog'; 'cat'; 'automobile']",airplane
25122,7,"['cat'; 'bird'; 'ship'; 'dog'; 'automobile'; 'deer'; 'frog']",ship
25123,8,"['automobile'; 'airplane'; 'cat'; 'horse'; 'bird'; 'dog'; 'frog']",cat
25124,8,"['automobile'; 'horse'; 'cat'; 'bird'; 'airplane'; 'dog'; 'frog']",horse
25125,2,"['automobile'; 'truck'; 'deer'; 'airplane'; 'cat'; 'dog'; 'horse']",truck
25126,8,"['horse'; 'airplane'; 'bird'; 'frog'; 'automobile'; 'cat'; 'dog']",horse
25127,5,"['bird'; 'horse'; 'airplane'; 'truck'; 'deer'; 'cat'; 'automobile']",truck
25128,8,"['cat'; 'frog'; 'automobile'; 'dog'; 'airplane'; 'bird'; 'horse']",automobile
25129,9,"['cat'; 'frog'; 'airplane'; 'automobile'; 'ship'; 'bird'; 'dog']",frog
25130,2,"['truck'; 'deer'; 'cat'; 'automobile'; 'dog'; 'airplane'; 'horse']",truck
25131,7,"['dog'; 'frog'; 'ship'; 'cat'; 'bird'; 'automobile'; 'deer']",ship
25132,7,"['bird'; 'ship'; 'cat'; 'dog'; 'deer'; 'automobile'; 'frog']",ship
25133,8,"['bird'; 'airplane'; 'horse'; 'frog'; 'cat'; 'dog'; 'automobile']",airplane
25134,6,"['dog'; 'truck'; 'automobile'; 'ship'; 'airplane'; 'cat'; 'deer']",truck
25135,1,"['deer'; 'frog'; 'truck'; 'dog'; 'bird'; 'horse'; 'airplane']",frog
25136,3,"['truck'; 'automobile'; 'airplane'; 'horse'; 'bird'; 'dog'; 'deer']",truck
25137,1,"['frog'; 'airplane'; 'deer'; 'truck'; 'dog'; 'horse'; 'bird']",frog
25138,3,"['deer'; 'bird'; 'dog'; 'automobile'; 'horse'; 'airplane'; 'truck']",truck
25139,6,"['airplane'; 'ship'; 'deer'; 'dog'; 'automobile'; 'truck'; 'cat']",ship
25140,0,"['frog'; 'bird'; 'dog'; 'cat'; 'truck'; 'ship'; 'automobile']",truck
25141,5,"['truck'; 'automobile'; 'airplane'; 'deer'; 'bird'; 'cat'; 'horse']",truck
25142,4,"['truck'; 'bird'; 'ship'; 'cat'; 'dog'; 'horse'; 'automobile']",truck
25143,9,"['cat'; 'airplane'; 'bird'; 'automobile'; 'ship'; 'dog'; 'frog']",bird
25144,0,"['automobile'; 'cat'; 'dog'; 'frog'; 'ship'; 'bird'; 'truck']",cat
25145,2,"['automobile'; 'truck'; 'airplane'; 'deer'; 'horse'; 'dog'; 'cat']",airplane
25146,6,"['dog'; 'deer'; 'automobile'; 'cat'; 'truck'; 'airplane'; 'ship']",truck
25147,4,"['cat'; 'ship'; 'truck'; 'bird'; 'horse'; 'automobile'; 'dog']",ship
25148,2,"['cat'; 'dog'; 'automobile'; 'deer'; 'airplane'; 'truck'; 'horse']",truck
25149,2,"['truck'; 'dog'; 'deer'; 'airplane'; 'horse'; 'automobile'; 'cat']",truck
25150,1,"['deer'; 'airplane'; 'bird'; 'dog'; 'frog'; 'truck'; 'horse']",airplane
25151,1,"['dog'; 'bird'; 'truck'; 'horse'; 'deer'; 'frog'; 'airplane']",airplane
25152,6,"['cat'; 'ship'; 'airplane'; 'truck'; 'deer'; 'dog'; 'automobile']",ship
25153,4,"['horse'; 'ship'; 'bird'; 'cat'; 'automobile'; 'dog'; 'truck']",ship
25154,7,"['automobile'; 'dog'; 'frog'; 'ship'; 'cat'; 'bird'; 'deer']",frog
25155,6,"['cat'; 'dog'; 'airplane'; 'ship'; 'automobile'; 'truck'; 'deer']",airplane
25156,7,"['deer'; 'automobile'; 'ship'; 'bird'; 'frog'; 'cat'; 'dog']",automobile
25157,5,"['truck'; 'horse'; 'airplane'; 'bird'; 'automobile'; 'deer'; 'cat']",truck
25158,7,"['deer'; 'cat'; 'automobile'; 'dog'; 'bird'; 'ship'; 'frog']",automobile
25159,9,"['cat'; 'frog'; 'ship'; 'automobile'; 'dog'; 'bird'; 'airplane']",ship
25160,0,"['automobile'; 'cat'; 'bird'; 'truck'; 'frog'; 'ship'; 'dog']",cat
25161,2,"['truck'; 'deer'; 'cat'; 'dog'; 'automobile'; 'airplane'; 'horse']",truck
25162,1,"['frog'; 'deer'; 'bird'; 'airplane'; 'dog'; 'horse'; 'truck']",airplane
25163,8,"['horse'; 'frog'; 'dog'; 'airplane'; 'cat'; 'automobile'; 'bird']",horse
25164,7,"['cat'; 'deer'; 'automobile'; 'ship'; 'bird'; 'dog'; 'frog']",automobile
25165,1,"['dog'; 'truck'; 'frog'; 'airplane'; 'horse'; 'deer'; 'bird']",frog
25166,2,"['automobile'; 'cat'; 'airplane'; 'horse'; 'deer'; 'dog'; 'truck']",truck
25167,0,"['bird'; 'dog'; 'frog'; 'ship'; 'truck'; 'cat'; 'automobile']",bird
25168,6,"['ship'; 'cat'; 'airplane'; 'deer'; 'truck'; 'dog'; 'automobile']",truck
25169,6,"['ship'; 'truck'; 'cat'; 'dog'; 'automobile'; 'airplane'; 'deer']",truck
25170,5,"['airplane'; 'horse'; 'bird'; 'deer'; 'truck'; 'automobile'; 'cat']",truck
25171,5,"['airplane'; 'cat'; 'automobile'; 'truck'; 'horse'; 'deer'; 'bird']",airplane
25172,2,"['airplane'; 'dog'; 'truck'; 'automobile'; 'horse'; 'deer'; 'cat']",truck
25173,9,"['frog'; 'cat'; 'ship'; 'automobile'; 'airplane'; 'bird'; 'dog']",ship
25174,2,"['horse'; 'truck'; 'automobile'; 'cat'; 'deer'; 'airplane'; 'dog']",truck
25175,2,"['automobile'; 'deer'; 'cat'; 'dog'; 'truck'; 'horse'; 'airplane']",horse
25176,8,"['airplane'; 'automobile'; 'cat'; 'bird'; 'frog'; 'dog'; 'horse']",cat
25177,0,"['automobile'; 'dog'; 'ship'; 'frog'; 'truck'; 'cat'; 'bird']",dog
25178,0,"['truck'; 'cat'; 'bird'; 'dog'; 'ship'; 'automobile'; 'frog']",cat
25179,3,"['airplane'; 'horse'; 'dog'; 'truck'; 'deer'; 'automobile'; 'bird']",truck
25180,5,"['horse'; 'bird'; 'deer'; 'truck'; 'airplane'; 'automobile'; 'cat']",truck
25181,1,"['truck'; 'frog'; 'airplane'; 'dog'; 'deer'; 'bird'; 'horse']",frog
25182,7,"['ship'; 'automobile'; 'cat'; 'deer'; 'frog'; 'bird'; 'dog']",cat
25183,2,"['deer'; 'horse'; 'automobile'; 'truck'; 'airplane'; 'cat'; 'dog']",truck
25184,3,"['bird'; 'airplane'; 'deer'; 'automobile'; 'truck'; 'dog'; 'horse']",airplane
25185,3,"['automobile'; 'airplane'; 'deer'; 'truck'; 'horse'; 'dog'; 'bird']",truck
25186,9,"['ship'; 'bird'; 'airplane'; 'frog'; 'cat'; 'dog'; 'automobile']",bird
25187,0,"['dog'; 'automobile'; 'frog'; 'cat'; 'ship'; 'bird'; 'truck']",dog
25188,8,"['airplane'; 'bird'; 'cat'; 'dog'; 'frog'; 'horse'; 'automobile']",bird
25189,0,"['automobile'; 'ship'; 'cat'; 'truck'; 'bird'; 'dog'; 'frog']",cat
25190,0,"['bird'; 'automobile'; 'ship'; 'frog'; 'dog'; 'cat'; 'truck']",frog
25191,0,"['ship'; 'automobile'; 'dog'; 'frog'; 'cat'; 'truck'; 'bird']",dog
25192,2,"['horse'; 'dog'; 'automobile'; 'airplane'; 'cat'; 'truck'; 'deer']",horse
25193,5,"['cat'; 'bird'; 'truck'; 'automobile'; 'airplane'; 'horse'; 'deer']",truck
25194,3,"['deer'; 'truck'; 'automobile'; 'bird'; 'airplane'; 'dog'; 'horse']",truck
25195,2,"['dog'; 'horse'; 'deer'; 'airplane'; 'automobile'; 'cat'; 'truck']",horse
25196,1,"['horse'; 'bird'; 'dog'; 'truck'; 'frog'; 'deer'; 'airplane']",horse
25197,7,"['ship'; 'deer'; 'bird'; 'dog'; 'cat'; 'automobile'; 'frog']",ship
25198,0,"['ship'; 'truck'; 'frog'; 'cat'; 'dog'; 'automobile'; 'bird']",frog
25199,0,"['cat'; 'frog'; 'ship'; 'automobile'; 'dog'; 'truck'; 'bird']",ship
25200,2,"['deer'; 'dog'; 'cat'; 'horse'; 'truck'; 'automobile'; 'airplane']",truck
25201,1,"['airplane'; 'dog'; 'deer'; 'horse'; 'frog'; 'bird'; 'truck']",dog
25202,5,"['cat'; 'airplane'; 'automobile'; 'truck'; 'deer'; 'horse'; 'bird']",airplane
