index,true_label,candidate_labels,complementary_label
36437,8,"['na'; 'su'; 'o'; 'tsu'; 'ya'; 'ma'; 'ki']",su
36438,5,"['ya'; 'su'; 'ki'; 'na'; 'ha'; 'ma'; 'wo']",na
36439,4,"['ha'; 'ya'; 're'; 'su'; 'na'; 'o'; 'ki']",na
36440,9,"['su'; 'wo'; 'ma'; 'ki'; 'ya'; 're'; 'ha']",re
36441,3,"['tsu'; 'ki'; 'o'; 'ya'; 'ma'; 'na'; 'wo']",ki
36442,8,"['ma'; 'tsu'; 'ya'; 'ki'; 'su'; 'o'; 'na']",na
36443,7,"['wo'; 'tsu'; 'ki'; 'ha'; 're'; 'ma'; 'o']",ha
36444,0,"['wo'; 'o'; 'ma'; 'na'; 'ha'; 're'; 'ki']",re
36445,7,"['ki'; 'tsu'; 'ma'; 'wo'; 'o'; 'ha'; 're']",ha
36446,1,"['o'; 're'; 'wo'; 'ma'; 'ki'; 'ha'; 'ya']",ha
36447,2,"['ma'; 'o'; 'na'; 'ki'; 'wo'; 're'; 'tsu']",tsu
36448,6,"['wo'; 'na'; 'ki'; 'ya'; 'o'; 'su'; 'tsu']",na
36449,9,"['ha'; 'ki'; 'ma'; 're'; 'su'; 'wo'; 'ya']",ki
36450,3,"['ki'; 'o'; 'wo'; 'tsu'; 'na'; 'ma'; 'ya']",tsu
36451,8,"['o'; 'ma'; 'ya'; 'su'; 'na'; 'tsu'; 'ki']",su
36452,0,"['ha'; 'na'; 'wo'; 'o'; 'ma'; 're'; 'ki']",na
36453,4,"['su'; 're'; 'ki'; 'ha'; 'ya'; 'na'; 'o']",na
36454,2,"['wo'; 'o'; 'tsu'; 'na'; 're'; 'ma'; 'ki']",tsu
36455,5,"['ya'; 'wo'; 'su'; 'ma'; 'ki'; 'na'; 'ha']",na
36456,2,"['wo'; 'ki'; 're'; 'na'; 'tsu'; 'o'; 'ma']",tsu
36457,9,"['ma'; 'su'; 'ki'; 'ha'; 'wo'; 'ya'; 're']",ki
36458,9,"['ki'; 're'; 'su'; 'ma'; 'ya'; 'wo'; 'ha']",wo
36459,0,"['wo'; 'na'; 'ha'; 'o'; 'ma'; 'ki'; 're']",na
36460,6,"['tsu'; 'o'; 'ya'; 'su'; 'ki'; 'na'; 'wo']",na
36461,4,"['na'; 'o'; 'su'; 'ha'; 'ki'; 'ya'; 're']",na
36462,6,"['wo'; 'na'; 'tsu'; 'ki'; 'su'; 'ya'; 'o']",na
36463,8,"['su'; 'na'; 'ya'; 'o'; 'ma'; 'ki'; 'tsu']",na
36464,1,"['re'; 'ha'; 'ma'; 'ki'; 'o'; 'wo'; 'ya']",re
36465,7,"['wo'; 'ma'; 're'; 'ki'; 'ha'; 'tsu'; 'o']",tsu
36466,5,"['na'; 'su'; 'ki'; 'ya'; 'ha'; 'wo'; 'ma']",na
36467,8,"['tsu'; 'su'; 'ya'; 'o'; 'ma'; 'ki'; 'na']",na
36468,4,"['ki'; 'o'; 're'; 'su'; 'ya'; 'ha'; 'na']",ha
36469,1,"['wo'; 'ha'; 'ki'; 'ma'; 're'; 'ya'; 'o']",o
36470,9,"['ha'; 're'; 'wo'; 'su'; 'ki'; 'ma'; 'ya']",re
36471,3,"['wo'; 'tsu'; 'na'; 'o'; 'ki'; 'ma'; 'ya']",na
36472,2,"['tsu'; 'ma'; 'wo'; 're'; 'o'; 'na'; 'ki']",na
36473,4,"['re'; 'na'; 'ki'; 'o'; 'ya'; 'su'; 'ha']",na
36474,8,"['tsu'; 'su'; 'ma'; 'ya'; 'ki'; 'o'; 'na']",na
36475,1,"['ha'; 'ki'; 'o'; 'wo'; 're'; 'ya'; 'ma']",ki
36476,1,"['ha'; 'ki'; 'ya'; 'ma'; 're'; 'wo'; 'o']",ki
36477,0,"['re'; 'ha'; 'na'; 'ki'; 'wo'; 'ma'; 'o']",na
36478,5,"['ma'; 'ya'; 'na'; 'ki'; 'wo'; 'su'; 'ha']",na
36479,5,"['wo'; 'ma'; 'ya'; 'ha'; 'na'; 'su'; 'ki']",na
36480,9,"['ha'; 'ki'; 'ma'; 're'; 'su'; 'wo'; 'ya']",ki
36481,0,"['wo'; 'o'; 'ha'; 'ma'; 'na'; 're'; 'ki']",na
36482,9,"['ya'; 'ki'; 'wo'; 'ha'; 'su'; 're'; 'ma']",ki
36483,1,"['ha'; 'ya'; 'o'; 'wo'; 're'; 'ma'; 'ki']",re
36484,7,"['ha'; 'ki'; 'o'; 're'; 'tsu'; 'wo'; 'ma']",tsu
36485,0,"['wo'; 'o'; 'ha'; 're'; 'ki'; 'ma'; 'na']",na
36486,1,"['ha'; 're'; 'ya'; 'ma'; 'o'; 'wo'; 'ki']",ki
36487,0,"['wo'; 'ki'; 'na'; 'ma'; 're'; 'ha'; 'o']",na
36488,2,"['re'; 'wo'; 'o'; 'tsu'; 'ma'; 'na'; 'ki']",tsu
36489,6,"['tsu'; 'ki'; 'su'; 'ya'; 'wo'; 'na'; 'o']",ki
36490,8,"['na'; 'ma'; 'tsu'; 'ya'; 'su'; 'o'; 'ki']",na
36491,8,"['ma'; 'na'; 'o'; 'su'; 'ya'; 'tsu'; 'ki']",su
36492,3,"['o'; 'tsu'; 'ya'; 'na'; 'ki'; 'wo'; 'ma']",tsu
36493,2,"['tsu'; 'wo'; 'na'; 'ma'; 'o'; 'ki'; 're']",re
36494,2,"['ki'; 'ma'; 'tsu'; 're'; 'o'; 'wo'; 'na']",tsu
36495,5,"['ma'; 'su'; 'na'; 'ya'; 'ha'; 'wo'; 'ki']",na
36496,0,"['re'; 'ha'; 'ma'; 'wo'; 'na'; 'ki'; 'o']",na
36497,9,"['wo'; 'ma'; 're'; 'ki'; 'ya'; 'su'; 'ha']",ha
36498,2,"['re'; 'na'; 'tsu'; 'o'; 'wo'; 'ma'; 'ki']",na
36499,0,"['re'; 'ma'; 'o'; 'wo'; 'na'; 'ha'; 'ki']",ha
36500,6,"['ya'; 'na'; 'ki'; 'tsu'; 'o'; 'su'; 'wo']",tsu
36501,2,"['tsu'; 'ki'; 'ma'; 'na'; 'wo'; 'o'; 're']",ki
36502,1,"['o'; 're'; 'wo'; 'ha'; 'ma'; 'ki'; 'ya']",re
36503,2,"['ma'; 'o'; 're'; 'tsu'; 'na'; 'wo'; 'ki']",tsu
36504,4,"['ya'; 'o'; 'na'; 'su'; 'ki'; 're'; 'ha']",o
36505,6,"['su'; 'ya'; 'na'; 'ki'; 'wo'; 'tsu'; 'o']",na
36506,6,"['tsu'; 'wo'; 'ki'; 'o'; 'su'; 'ya'; 'na']",na
36507,0,"['na'; 'ki'; 'ma'; 'ha'; 'o'; 'wo'; 're']",na
36508,4,"['ha'; 're'; 'su'; 'ki'; 'ya'; 'o'; 'na']",na
36509,5,"['su'; 'ya'; 'na'; 'wo'; 'ki'; 'ha'; 'ma']",na
36510,1,"['ma'; 'wo'; 'ki'; 'ha'; 'ya'; 'o'; 're']",re
36511,0,"['o'; 're'; 'ki'; 'ha'; 'wo'; 'na'; 'ma']",na
36512,4,"['ha'; 're'; 'su'; 'ki'; 'o'; 'na'; 'ya']",na
36513,8,"['na'; 'o'; 'ki'; 'ya'; 'ma'; 'su'; 'tsu']",na
36514,1,"['wo'; 're'; 'ki'; 'o'; 'ha'; 'ya'; 'ma']",ki
36515,0,"['ma'; 'o'; 'wo'; 'ha'; 'na'; 're'; 'ki']",o
36516,8,"['su'; 'na'; 'o'; 'ki'; 'ya'; 'ma'; 'tsu']",na
36517,2,"['tsu'; 'o'; 'ma'; 'na'; 're'; 'wo'; 'ki']",na
36518,2,"['re'; 'tsu'; 'wo'; 'o'; 'na'; 'ma'; 'ki']",na
36519,4,"['re'; 'su'; 'ya'; 'ha'; 'o'; 'ki'; 'na']",na
36520,1,"['wo'; 'ki'; 'ya'; 'o'; 'ha'; 'ma'; 're']",ki
36521,9,"['ma'; 'ha'; 'ki'; 'wo'; 'su'; 'ya'; 're']",re
36522,7,"['wo'; 'ki'; 'o'; 're'; 'tsu'; 'ma'; 'ha']",tsu
36523,7,"['o'; 'tsu'; 'ki'; 'ha'; 're'; 'ma'; 'wo']",tsu
36524,8,"['ma'; 'su'; 'o'; 'na'; 'tsu'; 'ya'; 'ki']",su
36525,3,"['o'; 'na'; 'wo'; 'ki'; 'ma'; 'tsu'; 'ya']",tsu
36526,3,"['o'; 'na'; 'tsu'; 'wo'; 'ya'; 'ma'; 'ki']",na
36527,1,"['wo'; 'o'; 're'; 'ya'; 'ki'; 'ha'; 'ma']",ha
36528,9,"['re'; 'su'; 'ma'; 'ya'; 'ki'; 'ha'; 'wo']",wo
36529,9,"['su'; 'ya'; 're'; 'ki'; 'ha'; 'ma'; 'wo']",re
36530,0,"['re'; 'ma'; 'o'; 'na'; 'ki'; 'wo'; 'ha']",ha
36531,3,"['ki'; 'na'; 'tsu'; 'ya'; 'ma'; 'o'; 'wo']",na
36532,1,"['ma'; 'ki'; 'wo'; 'o'; 're'; 'ya'; 'ha']",ha
36533,6,"['ki'; 'su'; 'o'; 'ya'; 'tsu'; 'wo'; 'na']",su
36534,4,"['na'; 're'; 'ha'; 'ya'; 'su'; 'o'; 'ki']",na
36535,7,"['tsu'; 'ki'; 'ha'; 'ma'; 'o'; 're'; 'wo']",ki
36536,7,"['wo'; 'ki'; 'tsu'; 'ha'; 'ma'; 're'; 'o']",ki
36537,2,"['tsu'; 'o'; 'na'; 'ma'; 'wo'; 'ki'; 're']",na
36538,5,"['ya'; 'wo'; 'ha'; 'su'; 'ki'; 'ma'; 'na']",na
36539,1,"['wo'; 're'; 'ma'; 'o'; 'ya'; 'ki'; 'ha']",ha
36540,0,"['wo'; 'na'; 'ma'; 're'; 'o'; 'ha'; 'ki']",na
36541,7,"['re'; 'ki'; 'tsu'; 'ha'; 'wo'; 'ma'; 'o']",ha
36542,1,"['wo'; 're'; 'ki'; 'o'; 'ma'; 'ya'; 'ha']",ha
36543,6,"['ki'; 'wo'; 'tsu'; 'ya'; 'su'; 'na'; 'o']",na
36544,9,"['ki'; 'wo'; 're'; 'ha'; 'ya'; 'su'; 'ma']",wo
36545,0,"['re'; 'ma'; 'ki'; 'o'; 'na'; 'wo'; 'ha']",ha
36546,4,"['na'; 'ha'; 're'; 'ya'; 'su'; 'ki'; 'o']",na
36547,3,"['wo'; 'ma'; 'o'; 'ki'; 'tsu'; 'na'; 'ya']",tsu
36548,3,"['tsu'; 'o'; 'na'; 'wo'; 'ya'; 'ma'; 'ki']",na
36549,9,"['re'; 'ya'; 'su'; 'wo'; 'ki'; 'ma'; 'ha']",ha
36550,6,"['na'; 'ya'; 'tsu'; 'wo'; 'su'; 'ki'; 'o']",na
36551,4,"['ya'; 'o'; 're'; 'ha'; 'su'; 'ki'; 'na']",na
36552,3,"['wo'; 'o'; 'ki'; 'ya'; 'ma'; 'na'; 'tsu']",tsu
36553,8,"['o'; 'na'; 'ki'; 'ma'; 'tsu'; 'su'; 'ya']",tsu
36554,1,"['o'; 'ma'; 'ya'; 'wo'; 'ki'; 're'; 'ha']",re
36555,3,"['o'; 'ma'; 'ki'; 'tsu'; 'wo'; 'ya'; 'na']",tsu
36556,9,"['ki'; 're'; 'ha'; 'ma'; 'ya'; 'wo'; 'su']",wo
36557,9,"['ki'; 'su'; 're'; 'wo'; 'ha'; 'ya'; 'ma']",ki
36558,6,"['su'; 'o'; 'na'; 'ki'; 'tsu'; 'wo'; 'ya']",na
36559,0,"['re'; 'wo'; 'ha'; 'na'; 'ma'; 'o'; 'ki']",na
36560,8,"['o'; 'ki'; 'ya'; 'ma'; 'tsu'; 'su'; 'na']",tsu
36561,4,"['ya'; 'na'; 'o'; 'ha'; 're'; 'su'; 'ki']",na
36562,7,"['re'; 'o'; 'tsu'; 'wo'; 'ki'; 'ma'; 'ha']",ha
36563,6,"['tsu'; 'ya'; 'o'; 'na'; 'ki'; 'wo'; 'su']",na
36564,0,"['ki'; 'na'; 'ma'; 're'; 'wo'; 'o'; 'ha']",na
36565,4,"['na'; 'ha'; 'ya'; 'ki'; 'o'; 'su'; 're']",na
36566,3,"['na'; 'ya'; 'wo'; 'ki'; 'o'; 'ma'; 'tsu']",tsu
36567,3,"['wo'; 'o'; 'na'; 'tsu'; 'ma'; 'ya'; 'ki']",na
36568,9,"['ma'; 'wo'; 'ya'; 're'; 'ha'; 'su'; 'ki']",wo
36569,7,"['ha'; 'tsu'; 'o'; 'ma'; 're'; 'ki'; 'wo']",tsu
36570,8,"['na'; 'ma'; 'ki'; 'tsu'; 'ya'; 'o'; 'su']",tsu
36571,9,"['ma'; 'wo'; 'ya'; 'ha'; 'ki'; 're'; 'su']",re
36572,3,"['ma'; 'wo'; 'ya'; 'o'; 'ki'; 'na'; 'tsu']",tsu
36573,0,"['o'; 'ha'; 'wo'; 'ki'; 're'; 'ma'; 'na']",na
36574,6,"['su'; 'wo'; 'na'; 'tsu'; 'ki'; 'ya'; 'o']",na
36575,4,"['ha'; 'su'; 'ya'; 'ki'; 'o'; 'na'; 're']",na
36576,6,"['tsu'; 'na'; 'su'; 'ya'; 'o'; 'ki'; 'wo']",na
36577,9,"['su'; 'ki'; 're'; 'ha'; 'wo'; 'ma'; 'ya']",ki
36578,4,"['o'; 'na'; 're'; 'ha'; 'ya'; 'su'; 'ki']",na
36579,5,"['ki'; 'wo'; 'ma'; 'su'; 'na'; 'ya'; 'ha']",na
36580,6,"['na'; 'tsu'; 'ki'; 'o'; 'su'; 'ya'; 'wo']",na
36581,7,"['tsu'; 'ma'; 're'; 'ki'; 'ha'; 'wo'; 'o']",ha
36582,9,"['ya'; 'su'; 're'; 'ha'; 'wo'; 'ki'; 'ma']",wo
36583,2,"['tsu'; 'na'; 're'; 'ma'; 'o'; 'wo'; 'ki']",na
36584,4,"['ha'; 'su'; 'ki'; 'ya'; 're'; 'o'; 'na']",re
36585,2,"['ki'; 'o'; 'ma'; 'na'; 'tsu'; 'wo'; 're']",tsu
36586,7,"['ki'; 'ha'; 'wo'; 'o'; 'tsu'; 're'; 'ma']",tsu
36587,4,"['ya'; 'su'; 'ha'; 'na'; 'ki'; 're'; 'o']",re
36588,9,"['ya'; 're'; 'wo'; 'ki'; 'su'; 'ma'; 'ha']",re
36589,1,"['re'; 'ma'; 'ya'; 'wo'; 'ha'; 'o'; 'ki']",ki
36590,4,"['su'; 'na'; 'ya'; 'ki'; 're'; 'o'; 'ha']",na
36591,5,"['ma'; 'ya'; 'ha'; 'ki'; 'na'; 'su'; 'wo']",na
36592,6,"['wo'; 'ki'; 'na'; 'ya'; 'o'; 'su'; 'tsu']",su
36593,0,"['ha'; 'wo'; 'na'; 're'; 'o'; 'ma'; 'ki']",na
36594,5,"['ya'; 'wo'; 'ki'; 'ma'; 'ha'; 'na'; 'su']",na
36595,4,"['ha'; 'ya'; 'na'; 'ki'; 're'; 'su'; 'o']",na
36596,8,"['tsu'; 'ma'; 'su'; 'na'; 'ki'; 'ya'; 'o']",na
36597,1,"['ya'; 'ki'; 'ha'; 'ma'; 're'; 'o'; 'wo']",ki
36598,4,"['ha'; 'o'; 'ki'; 'su'; 'ya'; 'na'; 're']",na
36599,9,"['ya'; 'su'; 'ha'; 'ki'; 're'; 'wo'; 'ma']",wo
36600,2,"['tsu'; 'ma'; 're'; 'o'; 'wo'; 'na'; 'ki']",na
36601,1,"['ha'; 'ya'; 'wo'; 'o'; 'ki'; 'ma'; 're']",wo
36602,0,"['ha'; 'o'; 'ki'; 'ma'; 're'; 'na'; 'wo']",na
36603,2,"['wo'; 'ma'; 'o'; 'ki'; 'tsu'; 're'; 'na']",tsu
36604,3,"['ma'; 'ya'; 'na'; 'wo'; 'o'; 'tsu'; 'ki']",tsu
36605,4,"['re'; 'su'; 'ki'; 'na'; 'ya'; 'o'; 'ha']",na
36606,2,"['wo'; 'ki'; 'na'; 'ma'; 'o'; 'tsu'; 're']",tsu
36607,4,"['na'; 'ha'; 'ki'; 'su'; 'ya'; 're'; 'o']",na
36608,2,"['o'; 'wo'; 'tsu'; 'ma'; 'ki'; 'na'; 're']",tsu
36609,7,"['tsu'; 're'; 'ki'; 'wo'; 'o'; 'ma'; 'ha']",ha
36610,4,"['na'; 'ki'; 'su'; 'ya'; 'ha'; 'o'; 're']",ki
36611,1,"['o'; 'ki'; 'wo'; 'ha'; 're'; 'ma'; 'ya']",ki
36612,1,"['re'; 'ki'; 'ha'; 'ma'; 'o'; 'wo'; 'ya']",ki
36613,3,"['na'; 'ma'; 'ya'; 'wo'; 'ki'; 'o'; 'tsu']",tsu
36614,2,"['tsu'; 'o'; 'wo'; 're'; 'ki'; 'ma'; 'na']",na
36615,5,"['su'; 'ma'; 'na'; 'ki'; 'ya'; 'wo'; 'ha']",na
36616,6,"['na'; 'tsu'; 'o'; 'su'; 'wo'; 'ya'; 'ki']",na
36617,6,"['su'; 'o'; 'tsu'; 'wo'; 'ki'; 'ya'; 'na']",na
36618,9,"['ha'; 'wo'; 're'; 'ma'; 'ya'; 'ki'; 'su']",wo
36619,0,"['ki'; 're'; 'ha'; 'wo'; 'o'; 'ma'; 'na']",na
36620,6,"['su'; 'wo'; 'tsu'; 'ki'; 'na'; 'ya'; 'o']",na
36621,6,"['ki'; 'tsu'; 'na'; 'ya'; 'o'; 'wo'; 'su']",na
36622,0,"['ha'; 'ma'; 'wo'; 'ki'; 're'; 'na'; 'o']",na
36623,2,"['ki'; 'wo'; 'o'; 'na'; 're'; 'ma'; 'tsu']",tsu
36624,3,"['tsu'; 'o'; 'wo'; 'ma'; 'ya'; 'ki'; 'na']",na
36625,5,"['ha'; 'na'; 'wo'; 'ki'; 'ya'; 'su'; 'ma']",na
36626,9,"['wo'; 're'; 'ma'; 'ki'; 'su'; 'ha'; 'ya']",ki
36627,3,"['ma'; 'na'; 'wo'; 'ki'; 'o'; 'tsu'; 'ya']",tsu
36628,8,"['ma'; 'ya'; 'tsu'; 'o'; 'ki'; 'su'; 'na']",tsu
36629,3,"['tsu'; 'o'; 'wo'; 'ya'; 'ma'; 'na'; 'ki']",na
36630,8,"['ma'; 'ki'; 'o'; 'ya'; 'tsu'; 'na'; 'su']",tsu
36631,6,"['wo'; 'o'; 'ya'; 'tsu'; 'su'; 'ki'; 'na']",tsu
36632,0,"['ha'; 'ki'; 'ma'; 'o'; 're'; 'na'; 'wo']",na
36633,0,"['o'; 'ma'; 'ki'; 'ha'; 'wo'; 're'; 'na']",na
36634,9,"['ya'; 'ma'; 'ki'; 'su'; 'wo'; 'ha'; 're']",ha
36635,2,"['tsu'; 'ma'; 'ki'; 're'; 'na'; 'o'; 'wo']",na
36636,6,"['ki'; 'su'; 'na'; 'wo'; 'tsu'; 'o'; 'ya']",na
36637,5,"['ha'; 'wo'; 'ki'; 'ya'; 'na'; 'ma'; 'su']",na
36638,1,"['re'; 'ya'; 'ha'; 'ki'; 'o'; 'ma'; 'wo']",o
36639,1,"['o'; 'ha'; 'ma'; 'wo'; 'ya'; 're'; 'ki']",re
36640,1,"['ma'; 'o'; 'ki'; 're'; 'ya'; 'ha'; 'wo']",ha
36641,3,"['wo'; 'ya'; 'ki'; 'o'; 'tsu'; 'na'; 'ma']",tsu
36642,8,"['na'; 'o'; 'ya'; 'su'; 'ma'; 'ki'; 'tsu']",na
36643,6,"['ya'; 'su'; 'wo'; 'ki'; 'na'; 'tsu'; 'o']",su
36644,6,"['wo'; 'o'; 'ki'; 'ya'; 'tsu'; 'su'; 'na']",tsu
36645,8,"['su'; 'o'; 'ma'; 'ya'; 'na'; 'tsu'; 'ki']",su
36646,0,"['wo'; 're'; 'o'; 'ha'; 'ma'; 'ki'; 'na']",na
36647,4,"['re'; 'o'; 'ha'; 'na'; 'ya'; 'su'; 'ki']",na
36648,3,"['wo'; 'ma'; 'tsu'; 'ya'; 'o'; 'na'; 'ki']",tsu
36649,8,"['ma'; 'ki'; 'o'; 'su'; 'tsu'; 'ya'; 'na']",na
36650,5,"['ha'; 'ki'; 'ma'; 'na'; 'su'; 'ya'; 'wo']",ki
36651,3,"['ma'; 'o'; 'wo'; 'na'; 'tsu'; 'ya'; 'ki']",tsu
36652,8,"['ki'; 'na'; 'ma'; 'o'; 'su'; 'tsu'; 'ya']",na
36653,6,"['tsu'; 'na'; 'su'; 'wo'; 'ya'; 'ki'; 'o']",na
36654,1,"['ya'; 'ha'; 'ki'; 'ma'; 'wo'; 'o'; 're']",ha
36655,5,"['ma'; 'ki'; 'ha'; 'ya'; 'na'; 'su'; 'wo']",ki
36656,0,"['wo'; 'ha'; 'o'; 'na'; 're'; 'ma'; 'ki']",na
36657,4,"['o'; 'ha'; 'ki'; 'na'; 'su'; 'ya'; 're']",na
36658,3,"['ki'; 'na'; 'ma'; 'wo'; 'o'; 'ya'; 'tsu']",tsu
36659,1,"['o'; 'ha'; 'ma'; 're'; 'wo'; 'ya'; 'ki']",ha
36660,1,"['wo'; 'ma'; 'ya'; 're'; 'ha'; 'ki'; 'o']",o
36661,7,"['tsu'; 'ha'; 'ma'; 'wo'; 're'; 'o'; 'ki']",ha
36662,4,"['ki'; 'na'; 'ha'; 'su'; 're'; 'o'; 'ya']",na
36663,1,"['re'; 'wo'; 'ya'; 'o'; 'ma'; 'ha'; 'ki']",ha
36664,0,"['ki'; 'ma'; 'na'; 'o'; 'ha'; 'wo'; 're']",ki
36665,2,"['re'; 'ki'; 'wo'; 'tsu'; 'na'; 'ma'; 'o']",tsu
36666,7,"['tsu'; 'ma'; 'ha'; 'ki'; 'wo'; 'o'; 're']",re
36667,7,"['ki'; 'tsu'; 'o'; 'ma'; 'wo'; 'ha'; 're']",tsu
36668,9,"['ki'; 'ma'; 're'; 'ya'; 'ha'; 'su'; 'wo']",ha
36669,4,"['re'; 'na'; 'o'; 'ha'; 'su'; 'ya'; 'ki']",na
36670,9,"['ya'; 'ma'; 'wo'; 'su'; 're'; 'ha'; 'ki']",ha
36671,2,"['ma'; 'o'; 'ki'; 'tsu'; 're'; 'wo'; 'na']",o
36672,8,"['na'; 'o'; 'ki'; 'ma'; 'ya'; 'tsu'; 'su']",tsu
36673,8,"['o'; 'ma'; 'ki'; 'ya'; 'tsu'; 'su'; 'na']",tsu
36674,2,"['o'; 'ki'; 'na'; 'tsu'; 'ma'; 're'; 'wo']",ki
36675,3,"['wo'; 'o'; 'ya'; 'ma'; 'na'; 'tsu'; 'ki']",tsu
36676,4,"['ki'; 're'; 'ha'; 'na'; 'o'; 'su'; 'ya']",na
36677,9,"['ma'; 're'; 'ha'; 'ki'; 'ya'; 'wo'; 'su']",wo
36678,2,"['wo'; 'o'; 're'; 'na'; 'ma'; 'ki'; 'tsu']",tsu
36679,4,"['ha'; 'ki'; 're'; 'ya'; 'na'; 'su'; 'o']",na
36680,7,"['tsu'; 're'; 'ma'; 'ha'; 'o'; 'wo'; 'ki']",ha
36681,6,"['o'; 'tsu'; 'su'; 'ya'; 'ki'; 'wo'; 'na']",tsu
36682,1,"['ha'; 'o'; 're'; 'ki'; 'ma'; 'ya'; 'wo']",o
36683,6,"['ya'; 'ki'; 'wo'; 'su'; 'na'; 'o'; 'tsu']",su
36684,5,"['ki'; 'ha'; 'su'; 'ma'; 'wo'; 'ya'; 'na']",na
36685,8,"['na'; 'ma'; 'o'; 'tsu'; 'su'; 'ki'; 'ya']",tsu
36686,4,"['na'; 'ki'; 'o'; 're'; 'ya'; 'ha'; 'su']",na
36687,4,"['ha'; 'na'; 'ki'; 'o'; 'ya'; 're'; 'su']",na
36688,2,"['tsu'; 'ma'; 'o'; 'ki'; 'na'; 'wo'; 're']",na
36689,5,"['ha'; 'na'; 'wo'; 'ma'; 'ya'; 'ki'; 'su']",na
36690,4,"['re'; 'ya'; 'o'; 'su'; 'ki'; 'na'; 'ha']",na
36691,5,"['ha'; 'su'; 'ma'; 'ki'; 'na'; 'wo'; 'ya']",na
36692,0,"['ki'; 'o'; 'na'; 'ma'; 'ha'; 'wo'; 're']",na
36693,4,"['ha'; 're'; 'ya'; 'o'; 'ki'; 'su'; 'na']",na
36694,6,"['na'; 'tsu'; 'su'; 'wo'; 'ki'; 'ya'; 'o']",na
36695,2,"['o'; 'ma'; 'ki'; 'tsu'; 'wo'; 're'; 'na']",tsu
36696,7,"['o'; 'tsu'; 'wo'; 're'; 'ha'; 'ma'; 'ki']",tsu
36697,7,"['ki'; 'o'; 'ma'; 're'; 'tsu'; 'wo'; 'ha']",ha
36698,0,"['re'; 'wo'; 'ma'; 'na'; 'o'; 'ha'; 'ki']",na
36699,7,"['tsu'; 'ma'; 'ki'; 're'; 'ha'; 'o'; 'wo']",ki
36700,7,"['ha'; 're'; 'o'; 'ki'; 'ma'; 'wo'; 'tsu']",tsu
36701,6,"['ki'; 'na'; 'ya'; 'su'; 'tsu'; 'wo'; 'o']",na
36702,0,"['ki'; 're'; 'na'; 'ha'; 'ma'; 'o'; 'wo']",na
36703,2,"['na'; 'o'; 'wo'; 'ma'; 'tsu'; 'ki'; 're']",tsu
36704,5,"['wo'; 'ya'; 'na'; 'ha'; 'ki'; 'su'; 'ma']",na
36705,8,"['ya'; 'tsu'; 'na'; 'ki'; 'su'; 'ma'; 'o']",tsu
36706,3,"['o'; 'ki'; 'ma'; 'na'; 'tsu'; 'ya'; 'wo']",ki
36707,2,"['re'; 'ma'; 'ki'; 'na'; 'o'; 'wo'; 'tsu']",tsu
36708,6,"['na'; 'su'; 'tsu'; 'ya'; 'wo'; 'o'; 'ki']",na
36709,3,"['ki'; 'wo'; 'tsu'; 'na'; 'o'; 'ma'; 'ya']",tsu
36710,8,"['o'; 'na'; 'tsu'; 'ki'; 'su'; 'ya'; 'ma']",na
36711,3,"['tsu'; 'wo'; 'ma'; 'o'; 'na'; 'ki'; 'ya']",na
36712,3,"['wo'; 'ki'; 'ma'; 'na'; 'o'; 'tsu'; 'ya']",tsu
36713,7,"['re'; 'ma'; 'tsu'; 'o'; 'ki'; 'ha'; 'wo']",ha
36714,7,"['tsu'; 'ha'; 'wo'; 'ki'; 'ma'; 'o'; 're']",ha
36715,3,"['tsu'; 'wo'; 'na'; 'o'; 'ki'; 'ma'; 'ya']",na
36716,3,"['o'; 'ya'; 'na'; 'wo'; 'tsu'; 'ki'; 'ma']",tsu
36717,1,"['ma'; 'wo'; 'ya'; 'ha'; 'o'; 're'; 'ki']",ha
36718,5,"['na'; 'su'; 'ma'; 'ki'; 'ha'; 'ya'; 'wo']",na
36719,5,"['ha'; 'ma'; 'ki'; 'su'; 'ya'; 'wo'; 'na']",na
36720,0,"['wo'; 'na'; 'ha'; 'ki'; 're'; 'o'; 'ma']",na
36721,1,"['o'; 'ki'; 'wo'; 'ya'; 're'; 'ma'; 'ha']",ha
36722,2,"['re'; 'ma'; 'ki'; 'o'; 'na'; 'tsu'; 'wo']",tsu
36723,0,"['ma'; 'o'; 'na'; 'ha'; 'ki'; 're'; 'wo']",na
36724,1,"['ki'; 'wo'; 'ya'; 'ha'; 'ma'; 'o'; 're']",wo
36725,0,"['ma'; 'ha'; 're'; 'ki'; 'wo'; 'na'; 'o']",na
36726,3,"['ma'; 'na'; 'wo'; 'tsu'; 'ya'; 'o'; 'ki']",na
36727,2,"['wo'; 'tsu'; 'ki'; 'o'; 'ma'; 're'; 'na']",na
36728,0,"['ki'; 'o'; 'wo'; 'na'; 're'; 'ma'; 'ha']",na
36729,5,"['su'; 'ha'; 'ma'; 'ki'; 'wo'; 'ya'; 'na']",na
36730,3,"['ma'; 'wo'; 'na'; 'tsu'; 'ki'; 'o'; 'ya']",na
36731,8,"['su'; 'ma'; 'na'; 'o'; 'tsu'; 'ki'; 'ya']",na
36732,7,"['ha'; 're'; 'tsu'; 'o'; 'wo'; 'ki'; 'ma']",tsu
36733,7,"['tsu'; 're'; 'o'; 'wo'; 'ma'; 'ha'; 'ki']",tsu
