index,true_label,candidate_labels,complementary_label
35538,1,"['two'; 'three'; 'nine']",three
35539,7,"['three'; 'four'; 'seven']",four
35540,6,"['three'; 'eight'; 'six']",eight
35541,8,"['six'; 'zero'; 'two']",zero
35542,3,"['zero'; 'six'; 'nine']",six
35543,9,"['four'; 'two'; 'five']",two
35544,7,"['seven'; 'three'; 'four']",seven
35545,5,"['eight'; 'zero'; 'three']",zero
35546,4,"['one'; 'three'; 'zero']",zero
35547,8,"['zero'; 'six'; 'two']",zero
35548,3,"['six'; 'nine'; 'zero']",zero
35549,7,"['seven'; 'four'; 'three']",four
35550,3,"['nine'; 'six'; 'zero']",zero
35551,4,"['one'; 'zero'; 'three']",zero
35552,1,"['two'; 'nine'; 'three']",nine
35553,7,"['seven'; 'three'; 'four']",three
35554,1,"['three'; 'two'; 'nine']",nine
35555,7,"['four'; 'seven'; 'three']",seven
35556,9,"['four'; 'two'; 'five']",two
35557,3,"['six'; 'nine'; 'zero']",zero
35558,1,"['nine'; 'two'; 'three']",nine
35559,8,"['six'; 'two'; 'zero']",zero
35560,7,"['four'; 'seven'; 'three']",four
35561,8,"['six'; 'zero'; 'two']",zero
35562,3,"['nine'; 'zero'; 'six']",zero
35563,3,"['six'; 'zero'; 'nine']",zero
35564,6,"['three'; 'six'; 'eight']",eight
35565,1,"['three'; 'two'; 'nine']",nine
35566,6,"['eight'; 'three'; 'six']",three
35567,5,"['eight'; 'three'; 'zero']",zero
35568,3,"['six'; 'nine'; 'zero']",zero
35569,8,"['zero'; 'two'; 'six']",zero
35570,5,"['three'; 'zero'; 'eight']",zero
35571,2,"['nine'; 'one'; 'eight']",eight
35572,2,"['one'; 'eight'; 'nine']",nine
35573,7,"['four'; 'three'; 'seven']",three
35574,3,"['zero'; 'nine'; 'six']",nine
35575,6,"['three'; 'six'; 'eight']",eight
35576,8,"['six'; 'zero'; 'two']",zero
35577,8,"['six'; 'zero'; 'two']",zero
35578,6,"['three'; 'six'; 'eight']",eight
35579,6,"['three'; 'eight'; 'six']",eight
35580,7,"['three'; 'four'; 'seven']",four
35581,4,"['three'; 'zero'; 'one']",zero
35582,3,"['six'; 'nine'; 'zero']",zero
35583,4,"['one'; 'zero'; 'three']",zero
35584,4,"['zero'; 'three'; 'one']",three
35585,4,"['zero'; 'three'; 'one']",zero
35586,1,"['two'; 'nine'; 'three']",nine
35587,1,"['nine'; 'three'; 'two']",nine
35588,6,"['three'; 'six'; 'eight']",eight
35589,8,"['two'; 'six'; 'zero']",zero
35590,4,"['one'; 'three'; 'zero']",zero
35591,8,"['six'; 'zero'; 'two']",zero
35592,1,"['nine'; 'three'; 'two']",nine
35593,9,"['two'; 'four'; 'five']",four
35594,7,"['three'; 'seven'; 'four']",four
35595,1,"['three'; 'two'; 'nine']",nine
35596,1,"['nine'; 'two'; 'three']",nine
35597,2,"['eight'; 'nine'; 'one']",nine
35598,9,"['five'; 'four'; 'two']",four
35599,2,"['one'; 'eight'; 'nine']",nine
35600,1,"['three'; 'two'; 'nine']",nine
35601,6,"['three'; 'six'; 'eight']",eight
35602,5,"['zero'; 'three'; 'eight']",three
35603,9,"['five'; 'two'; 'four']",two
35604,8,"['two'; 'six'; 'zero']",zero
35605,9,"['two'; 'four'; 'five']",four
35606,2,"['nine'; 'eight'; 'one']",eight
35607,6,"['three'; 'six'; 'eight']",eight
35608,5,"['three'; 'zero'; 'eight']",zero
35609,5,"['three'; 'zero'; 'eight']",zero
35610,3,"['six'; 'nine'; 'zero']",zero
35611,5,"['three'; 'eight'; 'zero']",zero
35612,0,"['zero'; 'one'; 'four']",four
35613,3,"['zero'; 'six'; 'nine']",nine
35614,6,"['eight'; 'six'; 'three']",three
35615,3,"['zero'; 'six'; 'nine']",zero
35616,6,"['six'; 'eight'; 'three']",eight
35617,8,"['two'; 'six'; 'zero']",zero
35618,5,"['zero'; 'eight'; 'three']",zero
35619,8,"['six'; 'zero'; 'two']",zero
35620,0,"['zero'; 'four'; 'one']",four
35621,1,"['two'; 'three'; 'nine']",three
35622,3,"['nine'; 'six'; 'zero']",zero
35623,9,"['five'; 'four'; 'two']",four
35624,4,"['three'; 'one'; 'zero']",zero
35625,7,"['seven'; 'three'; 'four']",three
35626,4,"['three'; 'zero'; 'one']",zero
35627,6,"['three'; 'six'; 'eight']",eight
35628,5,"['three'; 'eight'; 'zero']",zero
35629,8,"['six'; 'zero'; 'two']",zero
35630,2,"['nine'; 'one'; 'eight']",eight
35631,3,"['nine'; 'zero'; 'six']",zero
35632,0,"['four'; 'one'; 'zero']",zero
35633,7,"['three'; 'seven'; 'four']",four
35634,0,"['one'; 'four'; 'zero']",zero
35635,4,"['three'; 'zero'; 'one']",zero
35636,7,"['three'; 'four'; 'seven']",four
35637,7,"['seven'; 'three'; 'four']",three
35638,2,"['eight'; 'nine'; 'one']",nine
35639,0,"['one'; 'four'; 'zero']",zero
35640,3,"['nine'; 'zero'; 'six']",zero
35641,9,"['two'; 'four'; 'five']",four
35642,1,"['three'; 'two'; 'nine']",nine
35643,3,"['six'; 'zero'; 'nine']",zero
35644,2,"['nine'; 'eight'; 'one']",eight
35645,7,"['seven'; 'three'; 'four']",three
35646,0,"['four'; 'zero'; 'one']",zero
35647,9,"['five'; 'two'; 'four']",two
35648,7,"['three'; 'seven'; 'four']",four
35649,3,"['nine'; 'zero'; 'six']",zero
35650,5,"['eight'; 'zero'; 'three']",zero
35651,0,"['one'; 'zero'; 'four']",zero
35652,2,"['eight'; 'nine'; 'one']",eight
35653,2,"['eight'; 'nine'; 'one']",nine
35654,1,"['two'; 'three'; 'nine']",three
35655,0,"['one'; 'four'; 'zero']",zero
35656,4,"['three'; 'zero'; 'one']",zero
35657,1,"['nine'; 'two'; 'three']",nine
35658,3,"['nine'; 'six'; 'zero']",zero
35659,0,"['one'; 'zero'; 'four']",zero
35660,0,"['one'; 'four'; 'zero']",zero
35661,1,"['nine'; 'three'; 'two']",nine
35662,4,"['three'; 'zero'; 'one']",zero
35663,0,"['four'; 'zero'; 'one']",zero
35664,6,"['three'; 'six'; 'eight']",eight
35665,4,"['zero'; 'one'; 'three']",zero
35666,9,"['two'; 'four'; 'five']",four
35667,0,"['four'; 'one'; 'zero']",zero
35668,7,"['seven'; 'three'; 'four']",three
35669,1,"['three'; 'nine'; 'two']",nine
35670,2,"['one'; 'nine'; 'eight']",nine
35671,0,"['four'; 'zero'; 'one']",zero
35672,9,"['two'; 'four'; 'five']",four
35673,4,"['one'; 'three'; 'zero']",zero
35674,5,"['zero'; 'three'; 'eight']",three
35675,7,"['four'; 'three'; 'seven']",three
35676,9,"['four'; 'two'; 'five']",two
35677,9,"['five'; 'four'; 'two']",four
35678,2,"['nine'; 'eight'; 'one']",eight
35679,2,"['one'; 'nine'; 'eight']",eight
35680,0,"['one'; 'zero'; 'four']",zero
35681,0,"['zero'; 'one'; 'four']",four
35682,6,"['three'; 'eight'; 'six']",eight
35683,6,"['three'; 'six'; 'eight']",eight
35684,6,"['three'; 'six'; 'eight']",eight
35685,2,"['one'; 'eight'; 'nine']",nine
35686,4,"['one'; 'zero'; 'three']",zero
35687,6,"['six'; 'eight'; 'three']",eight
35688,3,"['nine'; 'six'; 'zero']",zero
35689,2,"['nine'; 'eight'; 'one']",eight
35690,2,"['one'; 'nine'; 'eight']",nine
35691,2,"['eight'; 'one'; 'nine']",eight
35692,3,"['nine'; 'zero'; 'six']",zero
35693,9,"['two'; 'five'; 'four']",five
35694,9,"['four'; 'two'; 'five']",two
35695,9,"['five'; 'four'; 'two']",four
35696,7,"['seven'; 'three'; 'four']",three
35697,0,"['four'; 'one'; 'zero']",zero
35698,1,"['three'; 'two'; 'nine']",nine
35699,1,"['two'; 'nine'; 'three']",nine
35700,0,"['zero'; 'four'; 'one']",four
35701,2,"['nine'; 'eight'; 'one']",eight
35702,5,"['eight'; 'three'; 'zero']",zero
35703,3,"['zero'; 'six'; 'nine']",six
35704,8,"['six'; 'two'; 'zero']",zero
35705,4,"['three'; 'zero'; 'one']",zero
35706,8,"['six'; 'zero'; 'two']",zero
35707,5,"['three'; 'zero'; 'eight']",zero
35708,0,"['zero'; 'four'; 'one']",four
35709,6,"['six'; 'three'; 'eight']",eight
35710,1,"['two'; 'three'; 'nine']",three
35711,7,"['three'; 'seven'; 'four']",four
35712,0,"['four'; 'one'; 'zero']",zero
35713,8,"['zero'; 'six'; 'two']",zero
35714,6,"['three'; 'six'; 'eight']",eight
35715,9,"['five'; 'two'; 'four']",two
35716,4,"['one'; 'zero'; 'three']",zero
35717,0,"['zero'; 'four'; 'one']",four
35718,6,"['three'; 'six'; 'eight']",eight
35719,1,"['two'; 'three'; 'nine']",three
35720,0,"['one'; 'four'; 'zero']",zero
35721,2,"['one'; 'nine'; 'eight']",eight
35722,1,"['three'; 'two'; 'nine']",nine
35723,3,"['six'; 'zero'; 'nine']",zero
35724,9,"['two'; 'four'; 'five']",four
35725,4,"['three'; 'zero'; 'one']",zero
35726,6,"['eight'; 'three'; 'six']",three
35727,5,"['eight'; 'zero'; 'three']",zero
35728,7,"['three'; 'four'; 'seven']",four
35729,6,"['eight'; 'three'; 'six']",eight
35730,8,"['two'; 'zero'; 'six']",zero
35731,7,"['three'; 'seven'; 'four']",seven
35732,9,"['two'; 'four'; 'five']",four
35733,8,"['six'; 'zero'; 'two']",zero
35734,6,"['three'; 'eight'; 'six']",eight
35735,9,"['five'; 'four'; 'two']",four
35736,6,"['three'; 'six'; 'eight']",eight
35737,1,"['nine'; 'three'; 'two']",nine
35738,5,"['eight'; 'three'; 'zero']",zero
35739,0,"['four'; 'zero'; 'one']",zero
35740,0,"['one'; 'four'; 'zero']",zero
35741,9,"['five'; 'four'; 'two']",four
35742,0,"['one'; 'zero'; 'four']",zero
35743,5,"['three'; 'zero'; 'eight']",zero
35744,3,"['six'; 'nine'; 'zero']",zero
35745,7,"['three'; 'seven'; 'four']",four
35746,0,"['one'; 'four'; 'zero']",zero
35747,5,"['eight'; 'three'; 'zero']",zero
35748,4,"['three'; 'zero'; 'one']",zero
35749,1,"['two'; 'nine'; 'three']",nine
35750,6,"['six'; 'eight'; 'three']",eight
35751,8,"['two'; 'zero'; 'six']",zero
35752,4,"['zero'; 'one'; 'three']",zero
35753,6,"['eight'; 'three'; 'six']",three
35754,7,"['three'; 'seven'; 'four']",seven
35755,9,"['five'; 'two'; 'four']",two
35756,1,"['two'; 'three'; 'nine']",three
35757,0,"['zero'; 'four'; 'one']",four
35758,2,"['eight'; 'nine'; 'one']",eight
35759,4,"['zero'; 'one'; 'three']",zero
35760,9,"['four'; 'five'; 'two']",five
35761,1,"['two'; 'three'; 'nine']",three
35762,8,"['zero'; 'two'; 'six']",zero
35763,9,"['four'; 'two'; 'five']",two
35764,8,"['zero'; 'six'; 'two']",zero
35765,3,"['six'; 'zero'; 'nine']",zero
35766,5,"['eight'; 'three'; 'zero']",zero
35767,8,"['zero'; 'two'; 'six']",zero
35768,6,"['eight'; 'three'; 'six']",three
35769,4,"['zero'; 'three'; 'one']",zero
35770,2,"['eight'; 'one'; 'nine']",eight
35771,4,"['zero'; 'one'; 'three']",zero
35772,8,"['six'; 'two'; 'zero']",zero
35773,7,"['seven'; 'three'; 'four']",three
35774,1,"['three'; 'nine'; 'two']",nine
35775,0,"['zero'; 'four'; 'one']",four
35776,8,"['six'; 'zero'; 'two']",zero
35777,1,"['nine'; 'two'; 'three']",nine
35778,0,"['four'; 'zero'; 'one']",zero
35779,2,"['nine'; 'one'; 'eight']",eight
35780,4,"['three'; 'zero'; 'one']",zero
35781,7,"['four'; 'seven'; 'three']",three
35782,0,"['zero'; 'one'; 'four']",four
35783,8,"['six'; 'two'; 'zero']",zero
35784,5,"['three'; 'zero'; 'eight']",zero
35785,2,"['one'; 'nine'; 'eight']",eight
35786,9,"['four'; 'five'; 'two']",five
35787,5,"['eight'; 'three'; 'zero']",zero
35788,8,"['zero'; 'six'; 'two']",zero
35789,9,"['two'; 'four'; 'five']",four
35790,7,"['four'; 'three'; 'seven']",three
35791,6,"['six'; 'three'; 'eight']",three
35792,1,"['nine'; 'two'; 'three']",nine
35793,0,"['four'; 'one'; 'zero']",zero
35794,3,"['six'; 'nine'; 'zero']",zero
35795,6,"['three'; 'six'; 'eight']",eight
35796,3,"['zero'; 'six'; 'nine']",six
35797,5,"['zero'; 'three'; 'eight']",three
35798,1,"['two'; 'nine'; 'three']",nine
35799,5,"['zero'; 'eight'; 'three']",zero
35800,0,"['zero'; 'one'; 'four']",four
35801,3,"['nine'; 'zero'; 'six']",zero
35802,2,"['one'; 'eight'; 'nine']",nine
35803,3,"['six'; 'zero'; 'nine']",zero
35804,9,"['five'; 'four'; 'two']",four
35805,3,"['six'; 'zero'; 'nine']",zero
35806,3,"['six'; 'nine'; 'zero']",zero
35807,9,"['five'; 'four'; 'two']",four
35808,6,"['six'; 'eight'; 'three']",eight
35809,8,"['two'; 'six'; 'zero']",zero
35810,6,"['eight'; 'six'; 'three']",three
35811,1,"['two'; 'three'; 'nine']",three
35812,9,"['five'; 'two'; 'four']",two
35813,4,"['zero'; 'one'; 'three']",zero
35814,3,"['zero'; 'nine'; 'six']",nine
35815,0,"['zero'; 'four'; 'one']",four
35816,0,"['one'; 'zero'; 'four']",four
35817,6,"['six'; 'eight'; 'three']",eight
35818,4,"['one'; 'three'; 'zero']",zero
35819,1,"['three'; 'nine'; 'two']",nine
35820,1,"['nine'; 'two'; 'three']",nine
35821,0,"['zero'; 'one'; 'four']",four
35822,4,"['zero'; 'one'; 'three']",zero
35823,0,"['zero'; 'one'; 'four']",four
35824,9,"['four'; 'two'; 'five']",two
35825,6,"['eight'; 'six'; 'three']",three
35826,1,"['three'; 'two'; 'nine']",nine
35827,2,"['one'; 'nine'; 'eight']",eight
35828,6,"['three'; 'eight'; 'six']",eight
35829,1,"['three'; 'nine'; 'two']",nine
35830,4,"['zero'; 'three'; 'one']",three
35831,1,"['nine'; 'two'; 'three']",nine
35832,2,"['eight'; 'one'; 'nine']",eight
35833,3,"['zero'; 'six'; 'nine']",six
35834,7,"['four'; 'seven'; 'three']",three
35835,2,"['nine'; 'eight'; 'one']",eight
35836,9,"['four'; 'five'; 'two']",five
35837,7,"['seven'; 'four'; 'three']",four
35838,5,"['eight'; 'zero'; 'three']",zero
35839,7,"['three'; 'four'; 'seven']",four
35840,4,"['one'; 'three'; 'zero']",zero
35841,8,"['zero'; 'six'; 'two']",zero
35842,7,"['seven'; 'four'; 'three']",four
35843,8,"['six'; 'two'; 'zero']",zero
35844,6,"['six'; 'eight'; 'three']",eight
35845,7,"['three'; 'four'; 'seven']",four
35846,6,"['eight'; 'six'; 'three']",three
35847,8,"['two'; 'six'; 'zero']",zero
35848,8,"['six'; 'two'; 'zero']",zero
35849,4,"['three'; 'zero'; 'one']",zero
35850,2,"['nine'; 'one'; 'eight']",eight
35851,6,"['three'; 'six'; 'eight']",eight
35852,4,"['zero'; 'one'; 'three']",zero
35853,0,"['zero'; 'one'; 'four']",four
35854,9,"['two'; 'four'; 'five']",four
35855,7,"['three'; 'seven'; 'four']",seven
35856,1,"['two'; 'nine'; 'three']",nine
35857,0,"['zero'; 'one'; 'four']",four
35858,5,"['zero'; 'three'; 'eight']",zero
35859,3,"['nine'; 'six'; 'zero']",zero
35860,7,"['three'; 'four'; 'seven']",four
35861,6,"['six'; 'eight'; 'three']",eight
35862,1,"['three'; 'two'; 'nine']",nine
35863,7,"['three'; 'seven'; 'four']",four
35864,5,"['three'; 'eight'; 'zero']",zero
35865,1,"['nine'; 'two'; 'three']",nine
35866,4,"['zero'; 'three'; 'one']",zero
35867,5,"['eight'; 'zero'; 'three']",zero
35868,6,"['three'; 'six'; 'eight']",eight
35869,3,"['six'; 'nine'; 'zero']",zero
35870,3,"['six'; 'nine'; 'zero']",zero
35871,7,"['four'; 'three'; 'seven']",three
35872,2,"['nine'; 'eight'; 'one']",eight
35873,2,"['eight'; 'nine'; 'one']",nine
35874,3,"['nine'; 'six'; 'zero']",zero
35875,4,"['zero'; 'three'; 'one']",three
35876,3,"['zero'; 'six'; 'nine']",six
35877,9,"['five'; 'two'; 'four']",five
35878,9,"['five'; 'four'; 'two']",four
35879,4,"['three'; 'zero'; 'one']",zero
35880,1,"['nine'; 'two'; 'three']",nine
35881,3,"['nine'; 'zero'; 'six']",zero
35882,2,"['nine'; 'eight'; 'one']",eight
35883,6,"['three'; 'six'; 'eight']",eight
35884,4,"['zero'; 'three'; 'one']",zero
35885,2,"['one'; 'nine'; 'eight']",eight
35886,6,"['eight'; 'six'; 'three']",three
35887,2,"['eight'; 'one'; 'nine']",eight
35888,6,"['six'; 'three'; 'eight']",three
35889,5,"['zero'; 'eight'; 'three']",eight
35890,3,"['six'; 'zero'; 'nine']",zero
35891,3,"['zero'; 'nine'; 'six']",nine
35892,9,"['two'; 'five'; 'four']",five
35893,9,"['two'; 'five'; 'four']",five
35894,9,"['two'; 'five'; 'four']",five
35895,4,"['zero'; 'one'; 'three']",zero
35896,0,"['one'; 'four'; 'zero']",zero
35897,1,"['nine'; 'two'; 'three']",nine
35898,3,"['zero'; 'six'; 'nine']",six
35899,7,"['three'; 'four'; 'seven']",four
35900,1,"['three'; 'two'; 'nine']",nine
35901,2,"['nine'; 'eight'; 'one']",eight
35902,2,"['eight'; 'one'; 'nine']",eight
35903,5,"['eight'; 'three'; 'zero']",zero
35904,4,"['three'; 'zero'; 'one']",zero
35905,0,"['zero'; 'one'; 'four']",four
35906,5,"['three'; 'eight'; 'zero']",zero
35907,1,"['three'; 'nine'; 'two']",nine
35908,1,"['three'; 'nine'; 'two']",nine
35909,2,"['one'; 'nine'; 'eight']",eight
35910,6,"['six'; 'three'; 'eight']",three
35911,3,"['six'; 'zero'; 'nine']",zero
35912,1,"['three'; 'nine'; 'two']",nine
35913,4,"['three'; 'one'; 'zero']",zero
35914,3,"['zero'; 'nine'; 'six']",nine
35915,5,"['three'; 'zero'; 'eight']",zero
35916,8,"['two'; 'zero'; 'six']",zero
35917,6,"['six'; 'eight'; 'three']",eight
35918,6,"['three'; 'eight'; 'six']",eight
35919,7,"['four'; 'three'; 'seven']",three
35920,7,"['seven'; 'three'; 'four']",three
35921,8,"['six'; 'two'; 'zero']",zero
35922,3,"['six'; 'nine'; 'zero']",zero
35923,0,"['zero'; 'four'; 'one']",four
35924,8,"['six'; 'zero'; 'two']",zero
35925,1,"['nine'; 'two'; 'three']",nine
35926,4,"['three'; 'zero'; 'one']",zero
35927,2,"['nine'; 'eight'; 'one']",eight
35928,8,"['zero'; 'two'; 'six']",zero
35929,3,"['six'; 'nine'; 'zero']",zero
35930,2,"['nine'; 'eight'; 'one']",eight
35931,4,"['one'; 'three'; 'zero']",zero
35932,8,"['zero'; 'six'; 'two']",zero
35933,5,"['three'; 'eight'; 'zero']",zero
35934,0,"['four'; 'one'; 'zero']",zero
35935,6,"['six'; 'three'; 'eight']",three
35936,0,"['one'; 'four'; 'zero']",zero
35937,7,"['seven'; 'four'; 'three']",four
35938,7,"['four'; 'three'; 'seven']",three
35939,8,"['zero'; 'two'; 'six']",zero
35940,8,"['zero'; 'two'; 'six']",zero
35941,9,"['two'; 'five'; 'four']",five
35942,1,"['two'; 'three'; 'nine']",three
35943,0,"['four'; 'one'; 'zero']",zero
35944,3,"['nine'; 'six'; 'zero']",zero
35945,1,"['nine'; 'three'; 'two']",nine
35946,4,"['zero'; 'one'; 'three']",zero
35947,2,"['one'; 'nine'; 'eight']",nine
35948,6,"['six'; 'eight'; 'three']",eight
35949,3,"['six'; 'nine'; 'zero']",zero
35950,8,"['six'; 'two'; 'zero']",zero
35951,4,"['zero'; 'three'; 'one']",three
35952,4,"['zero'; 'one'; 'three']",zero
35953,5,"['eight'; 'zero'; 'three']",zero
35954,3,"['zero'; 'nine'; 'six']",nine
35955,6,"['six'; 'eight'; 'three']",eight
35956,9,"['four'; 'two'; 'five']",two
35957,7,"['seven'; 'three'; 'four']",three
35958,8,"['two'; 'zero'; 'six']",zero
35959,0,"['four'; 'zero'; 'one']",zero
35960,7,"['four'; 'seven'; 'three']",three
35961,7,"['three'; 'seven'; 'four']",four
35962,6,"['eight'; 'three'; 'six']",three
35963,0,"['one'; 'zero'; 'four']",zero
35964,4,"['zero'; 'one'; 'three']",zero
35965,7,"['seven'; 'three'; 'four']",three
35966,4,"['one'; 'zero'; 'three']",zero
35967,8,"['two'; 'zero'; 'six']",zero
35968,6,"['eight'; 'three'; 'six']",three
35969,3,"['six'; 'nine'; 'zero']",zero
35970,2,"['eight'; 'nine'; 'one']",nine
35971,0,"['zero'; 'one'; 'four']",four
35972,0,"['zero'; 'four'; 'one']",four
35973,0,"['four'; 'zero'; 'one']",zero
35974,2,"['one'; 'eight'; 'nine']",eight
35975,5,"['zero'; 'three'; 'eight']",three
35976,5,"['three'; 'zero'; 'eight']",zero
35977,5,"['zero'; 'eight'; 'three']",eight
35978,7,"['three'; 'seven'; 'four']",four
35979,3,"['zero'; 'six'; 'nine']",six
35980,7,"['seven'; 'three'; 'four']",three
35981,8,"['zero'; 'six'; 'two']",zero
35982,0,"['zero'; 'four'; 'one']",four
35983,8,"['six'; 'two'; 'zero']",zero
35984,3,"['zero'; 'nine'; 'six']",nine
35985,1,"['nine'; 'two'; 'three']",nine
35986,3,"['six'; 'nine'; 'zero']",zero
35987,8,"['zero'; 'two'; 'six']",zero
35988,6,"['six'; 'eight'; 'three']",eight
35989,4,"['zero'; 'one'; 'three']",zero
35990,1,"['two'; 'three'; 'nine']",three
35991,9,"['four'; 'two'; 'five']",two
35992,2,"['nine'; 'one'; 'eight']",eight
35993,6,"['eight'; 'six'; 'three']",three
35994,0,"['four'; 'zero'; 'one']",zero
35995,1,"['nine'; 'three'; 'two']",nine
35996,9,"['two'; 'five'; 'four']",five
35997,8,"['six'; 'two'; 'zero']",zero
35998,7,"['three'; 'four'; 'seven']",four
35999,0,"['zero'; 'one'; 'four']",four
36000,9,"['four'; 'five'; 'two']",five
36001,2,"['nine'; 'one'; 'eight']",eight
36002,6,"['eight'; 'three'; 'six']",three
36003,7,"['four'; 'three'; 'seven']",three
36004,9,"['four'; 'two'; 'five']",two
36005,3,"['six'; 'nine'; 'zero']",zero
36006,2,"['nine'; 'eight'; 'one']",eight
36007,9,"['five'; 'two'; 'four']",two
36008,8,"['zero'; 'two'; 'six']",zero
36009,2,"['one'; 'eight'; 'nine']",eight
36010,8,"['zero'; 'six'; 'two']",zero
36011,5,"['three'; 'zero'; 'eight']",zero
36012,7,"['four'; 'seven'; 'three']",four
36013,9,"['two'; 'five'; 'four']",five
36014,6,"['eight'; 'three'; 'six']",three
36015,5,"['zero'; 'three'; 'eight']",three
36016,2,"['nine'; 'eight'; 'one']",eight
36017,4,"['zero'; 'three'; 'one']",three
36018,3,"['nine'; 'six'; 'zero']",zero
36019,0,"['four'; 'one'; 'zero']",zero
36020,8,"['zero'; 'two'; 'six']",zero
36021,3,"['zero'; 'six'; 'nine']",six
36022,0,"['four'; 'one'; 'zero']",zero
36023,3,"['nine'; 'six'; 'zero']",zero
36024,9,"['five'; 'two'; 'four']",two
36025,4,"['three'; 'one'; 'zero']",zero
36026,5,"['eight'; 'three'; 'zero']",zero
36027,7,"['four'; 'three'; 'seven']",three
36028,5,"['three'; 'eight'; 'zero']",zero
36029,9,"['five'; 'four'; 'two']",four
36030,1,"['three'; 'two'; 'nine']",nine
36031,0,"['one'; 'zero'; 'four']",zero
36032,3,"['six'; 'nine'; 'zero']",zero
36033,1,"['two'; 'three'; 'nine']",three
36034,8,"['two'; 'six'; 'zero']",zero
36035,9,"['five'; 'four'; 'two']",four
36036,6,"['three'; 'six'; 'eight']",eight
36037,1,"['two'; 'three'; 'nine']",three
36038,6,"['three'; 'eight'; 'six']",eight
36039,2,"['nine'; 'eight'; 'one']",eight
36040,0,"['four'; 'zero'; 'one']",zero
36041,7,"['seven'; 'three'; 'four']",three
36042,1,"['nine'; 'two'; 'three']",nine
36043,9,"['four'; 'two'; 'five']",two
36044,9,"['five'; 'four'; 'two']",four
36045,1,"['three'; 'nine'; 'two']",nine
36046,3,"['six'; 'nine'; 'zero']",zero
36047,0,"['four'; 'zero'; 'one']",zero
36048,3,"['zero'; 'nine'; 'six']",nine
36049,6,"['six'; 'three'; 'eight']",three
36050,9,"['five'; 'four'; 'two']",four
36051,2,"['nine'; 'one'; 'eight']",eight
36052,7,"['four'; 'seven'; 'three']",three
36053,4,"['one'; 'zero'; 'three']",zero
36054,8,"['two'; 'zero'; 'six']",zero
36055,0,"['one'; 'zero'; 'four']",zero
36056,2,"['eight'; 'nine'; 'one']",nine
36057,3,"['nine'; 'zero'; 'six']",zero
36058,9,"['two'; 'four'; 'five']",four
36059,5,"['three'; 'eight'; 'zero']",zero
36060,5,"['eight'; 'three'; 'zero']",zero
36061,6,"['eight'; 'three'; 'six']",three
36062,9,"['two'; 'four'; 'five']",four
36063,6,"['eight'; 'six'; 'three']",three
36064,2,"['eight'; 'nine'; 'one']",eight
36065,5,"['three'; 'zero'; 'eight']",zero
36066,8,"['two'; 'six'; 'zero']",zero
36067,6,"['six'; 'eight'; 'three']",eight
36068,6,"['three'; 'six'; 'eight']",eight
36069,7,"['seven'; 'three'; 'four']",three
36070,6,"['eight'; 'six'; 'three']",three
36071,1,"['three'; 'two'; 'nine']",nine
36072,2,"['nine'; 'one'; 'eight']",eight
36073,4,"['zero'; 'one'; 'three']",zero
36074,9,"['four'; 'two'; 'five']",two
36075,4,"['three'; 'one'; 'zero']",zero
36076,3,"['zero'; 'six'; 'nine']",six
36077,2,"['nine'; 'eight'; 'one']",eight
36078,3,"['zero'; 'nine'; 'six']",nine
36079,6,"['six'; 'three'; 'eight']",three
36080,9,"['two'; 'four'; 'five']",four
36081,2,"['eight'; 'nine'; 'one']",eight
36082,3,"['zero'; 'six'; 'nine']",six
36083,9,"['five'; 'four'; 'two']",four
36084,0,"['four'; 'zero'; 'one']",zero
36085,1,"['nine'; 'two'; 'three']",nine
36086,5,"['eight'; 'three'; 'zero']",zero
36087,5,"['zero'; 'eight'; 'three']",eight
36088,7,"['four'; 'three'; 'seven']",three
36089,5,"['zero'; 'eight'; 'three']",eight
36090,0,"['zero'; 'four'; 'one']",four
36091,5,"['zero'; 'three'; 'eight']",three
36092,4,"['one'; 'three'; 'zero']",zero
36093,3,"['zero'; 'six'; 'nine']",six
36094,1,"['three'; 'two'; 'nine']",nine
36095,1,"['two'; 'three'; 'nine']",three
36096,8,"['six'; 'two'; 'zero']",zero
36097,4,"['zero'; 'three'; 'one']",zero
36098,1,"['nine'; 'two'; 'three']",nine
36099,8,"['zero'; 'two'; 'six']",zero
36100,2,"['one'; 'eight'; 'nine']",eight
36101,6,"['eight'; 'three'; 'six']",three
36102,9,"['four'; 'five'; 'two']",five
36103,3,"['nine'; 'zero'; 'six']",zero
36104,9,"['five'; 'two'; 'four']",five
36105,7,"['three'; 'seven'; 'four']",three
36106,1,"['nine'; 'three'; 'two']",nine
36107,0,"['zero'; 'four'; 'one']",four
36108,1,"['three'; 'two'; 'nine']",nine
36109,9,"['two'; 'five'; 'four']",five
36110,1,"['three'; 'nine'; 'two']",nine
36111,5,"['zero'; 'three'; 'eight']",three
36112,2,"['nine'; 'one'; 'eight']",eight
36113,6,"['three'; 'eight'; 'six']",eight
36114,8,"['two'; 'six'; 'zero']",zero
36115,7,"['seven'; 'three'; 'four']",three
36116,0,"['zero'; 'four'; 'one']",four
36117,1,"['three'; 'nine'; 'two']",nine
36118,5,"['eight'; 'zero'; 'three']",zero
36119,3,"['six'; 'zero'; 'nine']",zero
36120,2,"['nine'; 'one'; 'eight']",eight
36121,8,"['six'; 'two'; 'zero']",zero
36122,9,"['two'; 'five'; 'four']",five
36123,2,"['eight'; 'nine'; 'one']",nine
