index,true_label,candidate_labels,complementary_label
28980,6,"['airplane'; 'truck'; 'deer']",truck
28981,1,"['deer'; 'bird'; 'dog']",bird
28982,5,"['automobile'; 'truck'; 'cat']",truck
28983,3,"['dog'; 'truck'; 'automobile']",truck
28984,3,"['dog'; 'truck'; 'automobile']",truck
28985,8,"['deer'; 'frog'; 'horse']",deer
28986,6,"['airplane'; 'deer'; 'truck']",airplane
28987,7,"['automobile'; 'frog'; 'cat']",frog
28988,9,"['airplane'; 'bird'; 'dog']",bird
28989,1,"['dog'; 'deer'; 'bird']",bird
28990,6,"['deer'; 'airplane'; 'truck']",airplane
28991,3,"['dog'; 'truck'; 'automobile']",truck
28992,6,"['deer'; 'truck'; 'airplane']",truck
28993,6,"['deer'; 'truck'; 'airplane']",truck
28994,2,"['cat'; 'frog'; 'automobile']",automobile
28995,5,"['cat'; 'automobile'; 'truck']",automobile
28996,3,"['truck'; 'dog'; 'automobile']",dog
28997,5,"['cat'; 'automobile'; 'truck']",automobile
28998,6,"['deer'; 'truck'; 'airplane']",truck
28999,5,"['automobile'; 'cat'; 'truck']",truck
29000,9,"['dog'; 'bird'; 'airplane']",dog
29001,3,"['truck'; 'automobile'; 'dog']",truck
29002,9,"['bird'; 'dog'; 'airplane']",bird
29003,0,"['bird'; 'automobile'; 'frog']",automobile
29004,3,"['automobile'; 'truck'; 'dog']",truck
29005,2,"['frog'; 'automobile'; 'cat']",automobile
29006,5,"['automobile'; 'truck'; 'cat']",truck
29007,1,"['bird'; 'dog'; 'deer']",bird
29008,4,"['horse'; 'ship'; 'airplane']",ship
29009,6,"['deer'; 'truck'; 'airplane']",truck
29010,3,"['dog'; 'truck'; 'automobile']",truck
29011,3,"['automobile'; 'dog'; 'truck']",automobile
29012,3,"['dog'; 'truck'; 'automobile']",truck
29013,9,"['bird'; 'dog'; 'airplane']",bird
29014,8,"['deer'; 'frog'; 'horse']",deer
29015,3,"['truck'; 'dog'; 'automobile']",truck
29016,7,"['frog'; 'automobile'; 'cat']",automobile
29017,7,"['frog'; 'automobile'; 'cat']",automobile
29018,7,"['cat'; 'frog'; 'automobile']",automobile
29019,1,"['bird'; 'dog'; 'deer']",bird
29020,5,"['cat'; 'automobile'; 'truck']",automobile
29021,3,"['truck'; 'automobile'; 'dog']",dog
29022,5,"['automobile'; 'cat'; 'truck']",truck
29023,1,"['deer'; 'dog'; 'bird']",deer
29024,4,"['airplane'; 'ship'; 'horse']",ship
29025,9,"['dog'; 'bird'; 'airplane']",dog
29026,7,"['frog'; 'automobile'; 'cat']",automobile
29027,8,"['frog'; 'horse'; 'deer']",frog
29028,3,"['truck'; 'dog'; 'automobile']",truck
29029,1,"['bird'; 'dog'; 'deer']",bird
29030,8,"['frog'; 'horse'; 'deer']",frog
29031,5,"['automobile'; 'truck'; 'cat']",truck
29032,5,"['automobile'; 'truck'; 'cat']",truck
29033,2,"['cat'; 'frog'; 'automobile']",automobile
29034,4,"['horse'; 'airplane'; 'ship']",airplane
29035,7,"['frog'; 'automobile'; 'cat']",automobile
29036,7,"['cat'; 'automobile'; 'frog']",automobile
29037,5,"['truck'; 'automobile'; 'cat']",truck
29038,3,"['dog'; 'automobile'; 'truck']",automobile
29039,0,"['automobile'; 'bird'; 'frog']",frog
29040,5,"['truck'; 'cat'; 'automobile']",truck
29041,4,"['ship'; 'airplane'; 'horse']",airplane
29042,2,"['automobile'; 'frog'; 'cat']",frog
29043,9,"['bird'; 'airplane'; 'dog']",bird
29044,1,"['deer'; 'bird'; 'dog']",bird
29045,9,"['airplane'; 'bird'; 'dog']",bird
29046,4,"['ship'; 'horse'; 'airplane']",airplane
29047,7,"['frog'; 'cat'; 'automobile']",automobile
29048,2,"['cat'; 'automobile'; 'frog']",automobile
29049,1,"['deer'; 'dog'; 'bird']",deer
29050,3,"['automobile'; 'truck'; 'dog']",truck
29051,8,"['frog'; 'deer'; 'horse']",deer
29052,4,"['airplane'; 'horse'; 'ship']",airplane
29053,0,"['automobile'; 'bird'; 'frog']",automobile
29054,9,"['dog'; 'bird'; 'airplane']",airplane
29055,8,"['deer'; 'frog'; 'horse']",deer
29056,8,"['frog'; 'deer'; 'horse']",frog
29057,0,"['automobile'; 'frog'; 'bird']",frog
29058,2,"['cat'; 'automobile'; 'frog']",automobile
29059,9,"['airplane'; 'dog'; 'bird']",dog
29060,0,"['bird'; 'automobile'; 'frog']",automobile
29061,5,"['automobile'; 'truck'; 'cat']",truck
29062,7,"['cat'; 'frog'; 'automobile']",automobile
29063,6,"['deer'; 'truck'; 'airplane']",truck
29064,7,"['cat'; 'frog'; 'automobile']",frog
29065,4,"['horse'; 'airplane'; 'ship']",airplane
29066,1,"['dog'; 'bird'; 'deer']",bird
29067,8,"['horse'; 'frog'; 'deer']",horse
29068,1,"['deer'; 'dog'; 'bird']",deer
29069,4,"['ship'; 'airplane'; 'horse']",airplane
29070,4,"['horse'; 'airplane'; 'ship']",airplane
29071,4,"['horse'; 'ship'; 'airplane']",ship
29072,9,"['airplane'; 'bird'; 'dog']",bird
29073,9,"['dog'; 'airplane'; 'bird']",dog
29074,3,"['automobile'; 'truck'; 'dog']",truck
29075,8,"['horse'; 'deer'; 'frog']",horse
29076,2,"['automobile'; 'frog'; 'cat']",frog
29077,5,"['truck'; 'cat'; 'automobile']",truck
29078,8,"['horse'; 'deer'; 'frog']",horse
29079,2,"['cat'; 'automobile'; 'frog']",automobile
29080,6,"['truck'; 'deer'; 'airplane']",deer
29081,7,"['frog'; 'cat'; 'automobile']",automobile
29082,3,"['truck'; 'automobile'; 'dog']",truck
29083,4,"['airplane'; 'horse'; 'ship']",airplane
29084,3,"['truck'; 'automobile'; 'dog']",truck
29085,9,"['airplane'; 'bird'; 'dog']",bird
29086,4,"['ship'; 'airplane'; 'horse']",airplane
29087,2,"['frog'; 'cat'; 'automobile']",automobile
29088,1,"['bird'; 'dog'; 'deer']",bird
29089,6,"['truck'; 'airplane'; 'deer']",truck
29090,2,"['cat'; 'frog'; 'automobile']",automobile
29091,9,"['airplane'; 'dog'; 'bird']",dog
29092,0,"['bird'; 'automobile'; 'frog']",automobile
29093,6,"['truck'; 'deer'; 'airplane']",truck
29094,9,"['dog'; 'bird'; 'airplane']",dog
29095,6,"['truck'; 'airplane'; 'deer']",truck
29096,3,"['automobile'; 'dog'; 'truck']",automobile
29097,6,"['airplane'; 'truck'; 'deer']",deer
29098,4,"['ship'; 'airplane'; 'horse']",airplane
29099,0,"['bird'; 'frog'; 'automobile']",automobile
29100,4,"['ship'; 'horse'; 'airplane']",airplane
29101,4,"['airplane'; 'ship'; 'horse']",ship
29102,4,"['horse'; 'airplane'; 'ship']",airplane
29103,6,"['truck'; 'deer'; 'airplane']",deer
29104,0,"['bird'; 'automobile'; 'frog']",bird
29105,9,"['airplane'; 'bird'; 'dog']",bird
29106,6,"['deer'; 'truck'; 'airplane']",truck
29107,6,"['deer'; 'truck'; 'airplane']",truck
29108,6,"['deer'; 'airplane'; 'truck']",airplane
29109,3,"['automobile'; 'truck'; 'dog']",truck
29110,5,"['automobile'; 'truck'; 'cat']",truck
29111,4,"['horse'; 'airplane'; 'ship']",airplane
29112,9,"['dog'; 'airplane'; 'bird']",dog
29113,3,"['truck'; 'automobile'; 'dog']",truck
29114,9,"['airplane'; 'bird'; 'dog']",bird
29115,9,"['dog'; 'bird'; 'airplane']",bird
29116,9,"['dog'; 'bird'; 'airplane']",dog
29117,1,"['bird'; 'dog'; 'deer']",bird
29118,0,"['frog'; 'bird'; 'automobile']",frog
29119,6,"['deer'; 'truck'; 'airplane']",truck
29120,1,"['dog'; 'bird'; 'deer']",bird
29121,1,"['bird'; 'deer'; 'dog']",bird
29122,9,"['dog'; 'airplane'; 'bird']",dog
29123,6,"['airplane'; 'deer'; 'truck']",deer
29124,7,"['automobile'; 'frog'; 'cat']",frog
29125,4,"['horse'; 'airplane'; 'ship']",airplane
29126,2,"['cat'; 'automobile'; 'frog']",automobile
29127,5,"['truck'; 'cat'; 'automobile']",truck
29128,4,"['horse'; 'ship'; 'airplane']",ship
29129,4,"['horse'; 'airplane'; 'ship']",airplane
29130,9,"['airplane'; 'bird'; 'dog']",bird
29131,4,"['airplane'; 'ship'; 'horse']",ship
29132,5,"['automobile'; 'truck'; 'cat']",truck
29133,1,"['bird'; 'deer'; 'dog']",bird
29134,8,"['frog'; 'deer'; 'horse']",deer
29135,2,"['cat'; 'automobile'; 'frog']",automobile
29136,6,"['deer'; 'airplane'; 'truck']",airplane
29137,7,"['cat'; 'automobile'; 'frog']",automobile
29138,4,"['horse'; 'airplane'; 'ship']",airplane
29139,3,"['dog'; 'automobile'; 'truck']",automobile
29140,0,"['automobile'; 'frog'; 'bird']",frog
29141,6,"['deer'; 'airplane'; 'truck']",airplane
29142,9,"['airplane'; 'bird'; 'dog']",bird
29143,1,"['dog'; 'bird'; 'deer']",bird
29144,5,"['truck'; 'automobile'; 'cat']",truck
29145,5,"['cat'; 'automobile'; 'truck']",automobile
29146,1,"['bird'; 'deer'; 'dog']",bird
29147,8,"['frog'; 'horse'; 'deer']",horse
29148,9,"['bird'; 'airplane'; 'dog']",bird
29149,1,"['bird'; 'dog'; 'deer']",bird
29150,2,"['cat'; 'frog'; 'automobile']",automobile
29151,0,"['automobile'; 'frog'; 'bird']",frog
29152,4,"['ship'; 'airplane'; 'horse']",airplane
29153,0,"['bird'; 'frog'; 'automobile']",automobile
29154,3,"['truck'; 'dog'; 'automobile']",truck
29155,7,"['frog'; 'cat'; 'automobile']",automobile
29156,2,"['frog'; 'automobile'; 'cat']",automobile
29157,9,"['dog'; 'airplane'; 'bird']",dog
29158,7,"['cat'; 'frog'; 'automobile']",automobile
29159,3,"['truck'; 'dog'; 'automobile']",truck
29160,0,"['bird'; 'frog'; 'automobile']",automobile
29161,4,"['airplane'; 'ship'; 'horse']",ship
29162,2,"['frog'; 'automobile'; 'cat']",automobile
29163,4,"['airplane'; 'horse'; 'ship']",airplane
29164,6,"['truck'; 'deer'; 'airplane']",truck
29165,3,"['automobile'; 'truck'; 'dog']",truck
29166,7,"['automobile'; 'frog'; 'cat']",frog
29167,9,"['airplane'; 'dog'; 'bird']",dog
29168,9,"['bird'; 'airplane'; 'dog']",bird
29169,9,"['airplane'; 'dog'; 'bird']",dog
29170,8,"['horse'; 'frog'; 'deer']",frog
29171,1,"['bird'; 'dog'; 'deer']",bird
29172,4,"['ship'; 'airplane'; 'horse']",airplane
29173,0,"['frog'; 'automobile'; 'bird']",automobile
29174,0,"['frog'; 'automobile'; 'bird']",automobile
29175,8,"['horse'; 'deer'; 'frog']",horse
29176,1,"['bird'; 'dog'; 'deer']",bird
29177,3,"['automobile'; 'truck'; 'dog']",truck
29178,7,"['cat'; 'frog'; 'automobile']",automobile
29179,9,"['airplane'; 'dog'; 'bird']",dog
29180,2,"['frog'; 'automobile'; 'cat']",frog
29181,2,"['frog'; 'cat'; 'automobile']",automobile
29182,9,"['airplane'; 'dog'; 'bird']",dog
29183,4,"['horse'; 'airplane'; 'ship']",airplane
29184,4,"['horse'; 'ship'; 'airplane']",ship
29185,7,"['frog'; 'automobile'; 'cat']",automobile
29186,9,"['airplane'; 'bird'; 'dog']",bird
29187,3,"['automobile'; 'truck'; 'dog']",truck
29188,1,"['dog'; 'bird'; 'deer']",bird
29189,0,"['bird'; 'frog'; 'automobile']",automobile
29190,0,"['automobile'; 'bird'; 'frog']",automobile
29191,6,"['truck'; 'airplane'; 'deer']",deer
29192,4,"['ship'; 'horse'; 'airplane']",horse
29193,9,"['dog'; 'bird'; 'airplane']",dog
29194,6,"['truck'; 'airplane'; 'deer']",deer
29195,7,"['automobile'; 'frog'; 'cat']",frog
29196,7,"['frog'; 'automobile'; 'cat']",automobile
29197,9,"['bird'; 'dog'; 'airplane']",bird
29198,2,"['frog'; 'automobile'; 'cat']",automobile
29199,8,"['horse'; 'frog'; 'deer']",horse
29200,3,"['dog'; 'truck'; 'automobile']",truck
29201,3,"['dog'; 'automobile'; 'truck']",truck
29202,4,"['ship'; 'airplane'; 'horse']",airplane
29203,1,"['deer'; 'bird'; 'dog']",bird
29204,5,"['automobile'; 'cat'; 'truck']",truck
29205,1,"['bird'; 'deer'; 'dog']",bird
29206,7,"['frog'; 'automobile'; 'cat']",automobile
29207,9,"['bird'; 'dog'; 'airplane']",bird
29208,7,"['cat'; 'automobile'; 'frog']",automobile
29209,1,"['dog'; 'bird'; 'deer']",bird
29210,9,"['airplane'; 'dog'; 'bird']",dog
29211,7,"['automobile'; 'frog'; 'cat']",frog
29212,1,"['bird'; 'dog'; 'deer']",bird
29213,3,"['dog'; 'automobile'; 'truck']",automobile
29214,6,"['airplane'; 'deer'; 'truck']",airplane
29215,3,"['truck'; 'automobile'; 'dog']",truck
29216,6,"['truck'; 'deer'; 'airplane']",deer
29217,6,"['airplane'; 'deer'; 'truck']",airplane
29218,4,"['horse'; 'airplane'; 'ship']",airplane
29219,0,"['frog'; 'automobile'; 'bird']",automobile
29220,2,"['cat'; 'automobile'; 'frog']",automobile
29221,9,"['dog'; 'bird'; 'airplane']",dog
29222,9,"['bird'; 'dog'; 'airplane']",airplane
29223,6,"['airplane'; 'deer'; 'truck']",deer
29224,9,"['dog'; 'bird'; 'airplane']",dog
29225,0,"['automobile'; 'bird'; 'frog']",bird
29226,1,"['dog'; 'deer'; 'bird']",bird
29227,8,"['horse'; 'frog'; 'deer']",horse
29228,9,"['bird'; 'dog'; 'airplane']",bird
29229,2,"['cat'; 'frog'; 'automobile']",automobile
29230,1,"['bird'; 'dog'; 'deer']",bird
29231,1,"['deer'; 'bird'; 'dog']",bird
29232,0,"['frog'; 'automobile'; 'bird']",frog
29233,6,"['truck'; 'airplane'; 'deer']",deer
29234,9,"['airplane'; 'dog'; 'bird']",dog
29235,3,"['dog'; 'automobile'; 'truck']",automobile
29236,7,"['frog'; 'automobile'; 'cat']",automobile
29237,4,"['horse'; 'ship'; 'airplane']",ship
29238,9,"['dog'; 'bird'; 'airplane']",dog
29239,8,"['frog'; 'horse'; 'deer']",frog
29240,4,"['horse'; 'ship'; 'airplane']",ship
29241,6,"['airplane'; 'truck'; 'deer']",deer
29242,5,"['truck'; 'automobile'; 'cat']",truck
29243,2,"['automobile'; 'frog'; 'cat']",frog
29244,0,"['automobile'; 'frog'; 'bird']",frog
29245,7,"['frog'; 'automobile'; 'cat']",automobile
29246,0,"['bird'; 'automobile'; 'frog']",bird
29247,3,"['automobile'; 'truck'; 'dog']",dog
29248,9,"['dog'; 'airplane'; 'bird']",dog
29249,2,"['automobile'; 'cat'; 'frog']",automobile
29250,4,"['horse'; 'airplane'; 'ship']",ship
29251,5,"['automobile'; 'truck'; 'cat']",cat
29252,1,"['deer'; 'bird'; 'dog']",bird
29253,6,"['airplane'; 'deer'; 'truck']",airplane
29254,4,"['ship'; 'horse'; 'airplane']",airplane
29255,3,"['automobile'; 'truck'; 'dog']",truck
29256,5,"['cat'; 'automobile'; 'truck']",truck
29257,0,"['frog'; 'automobile'; 'bird']",frog
29258,9,"['dog'; 'airplane'; 'bird']",dog
29259,6,"['deer'; 'airplane'; 'truck']",airplane
29260,3,"['truck'; 'automobile'; 'dog']",truck
29261,1,"['deer'; 'dog'; 'bird']",dog
29262,8,"['deer'; 'horse'; 'frog']",deer
29263,3,"['automobile'; 'dog'; 'truck']",automobile
29264,1,"['dog'; 'bird'; 'deer']",bird
29265,4,"['horse'; 'airplane'; 'ship']",airplane
29266,5,"['cat'; 'automobile'; 'truck']",truck
29267,4,"['airplane'; 'ship'; 'horse']",ship
29268,5,"['automobile'; 'cat'; 'truck']",truck
29269,2,"['automobile'; 'cat'; 'frog']",frog
29270,1,"['deer'; 'bird'; 'dog']",bird
29271,5,"['truck'; 'cat'; 'automobile']",truck
29272,7,"['cat'; 'automobile'; 'frog']",automobile
29273,3,"['truck'; 'automobile'; 'dog']",truck
29274,0,"['bird'; 'frog'; 'automobile']",automobile
29275,1,"['deer'; 'bird'; 'dog']",bird
29276,5,"['cat'; 'automobile'; 'truck']",automobile
29277,1,"['deer'; 'bird'; 'dog']",bird
29278,4,"['airplane'; 'ship'; 'horse']",ship
29279,6,"['truck'; 'airplane'; 'deer']",deer
29280,0,"['frog'; 'bird'; 'automobile']",frog
29281,7,"['frog'; 'cat'; 'automobile']",automobile
29282,6,"['truck'; 'airplane'; 'deer']",deer
29283,1,"['dog'; 'bird'; 'deer']",bird
29284,6,"['truck'; 'airplane'; 'deer']",truck
29285,1,"['bird'; 'dog'; 'deer']",bird
29286,0,"['frog'; 'bird'; 'automobile']",automobile
29287,8,"['horse'; 'frog'; 'deer']",horse
29288,1,"['bird'; 'deer'; 'dog']",bird
29289,0,"['frog'; 'automobile'; 'bird']",automobile
29290,1,"['deer'; 'bird'; 'dog']",bird
29291,4,"['airplane'; 'horse'; 'ship']",airplane
29292,6,"['truck'; 'deer'; 'airplane']",truck
29293,0,"['automobile'; 'bird'; 'frog']",frog
29294,6,"['truck'; 'airplane'; 'deer']",deer
29295,0,"['automobile'; 'frog'; 'bird']",frog
29296,6,"['deer'; 'airplane'; 'truck']",airplane
29297,2,"['cat'; 'frog'; 'automobile']",automobile
29298,2,"['frog'; 'cat'; 'automobile']",automobile
29299,1,"['dog'; 'bird'; 'deer']",bird
29300,2,"['frog'; 'automobile'; 'cat']",automobile
29301,9,"['bird'; 'airplane'; 'dog']",bird
29302,5,"['truck'; 'automobile'; 'cat']",cat
29303,2,"['cat'; 'frog'; 'automobile']",automobile
29304,5,"['automobile'; 'truck'; 'cat']",truck
29305,7,"['automobile'; 'cat'; 'frog']",frog
29306,9,"['bird'; 'airplane'; 'dog']",bird
29307,0,"['automobile'; 'bird'; 'frog']",frog
29308,1,"['bird'; 'dog'; 'deer']",bird
29309,1,"['bird'; 'dog'; 'deer']",bird
29310,6,"['deer'; 'airplane'; 'truck']",airplane
29311,1,"['bird'; 'dog'; 'deer']",bird
29312,7,"['automobile'; 'cat'; 'frog']",frog
29313,3,"['truck'; 'automobile'; 'dog']",dog
29314,1,"['dog'; 'bird'; 'deer']",bird
29315,1,"['dog'; 'bird'; 'deer']",bird
29316,8,"['frog'; 'horse'; 'deer']",frog
29317,8,"['deer'; 'horse'; 'frog']",deer
29318,1,"['dog'; 'bird'; 'deer']",bird
29319,8,"['horse'; 'frog'; 'deer']",horse
29320,7,"['cat'; 'frog'; 'automobile']",automobile
29321,5,"['cat'; 'truck'; 'automobile']",truck
29322,3,"['dog'; 'truck'; 'automobile']",truck
29323,7,"['cat'; 'automobile'; 'frog']",automobile
29324,3,"['automobile'; 'truck'; 'dog']",truck
29325,1,"['dog'; 'deer'; 'bird']",bird
29326,7,"['frog'; 'cat'; 'automobile']",automobile
29327,6,"['deer'; 'truck'; 'airplane']",truck
29328,8,"['deer'; 'horse'; 'frog']",deer
29329,4,"['ship'; 'airplane'; 'horse']",airplane
29330,1,"['deer'; 'dog'; 'bird']",bird
29331,7,"['automobile'; 'frog'; 'cat']",frog
29332,6,"['truck'; 'airplane'; 'deer']",truck
29333,8,"['deer'; 'frog'; 'horse']",deer
29334,9,"['dog'; 'airplane'; 'bird']",dog
29335,9,"['airplane'; 'dog'; 'bird']",dog
29336,0,"['automobile'; 'frog'; 'bird']",frog
29337,3,"['dog'; 'automobile'; 'truck']",automobile
29338,0,"['automobile'; 'bird'; 'frog']",automobile
29339,6,"['deer'; 'truck'; 'airplane']",truck
29340,8,"['horse'; 'frog'; 'deer']",horse
29341,0,"['bird'; 'frog'; 'automobile']",automobile
29342,5,"['automobile'; 'cat'; 'truck']",truck
29343,0,"['automobile'; 'frog'; 'bird']",frog
29344,8,"['frog'; 'horse'; 'deer']",frog
29345,2,"['cat'; 'frog'; 'automobile']",automobile
29346,1,"['dog'; 'bird'; 'deer']",bird
29347,1,"['dog'; 'deer'; 'bird']",bird
29348,0,"['frog'; 'automobile'; 'bird']",automobile
29349,9,"['dog'; 'bird'; 'airplane']",dog
29350,7,"['automobile'; 'cat'; 'frog']",cat
29351,2,"['cat'; 'automobile'; 'frog']",automobile
29352,9,"['bird'; 'dog'; 'airplane']",bird
29353,4,"['airplane'; 'ship'; 'horse']",ship
29354,2,"['cat'; 'frog'; 'automobile']",automobile
29355,7,"['automobile'; 'frog'; 'cat']",frog
29356,9,"['dog'; 'bird'; 'airplane']",dog
29357,6,"['airplane'; 'deer'; 'truck']",airplane
29358,5,"['cat'; 'automobile'; 'truck']",automobile
29359,7,"['cat'; 'automobile'; 'frog']",automobile
29360,6,"['deer'; 'truck'; 'airplane']",deer
29361,4,"['horse'; 'ship'; 'airplane']",ship
29362,8,"['horse'; 'frog'; 'deer']",horse
29363,2,"['frog'; 'cat'; 'automobile']",automobile
29364,0,"['frog'; 'bird'; 'automobile']",frog
29365,7,"['cat'; 'automobile'; 'frog']",automobile
29366,4,"['horse'; 'airplane'; 'ship']",airplane
29367,0,"['automobile'; 'bird'; 'frog']",bird
29368,4,"['horse'; 'airplane'; 'ship']",airplane
29369,7,"['automobile'; 'cat'; 'frog']",cat
29370,7,"['frog'; 'automobile'; 'cat']",automobile
29371,8,"['frog'; 'deer'; 'horse']",frog
29372,6,"['deer'; 'airplane'; 'truck']",airplane
29373,5,"['automobile'; 'truck'; 'cat']",cat
29374,2,"['cat'; 'automobile'; 'frog']",automobile
29375,6,"['airplane'; 'truck'; 'deer']",deer
29376,4,"['airplane'; 'ship'; 'horse']",airplane
29377,4,"['ship'; 'horse'; 'airplane']",airplane
29378,0,"['automobile'; 'frog'; 'bird']",frog
29379,2,"['frog'; 'cat'; 'automobile']",automobile
29380,0,"['frog'; 'bird'; 'automobile']",automobile
29381,6,"['airplane'; 'truck'; 'deer']",deer
29382,5,"['truck'; 'automobile'; 'cat']",truck
29383,6,"['deer'; 'truck'; 'airplane']",truck
29384,9,"['dog'; 'airplane'; 'bird']",dog
29385,6,"['truck'; 'airplane'; 'deer']",deer
29386,5,"['cat'; 'truck'; 'automobile']",truck
29387,7,"['cat'; 'frog'; 'automobile']",automobile
29388,6,"['airplane'; 'deer'; 'truck']",airplane
29389,2,"['cat'; 'automobile'; 'frog']",automobile
29390,5,"['truck'; 'cat'; 'automobile']",truck
29391,6,"['airplane'; 'deer'; 'truck']",deer
29392,5,"['cat'; 'automobile'; 'truck']",automobile
29393,5,"['automobile'; 'cat'; 'truck']",truck
29394,1,"['dog'; 'deer'; 'bird']",bird
29395,3,"['dog'; 'automobile'; 'truck']",automobile
29396,4,"['airplane'; 'ship'; 'horse']",ship
29397,3,"['truck'; 'dog'; 'automobile']",truck
29398,5,"['cat'; 'truck'; 'automobile']",truck
29399,8,"['horse'; 'frog'; 'deer']",horse
29400,0,"['frog'; 'automobile'; 'bird']",frog
29401,9,"['airplane'; 'bird'; 'dog']",bird
29402,5,"['truck'; 'automobile'; 'cat']",truck
29403,2,"['cat'; 'frog'; 'automobile']",automobile
29404,4,"['ship'; 'horse'; 'airplane']",airplane
29405,4,"['horse'; 'ship'; 'airplane']",ship
29406,7,"['cat'; 'frog'; 'automobile']",automobile
29407,8,"['frog'; 'horse'; 'deer']",horse
29408,6,"['deer'; 'airplane'; 'truck']",airplane
29409,1,"['deer'; 'bird'; 'dog']",bird
29410,1,"['dog'; 'deer'; 'bird']",bird
29411,5,"['cat'; 'automobile'; 'truck']",automobile
29412,0,"['frog'; 'bird'; 'automobile']",frog
29413,0,"['bird'; 'frog'; 'automobile']",automobile
29414,8,"['horse'; 'frog'; 'deer']",frog
29415,2,"['automobile'; 'cat'; 'frog']",automobile
29416,7,"['cat'; 'automobile'; 'frog']",automobile
29417,2,"['automobile'; 'cat'; 'frog']",automobile
29418,9,"['dog'; 'airplane'; 'bird']",dog
29419,4,"['horse'; 'airplane'; 'ship']",airplane
29420,4,"['ship'; 'airplane'; 'horse']",airplane
29421,8,"['horse'; 'deer'; 'frog']",horse
29422,5,"['truck'; 'cat'; 'automobile']",cat
29423,3,"['dog'; 'automobile'; 'truck']",automobile
29424,2,"['automobile'; 'frog'; 'cat']",automobile
29425,5,"['cat'; 'truck'; 'automobile']",truck
29426,6,"['airplane'; 'truck'; 'deer']",deer
29427,6,"['airplane'; 'truck'; 'deer']",airplane
29428,8,"['horse'; 'frog'; 'deer']",horse
29429,1,"['dog'; 'bird'; 'deer']",bird
29430,1,"['deer'; 'dog'; 'bird']",dog
29431,9,"['airplane'; 'bird'; 'dog']",bird
29432,5,"['automobile'; 'truck'; 'cat']",truck
29433,2,"['cat'; 'automobile'; 'frog']",automobile
29434,6,"['deer'; 'airplane'; 'truck']",airplane
29435,9,"['airplane'; 'bird'; 'dog']",bird
29436,6,"['truck'; 'airplane'; 'deer']",deer
29437,8,"['deer'; 'horse'; 'frog']",deer
29438,9,"['airplane'; 'bird'; 'dog']",bird
29439,3,"['truck'; 'automobile'; 'dog']",dog
29440,9,"['dog'; 'bird'; 'airplane']",dog
29441,7,"['cat'; 'automobile'; 'frog']",automobile
29442,3,"['automobile'; 'truck'; 'dog']",truck
29443,7,"['frog'; 'automobile'; 'cat']",automobile
29444,0,"['frog'; 'automobile'; 'bird']",frog
29445,4,"['ship'; 'airplane'; 'horse']",airplane
29446,8,"['deer'; 'horse'; 'frog']",deer
29447,1,"['deer'; 'dog'; 'bird']",deer
29448,2,"['frog'; 'automobile'; 'cat']",automobile
29449,3,"['truck'; 'automobile'; 'dog']",truck
29450,5,"['cat'; 'automobile'; 'truck']",truck
29451,3,"['dog'; 'automobile'; 'truck']",automobile
29452,5,"['automobile'; 'cat'; 'truck']",truck
29453,7,"['frog'; 'cat'; 'automobile']",automobile
29454,5,"['cat'; 'automobile'; 'truck']",automobile
29455,8,"['deer'; 'frog'; 'horse']",deer
29456,6,"['airplane'; 'deer'; 'truck']",deer
29457,6,"['deer'; 'airplane'; 'truck']",airplane
29458,9,"['bird'; 'airplane'; 'dog']",bird
29459,5,"['automobile'; 'truck'; 'cat']",cat
29460,3,"['automobile'; 'truck'; 'dog']",truck
29461,7,"['cat'; 'frog'; 'automobile']",automobile
29462,9,"['airplane'; 'dog'; 'bird']",dog
29463,5,"['truck'; 'automobile'; 'cat']",truck
29464,3,"['automobile'; 'dog'; 'truck']",truck
29465,6,"['deer'; 'airplane'; 'truck']",airplane
29466,4,"['horse'; 'ship'; 'airplane']",ship
29467,3,"['dog'; 'truck'; 'automobile']",truck
29468,0,"['bird'; 'automobile'; 'frog']",automobile
29469,1,"['dog'; 'deer'; 'bird']",bird
29470,2,"['frog'; 'automobile'; 'cat']",automobile
29471,4,"['horse'; 'ship'; 'airplane']",ship
29472,9,"['airplane'; 'dog'; 'bird']",dog
29473,1,"['deer'; 'dog'; 'bird']",dog
29474,5,"['automobile'; 'truck'; 'cat']",cat
29475,8,"['frog'; 'horse'; 'deer']",frog
29476,8,"['deer'; 'horse'; 'frog']",deer
29477,8,"['horse'; 'frog'; 'deer']",horse
29478,3,"['dog'; 'automobile'; 'truck']",truck
29479,8,"['deer'; 'frog'; 'horse']",deer
29480,0,"['frog'; 'automobile'; 'bird']",frog
29481,7,"['automobile'; 'frog'; 'cat']",frog
29482,5,"['automobile'; 'cat'; 'truck']",truck
29483,2,"['automobile'; 'cat'; 'frog']",automobile
29484,3,"['truck'; 'automobile'; 'dog']",truck
29485,1,"['dog'; 'bird'; 'deer']",bird
29486,7,"['automobile'; 'frog'; 'cat']",frog
29487,0,"['automobile'; 'frog'; 'bird']",frog
29488,3,"['truck'; 'automobile'; 'dog']",truck
29489,4,"['ship'; 'horse'; 'airplane']",airplane
29490,8,"['deer'; 'horse'; 'frog']",deer
29491,5,"['cat'; 'automobile'; 'truck']",automobile
29492,0,"['bird'; 'automobile'; 'frog']",frog
29493,8,"['frog'; 'horse'; 'deer']",frog
29494,1,"['dog'; 'deer'; 'bird']",bird
