index,true_label,candidate_labels,complementary_label
26977,8,"['bird'; 'frog'; 'deer'; 'automobile'; 'cat'; 'horse'; 'airplane']",automobile
26978,4,"['ship'; 'horse'; 'dog'; 'airplane'; 'bird'; 'deer'; 'automobile']",airplane
26979,4,"['automobile'; 'airplane'; 'deer'; 'horse'; 'bird'; 'dog'; 'ship']",automobile
26980,8,"['horse'; 'bird'; 'frog'; 'automobile'; 'cat'; 'deer'; 'airplane']",horse
26981,8,"['horse'; 'deer'; 'airplane'; 'automobile'; 'frog'; 'bird'; 'cat']",horse
26982,2,"['ship'; 'frog'; 'truck'; 'cat'; 'deer'; 'automobile'; 'airplane']",truck
26983,7,"['cat'; 'truck'; 'airplane'; 'automobile'; 'frog'; 'ship'; 'dog']",truck
26984,7,"['frog'; 'cat'; 'ship'; 'dog'; 'automobile'; 'airplane'; 'truck']",ship
26985,0,"['frog'; 'automobile'; 'deer'; 'airplane'; 'dog'; 'truck'; 'ship']",frog
26986,1,"['dog'; 'truck'; 'automobile'; 'frog'; 'ship'; 'airplane'; 'horse']",frog
26987,5,"['bird'; 'automobile'; 'deer'; 'frog'; 'truck'; 'dog'; 'horse']",truck
26988,8,"['deer'; 'horse'; 'cat'; 'automobile'; 'frog'; 'bird'; 'airplane']",deer
26989,9,"['horse'; 'ship'; 'automobile'; 'dog'; 'frog'; 'bird'; 'truck']",dog
26990,2,"['ship'; 'airplane'; 'truck'; 'cat'; 'frog'; 'deer'; 'automobile']",truck
26991,7,"['cat'; 'airplane'; 'frog'; 'dog'; 'automobile'; 'truck'; 'ship']",airplane
26992,2,"['automobile'; 'truck'; 'cat'; 'deer'; 'frog'; 'ship'; 'airplane']",ship
26993,8,"['automobile'; 'bird'; 'horse'; 'frog'; 'deer'; 'airplane'; 'cat']",bird
26994,1,"['airplane'; 'dog'; 'ship'; 'horse'; 'truck'; 'automobile'; 'frog']",dog
26995,2,"['cat'; 'airplane'; 'frog'; 'automobile'; 'deer'; 'truck'; 'ship']",truck
26996,5,"['deer'; 'frog'; 'truck'; 'dog'; 'bird'; 'horse'; 'automobile']",frog
26997,4,"['dog'; 'ship'; 'airplane'; 'automobile'; 'horse'; 'bird'; 'deer']",ship
26998,5,"['dog'; 'truck'; 'deer'; 'automobile'; 'bird'; 'horse'; 'frog']",truck
26999,2,"['deer'; 'automobile'; 'airplane'; 'frog'; 'cat'; 'truck'; 'ship']",deer
27000,0,"['truck'; 'ship'; 'dog'; 'automobile'; 'frog'; 'airplane'; 'deer']",dog
27001,2,"['deer'; 'airplane'; 'cat'; 'ship'; 'automobile'; 'truck'; 'frog']",deer
27002,1,"['dog'; 'horse'; 'airplane'; 'automobile'; 'frog'; 'ship'; 'truck']",dog
27003,4,"['dog'; 'automobile'; 'horse'; 'airplane'; 'ship'; 'bird'; 'deer']",automobile
27004,0,"['frog'; 'automobile'; 'truck'; 'deer'; 'dog'; 'ship'; 'airplane']",frog
27005,9,"['frog'; 'automobile'; 'ship'; 'dog'; 'truck'; 'horse'; 'bird']",frog
27006,7,"['dog'; 'frog'; 'automobile'; 'cat'; 'ship'; 'truck'; 'airplane']",truck
27007,0,"['airplane'; 'deer'; 'ship'; 'automobile'; 'truck'; 'dog'; 'frog']",deer
27008,6,"['automobile'; 'truck'; 'horse'; 'bird'; 'cat'; 'deer'; 'airplane']",airplane
27009,1,"['ship'; 'automobile'; 'truck'; 'airplane'; 'horse'; 'frog'; 'dog']",horse
27010,6,"['automobile'; 'deer'; 'bird'; 'airplane'; 'truck'; 'cat'; 'horse']",truck
27011,9,"['bird'; 'ship'; 'frog'; 'truck'; 'dog'; 'automobile'; 'horse']",bird
27012,3,"['deer'; 'automobile'; 'airplane'; 'cat'; 'horse'; 'truck'; 'frog']",deer
27013,3,"['truck'; 'deer'; 'frog'; 'cat'; 'automobile'; 'airplane'; 'horse']",truck
27014,4,"['horse'; 'airplane'; 'dog'; 'bird'; 'automobile'; 'ship'; 'deer']",airplane
27015,7,"['frog'; 'ship'; 'automobile'; 'cat'; 'airplane'; 'dog'; 'truck']",ship
27016,5,"['frog'; 'horse'; 'bird'; 'truck'; 'automobile'; 'dog'; 'deer']",truck
27017,4,"['deer'; 'bird'; 'automobile'; 'airplane'; 'dog'; 'horse'; 'ship']",automobile
27018,9,"['dog'; 'frog'; 'horse'; 'bird'; 'automobile'; 'truck'; 'ship']",dog
27019,1,"['automobile'; 'horse'; 'frog'; 'airplane'; 'dog'; 'truck'; 'ship']",horse
27020,3,"['horse'; 'truck'; 'automobile'; 'airplane'; 'deer'; 'frog'; 'cat']",truck
27021,3,"['truck'; 'automobile'; 'airplane'; 'cat'; 'deer'; 'frog'; 'horse']",truck
27022,6,"['bird'; 'deer'; 'truck'; 'cat'; 'automobile'; 'horse'; 'airplane']",truck
27023,4,"['deer'; 'airplane'; 'automobile'; 'ship'; 'horse'; 'dog'; 'bird']",airplane
27024,1,"['automobile'; 'dog'; 'ship'; 'truck'; 'airplane'; 'frog'; 'horse']",dog
27025,9,"['horse'; 'automobile'; 'ship'; 'truck'; 'bird'; 'frog'; 'dog']",horse
27026,0,"['dog'; 'truck'; 'deer'; 'airplane'; 'frog'; 'automobile'; 'ship']",deer
27027,8,"['airplane'; 'bird'; 'cat'; 'automobile'; 'deer'; 'frog'; 'horse']",bird
27028,4,"['dog'; 'deer'; 'horse'; 'automobile'; 'bird'; 'ship'; 'airplane']",automobile
27029,4,"['deer'; 'automobile'; 'ship'; 'bird'; 'airplane'; 'dog'; 'horse']",automobile
27030,9,"['bird'; 'frog'; 'automobile'; 'truck'; 'horse'; 'ship'; 'dog']",bird
27031,4,"['automobile'; 'dog'; 'deer'; 'ship'; 'airplane'; 'bird'; 'horse']",ship
27032,5,"['frog'; 'dog'; 'truck'; 'bird'; 'horse'; 'deer'; 'automobile']",truck
27033,8,"['horse'; 'cat'; 'airplane'; 'frog'; 'automobile'; 'deer'; 'bird']",horse
27034,8,"['deer'; 'cat'; 'automobile'; 'frog'; 'airplane'; 'horse'; 'bird']",deer
27035,7,"['cat'; 'dog'; 'automobile'; 'truck'; 'airplane'; 'ship'; 'frog']",automobile
27036,7,"['cat'; 'automobile'; 'airplane'; 'dog'; 'truck'; 'frog'; 'ship']",automobile
27037,1,"['frog'; 'ship'; 'horse'; 'truck'; 'dog'; 'automobile'; 'airplane']",frog
27038,7,"['truck'; 'frog'; 'airplane'; 'dog'; 'automobile'; 'ship'; 'cat']",frog
27039,7,"['truck'; 'cat'; 'ship'; 'airplane'; 'automobile'; 'dog'; 'frog']",cat
27040,9,"['bird'; 'ship'; 'automobile'; 'frog'; 'horse'; 'dog'; 'truck']",bird
27041,9,"['ship'; 'truck'; 'automobile'; 'dog'; 'bird'; 'horse'; 'frog']",dog
27042,0,"['frog'; 'deer'; 'ship'; 'dog'; 'truck'; 'airplane'; 'automobile']",frog
27043,7,"['airplane'; 'ship'; 'truck'; 'cat'; 'automobile'; 'frog'; 'dog']",cat
27044,4,"['ship'; 'bird'; 'horse'; 'airplane'; 'dog'; 'automobile'; 'deer']",airplane
27045,9,"['bird'; 'dog'; 'horse'; 'truck'; 'ship'; 'frog'; 'automobile']",bird
27046,2,"['airplane'; 'frog'; 'deer'; 'truck'; 'automobile'; 'ship'; 'cat']",deer
27047,0,"['airplane'; 'truck'; 'deer'; 'ship'; 'frog'; 'dog'; 'automobile']",deer
27048,0,"['frog'; 'airplane'; 'automobile'; 'truck'; 'deer'; 'dog'; 'ship']",frog
27049,2,"['automobile'; 'frog'; 'cat'; 'ship'; 'truck'; 'airplane'; 'deer']",frog
27050,4,"['dog'; 'deer'; 'airplane'; 'automobile'; 'ship'; 'horse'; 'bird']",airplane
27051,6,"['airplane'; 'truck'; 'horse'; 'deer'; 'bird'; 'cat'; 'automobile']",truck
27052,1,"['horse'; 'frog'; 'truck'; 'ship'; 'dog'; 'automobile'; 'airplane']",horse
27053,5,"['truck'; 'frog'; 'automobile'; 'deer'; 'bird'; 'dog'; 'horse']",frog
27054,7,"['frog'; 'truck'; 'automobile'; 'ship'; 'dog'; 'airplane'; 'cat']",truck
27055,7,"['cat'; 'dog'; 'automobile'; 'ship'; 'airplane'; 'frog'; 'truck']",truck
27056,8,"['automobile'; 'frog'; 'cat'; 'deer'; 'bird'; 'horse'; 'airplane']",frog
27057,8,"['automobile'; 'airplane'; 'horse'; 'deer'; 'cat'; 'frog'; 'bird']",horse
27058,9,"['horse'; 'ship'; 'dog'; 'frog'; 'truck'; 'bird'; 'automobile']",horse
27059,0,"['airplane'; 'automobile'; 'frog'; 'ship'; 'deer'; 'truck'; 'dog']",frog
27060,7,"['automobile'; 'dog'; 'truck'; 'airplane'; 'cat'; 'ship'; 'frog']",truck
27061,8,"['airplane'; 'cat'; 'automobile'; 'deer'; 'bird'; 'frog'; 'horse']",cat
27062,4,"['dog'; 'automobile'; 'deer'; 'horse'; 'ship'; 'bird'; 'airplane']",automobile
27063,4,"['ship'; 'bird'; 'airplane'; 'deer'; 'automobile'; 'horse'; 'dog']",airplane
27064,3,"['automobile'; 'frog'; 'deer'; 'airplane'; 'cat'; 'horse'; 'truck']",frog
27065,5,"['bird'; 'truck'; 'dog'; 'automobile'; 'deer'; 'frog'; 'horse']",truck
27066,5,"['bird'; 'dog'; 'truck'; 'deer'; 'frog'; 'automobile'; 'horse']",truck
27067,8,"['deer'; 'automobile'; 'horse'; 'airplane'; 'frog'; 'bird'; 'cat']",deer
27068,8,"['cat'; 'airplane'; 'automobile'; 'horse'; 'frog'; 'deer'; 'bird']",horse
27069,3,"['automobile'; 'truck'; 'cat'; 'deer'; 'frog'; 'airplane'; 'horse']",automobile
27070,9,"['truck'; 'bird'; 'ship'; 'automobile'; 'dog'; 'horse'; 'frog']",bird
27071,0,"['frog'; 'dog'; 'ship'; 'truck'; 'airplane'; 'automobile'; 'deer']",frog
27072,2,"['frog'; 'automobile'; 'truck'; 'cat'; 'airplane'; 'deer'; 'ship']",truck
27073,1,"['truck'; 'dog'; 'automobile'; 'horse'; 'airplane'; 'ship'; 'frog']",dog
27074,4,"['dog'; 'airplane'; 'ship'; 'deer'; 'horse'; 'bird'; 'automobile']",airplane
27075,0,"['deer'; 'dog'; 'truck'; 'ship'; 'airplane'; 'automobile'; 'frog']",deer
27076,2,"['truck'; 'airplane'; 'frog'; 'automobile'; 'ship'; 'cat'; 'deer']",truck
27077,3,"['cat'; 'airplane'; 'frog'; 'horse'; 'truck'; 'automobile'; 'deer']",airplane
27078,7,"['truck'; 'cat'; 'automobile'; 'airplane'; 'frog'; 'dog'; 'ship']",truck
27079,7,"['truck'; 'dog'; 'airplane'; 'cat'; 'automobile'; 'frog'; 'ship']",dog
27080,0,"['deer'; 'ship'; 'truck'; 'dog'; 'frog'; 'automobile'; 'airplane']",deer
27081,2,"['truck'; 'airplane'; 'frog'; 'automobile'; 'cat'; 'ship'; 'deer']",truck
27082,6,"['horse'; 'cat'; 'automobile'; 'truck'; 'deer'; 'bird'; 'airplane']",truck
27083,9,"['frog'; 'truck'; 'dog'; 'bird'; 'horse'; 'automobile'; 'ship']",frog
27084,1,"['dog'; 'horse'; 'airplane'; 'ship'; 'truck'; 'automobile'; 'frog']",dog
27085,9,"['frog'; 'dog'; 'truck'; 'automobile'; 'ship'; 'bird'; 'horse']",frog
27086,7,"['frog'; 'truck'; 'automobile'; 'airplane'; 'ship'; 'cat'; 'dog']",truck
27087,6,"['horse'; 'deer'; 'airplane'; 'cat'; 'truck'; 'bird'; 'automobile']",horse
27088,6,"['truck'; 'airplane'; 'deer'; 'automobile'; 'cat'; 'horse'; 'bird']",truck
27089,1,"['ship'; 'airplane'; 'truck'; 'frog'; 'automobile'; 'horse'; 'dog']",frog
27090,3,"['airplane'; 'automobile'; 'horse'; 'cat'; 'truck'; 'frog'; 'deer']",truck
27091,2,"['airplane'; 'cat'; 'deer'; 'ship'; 'frog'; 'automobile'; 'truck']",truck
27092,5,"['bird'; 'horse'; 'automobile'; 'frog'; 'truck'; 'deer'; 'dog']",truck
27093,5,"['dog'; 'frog'; 'deer'; 'automobile'; 'bird'; 'truck'; 'horse']",frog
27094,5,"['automobile'; 'frog'; 'truck'; 'horse'; 'deer'; 'bird'; 'dog']",frog
27095,6,"['truck'; 'deer'; 'airplane'; 'bird'; 'automobile'; 'cat'; 'horse']",truck
27096,3,"['frog'; 'deer'; 'cat'; 'airplane'; 'horse'; 'automobile'; 'truck']",frog
27097,2,"['deer'; 'frog'; 'truck'; 'ship'; 'airplane'; 'cat'; 'automobile']",truck
27098,7,"['truck'; 'automobile'; 'ship'; 'cat'; 'airplane'; 'frog'; 'dog']",truck
27099,1,"['airplane'; 'truck'; 'horse'; 'dog'; 'automobile'; 'ship'; 'frog']",airplane
27100,4,"['deer'; 'bird'; 'dog'; 'automobile'; 'airplane'; 'ship'; 'horse']",automobile
27101,1,"['dog'; 'automobile'; 'ship'; 'frog'; 'truck'; 'horse'; 'airplane']",dog
27102,6,"['truck'; 'horse'; 'cat'; 'airplane'; 'bird'; 'deer'; 'automobile']",truck
27103,2,"['frog'; 'truck'; 'airplane'; 'automobile'; 'cat'; 'ship'; 'deer']",truck
27104,0,"['truck'; 'airplane'; 'dog'; 'ship'; 'frog'; 'automobile'; 'deer']",dog
27105,4,"['ship'; 'horse'; 'airplane'; 'deer'; 'dog'; 'automobile'; 'bird']",airplane
27106,4,"['airplane'; 'automobile'; 'dog'; 'bird'; 'horse'; 'deer'; 'ship']",dog
27107,5,"['deer'; 'frog'; 'bird'; 'automobile'; 'truck'; 'dog'; 'horse']",deer
27108,3,"['frog'; 'automobile'; 'cat'; 'horse'; 'truck'; 'airplane'; 'deer']",truck
27109,5,"['automobile'; 'bird'; 'truck'; 'horse'; 'frog'; 'deer'; 'dog']",truck
27110,2,"['automobile'; 'truck'; 'airplane'; 'frog'; 'cat'; 'deer'; 'ship']",frog
27111,9,"['horse'; 'bird'; 'ship'; 'truck'; 'automobile'; 'dog'; 'frog']",horse
27112,9,"['ship'; 'truck'; 'bird'; 'automobile'; 'dog'; 'frog'; 'horse']",bird
27113,7,"['automobile'; 'truck'; 'dog'; 'ship'; 'cat'; 'frog'; 'airplane']",dog
27114,3,"['frog'; 'airplane'; 'deer'; 'cat'; 'truck'; 'automobile'; 'horse']",frog
27115,3,"['airplane'; 'truck'; 'deer'; 'horse'; 'automobile'; 'cat'; 'frog']",deer
27116,7,"['ship'; 'automobile'; 'cat'; 'dog'; 'truck'; 'frog'; 'airplane']",frog
27117,6,"['truck'; 'horse'; 'cat'; 'automobile'; 'deer'; 'airplane'; 'bird']",truck
27118,3,"['truck'; 'cat'; 'horse'; 'frog'; 'airplane'; 'automobile'; 'deer']",truck
27119,9,"['ship'; 'dog'; 'truck'; 'frog'; 'horse'; 'automobile'; 'bird']",dog
27120,6,"['cat'; 'airplane'; 'deer'; 'horse'; 'truck'; 'automobile'; 'bird']",airplane
27121,2,"['ship'; 'deer'; 'frog'; 'cat'; 'automobile'; 'truck'; 'airplane']",deer
27122,9,"['dog'; 'bird'; 'truck'; 'frog'; 'automobile'; 'ship'; 'horse']",dog
27123,7,"['truck'; 'dog'; 'ship'; 'automobile'; 'cat'; 'frog'; 'airplane']",ship
27124,8,"['airplane'; 'bird'; 'automobile'; 'frog'; 'horse'; 'deer'; 'cat']",bird
27125,5,"['bird'; 'dog'; 'deer'; 'automobile'; 'truck'; 'horse'; 'frog']",automobile
27126,6,"['airplane'; 'horse'; 'cat'; 'bird'; 'automobile'; 'deer'; 'truck']",horse
27127,6,"['automobile'; 'cat'; 'bird'; 'deer'; 'horse'; 'airplane'; 'truck']",truck
27128,0,"['airplane'; 'ship'; 'dog'; 'truck'; 'frog'; 'deer'; 'automobile']",dog
27129,1,"['frog'; 'dog'; 'automobile'; 'horse'; 'ship'; 'airplane'; 'truck']",frog
27130,1,"['horse'; 'frog'; 'ship'; 'truck'; 'dog'; 'automobile'; 'airplane']",horse
27131,2,"['cat'; 'ship'; 'deer'; 'frog'; 'airplane'; 'truck'; 'automobile']",ship
27132,1,"['horse'; 'frog'; 'airplane'; 'truck'; 'automobile'; 'ship'; 'dog']",horse
27133,9,"['truck'; 'horse'; 'bird'; 'dog'; 'frog'; 'automobile'; 'ship']",horse
27134,6,"['cat'; 'automobile'; 'airplane'; 'deer'; 'bird'; 'horse'; 'truck']",truck
27135,4,"['ship'; 'deer'; 'dog'; 'bird'; 'horse'; 'airplane'; 'automobile']",airplane
27136,3,"['cat'; 'horse'; 'airplane'; 'frog'; 'deer'; 'automobile'; 'truck']",truck
27137,0,"['automobile'; 'dog'; 'airplane'; 'frog'; 'ship'; 'truck'; 'deer']",dog
27138,3,"['truck'; 'cat'; 'automobile'; 'airplane'; 'deer'; 'frog'; 'horse']",truck
27139,4,"['automobile'; 'horse'; 'dog'; 'airplane'; 'ship'; 'deer'; 'bird']",automobile
27140,5,"['deer'; 'dog'; 'horse'; 'automobile'; 'frog'; 'bird'; 'truck']",truck
27141,5,"['deer'; 'truck'; 'dog'; 'bird'; 'horse'; 'frog'; 'automobile']",deer
27142,3,"['deer'; 'automobile'; 'horse'; 'airplane'; 'cat'; 'truck'; 'frog']",truck
27143,1,"['horse'; 'automobile'; 'truck'; 'ship'; 'frog'; 'airplane'; 'dog']",horse
27144,4,"['deer'; 'horse'; 'airplane'; 'automobile'; 'dog'; 'ship'; 'bird']",airplane
27145,7,"['dog'; 'cat'; 'truck'; 'airplane'; 'automobile'; 'ship'; 'frog']",truck
27146,9,"['truck'; 'horse'; 'bird'; 'dog'; 'automobile'; 'frog'; 'ship']",horse
27147,0,"['dog'; 'airplane'; 'automobile'; 'truck'; 'ship'; 'deer'; 'frog']",dog
27148,9,"['frog'; 'bird'; 'automobile'; 'dog'; 'ship'; 'truck'; 'horse']",frog
27149,2,"['automobile'; 'deer'; 'truck'; 'frog'; 'airplane'; 'cat'; 'ship']",ship
27150,5,"['truck'; 'horse'; 'deer'; 'automobile'; 'frog'; 'bird'; 'dog']",truck
27151,9,"['frog'; 'dog'; 'horse'; 'bird'; 'truck'; 'automobile'; 'ship']",frog
27152,3,"['truck'; 'airplane'; 'frog'; 'automobile'; 'cat'; 'horse'; 'deer']",frog
27153,8,"['frog'; 'horse'; 'bird'; 'cat'; 'airplane'; 'deer'; 'automobile']",frog
27154,6,"['truck'; 'horse'; 'airplane'; 'automobile'; 'cat'; 'deer'; 'bird']",truck
27155,0,"['deer'; 'automobile'; 'dog'; 'ship'; 'airplane'; 'truck'; 'frog']",deer
27156,3,"['airplane'; 'frog'; 'automobile'; 'horse'; 'deer'; 'cat'; 'truck']",airplane
27157,7,"['truck'; 'dog'; 'airplane'; 'automobile'; 'ship'; 'cat'; 'frog']",truck
27158,5,"['truck'; 'bird'; 'deer'; 'automobile'; 'frog'; 'horse'; 'dog']",truck
27159,5,"['truck'; 'dog'; 'frog'; 'horse'; 'automobile'; 'bird'; 'deer']",frog
27160,9,"['ship'; 'bird'; 'automobile'; 'frog'; 'dog'; 'horse'; 'truck']",bird
27161,7,"['frog'; 'cat'; 'dog'; 'airplane'; 'ship'; 'automobile'; 'truck']",frog
27162,9,"['truck'; 'horse'; 'frog'; 'ship'; 'dog'; 'automobile'; 'bird']",horse
27163,2,"['deer'; 'airplane'; 'automobile'; 'truck'; 'cat'; 'ship'; 'frog']",airplane
27164,6,"['airplane'; 'deer'; 'automobile'; 'truck'; 'cat'; 'horse'; 'bird']",airplane
27165,3,"['truck'; 'deer'; 'horse'; 'automobile'; 'airplane'; 'cat'; 'frog']",truck
27166,4,"['dog'; 'airplane'; 'automobile'; 'deer'; 'ship'; 'bird'; 'horse']",airplane
27167,4,"['dog'; 'airplane'; 'ship'; 'deer'; 'automobile'; 'horse'; 'bird']",airplane
27168,9,"['horse'; 'frog'; 'ship'; 'truck'; 'automobile'; 'dog'; 'bird']",horse
27169,2,"['truck'; 'automobile'; 'ship'; 'deer'; 'airplane'; 'cat'; 'frog']",truck
27170,0,"['airplane'; 'deer'; 'automobile'; 'truck'; 'dog'; 'ship'; 'frog']",deer
27171,8,"['cat'; 'airplane'; 'bird'; 'horse'; 'frog'; 'automobile'; 'deer']",bird
27172,7,"['truck'; 'cat'; 'dog'; 'frog'; 'ship'; 'automobile'; 'airplane']",cat
27173,4,"['deer'; 'horse'; 'ship'; 'dog'; 'airplane'; 'bird'; 'automobile']",ship
27174,1,"['dog'; 'frog'; 'truck'; 'automobile'; 'airplane'; 'horse'; 'ship']",dog
27175,0,"['airplane'; 'deer'; 'frog'; 'ship'; 'truck'; 'dog'; 'automobile']",deer
27176,0,"['deer'; 'frog'; 'automobile'; 'dog'; 'truck'; 'ship'; 'airplane']",deer
27177,6,"['horse'; 'bird'; 'airplane'; 'automobile'; 'truck'; 'cat'; 'deer']",horse
27178,1,"['horse'; 'truck'; 'airplane'; 'dog'; 'frog'; 'ship'; 'automobile']",horse
27179,0,"['dog'; 'ship'; 'deer'; 'frog'; 'truck'; 'automobile'; 'airplane']",deer
27180,4,"['automobile'; 'dog'; 'ship'; 'horse'; 'bird'; 'airplane'; 'deer']",automobile
27181,4,"['ship'; 'bird'; 'automobile'; 'deer'; 'dog'; 'airplane'; 'horse']",airplane
27182,7,"['dog'; 'truck'; 'airplane'; 'automobile'; 'cat'; 'frog'; 'ship']",truck
27183,6,"['cat'; 'truck'; 'bird'; 'airplane'; 'automobile'; 'deer'; 'horse']",truck
27184,9,"['dog'; 'frog'; 'automobile'; 'horse'; 'truck'; 'bird'; 'ship']",dog
27185,2,"['truck'; 'ship'; 'frog'; 'airplane'; 'automobile'; 'cat'; 'deer']",frog
27186,2,"['deer'; 'airplane'; 'frog'; 'cat'; 'truck'; 'automobile'; 'ship']",truck
27187,7,"['truck'; 'airplane'; 'cat'; 'ship'; 'dog'; 'automobile'; 'frog']",truck
27188,5,"['horse'; 'deer'; 'frog'; 'bird'; 'dog'; 'automobile'; 'truck']",automobile
27189,7,"['truck'; 'cat'; 'ship'; 'automobile'; 'airplane'; 'dog'; 'frog']",ship
27190,9,"['automobile'; 'truck'; 'horse'; 'frog'; 'dog'; 'bird'; 'ship']",horse
27191,2,"['cat'; 'truck'; 'frog'; 'automobile'; 'airplane'; 'deer'; 'ship']",truck
27192,2,"['truck'; 'ship'; 'cat'; 'frog'; 'airplane'; 'automobile'; 'deer']",truck
27193,4,"['bird'; 'airplane'; 'ship'; 'horse'; 'dog'; 'deer'; 'automobile']",airplane
27194,1,"['airplane'; 'truck'; 'automobile'; 'ship'; 'frog'; 'dog'; 'horse']",frog
27195,1,"['airplane'; 'dog'; 'ship'; 'frog'; 'horse'; 'automobile'; 'truck']",dog
27196,9,"['horse'; 'bird'; 'automobile'; 'frog'; 'ship'; 'dog'; 'truck']",bird
27197,2,"['deer'; 'truck'; 'automobile'; 'ship'; 'airplane'; 'cat'; 'frog']",truck
27198,9,"['truck'; 'automobile'; 'bird'; 'dog'; 'ship'; 'horse'; 'frog']",bird
27199,4,"['horse'; 'dog'; 'deer'; 'bird'; 'ship'; 'airplane'; 'automobile']",ship
27200,1,"['truck'; 'frog'; 'horse'; 'ship'; 'dog'; 'automobile'; 'airplane']",frog
27201,2,"['frog'; 'deer'; 'truck'; 'ship'; 'automobile'; 'airplane'; 'cat']",truck
27202,0,"['airplane'; 'truck'; 'frog'; 'dog'; 'ship'; 'automobile'; 'deer']",frog
27203,3,"['cat'; 'horse'; 'automobile'; 'frog'; 'airplane'; 'deer'; 'truck']",airplane
27204,2,"['ship'; 'truck'; 'cat'; 'automobile'; 'deer'; 'airplane'; 'frog']",truck
27205,4,"['airplane'; 'dog'; 'ship'; 'deer'; 'horse'; 'bird'; 'automobile']",airplane
27206,4,"['deer'; 'airplane'; 'automobile'; 'dog'; 'horse'; 'ship'; 'bird']",airplane
27207,5,"['truck'; 'dog'; 'deer'; 'automobile'; 'bird'; 'horse'; 'frog']",truck
27208,3,"['horse'; 'automobile'; 'frog'; 'cat'; 'truck'; 'airplane'; 'deer']",horse
27209,3,"['airplane'; 'cat'; 'deer'; 'horse'; 'automobile'; 'frog'; 'truck']",truck
27210,3,"['automobile'; 'frog'; 'truck'; 'cat'; 'horse'; 'airplane'; 'deer']",frog
27211,0,"['airplane'; 'frog'; 'automobile'; 'ship'; 'deer'; 'truck'; 'dog']",frog
27212,3,"['automobile'; 'horse'; 'airplane'; 'cat'; 'truck'; 'deer'; 'frog']",truck
27213,4,"['dog'; 'horse'; 'bird'; 'deer'; 'ship'; 'automobile'; 'airplane']",ship
27214,4,"['bird'; 'horse'; 'deer'; 'ship'; 'automobile'; 'dog'; 'airplane']",ship
27215,1,"['automobile'; 'frog'; 'airplane'; 'truck'; 'ship'; 'dog'; 'horse']",frog
27216,0,"['airplane'; 'dog'; 'deer'; 'automobile'; 'ship'; 'truck'; 'frog']",dog
27217,7,"['automobile'; 'cat'; 'airplane'; 'frog'; 'truck'; 'dog'; 'ship']",cat
27218,6,"['airplane'; 'truck'; 'deer'; 'bird'; 'cat'; 'automobile'; 'horse']",truck
27219,5,"['frog'; 'bird'; 'automobile'; 'deer'; 'truck'; 'dog'; 'horse']",frog
27220,4,"['airplane'; 'automobile'; 'ship'; 'deer'; 'bird'; 'horse'; 'dog']",airplane
27221,4,"['bird'; 'deer'; 'horse'; 'automobile'; 'ship'; 'airplane'; 'dog']",automobile
27222,3,"['deer'; 'airplane'; 'truck'; 'frog'; 'horse'; 'automobile'; 'cat']",deer
27223,5,"['deer'; 'dog'; 'truck'; 'frog'; 'bird'; 'automobile'; 'horse']",truck
27224,5,"['automobile'; 'horse'; 'dog'; 'deer'; 'frog'; 'truck'; 'bird']",truck
27225,5,"['automobile'; 'horse'; 'truck'; 'bird'; 'frog'; 'dog'; 'deer']",automobile
27226,7,"['dog'; 'airplane'; 'truck'; 'ship'; 'frog'; 'automobile'; 'cat']",airplane
27227,4,"['deer'; 'airplane'; 'bird'; 'dog'; 'horse'; 'ship'; 'automobile']",airplane
27228,1,"['horse'; 'truck'; 'ship'; 'automobile'; 'frog'; 'airplane'; 'dog']",frog
27229,6,"['deer'; 'cat'; 'automobile'; 'airplane'; 'truck'; 'horse'; 'bird']",automobile
27230,7,"['airplane'; 'cat'; 'ship'; 'truck'; 'automobile'; 'frog'; 'dog']",frog
27231,0,"['dog'; 'automobile'; 'deer'; 'airplane'; 'frog'; 'ship'; 'truck']",deer
27232,7,"['frog'; 'truck'; 'airplane'; 'cat'; 'dog'; 'ship'; 'automobile']",truck
27233,3,"['cat'; 'frog'; 'airplane'; 'truck'; 'automobile'; 'deer'; 'horse']",truck
27234,4,"['bird'; 'automobile'; 'ship'; 'horse'; 'deer'; 'dog'; 'airplane']",automobile
27235,3,"['automobile'; 'deer'; 'airplane'; 'truck'; 'horse'; 'frog'; 'cat']",deer
27236,4,"['deer'; 'ship'; 'airplane'; 'horse'; 'bird'; 'automobile'; 'dog']",ship
27237,9,"['horse'; 'automobile'; 'truck'; 'dog'; 'frog'; 'ship'; 'bird']",dog
27238,1,"['dog'; 'horse'; 'frog'; 'automobile'; 'ship'; 'airplane'; 'truck']",dog
27239,2,"['automobile'; 'ship'; 'deer'; 'cat'; 'truck'; 'airplane'; 'frog']",ship
27240,6,"['deer'; 'airplane'; 'truck'; 'automobile'; 'horse'; 'cat'; 'bird']",airplane
27241,8,"['cat'; 'bird'; 'frog'; 'automobile'; 'airplane'; 'horse'; 'deer']",automobile
27242,7,"['cat'; 'truck'; 'airplane'; 'frog'; 'ship'; 'dog'; 'automobile']",frog
27243,8,"['automobile'; 'deer'; 'airplane'; 'bird'; 'cat'; 'horse'; 'frog']",deer
27244,7,"['frog'; 'cat'; 'airplane'; 'ship'; 'automobile'; 'dog'; 'truck']",frog
