index,true_label,predicted_label
26,15,large_natural_outdoor_scenes
27,5,people
28,3,trees
29,5,large_natural_outdoor_scenes
30,14,people
31,19,large_natural_outdoor_scenes
32,4,flowers
33,2,flowers
34,13,flowers
35,16,large_natural_outdoor_scenes
36,18,large_natural_outdoor_scenes
37,17,large_natural_outdoor_scenes
38,3,food_containers
39,2,flowers
40,15,fish
41,4,fruit_and_vegetables
42,5,household_electrical_devices
43,3,food_containers
44,0,large_natural_outdoor_scenes
45,9,large_natural_outdoor_scenes
46,13,large_natural_outdoor_scenes
47,8,large_natural_outdoor_scenes
48,14,people
49,4,fruit_and_vegetables
50,15,large_natural_outdoor_scenes
51,14,people
52,3,food_containers
53,13,fruit_and_vegetables
54,18,vehicles_1
55,18,large_natural_outdoor_scenes
56,4,fruit_and_vegetables
57,9,large_man-made_outdoor_things
58,15,large_natural_outdoor_scenes
59,18,vehicles_1
60,17,large_natural_outdoor_scenes
61,10,large_natural_outdoor_scenes
62,17,large_natural_outdoor_scenes
63,9,large_natural_outdoor_scenes
0,8,large_natural_outdoor_scenes
1,11,large_carnivores
2,11,large_natural_outdoor_scenes
3,1,fish
4,17,large_natural_outdoor_scenes
5,2,flowers
6,5,household_electrical_devices
7,14,people
8,5,household_electrical_devices
9,19,large_man-made_outdoor_things
10,3,flowers
11,16,large_natural_outdoor_scenes
12,12,large_natural_outdoor_scenes
13,10,large_natural_outdoor_scenes
14,19,large_natural_outdoor_scenes
15,19,large_natural_outdoor_scenes
16,0,large_natural_outdoor_scenes
17,0,fish
18,8,large_natural_outdoor_scenes
19,18,vehicles_1
20,0,large_natural_outdoor_scenes
21,17,trees
22,7,insects
23,5,household_electrical_devices
24,10,large_natural_outdoor_scenes
25,19,large_natural_outdoor_scenes
26,18,vehicles_1
27,13,flowers
28,2,flowers
29,0,aquatic_mammals
30,8,large_natural_outdoor_scenes
31,9,large_natural_outdoor_scenes
32,17,large_natural_outdoor_scenes
33,18,large_natural_outdoor_scenes
34,4,fruit_and_vegetables
35,8,large_natural_outdoor_scenes
36,5,food_containers
37,19,large_natural_outdoor_scenes
38,1,large_natural_outdoor_scenes
39,9,large_natural_outdoor_scenes
40,18,large_natural_outdoor_scenes
41,1,fish
42,6,household_furniture
43,11,large_natural_outdoor_scenes
44,11,large_natural_outdoor_scenes
45,17,large_natural_outdoor_scenes
46,5,household_electrical_devices
47,2,flowers
48,17,large_natural_outdoor_scenes
49,18,vehicles_1
50,7,insects
51,2,flowers
52,12,food_containers
53,18,large_natural_outdoor_scenes
54,3,flowers
55,0,large_natural_outdoor_scenes
56,9,large_natural_outdoor_scenes
57,2,flowers
58,3,food_containers
59,5,household_electrical_devices
60,12,small_mammals
61,19,large_natural_outdoor_scenes
62,0,large_natural_outdoor_scenes
63,10,large_natural_outdoor_scenes
0,17,flowers
1,15,insects
2,2,large_natural_outdoor_scenes
3,7,insects
4,8,large_natural_outdoor_scenes
5,4,Mushrooms
6,7,flowers
7,3,food_containers
8,10,large_natural_outdoor_scenes
9,2,flowers
10,10,large_natural_outdoor_scenes
11,14,large_natural_outdoor_scenes
12,6,household_furniture
13,7,insects
14,13,fish
15,4,large_natural_outdoor_scenes
16,19,large_natural_outdoor_scenes
17,4,fruit_and_vegetables
18,9,large_natural_outdoor_scenes
19,11,large_natural_outdoor_scenes
20,0,large_natural_outdoor_scenes
21,0,large_natural_outdoor_scenes
22,12,small_mammals
23,16,small_mammals
24,12,large_natural_outdoor_scenes
25,19,large_man-made_outdoor_things
26,16,large_natural_outdoor_scenes
27,0,large_natural_outdoor_scenes
28,8,large_natural_outdoor_scenes
29,1,fish
30,15,large_natural_outdoor_scenes
31,9,large_natural_outdoor_scenes
32,19,large_natural_outdoor_scenes
33,7,insects
34,19,large_natural_outdoor_scenes
35,12,large_natural_outdoor_scenes
36,7,insects
37,12,small_mammals
38,2,flowers
39,2,flowers
40,2,flowers
41,3,large_natural_outdoor_scenes
42,8,large_natural_outdoor_scenes
43,4,fruit_and_vegetables
44,4,fruit_and_vegetables
45,10,large_natural_outdoor_scenes
46,19,large_natural_outdoor_scenes
47,2,flowers
48,19,large_natural_outdoor_scenes
49,0,large_natural_outdoor_scenes
50,4,fruit_and_vegetables
51,12,large_natural_outdoor_scenes
52,15,aquatic_mammals
53,6,household_furniture
54,4,flowers
55,6,household_furniture
56,8,large_natural_outdoor_scenes
57,3,fruit_and_vegetables
58,17,large_natural_outdoor_scenes
59,18,vehicles_1
60,11,large_natural_outdoor_scenes
61,7,insects
62,9,large_natural_outdoor_scenes
63,11,large_natural_outdoor_scenes
0,16,large_natural_outdoor_scenes
1,12,large_natural_outdoor_scenes
2,5,large_natural_outdoor_scenes
3,16,large_natural_outdoor_scenes
4,12,large_natural_outdoor_scenes
5,1,large_natural_outdoor_scenes
6,7,insects
7,11,large_natural_outdoor_scenes
8,17,large_natural_outdoor_scenes
9,3,flowers
10,15,large_natural_outdoor_scenes
11,18,large_natural_outdoor_scenes
12,17,large_natural_outdoor_scenes
13,8,large_natural_outdoor_scenes
14,13,insects
15,15,large_natural_outdoor_scenes
16,7,vehicles_1
17,3,large_natural_outdoor_scenes
18,17,large_natural_outdoor_scenes
19,12,large_natural_outdoor_scenes
20,18,vehicles_1
21,9,large_natural_outdoor_scenes
22,0,large_natural_outdoor_scenes
23,16,small_mammals
24,18,large_natural_outdoor_scenes
25,12,large_natural_outdoor_scenes
26,13,fruit_and_vegetables
27,3,household_furniture
28,13,trees
29,9,large_natural_outdoor_scenes
30,14,people
31,16,large_natural_outdoor_scenes
32,18,large_natural_outdoor_scenes
33,14,people
34,9,large_natural_outdoor_scenes
35,12,large_natural_outdoor_scenes
36,3,large_natural_outdoor_scenes
37,3,flowers
38,10,large_natural_outdoor_scenes
39,10,large_natural_outdoor_scenes
40,6,household_furniture
41,5,household_electrical_devices
42,10,large_natural_outdoor_scenes
43,18,large_man-made_outdoor_things
44,15,fruit_and_vegetables
45,9,large_natural_outdoor_scenes
46,18,large_natural_outdoor_scenes
47,1,fish
48,14,people
49,19,vehicles_1
50,8,large_natural_outdoor_scenes
51,7,insects
52,11,large_natural_outdoor_scenes
53,9,large_natural_outdoor_scenes
54,3,food_containers
55,2,flowers
56,10,large_natural_outdoor_scenes
57,4,fruit_and_vegetables
58,15,large_natural_outdoor_scenes
59,9,large_natural_outdoor_scenes
60,11,large_natural_outdoor_scenes
61,3,food_containers
62,15,fish
63,17,large_natural_outdoor_scenes
0,17,trees
1,1,large_natural_outdoor_scenes
2,15,large_natural_outdoor_scenes
3,10,large_natural_outdoor_scenes
4,15,large_natural_outdoor_scenes
5,13,large_natural_outdoor_scenes
6,15,large_natural_outdoor_scenes
7,19,large_natural_outdoor_scenes
8,5,household_electrical_devices
9,3,food_containers
10,19,large_man-made_outdoor_things
11,17,large_natural_outdoor_scenes
12,18,large_natural_outdoor_scenes
13,6,household_furniture
14,4,fruit_and_vegetables
15,11,large_natural_outdoor_scenes
16,9,large_natural_outdoor_scenes
17,13,fish
18,2,flowers
19,11,large_natural_outdoor_scenes
20,8,large_natural_outdoor_scenes
21,5,people
22,3,food_containers
23,7,flowers
24,2,large_natural_outdoor_scenes
25,0,large_natural_outdoor_scenes
26,0,large_natural_outdoor_scenes
27,5,household_electrical_devices
28,19,vehicles_1
29,6,household_furniture
30,14,people
31,5,household_electrical_devices
32,9,large_natural_outdoor_scenes
33,4,fruit_and_vegetables
34,5,household_electrical_devices
35,16,small_mammals
36,8,large_natural_outdoor_scenes
37,15,aquatic_mammals
38,10,large_natural_outdoor_scenes
39,17,large_natural_outdoor_scenes
40,16,household_electrical_devices
41,10,large_natural_outdoor_scenes
42,16,large_natural_outdoor_scenes
43,19,large_natural_outdoor_scenes
44,9,large_natural_outdoor_scenes
45,13,large_natural_outdoor_scenes
46,4,large_natural_outdoor_scenes
47,12,small_mammals
48,10,large_natural_outdoor_scenes
49,16,large_natural_outdoor_scenes
50,19,large_natural_outdoor_scenes
51,17,large_natural_outdoor_scenes
52,19,large_natural_outdoor_scenes
53,7,insects
54,3,household_furniture
55,18,vehicles_1
56,3,household_furniture
57,19,large_natural_outdoor_scenes
58,8,large_natural_outdoor_scenes
59,3,food_containers
60,5,household_electrical_devices
61,19,vehicles_1
62,6,household_furniture
63,9,large_natural_outdoor_scenes
0,15,reptiles
1,7,large_natural_outdoor_scenes
2,19,flowers
3,4,fruit_and_vegetables
4,7,flowers
5,16,large_natural_outdoor_scenes
6,13,large_natural_outdoor_scenes
7,7,flowers
8,3,food_containers
9,14,people
10,17,large_natural_outdoor_scenes
11,3,flowers
12,6,household_furniture
13,17,large_natural_outdoor_scenes
14,19,large_natural_outdoor_scenes
15,5,large_natural_outdoor_scenes
16,6,household_furniture
17,4,fruit_and_vegetables
18,13,flowers
19,8,large_carnivores
20,1,people
21,11,large_natural_outdoor_scenes
22,8,large_natural_outdoor_scenes
23,7,insects
24,2,flowers
25,10,large_natural_outdoor_scenes
26,5,food_containers
27,16,food_containers
28,15,large_natural_outdoor_scenes
29,10,large_natural_outdoor_scenes
30,14,people
31,10,large_natural_outdoor_scenes
32,15,large_natural_outdoor_scenes
33,8,large_natural_outdoor_scenes
34,9,large_natural_outdoor_scenes
35,1,large_natural_outdoor_scenes
36,7,insects
37,3,food_containers
38,11,people
39,4,large_natural_outdoor_scenes
40,7,flowers
41,9,large_natural_outdoor_scenes
42,4,fruit_and_vegetables
43,5,household_electrical_devices
44,0,large_natural_outdoor_scenes
45,4,flowers
46,16,small_mammals
47,10,large_natural_outdoor_scenes
48,1,fish
49,9,large_natural_outdoor_scenes
50,12,large_natural_outdoor_scenes
51,12,small_mammals
52,14,people
53,9,household_furniture
54,12,large_natural_outdoor_scenes
55,8,large_natural_outdoor_scenes
56,18,large_natural_outdoor_scenes
57,0,large_natural_outdoor_scenes
58,15,aquatic_mammals
59,13,large_natural_outdoor_scenes
60,8,large_natural_outdoor_scenes
61,3,trees
62,11,large_natural_outdoor_scenes
63,15,large_natural_outdoor_scenes
0,19,large_natural_outdoor_scenes
1,5,flowers
2,8,large_natural_outdoor_scenes
3,4,fruit_and_vegetables
4,14,people
5,3,fruit_and_vegetables
6,9,large_natural_outdoor_scenes
7,11,large_natural_outdoor_scenes
8,11,large_natural_outdoor_scenes
9,17,large_natural_outdoor_scenes
10,9,large_natural_outdoor_scenes
11,16,large_natural_outdoor_scenes
12,8,large_natural_outdoor_scenes
13,1,fish
14,6,household_furniture
15,13,large_natural_outdoor_scenes
16,18,large_natural_outdoor_scenes
17,19,large_natural_outdoor_scenes
18,2,flowers
19,5,large_natural_outdoor_scenes
20,16,large_natural_outdoor_scenes
21,9,large_natural_outdoor_scenes
22,12,large_natural_outdoor_scenes
23,7,large_natural_outdoor_scenes
24,12,large_natural_outdoor_scenes
25,4,large_natural_outdoor_scenes
26,10,large_natural_outdoor_scenes
27,8,large_natural_outdoor_scenes
28,9,large_natural_outdoor_scenes
29,7,flowers
30,0,large_natural_outdoor_scenes
31,8,large_natural_outdoor_scenes
32,19,large_natural_outdoor_scenes
33,17,large_natural_outdoor_scenes
34,13,fish
35,19,large_natural_outdoor_scenes
36,2,flowers
37,6,household_furniture
38,15,large_natural_outdoor_scenes
39,12,small_mammals
40,1,trees
41,18,vehicles_1
42,5,household_electrical_devices
43,3,flowers
44,7,insects
45,11,large_natural_outdoor_scenes
46,14,people
47,11,large_natural_outdoor_scenes
48,13,large_natural_outdoor_scenes
49,7,insects
50,13,fruit_and_vegetables
51,5,household_electrical_devices
52,3,flowers
53,10,large_natural_outdoor_scenes
54,9,large_man-made_outdoor_things
55,11,large_natural_outdoor_scenes
56,7,large_natural_outdoor_scenes
57,8,large_natural_outdoor_scenes
58,7,insects
59,18,vehicles_1
60,11,large_natural_outdoor_scenes
61,9,large_natural_outdoor_scenes
62,1,fish
63,5,household_electrical_devices
0,14,people
1,3,fruit_and_vegetables
2,3,flowers
3,8,large_natural_outdoor_scenes
4,17,trees
5,8,large_natural_outdoor_scenes
6,7,vehicles_1
7,12,household_furniture
8,10,large_natural_outdoor_scenes
9,10,large_natural_outdoor_scenes
10,18,vehicles_1
11,4,fruit_and_vegetables
12,17,large_natural_outdoor_scenes
13,19,household_electrical_devices
14,4,fruit_and_vegetables
15,2,flowers
16,10,large_natural_outdoor_scenes
17,12,small_mammals
18,7,flowers
19,2,people
20,15,large_natural_outdoor_scenes
21,14,people
22,19,vehicles_1
23,2,flowers
24,15,large_natural_outdoor_scenes
25,15,large_natural_outdoor_scenes
26,1,large_natural_outdoor_scenes
27,5,household_electrical_devices
28,15,large_natural_outdoor_scenes
29,8,large_natural_outdoor_scenes
30,1,flowers
31,13,large_natural_outdoor_scenes
32,13,small_mammals
33,3,large_natural_outdoor_scenes
34,13,fruit_and_vegetables
35,0,large_natural_outdoor_scenes
36,2,flowers
37,14,household_furniture
38,15,large_natural_outdoor_scenes
39,4,fruit_and_vegetables
40,2,flowers
41,2,flowers
42,9,large_natural_outdoor_scenes
43,3,food_containers
44,0,large_natural_outdoor_scenes
45,15,fish
46,5,household_electrical_devices
47,8,large_natural_outdoor_scenes
48,19,large_natural_outdoor_scenes
49,17,large_natural_outdoor_scenes
50,8,large_natural_outdoor_scenes
51,11,large_natural_outdoor_scenes
52,6,household_furniture
53,16,large_natural_outdoor_scenes
54,12,small_mammals
55,11,large_natural_outdoor_scenes
56,13,large_natural_outdoor_scenes
57,13,fruit_and_vegetables
58,7,insects
59,9,large_natural_outdoor_scenes
60,14,people
61,11,large_natural_outdoor_scenes
62,19,large_natural_outdoor_scenes
63,7,insects
0,18,vehicles_1
1,8,large_natural_outdoor_scenes
2,2,flowers
3,7,large_natural_outdoor_scenes
4,18,large_natural_outdoor_scenes
5,9,large_natural_outdoor_scenes
6,7,flowers
7,6,household_furniture
8,2,flowers
9,15,large_natural_outdoor_scenes
10,13,large_natural_outdoor_scenes
11,11,large_natural_outdoor_scenes
12,17,large_natural_outdoor_scenes
13,12,large_natural_outdoor_scenes
14,5,flowers
15,1,fish
16,14,people
17,16,large_natural_outdoor_scenes
18,9,large_natural_outdoor_scenes
19,5,people
20,16,large_natural_outdoor_scenes
21,2,flowers
22,5,household_electrical_devices
23,7,insects
24,6,household_furniture
25,1,fish
26,14,people
27,18,large_natural_outdoor_scenes
28,2,flowers
29,6,household_furniture
30,9,large_natural_outdoor_scenes
31,1,large_natural_outdoor_scenes
32,2,flowers
33,17,large_natural_outdoor_scenes
34,18,vehicles_1
35,12,large_natural_outdoor_scenes
36,7,insects
37,8,large_natural_outdoor_scenes
38,5,large_natural_outdoor_scenes
39,1,large_natural_outdoor_scenes
40,17,large_natural_outdoor_scenes
41,5,people
42,8,large_natural_outdoor_scenes
43,14,people
44,8,large_natural_outdoor_scenes
45,5,household_electrical_devices
46,8,large_natural_outdoor_scenes
47,17,large_natural_outdoor_scenes
48,4,fruit_and_vegetables
49,14,people
50,10,large_natural_outdoor_scenes
51,13,fish
52,18,vehicles_1
53,4,fruit_and_vegetables
54,7,insects
55,10,large_natural_outdoor_scenes
56,14,people
57,17,large_natural_outdoor_scenes
58,18,large_natural_outdoor_scenes
59,7,flowers
60,6,household_furniture
61,9,large_natural_outdoor_scenes
62,11,large_natural_outdoor_scenes
63,11,large_natural_outdoor_scenes
0,18,large_natural_outdoor_scenes
1,0,large_natural_outdoor_scenes
2,18,large_natural_outdoor_scenes
3,3,food_containers
4,5,large_natural_outdoor_scenes
5,9,large_natural_outdoor_scenes
6,7,insects
7,11,large_natural_outdoor_scenes
8,18,large_natural_outdoor_scenes
9,10,large_natural_outdoor_scenes
10,7,food_containers
11,0,small_mammals
12,19,household_electrical_devices
13,2,flowers
14,10,large_natural_outdoor_scenes
15,11,large_natural_outdoor_scenes
16,10,large_natural_outdoor_scenes
17,6,household_furniture
18,3,flowers
19,9,large_natural_outdoor_scenes
20,12,large_natural_outdoor_scenes
21,9,large_natural_outdoor_scenes
22,0,large_natural_outdoor_scenes
23,3,flowers
24,5,household_electrical_devices
25,9,large_natural_outdoor_scenes
26,18,vehicles_1
27,2,flowers
28,1,fish
29,9,large_natural_outdoor_scenes
30,17,large_natural_outdoor_scenes
31,15,large_natural_outdoor_scenes
32,2,flowers
33,10,large_natural_outdoor_scenes
34,14,people
35,1,fish
36,19,large_natural_outdoor_scenes
37,11,large_natural_outdoor_scenes
38,11,large_natural_outdoor_scenes
39,6,household_furniture
40,10,large_natural_outdoor_scenes
41,12,large_natural_outdoor_scenes
42,15,large_natural_outdoor_scenes
43,7,insects
44,16,small_mammals
45,2,flowers
46,2,flowers
47,6,household_furniture
48,0,large_natural_outdoor_scenes
49,2,flowers
50,6,household_furniture
51,8,large_natural_outdoor_scenes
52,16,large_natural_outdoor_scenes
53,8,large_natural_outdoor_scenes
54,14,people
55,2,flowers
56,18,large_natural_outdoor_scenes
57,19,household_electrical_devices
58,15,fish
59,13,trees
60,9,large_natural_outdoor_scenes
61,17,large_natural_outdoor_scenes
62,5,household_electrical_devices
63,1,large_natural_outdoor_scenes
0,2,flowers
1,17,large_natural_outdoor_scenes
2,15,reptiles
3,17,large_natural_outdoor_scenes
4,11,large_natural_outdoor_scenes
5,17,large_natural_outdoor_scenes
6,0,large_natural_outdoor_scenes
7,14,people
8,3,food_containers
9,4,fruit_and_vegetables
10,15,large_natural_outdoor_scenes
11,17,large_natural_outdoor_scenes
12,1,fish
13,15,aquatic_mammals
14,10,large_natural_outdoor_scenes
15,8,large_natural_outdoor_scenes
16,1,people
17,6,household_furniture
18,3,large_natural_outdoor_scenes
19,14,people
20,19,large_man-made_outdoor_things
21,5,household_electrical_devices
22,15,large_natural_outdoor_scenes
23,11,large_natural_outdoor_scenes
24,6,household_furniture
25,3,food_containers
26,10,large_natural_outdoor_scenes
27,19,vehicles_1
28,13,insects
29,9,large_natural_outdoor_scenes
30,14,people
31,7,large_natural_outdoor_scenes
32,13,small_mammals
33,6,household_furniture
34,4,fruit_and_vegetables
35,10,large_natural_outdoor_scenes
36,4,fruit_and_vegetables
37,5,household_electrical_devices
38,0,aquatic_mammals
39,12,large_natural_outdoor_scenes
40,2,flowers
41,7,small_mammals
42,19,large_natural_outdoor_scenes
43,11,large_natural_outdoor_scenes
44,18,large_natural_outdoor_scenes
45,15,aquatic_mammals
46,11,large_natural_outdoor_scenes
47,10,large_natural_outdoor_scenes
48,7,insects
49,5,household_electrical_devices
50,10,large_natural_outdoor_scenes
51,19,large_natural_outdoor_scenes
52,5,household_electrical_devices
53,18,vehicles_1
54,11,large_natural_outdoor_scenes
55,0,large_natural_outdoor_scenes
56,18,large_natural_outdoor_scenes
57,19,large_natural_outdoor_scenes
58,4,fruit_and_vegetables
59,9,large_natural_outdoor_scenes
60,18,vehicles_1
61,17,large_natural_outdoor_scenes
62,18,large_natural_outdoor_scenes
63,17,large_natural_outdoor_scenes
0,2,flowers
1,1,large_natural_outdoor_scenes
2,15,fish
3,19,large_natural_outdoor_scenes
4,3,flowers
5,4,fruit_and_vegetables
6,1,large_natural_outdoor_scenes
7,10,large_natural_outdoor_scenes
8,16,large_natural_outdoor_scenes
9,9,large_natural_outdoor_scenes
10,7,fish
11,9,large_natural_outdoor_scenes
12,6,household_furniture
13,8,large_natural_outdoor_scenes
14,19,large_natural_outdoor_scenes
15,13,insects
16,1,fish
17,8,large_natural_outdoor_scenes
18,18,vehicles_1
19,18,vehicles_1
20,14,people
21,1,large_natural_outdoor_scenes
22,16,large_natural_outdoor_scenes
23,7,insects
24,10,large_natural_outdoor_scenes
25,1,large_natural_outdoor_scenes
26,16,large_natural_outdoor_scenes
27,17,large_natural_outdoor_scenes
28,11,large_natural_outdoor_scenes
29,5,household_electrical_devices
30,2,flowers
31,17,large_natural_outdoor_scenes
32,14,people
33,7,small_mammals
34,10,large_natural_outdoor_scenes
35,11,large_natural_outdoor_scenes
36,1,fish
37,14,people
38,17,large_natural_outdoor_scenes
39,2,flowers
40,9,large_natural_outdoor_scenes
41,9,large_natural_outdoor_scenes
42,19,household_electrical_devices
43,14,people
44,12,large_natural_outdoor_scenes
45,4,fruit_and_vegetables
46,0,aquatic_mammals
47,1,large_natural_outdoor_scenes
48,6,household_furniture
49,11,large_natural_outdoor_scenes
50,18,large_natural_outdoor_scenes
51,13,large_natural_outdoor_scenes
52,15,insects
53,8,large_natural_outdoor_scenes
54,4,fruit_and_vegetables
55,17,large_natural_outdoor_scenes
56,16,small_mammals
57,6,household_furniture
58,18,large_natural_outdoor_scenes
59,12,large_natural_outdoor_scenes
60,15,large_natural_outdoor_scenes
61,3,large_natural_outdoor_scenes
62,18,large_natural_outdoor_scenes
63,13,small_mammals
0,17,flowers
1,10,large_natural_outdoor_scenes
2,10,large_natural_outdoor_scenes
3,0,large_natural_outdoor_scenes
4,1,fish
5,10,large_natural_outdoor_scenes
6,7,insects
7,13,flowers
8,1,fish
9,15,small_mammals
10,13,large_natural_outdoor_scenes
11,11,large_natural_outdoor_scenes
12,9,large_natural_outdoor_scenes
13,19,large_natural_outdoor_scenes
14,2,flowers
15,11,large_natural_outdoor_scenes
16,10,large_natural_outdoor_scenes
17,17,large_natural_outdoor_scenes
18,18,large_natural_outdoor_scenes
19,18,large_natural_outdoor_scenes
20,3,food_containers
21,7,large_natural_outdoor_scenes
22,8,large_natural_outdoor_scenes
23,1,aquatic_mammals
24,2,flowers
25,10,large_natural_outdoor_scenes
26,8,large_natural_outdoor_scenes
27,1,fish
28,14,people
29,8,large_natural_outdoor_scenes
30,3,food_containers
31,18,vehicles_1
32,6,household_furniture
33,18,large_natural_outdoor_scenes
34,12,large_natural_outdoor_scenes
35,18,vehicles_1
36,18,large_natural_outdoor_scenes
37,12,large_natural_outdoor_scenes
38,12,large_natural_outdoor_scenes
39,15,large_natural_outdoor_scenes
40,2,flowers
41,12,large_natural_outdoor_scenes
42,0,household_furniture
43,2,flowers
44,17,large_natural_outdoor_scenes
45,0,large_natural_outdoor_scenes
46,12,small_mammals
47,11,large_natural_outdoor_scenes
48,4,flowers
49,19,large_natural_outdoor_scenes
50,5,household_electrical_devices
51,7,insects
52,2,flowers
53,15,flowers
54,1,fish
55,3,vehicles_1
56,13,trees
57,19,large_natural_outdoor_scenes
58,8,large_natural_outdoor_scenes
59,17,large_natural_outdoor_scenes
60,5,household_electrical_devices
61,2,flowers
62,9,large_natural_outdoor_scenes
63,13,fish
0,7,insects
1,5,people
2,3,large_natural_outdoor_scenes
3,5,household_electrical_devices
4,12,large_natural_outdoor_scenes
5,0,fish
6,8,large_natural_outdoor_scenes
7,16,large_natural_outdoor_scenes
8,4,fruit_and_vegetables
9,5,large_natural_outdoor_scenes
10,18,large_natural_outdoor_scenes
11,3,household_electrical_devices
12,10,large_natural_outdoor_scenes
13,16,small_mammals
14,15,fish
15,11,large_natural_outdoor_scenes
16,1,flowers
17,8,people
18,10,large_natural_outdoor_scenes
19,11,large_natural_outdoor_scenes
20,0,large_natural_outdoor_scenes
21,12,large_natural_outdoor_scenes
22,15,large_natural_outdoor_scenes
23,11,large_natural_outdoor_scenes
24,13,fish
25,10,large_natural_outdoor_scenes
26,0,large_natural_outdoor_scenes
27,3,fruit_and_vegetables
28,15,large_natural_outdoor_scenes
29,0,large_natural_outdoor_scenes
30,11,large_natural_outdoor_scenes
31,17,large_natural_outdoor_scenes
32,15,large_natural_outdoor_scenes
33,2,flowers
34,8,large_natural_outdoor_scenes
35,18,vehicles_1
36,8,large_natural_outdoor_scenes
37,18,large_natural_outdoor_scenes
38,4,fruit_and_vegetables
39,10,large_natural_outdoor_scenes
40,19,large_natural_outdoor_scenes
41,10,large_natural_outdoor_scenes
42,18,vehicles_1
43,4,large_natural_outdoor_scenes
44,11,people
45,2,flowers
46,10,large_natural_outdoor_scenes
47,7,insects
48,4,fruit_and_vegetables
49,7,insects
50,2,flowers
51,15,large_natural_outdoor_scenes
52,18,vehicles_1
53,7,insects
54,13,fish
55,18,large_natural_outdoor_scenes
56,0,large_natural_outdoor_scenes
57,15,large_natural_outdoor_scenes
58,12,large_natural_outdoor_scenes
59,12,large_natural_outdoor_scenes
60,15,reptiles
61,6,household_furniture
62,18,large_natural_outdoor_scenes
63,7,insects
0,13,trees
1,2,flowers
2,13,large_natural_outdoor_scenes
3,14,people
4,9,large_natural_outdoor_scenes
5,3,large_natural_outdoor_scenes
6,14,people
7,8,large_natural_outdoor_scenes
8,13,small_mammals
9,8,large_natural_outdoor_scenes
10,15,large_natural_outdoor_scenes
11,12,small_mammals
12,14,people
13,17,large_natural_outdoor_scenes
14,0,large_natural_outdoor_scenes
15,7,fruit_and_vegetables
16,16,small_mammals
17,18,large_natural_outdoor_scenes
18,13,fish
19,18,vehicles_1
20,2,flowers
21,11,large_natural_outdoor_scenes
22,4,fruit_and_vegetables
23,4,fruit_and_vegetables
24,16,small_mammals
25,0,large_natural_outdoor_scenes
26,8,large_natural_outdoor_scenes
27,4,fruit_and_vegetables
28,4,flowers
29,15,reptiles
30,16,small_mammals
31,19,large_natural_outdoor_scenes
32,1,large_natural_outdoor_scenes
33,8,large_natural_outdoor_scenes
34,11,large_natural_outdoor_scenes
35,8,large_natural_outdoor_scenes
36,14,people
37,1,fish
38,14,people
39,19,large_man-made_outdoor_things
40,14,people
41,7,insects
42,17,trees
43,7,trees
44,3,vehicles_1
45,7,flowers
46,1,people
47,18,vehicles_1
48,16,large_natural_outdoor_scenes
49,15,insects
50,16,people
51,13,trees
52,1,large_natural_outdoor_scenes
53,1,large_natural_outdoor_scenes
54,14,people
55,8,large_natural_outdoor_scenes
56,1,fish
57,8,large_natural_outdoor_scenes
58,12,large_natural_outdoor_scenes
59,5,household_electrical_devices
60,0,large_natural_outdoor_scenes
61,3,food_containers
62,19,vehicles_1
63,11,large_natural_outdoor_scenes
0,10,large_natural_outdoor_scenes
1,6,household_furniture
2,14,people
3,18,vehicles_1
4,1,fish
5,12,large_natural_outdoor_scenes
6,14,people
7,14,people
8,16,large_natural_outdoor_scenes
9,8,large_natural_outdoor_scenes
10,8,large_natural_outdoor_scenes
11,2,flowers
12,5,household_electrical_devices
13,15,large_natural_outdoor_scenes
14,11,large_natural_outdoor_scenes
15,2,flowers
16,3,food_containers
17,4,flowers
18,9,large_natural_outdoor_scenes
19,14,people
20,5,household_electrical_devices
21,14,people
22,3,flowers
23,13,large_natural_outdoor_scenes
24,9,large_natural_outdoor_scenes
25,0,large_natural_outdoor_scenes
26,12,large_natural_outdoor_scenes
27,8,large_natural_outdoor_scenes
28,5,flowers
29,9,large_natural_outdoor_scenes
30,13,flowers
31,1,aquatic_mammals
32,6,household_furniture
33,18,large_natural_outdoor_scenes
34,5,household_electrical_devices
35,8,large_natural_outdoor_scenes
36,4,fruit_and_vegetables
37,5,large_natural_outdoor_scenes
38,9,large_natural_outdoor_scenes
39,10,large_natural_outdoor_scenes
40,14,people
41,4,fruit_and_vegetables
42,7,insects
43,2,flowers
44,16,large_natural_outdoor_scenes
45,8,large_natural_outdoor_scenes
46,14,people
47,7,insects
48,4,fruit_and_vegetables
49,4,fruit_and_vegetables
50,8,large_natural_outdoor_scenes
51,15,trees
52,14,people
53,12,large_natural_outdoor_scenes
54,13,large_natural_outdoor_scenes
55,1,large_natural_outdoor_scenes
56,16,small_mammals
57,6,household_furniture
58,16,small_mammals
59,5,household_electrical_devices
60,10,large_natural_outdoor_scenes
61,2,flowers
62,10,large_natural_outdoor_scenes
63,0,aquatic_mammals
0,14,people
1,17,large_natural_outdoor_scenes
2,10,large_natural_outdoor_scenes
3,4,fruit_and_vegetables
4,13,flowers
5,10,large_natural_outdoor_scenes
6,6,household_furniture
7,7,large_natural_outdoor_scenes
8,0,large_natural_outdoor_scenes
9,18,vehicles_1
10,0,large_natural_outdoor_scenes
11,16,large_natural_outdoor_scenes
12,13,fish
13,13,fish
14,3,food_containers
