index,true_label,candidate_labels,complementary_label
23242,84,"['bus'; 'tank'; 'forest'; 'castle'; 'butterfly']",castle
23243,25,"['pine_tree'; 'caterpillar'; 'castle'; 'sweet_pepper'; 'fox']",castle
23244,45,"['otter'; 'wolf'; 'wardrobe'; 'crocodile'; 'rose']",wardrobe
23245,47,"['ray'; 'table'; 'motorcycle'; 'pear'; 'telephone']",table
23246,94,"['caterpillar'; 'can'; 'otter'; 'rose'; 'bed']",otter
23247,59,"['rocket'; 'orchid'; 'pear'; 'cockroach'; 'castle']",cockroach
23248,55,"['cockroach'; 'palm_tree'; 'tank'; 'lobster'; 'bridge']",palm_tree
23249,24,"['possum'; 'cup'; 'mushroom'; 'table'; 'lawn_mower']",cup
23250,69,"['plate'; 'beetle'; 'lamp'; 'bee'; 'skunk']",beetle
23251,66,"['seal'; 'train'; 'tank'; 'tulip'; 'wardrobe']",tulip
23252,5,"['tulip'; 'crab'; 'rose'; 'table'; 'train']",crab
23253,66,"['seal'; 'wardrobe'; 'tulip'; 'train'; 'tank']",tulip
23254,6,"['skyscraper'; 'orchid'; 'pickup_truck'; 'dinosaur'; 'hamster']",pickup_truck
23255,36,"['clock'; 'forest'; 'woman'; 'turtle'; 'rabbit']",forest
23256,36,"['turtle'; 'woman'; 'rabbit'; 'clock'; 'forest']",forest
23257,96,"['bus'; 'television'; 'lobster'; 'tank'; 'elephant']",television
23258,11,"['mountain'; 'pine_tree'; 'wardrobe'; 'can'; 'rocket']",Pine tree
23259,67,"['cockroach'; 'house'; 'poppy'; 'crocodile'; 'cattle']",poppy
23260,70,"['chair'; 'ray'; 'rabbit'; 'beetle'; 'possum']",chair
23261,52,"['bottle'; 'girl'; 'leopard'; 'raccoon'; 'dolphin']",girl
23262,45,"['rose'; 'otter'; 'crocodile'; 'wolf'; 'wardrobe']",wardrobe
23263,46,"['tractor'; 'oak_tree'; 'couch'; 'keyboard'; 'tulip']",couch
23264,57,"['sweet_pepper'; 'table'; 'television'; 'beetle'; 'bridge']",television
23265,58,"['wardrobe'; 'elephant'; 'mushroom'; 'bus'; 'lion']",elephant
23266,5,"['tulip'; 'crab'; 'train'; 'rose'; 'table']",crab
23267,60,"['girl'; 'bottle'; 'elephant'; 'cloud'; 'pine_tree']",elephant
23268,44,"['forest'; 'sea'; 'snake'; 'chimpanzee'; 'road']",snake
23269,92,"['butterfly'; 'bottle'; 'aquarium_fish'; 'sea'; 'tiger']",bottle
23270,4,"['dolphin'; 'seal'; 'snake'; 'bear'; 'rabbit']",rabbit
23271,12,"['kangaroo'; 'sea'; 'bowl'; 'streetcar'; 'squirrel']",squirrel
23272,79,"['bottle'; 'seal'; 'bridge'; 'road'; 'crocodile']",crocodile
23273,24,"['cup'; 'lawn_mower'; 'possum'; 'mushroom'; 'table']",lawn_mower
23274,48,"['bicycle'; 'elephant'; 'camel'; 'pickup_truck'; 'cup']",elephant
23275,22,"['dolphin'; 'beaver'; 'oak_tree'; 'lawn_mower'; 'beetle']",lawn_mower
23276,54,"['shrew'; 'oak_tree'; 'turtle'; 'elephant'; 'plate']",plate
23277,75,"['forest'; 'lamp'; 'tulip'; 'telephone'; 'crab']",lamp
23278,0,"['whale'; 'sunflower'; 'hamster'; 'beaver'; 'camel']",hamster
23279,9,"['mountain'; 'bus'; 'butterfly'; 'lizard'; 'bridge']",butterfly
23280,86,"['lion'; 'hamster'; 'crab'; 'snail'; 'tulip']",lion
23281,97,"['sea'; 'spider'; 'cattle'; 'oak_tree'; 'whale']",spider
23282,65,"['hamster'; 'forest'; 'pickup_truck'; 'mountain'; 'orchid']",pickup_truck
23283,96,"['elephant'; 'lobster'; 'tank'; 'bus'; 'television']",lobster
23284,40,"['snail'; 'baby'; 'butterfly'; 'leopard'; 'porcupine']",butterfly
23285,1,"['whale'; 'caterpillar'; 'butterfly'; 'flatfish'; 'dinosaur']",caterpillar
23286,81,"['hamster'; 'chair'; 'palm_tree'; 'maple_tree'; 'elephant']",hamster
23287,81,"['maple_tree'; 'palm_tree'; 'chair'; 'elephant'; 'hamster']",chair
23288,77,"['lamp'; 'sweet_pepper'; 'telephone'; 'kangaroo'; 'pickup_truck']",lamp
23289,59,"['orchid'; 'cockroach'; 'castle'; 'rocket'; 'pear']",castle
23290,80,"['lizard'; 'forest'; 'can'; 'possum'; 'bicycle']",lizard
23291,90,"['forest'; 'chair'; 'streetcar'; 'worm'; 'can']",worm
23292,11,"['can'; 'mountain'; 'pine_tree'; 'rocket'; 'wardrobe']",mountain
23293,38,"['rabbit'; 'motorcycle'; 'cattle'; 'couch'; 'snake']",couch
23294,50,"['bottle'; 'trout'; 'apple'; 'skyscraper'; 'cup']",skyscraper
23295,10,"['lobster'; 'man'; 'snake'; 'fox'; 'bed']",man
23296,50,"['trout'; 'skyscraper'; 'apple'; 'cup'; 'bottle']",skyscraper
23297,12,"['kangaroo'; 'bowl'; 'squirrel'; 'streetcar'; 'sea']",bowl
23298,43,"['plate'; 'worm'; 'can'; 'tank'; 'rocket']",worm
23299,21,"['leopard'; 'worm'; 'tiger'; 'seal'; 'dinosaur']",worm
23300,37,"['rabbit'; 'sunflower'; 'bus'; 'keyboard'; 'streetcar']",keyboard
23301,16,"['maple_tree'; 'pine_tree'; 'chimpanzee'; 'motorcycle'; 'sunflower']",chimpanzee
23302,24,"['cup'; 'lawn_mower'; 'table'; 'mushroom'; 'possum']",cup
23303,9,"['lizard'; 'bus'; 'bridge'; 'mountain'; 'butterfly']",lizard
23304,72,"['dolphin'; 'mushroom'; 'elephant'; 'shark'; 'camel']",mushroom
23305,66,"['train'; 'wardrobe'; 'seal'; 'tulip'; 'tank']",tulip
23306,61,"['table'; 'bridge'; 'palm_tree'; 'sea'; 'bee']",palm_tree
23307,5,"['rose'; 'crab'; 'train'; 'table'; 'tulip']",crab
23308,74,"['tank'; 'orange'; 'seal'; 'skunk'; 'raccoon']",orange
23309,56,"['orchid'; 'bee'; 'wardrobe'; 'oak_tree'; 'plain']",wardrobe
23310,61,"['table'; 'sea'; 'palm_tree'; 'bee'; 'bridge']",bee
23311,15,"['dolphin'; 'bridge'; 'mountain'; 'hamster'; 'bowl']",hamster
23312,16,"['maple_tree'; 'sunflower'; 'pine_tree'; 'chimpanzee'; 'motorcycle']",chimpanzee
23313,46,"['keyboard'; 'couch'; 'tulip'; 'oak_tree'; 'tractor']",keyboard
23314,30,"['chair'; 'snail'; 'tiger'; 'bicycle'; 'otter']",chair
23315,5,"['table'; 'rose'; 'crab'; 'train'; 'tulip']",crab
23316,41,"['dolphin'; 'beetle'; 'maple_tree'; 'keyboard'; 'shark']",maple_tree
23317,10,"['man'; 'snake'; 'lobster'; 'fox'; 'bed']",fox
23318,58,"['wardrobe'; 'lion'; 'elephant'; 'bus'; 'mushroom']",lion
23319,19,"['clock'; 'chimpanzee'; 'flatfish'; 'rocket'; 'wardrobe']",chimpanzee
23320,25,"['fox'; 'castle'; 'sweet_pepper'; 'pine_tree'; 'caterpillar']",castle
23321,20,"['plain'; 'tractor'; 'mountain'; 'girl'; 'sunflower']",tractor
23322,12,"['kangaroo'; 'streetcar'; 'sea'; 'squirrel'; 'bowl']",kangaroo
23323,72,"['camel'; 'mushroom'; 'dolphin'; 'elephant'; 'shark']",camel
23324,10,"['snake'; 'bed'; 'fox'; 'man'; 'lobster']",bed
23325,70,"['chair'; 'beetle'; 'ray'; 'possum'; 'rabbit']",chair
23326,47,"['pear'; 'motorcycle'; 'telephone'; 'ray'; 'table']",motorcycle
23327,40,"['porcupine'; 'butterfly'; 'leopard'; 'baby'; 'snail']",butterfly
23328,21,"['leopard'; 'seal'; 'tiger'; 'dinosaur'; 'worm']",dinosaur
23329,91,"['orchid'; 'whale'; 'palm_tree'; 'rose'; 'train']",palm_tree
23330,65,"['mountain'; 'orchid'; 'forest'; 'hamster'; 'pickup_truck']",hamster
23331,81,"['maple_tree'; 'hamster'; 'elephant'; 'palm_tree'; 'chair']",hamster
23332,97,"['cattle'; 'spider'; 'whale'; 'oak_tree'; 'sea']",spider
23333,36,"['woman'; 'clock'; 'forest'; 'turtle'; 'rabbit']",clock
23334,43,"['worm'; 'can'; 'tank'; 'plate'; 'rocket']",tank
23335,8,"['lizard'; 'woman'; 'cup'; 'hamster'; 'chair']",woman
23336,69,"['lamp'; 'bee'; 'beetle'; 'skunk'; 'plate']",bee
23337,30,"['tiger'; 'snail'; 'bicycle'; 'otter'; 'chair']",bicycle
23338,64,"['beetle'; 'mushroom'; 'apple'; 'motorcycle'; 'chimpanzee']",motorcycle
23339,70,"['possum'; 'chair'; 'rabbit'; 'ray'; 'beetle']",chair
23340,29,"['streetcar'; 'bee'; 'butterfly'; 'wolf'; 'cattle']",bee
23341,19,"['clock'; 'wardrobe'; 'rocket'; 'flatfish'; 'chimpanzee']",chimpanzee
23342,49,"['sea'; 'dinosaur'; 'lion'; 'baby'; 'skyscraper']",dinosaur
23343,57,"['beetle'; 'television'; 'sweet_pepper'; 'table'; 'bridge']",television
23344,38,"['rabbit'; 'snake'; 'motorcycle'; 'couch'; 'cattle']",couch
23345,30,"['bicycle'; 'otter'; 'tiger'; 'chair'; 'snail']",chair
23346,19,"['chimpanzee'; 'clock'; 'rocket'; 'flatfish'; 'wardrobe']",clock
23347,55,"['cockroach'; 'bridge'; 'lobster'; 'tank'; 'palm_tree']",bridge
23348,53,"['crocodile'; 'porcupine'; 'can'; 'telephone'; 'rose']",crocodile
23349,98,"['clock'; 'chair'; 'dolphin'; 'oak_tree'; 'bear']",chair
23350,83,"['rose'; 'aquarium_fish'; 'telephone'; 'ray'; 'kangaroo']",aquarium_fish
23351,8,"['cup'; 'lizard'; 'chair'; 'hamster'; 'woman']",lizard
23352,88,"['poppy'; 'bee'; 'boy'; 'flatfish'; 'streetcar']",boy
23353,46,"['tractor'; 'couch'; 'tulip'; 'oak_tree'; 'keyboard']",tulip
23354,7,"['woman'; 'train'; 'apple'; 'chimpanzee'; 'otter']",woman
23355,33,"['rocket'; 'wolf'; 'girl'; 'butterfly'; 'tiger']",girl
23356,27,"['willow_tree'; 'maple_tree'; 'oak_tree'; 'skunk'; 'otter']",skunk
23357,9,"['bridge'; 'lizard'; 'mountain'; 'bus'; 'butterfly']",lizard
23358,33,"['wolf'; 'tiger'; 'butterfly'; 'girl'; 'rocket']",girl
23359,92,"['tiger'; 'butterfly'; 'sea'; 'aquarium_fish'; 'bottle']",aquarium_fish
23360,81,"['maple_tree'; 'chair'; 'hamster'; 'elephant'; 'palm_tree']",chair
23361,4,"['seal'; 'bear'; 'snake'; 'dolphin'; 'rabbit']",rabbit
23362,25,"['caterpillar'; 'pine_tree'; 'sweet_pepper'; 'fox'; 'castle']",Pine tree
23363,98,"['dolphin'; 'bear'; 'oak_tree'; 'clock'; 'chair']",chair
23364,26,"['seal'; 'rocket'; 'flatfish'; 'willow_tree'; 'fox']",rocket
23365,64,"['apple'; 'beetle'; 'chimpanzee'; 'mushroom'; 'motorcycle']",motorcycle
23366,46,"['tractor'; 'couch'; 'tulip'; 'keyboard'; 'oak_tree']",tractor
23367,5,"['tulip'; 'train'; 'rose'; 'table'; 'crab']",train
23368,17,"['train'; 'girl'; 'telephone'; 'crocodile'; 'man']",crocodile
23369,97,"['cattle'; 'whale'; 'spider'; 'oak_tree'; 'sea']",spider
23370,39,"['woman'; 'apple'; 'rose'; 'road'; 'chair']",rose
23371,76,"['forest'; 'mouse'; 'dolphin'; 'can'; 'lamp']",mouse
23372,40,"['snail'; 'butterfly'; 'leopard'; 'baby'; 'porcupine']",leopard
23373,50,"['apple'; 'skyscraper'; 'bottle'; 'trout'; 'cup']",skyscraper
23374,39,"['chair'; 'rose'; 'road'; 'woman'; 'apple']",rose
23375,40,"['butterfly'; 'leopard'; 'snail'; 'baby'; 'porcupine']",porcupine
23376,78,"['bottle'; 'wolf'; 'pickup_truck'; 'squirrel'; 'aquarium_fish']",bottle
23377,38,"['cattle'; 'couch'; 'snake'; 'rabbit'; 'motorcycle']",couch
23378,73,"['bed'; 'skunk'; 'snail'; 'squirrel'; 'bowl']",skunk
23379,63,"['poppy'; 'chimpanzee'; 'oak_tree'; 'plate'; 'crocodile']",oak_tree
23380,16,"['maple_tree'; 'pine_tree'; 'sunflower'; 'motorcycle'; 'chimpanzee']",motorcycle
23381,79,"['seal'; 'bottle'; 'bridge'; 'crocodile'; 'road']",bottle
23382,56,"['bee'; 'oak_tree'; 'orchid'; 'wardrobe'; 'plain']",wardrobe
23383,72,"['camel'; 'mushroom'; 'dolphin'; 'shark'; 'elephant']",mushroom
23384,36,"['forest'; 'clock'; 'woman'; 'rabbit'; 'turtle']",clock
23385,30,"['chair'; 'snail'; 'tiger'; 'otter'; 'bicycle']",chair
23386,71,"['bicycle'; 'cloud'; 'television'; 'bowl'; 'snail']",television
23387,6,"['pickup_truck'; 'skyscraper'; 'hamster'; 'dinosaur'; 'orchid']",hamster
23388,85,"['willow_tree'; 'cattle'; 'fox'; 'rose'; 'bus']",cattle
23389,15,"['bowl'; 'dolphin'; 'bridge'; 'mountain'; 'hamster']",bowl
23390,61,"['bee'; 'sea'; 'palm_tree'; 'bridge'; 'table']",palm_tree
23391,73,"['bed'; 'skunk'; 'bowl'; 'squirrel'; 'snail']",skunk
23392,40,"['butterfly'; 'snail'; 'leopard'; 'baby'; 'porcupine']",butterfly
23393,7,"['woman'; 'apple'; 'chimpanzee'; 'otter'; 'train']",apple
23394,86,"['tulip'; 'snail'; 'crab'; 'hamster'; 'lion']",lion
23395,45,"['crocodile'; 'wardrobe'; 'otter'; 'rose'; 'wolf']",rose
23396,69,"['beetle'; 'bee'; 'skunk'; 'lamp'; 'plate']",lamp
23397,55,"['cockroach'; 'lobster'; 'tank'; 'palm_tree'; 'bridge']",lobster
23398,60,"['bottle'; 'pine_tree'; 'girl'; 'elephant'; 'cloud']",girl
23399,0,"['whale'; 'hamster'; 'sunflower'; 'camel'; 'beaver']",camel
23400,27,"['oak_tree'; 'otter'; 'skunk'; 'maple_tree'; 'willow_tree']",otter
23401,51,"['dinosaur'; 'streetcar'; 'bicycle'; 'beaver'; 'beetle']",streetcar
23402,82,"['trout'; 'kangaroo'; 'snake'; 'table'; 'rocket']",table
23403,9,"['bridge'; 'mountain'; 'butterfly'; 'lizard'; 'bus']",butterfly
23404,33,"['rocket'; 'tiger'; 'butterfly'; 'wolf'; 'girl']",girl
23405,34,"['worm'; 'lizard'; 'sweet_pepper'; 'butterfly'; 'kangaroo']",worm
23406,83,"['rose'; 'aquarium_fish'; 'telephone'; 'ray'; 'kangaroo']",aquarium_fish
23407,47,"['telephone'; 'table'; 'pear'; 'ray'; 'motorcycle']",table
23408,27,"['willow_tree'; 'maple_tree'; 'otter'; 'skunk'; 'oak_tree']",skunk
23409,63,"['crocodile'; 'oak_tree'; 'poppy'; 'chimpanzee'; 'plate']",poppy
23410,40,"['butterfly'; 'snail'; 'porcupine'; 'baby'; 'leopard']",butterfly
23411,34,"['worm'; 'butterfly'; 'lizard'; 'sweet_pepper'; 'kangaroo']",butterfly
23412,31,"['plain'; 'road'; 'mountain'; 'mouse'; 'snail']",mouse
23413,85,"['rose'; 'cattle'; 'fox'; 'willow_tree'; 'bus']",cattle
23414,22,"['oak_tree'; 'beaver'; 'lawn_mower'; 'beetle'; 'dolphin']",beaver
23415,11,"['can'; 'wardrobe'; 'mountain'; 'rocket'; 'pine_tree']",mountain
23416,21,"['seal'; 'worm'; 'leopard'; 'dinosaur'; 'tiger']",worm
23417,90,"['streetcar'; 'chair'; 'worm'; 'forest'; 'can']",chair
23418,86,"['crab'; 'lion'; 'hamster'; 'tulip'; 'snail']",lion
23419,69,"['bee'; 'skunk'; 'lamp'; 'beetle'; 'plate']",plate
23420,1,"['whale'; 'butterfly'; 'dinosaur'; 'flatfish'; 'caterpillar']",whale
23421,3,"['bed'; 'bridge'; 'otter'; 'beaver'; 'cup']",cup
23422,21,"['tiger'; 'seal'; 'worm'; 'dinosaur'; 'leopard']",worm
23423,29,"['bee'; 'cattle'; 'streetcar'; 'wolf'; 'butterfly']",streetcar
23424,16,"['chimpanzee'; 'sunflower'; 'maple_tree'; 'motorcycle'; 'pine_tree']",chimpanzee
23425,84,"['forest'; 'tank'; 'bus'; 'butterfly'; 'castle']",tank
23426,83,"['ray'; 'kangaroo'; 'aquarium_fish'; 'rose'; 'telephone']",kangaroo
23427,29,"['streetcar'; 'wolf'; 'cattle'; 'bee'; 'butterfly']",bee
23428,45,"['wolf'; 'crocodile'; 'otter'; 'wardrobe'; 'rose']",wardrobe
23429,32,"['tiger'; 'forest'; 'sea'; 'turtle'; 'aquarium_fish']",forest
23430,86,"['lion'; 'hamster'; 'snail'; 'crab'; 'tulip']",tulip
23431,82,"['table'; 'rocket'; 'snake'; 'kangaroo'; 'trout']",kangaroo
23432,30,"['chair'; 'tiger'; 'otter'; 'bicycle'; 'snail']",chair
23433,72,"['camel'; 'mushroom'; 'dolphin'; 'shark'; 'elephant']",mushroom
23434,85,"['fox'; 'cattle'; 'bus'; 'willow_tree'; 'rose']",cattle
23435,16,"['motorcycle'; 'chimpanzee'; 'sunflower'; 'pine_tree'; 'maple_tree']",motorcycle
23436,80,"['lizard'; 'bicycle'; 'can'; 'forest'; 'possum']",bicycle
23437,33,"['rocket'; 'wolf'; 'butterfly'; 'tiger'; 'girl']",girl
23438,49,"['dinosaur'; 'sea'; 'lion'; 'skyscraper'; 'baby']",lion
23439,17,"['telephone'; 'train'; 'crocodile'; 'girl'; 'man']",crocodile
23440,60,"['bottle'; 'pine_tree'; 'elephant'; 'girl'; 'cloud']",girl
23441,99,"['wardrobe'; 'tank'; 'leopard'; 'oak_tree'; 'clock']",leopard
23442,78,"['aquarium_fish'; 'squirrel'; 'wolf'; 'pickup_truck'; 'bottle']",squirrel
23443,22,"['beetle'; 'oak_tree'; 'lawn_mower'; 'beaver'; 'dolphin']",beetle
23444,12,"['squirrel'; 'sea'; 'streetcar'; 'kangaroo'; 'bowl']",kangaroo
23445,74,"['seal'; 'raccoon'; 'tank'; 'orange'; 'skunk']",tank
23446,31,"['plain'; 'road'; 'snail'; 'mouse'; 'mountain']",snail
23447,56,"['bee'; 'oak_tree'; 'orchid'; 'plain'; 'wardrobe']",plain
23448,19,"['flatfish'; 'wardrobe'; 'rocket'; 'clock'; 'chimpanzee']",chimpanzee
23449,19,"['wardrobe'; 'flatfish'; 'chimpanzee'; 'clock'; 'rocket']",chimpanzee
23450,55,"['palm_tree'; 'lobster'; 'tank'; 'bridge'; 'cockroach']",palm_tree
23451,2,"['skyscraper'; 'television'; 'rose'; 'whale'; 'bridge']",rose
23452,11,"['can'; 'rocket'; 'mountain'; 'wardrobe'; 'pine_tree']",wardrobe
23453,84,"['castle'; 'bus'; 'butterfly'; 'tank'; 'forest']",bus
23454,22,"['beaver'; 'dolphin'; 'beetle'; 'oak_tree'; 'lawn_mower']",beaver
23455,72,"['shark'; 'camel'; 'mushroom'; 'elephant'; 'dolphin']",mushroom
23456,3,"['bridge'; 'cup'; 'bed'; 'otter'; 'beaver']",cup
23457,67,"['cattle'; 'cockroach'; 'poppy'; 'crocodile'; 'house']",poppy
23458,76,"['lamp'; 'can'; 'mouse'; 'forest'; 'dolphin']",can
23459,1,"['flatfish'; 'caterpillar'; 'dinosaur'; 'butterfly'; 'whale']",dinosaur
23460,93,"['cattle'; 'rocket'; 'shrew'; 'maple_tree'; 'beaver']",rocket
23461,56,"['plain'; 'orchid'; 'wardrobe'; 'oak_tree'; 'bee']",wardrobe
23462,53,"['rose'; 'can'; 'telephone'; 'porcupine'; 'crocodile']",porcupine
23463,47,"['telephone'; 'ray'; 'motorcycle'; 'table'; 'pear']",table
23464,65,"['hamster'; 'pickup_truck'; 'orchid'; 'mountain'; 'forest']",mountain
23465,30,"['otter'; 'tiger'; 'chair'; 'snail'; 'bicycle']",chair
23466,17,"['train'; 'girl'; 'man'; 'telephone'; 'crocodile']",girl
23467,75,"['crab'; 'telephone'; 'tulip'; 'lamp'; 'forest']",telephone
23468,17,"['telephone'; 'crocodile'; 'man'; 'girl'; 'train']",crocodile
23469,28,"['boy'; 'possum'; 'castle'; 'raccoon'; 'dinosaur']",castle
23470,6,"['pickup_truck'; 'skyscraper'; 'orchid'; 'hamster'; 'dinosaur']",hamster
23471,68,"['willow_tree'; 'skunk'; 'rose'; 'beetle'; 'whale']",whale
23472,55,"['tank'; 'palm_tree'; 'bridge'; 'lobster'; 'cockroach']",palm_tree
23473,64,"['mushroom'; 'motorcycle'; 'apple'; 'chimpanzee'; 'beetle']",motorcycle
23474,98,"['clock'; 'oak_tree'; 'chair'; 'bear'; 'dolphin']",oak_tree
23475,55,"['tank'; 'palm_tree'; 'cockroach'; 'bridge'; 'lobster']",palm_tree
23476,19,"['flatfish'; 'chimpanzee'; 'rocket'; 'clock'; 'wardrobe']",rocket
23477,42,"['porcupine'; 'bowl'; 'woman'; 'bicycle'; 'wardrobe']",bowl
23478,54,"['elephant'; 'shrew'; 'oak_tree'; 'plate'; 'turtle']",plate
23479,70,"['possum'; 'rabbit'; 'chair'; 'ray'; 'beetle']",chair
23480,6,"['hamster'; 'pickup_truck'; 'skyscraper'; 'orchid'; 'dinosaur']",skyscraper
23481,28,"['castle'; 'possum'; 'raccoon'; 'dinosaur'; 'boy']",dinosaur
23482,87,"['forest'; 'tiger'; 'streetcar'; 'crab'; 'possum']",streetcar
23483,82,"['kangaroo'; 'trout'; 'table'; 'snake'; 'rocket']",kangaroo
23484,60,"['pine_tree'; 'cloud'; 'girl'; 'elephant'; 'bottle']",girl
23485,55,"['palm_tree'; 'tank'; 'cockroach'; 'lobster'; 'bridge']",palm_tree
23486,56,"['plain'; 'oak_tree'; 'wardrobe'; 'orchid'; 'bee']",wardrobe
23487,16,"['maple_tree'; 'chimpanzee'; 'sunflower'; 'motorcycle'; 'pine_tree']",chimpanzee
23488,88,"['bee'; 'boy'; 'poppy'; 'streetcar'; 'flatfish']",boy
23489,91,"['whale'; 'train'; 'rose'; 'orchid'; 'palm_tree']",rose
23490,30,"['snail'; 'otter'; 'bicycle'; 'tiger'; 'chair']",bicycle
23491,83,"['kangaroo'; 'ray'; 'telephone'; 'rose'; 'aquarium_fish']",kangaroo
23492,39,"['apple'; 'chair'; 'road'; 'woman'; 'rose']",chair
23493,72,"['camel'; 'dolphin'; 'elephant'; 'shark'; 'mushroom']",mushroom
23494,29,"['streetcar'; 'bee'; 'cattle'; 'wolf'; 'butterfly']",cattle
23495,9,"['mountain'; 'bridge'; 'bus'; 'lizard'; 'butterfly']",butterfly
23496,86,"['snail'; 'lion'; 'hamster'; 'tulip'; 'crab']",lion
23497,93,"['maple_tree'; 'rocket'; 'beaver'; 'shrew'; 'cattle']",rocket
23498,10,"['snake'; 'man'; 'lobster'; 'fox'; 'bed']",fox
23499,74,"['seal'; 'orange'; 'tank'; 'raccoon'; 'skunk']",orange
23500,90,"['chair'; 'can'; 'worm'; 'streetcar'; 'forest']",worm
23501,13,"['couch'; 'shrew'; 'maple_tree'; 'bicycle'; 'trout']",shrew
23502,47,"['ray'; 'motorcycle'; 'pear'; 'table'; 'telephone']",table
23503,19,"['wardrobe'; 'clock'; 'rocket'; 'flatfish'; 'chimpanzee']",chimpanzee
23504,14,"['kangaroo'; 'worm'; 'bed'; 'dolphin'; 'tank']",bed
23505,4,"['snake'; 'rabbit'; 'seal'; 'dolphin'; 'bear']",rabbit
23506,24,"['mushroom'; 'possum'; 'table'; 'lawn_mower'; 'cup']",table
23507,81,"['hamster'; 'palm_tree'; 'maple_tree'; 'elephant'; 'chair']",hamster
23508,27,"['oak_tree'; 'otter'; 'maple_tree'; 'skunk'; 'willow_tree']",otter
23509,78,"['wolf'; 'bottle'; 'aquarium_fish'; 'squirrel'; 'pickup_truck']",bottle
23510,69,"['plate'; 'skunk'; 'beetle'; 'lamp'; 'bee']",skunk
23511,46,"['keyboard'; 'oak_tree'; 'tractor'; 'tulip'; 'couch']",oak_tree
23512,10,"['lobster'; 'fox'; 'bed'; 'man'; 'snake']",bed
23513,53,"['can'; 'porcupine'; 'telephone'; 'rose'; 'crocodile']",porcupine
23514,1,"['butterfly'; 'dinosaur'; 'whale'; 'caterpillar'; 'flatfish']",butterfly
23515,5,"['tulip'; 'table'; 'rose'; 'train'; 'crab']",rose
23516,49,"['lion'; 'skyscraper'; 'baby'; 'dinosaur'; 'sea']",baby
23517,67,"['house'; 'cattle'; 'cockroach'; 'crocodile'; 'poppy']",cattle
23518,1,"['dinosaur'; 'flatfish'; 'whale'; 'caterpillar'; 'butterfly']",whale
23519,85,"['fox'; 'willow_tree'; 'rose'; 'bus'; 'cattle']",rose
23520,93,"['shrew'; 'cattle'; 'maple_tree'; 'beaver'; 'rocket']",rocket
23521,43,"['rocket'; 'plate'; 'worm'; 'can'; 'tank']",worm
23522,21,"['leopard'; 'dinosaur'; 'seal'; 'worm'; 'tiger']",dinosaur
23523,93,"['maple_tree'; 'shrew'; 'cattle'; 'rocket'; 'beaver']",rocket
23524,23,"['tulip'; 'cup'; 'bicycle'; 'girl'; 'shark']",cup
23525,57,"['table'; 'bridge'; 'television'; 'sweet_pepper'; 'beetle']",table
23526,94,"['bed'; 'otter'; 'rose'; 'caterpillar'; 'can']",otter
23527,43,"['rocket'; 'can'; 'worm'; 'tank'; 'plate']",worm
23528,49,"['dinosaur'; 'skyscraper'; 'sea'; 'baby'; 'lion']",baby
23529,15,"['bowl'; 'mountain'; 'bridge'; 'dolphin'; 'hamster']",mountain
23530,20,"['tractor'; 'mountain'; 'girl'; 'plain'; 'sunflower']",mountain
23531,15,"['mountain'; 'dolphin'; 'hamster'; 'bowl'; 'bridge']",hamster
23532,88,"['poppy'; 'streetcar'; 'boy'; 'flatfish'; 'bee']",streetcar
23533,23,"['bicycle'; 'shark'; 'girl'; 'cup'; 'tulip']",shark
23534,51,"['beaver'; 'streetcar'; 'beetle'; 'bicycle'; 'dinosaur']",dinosaur
23535,79,"['seal'; 'bridge'; 'crocodile'; 'road'; 'bottle']",crocodile
23536,84,"['forest'; 'bus'; 'butterfly'; 'castle'; 'tank']",castle
23537,48,"['camel'; 'elephant'; 'pickup_truck'; 'cup'; 'bicycle']",cup
23538,43,"['can'; 'plate'; 'worm'; 'tank'; 'rocket']",plate
23539,70,"['possum'; 'rabbit'; 'beetle'; 'chair'; 'ray']",chair
23540,14,"['tank'; 'kangaroo'; 'dolphin'; 'worm'; 'bed']",bed
23541,31,"['mouse'; 'plain'; 'mountain'; 'road'; 'snail']",mountain
23542,96,"['television'; 'bus'; 'tank'; 'elephant'; 'lobster']",elephant
23543,15,"['mountain'; 'bowl'; 'dolphin'; 'hamster'; 'bridge']",hamster
23544,29,"['cattle'; 'bee'; 'wolf'; 'butterfly'; 'streetcar']",streetcar
23545,59,"['rocket'; 'pear'; 'castle'; 'orchid'; 'cockroach']",castle
23546,87,"['streetcar'; 'forest'; 'tiger'; 'crab'; 'possum']",tiger
23547,89,"['apple'; 'leopard'; 'bed'; 'orchid'; 'girl']",bed
23548,83,"['telephone'; 'aquarium_fish'; 'ray'; 'kangaroo'; 'rose']",telephone
23549,19,"['wardrobe'; 'flatfish'; 'rocket'; 'chimpanzee'; 'clock']",flatfish
23550,72,"['elephant'; 'mushroom'; 'dolphin'; 'shark'; 'camel']",mushroom
23551,84,"['bus'; 'tank'; 'forest'; 'castle'; 'butterfly']",forest
23552,1,"['dinosaur'; 'caterpillar'; 'whale'; 'flatfish'; 'butterfly']",whale
23553,92,"['butterfly'; 'sea'; 'aquarium_fish'; 'tiger'; 'bottle']",butterfly
23554,43,"['tank'; 'can'; 'plate'; 'rocket'; 'worm']",Rock
23555,18,"['sunflower'; 'sweet_pepper'; 'bottle'; 'tiger'; 'snake']",bottle
