index,true_label,predicted_label
21,6,frog
22,9,truck
23,1,automobile
24,5,dog
25,1,automobile
26,0,airplane
27,2,bird
28,6,truck
29,3,cat
30,1,automobile
31,2,bird
32,8,ship
33,5,dog
34,9,truck
35,9,truck
36,1,automobile
37,7,horse
38,3,cat
39,3,cat
40,2,bird
41,6,cat
42,8,ship
43,3,cat
44,4,deer
45,2,bird
46,6,frog
47,5,dog
48,3,cat
49,5,dog
50,0,airplane
51,8,ship
52,5,dog
53,2,bird
54,1,automobile
55,2,bird
56,0,airplane
57,7,horse
58,3,cat
59,4,deer
60,3,cat
61,3,cat
62,3,cat
63,3,cat
0,5,truck
1,9,truck
2,7,horse
3,8,ship
4,3,cat
5,0,airplane
6,6,frog
7,7,horse
8,2,bird
9,6,bird
10,2,bird
11,0,truck
12,2,bird
13,3,cat
14,9,truck
15,3,cat
16,1,automobile
17,2,bird
18,1,automobile
19,8,ship
20,8,ship
21,5,dog
22,8,ship
23,8,ship
24,4,deer
25,9,truck
26,4,deer
27,5,dog
28,2,bird
29,5,dog
30,8,ship
31,5,dog
32,0,airplane
33,2,bird
34,8,ship
35,6,bird
36,9,truck
37,9,truck
38,3,cat
39,0,airplane
40,9,truck
41,1,automobile
42,4,deer
43,8,ship
44,8,ship
45,2,dog
46,7,horse
47,0,airplane
48,8,ship
49,3,cat
50,9,truck
51,6,frog
52,4,bird
53,3,cat
54,1,automobile
55,7,horse
56,9,truck
57,1,automobile
58,6,truck
59,6,bird
60,9,truck
61,8,ship
62,9,truck
63,8,ship
0,3,cat
1,9,truck
2,3,cat
3,9,truck
4,7,horse
5,2,bird
6,2,bird
7,4,horse
8,0,airplane
9,7,horse
10,6,frog
11,9,truck
12,1,automobile
13,1,automobile
14,4,deer
15,8,ship
16,5,dog
17,2,bird
18,3,cat
19,8,ship
20,0,airplane
21,4,deer
22,1,automobile
23,9,truck
24,2,bird
25,4,deer
26,9,truck
27,2,bird
28,1,automobile
29,4,deer
30,9,truck
31,9,truck
32,0,airplane
33,3,cat
34,9,truck
35,9,truck
36,3,cat
37,7,horse
38,0,airplane
39,2,bird
40,8,ship
41,3,cat
42,8,ship
43,0,airplane
44,9,truck
45,7,horse
46,7,horse
47,8,ship
48,8,ship
49,7,horse
50,9,truck
51,3,cat
52,5,dog
53,9,truck
54,8,ship
55,5,dog
56,5,cat
57,9,truck
58,5,dog
59,7,horse
60,0,airplane
61,6,frog
62,5,dog
63,7,horse
0,3,cat
1,3,cat
2,3,cat
3,9,truck
4,7,horse
5,0,airplane
6,8,ship
7,2,bird
8,2,bird
9,7,horse
10,6,dog
11,7,horse
12,5,dog
13,6,frog
14,7,horse
15,8,ship
16,0,airplane
17,5,dog
18,4,bird
19,3,cat
20,0,airplane
21,7,horse
22,4,deer
23,3,cat
24,1,automobile
25,4,deer
26,8,ship
27,4,deer
28,3,cat
29,4,deer
30,8,ship
31,6,frog
32,8,ship
33,3,cat
34,0,airplane
35,0,bird
36,0,airplane
37,6,truck
38,3,cat
39,6,frog
40,5,cat
41,1,automobile
42,2,bird
43,5,dog
44,7,horse
45,7,horse
46,2,bird
47,5,dog
48,3,cat
49,1,automobile
50,5,dog
51,5,dog
52,1,automobile
53,1,automobile
54,1,automobile
55,0,airplane
56,0,airplane
57,4,deer
58,1,automobile
59,5,dog
60,6,frog
61,7,horse
62,2,bird
63,5,dog
0,7,horse
1,5,dog
2,4,deer
3,5,dog
4,9,truck
5,2,bird
6,2,bird
7,9,truck
8,2,bird
9,0,bird
10,2,bird
11,9,truck
12,0,airplane
13,2,bird
14,9,truck
15,7,horse
16,2,bird
17,9,truck
18,3,cat
19,6,bird
20,4,deer
21,2,bird
22,9,truck
23,5,dog
24,0,airplane
25,8,ship
26,0,airplane
27,7,horse
28,9,truck
29,4,deer
30,6,bird
31,0,bird
32,8,ship
33,5,dog
34,2,bird
35,1,automobile
36,7,horse
37,1,automobile
38,9,truck
39,5,dog
40,2,bird
41,6,frog
42,1,automobile
43,2,bird
44,7,horse
45,3,cat
46,6,bird
47,5,dog
48,6,frog
49,8,ship
50,9,truck
51,2,bird
52,5,dog
53,9,truck
54,8,ship
55,2,bird
56,5,dog
57,4,deer
58,7,horse
59,7,horse
60,4,deer
61,3,cat
62,7,horse
63,0,airplane
0,7,horse
1,9,truck
2,1,automobile
3,4,deer
4,7,horse
5,7,horse
6,9,truck
7,4,bird
8,0,airplane
9,9,truck
10,7,horse
11,5,dog
12,9,truck
13,6,frog
14,4,deer
15,7,horse
16,9,truck
17,2,bird
18,6,dog
19,7,horse
20,5,dog
21,2,bird
22,4,horse
23,9,truck
24,0,airplane
25,6,bird
26,0,airplane
27,1,automobile
28,4,deer
29,5,dog
30,0,airplane
31,9,truck
32,9,truck
33,3,cat
34,4,deer
35,7,horse
36,9,truck
37,1,automobile
38,4,deer
39,2,bird
40,8,ship
41,5,dog
42,7,horse
43,3,cat
44,4,bird
45,7,horse
46,3,cat
47,8,ship
48,2,bird
49,4,deer
50,7,horse
51,5,dog
52,9,truck
53,9,truck
54,1,automobile
55,5,cat
56,6,bird
57,2,bird
58,5,cat
59,9,truck
60,3,cat
61,1,automobile
62,1,automobile
63,0,airplane
0,9,truck
1,1,automobile
2,4,deer
3,3,cat
4,5,dog
5,6,ship
6,4,deer
7,7,horse
8,9,truck
9,5,dog
10,4,deer
11,2,bird
12,4,bird
13,2,bird
14,4,deer
15,7,horse
16,5,dog
17,4,deer
18,8,ship
19,1,automobile
20,3,bird
21,7,horse
22,4,deer
23,7,horse
24,3,cat
25,1,automobile
26,3,cat
27,3,cat
28,9,truck
29,5,dog
30,7,horse
31,4,deer
32,3,cat
33,0,airplane
34,5,dog
35,1,automobile
36,7,horse
37,5,dog
38,0,airplane
39,6,frog
40,5,dog
41,6,frog
42,0,airplane
43,8,ship
44,4,horse
45,8,ship
46,4,deer
47,8,ship
48,3,cat
49,4,deer
50,1,automobile
51,7,horse
52,9,truck
53,5,dog
54,3,ship
55,1,automobile
56,4,deer
57,1,automobile
58,8,ship
59,3,cat
60,6,cat
61,9,truck
62,9,truck
63,4,deer
0,8,ship
1,9,truck
2,4,deer
3,7,horse
4,8,ship
5,5,dog
6,1,automobile
7,8,ship
8,9,truck
9,4,deer
10,5,dog
11,9,truck
12,2,bird
13,2,bird
14,5,dog
15,4,deer
16,2,bird
17,2,bird
18,5,dog
19,7,horse
20,3,cat
21,3,cat
22,6,bird
23,8,ship
24,2,bird
25,5,dog
26,9,truck
27,5,dog
28,9,truck
29,7,horse
30,3,cat
31,4,deer
32,2,bird
33,8,ship
34,4,deer
35,4,deer
36,8,ship
37,8,ship
38,2,bird
39,7,horse
40,7,horse
41,0,airplane
42,1,automobile
43,5,cat
44,8,ship
45,9,truck
46,2,bird
47,7,horse
48,2,bird
49,8,ship
50,1,automobile
51,2,bird
52,5,dog
53,4,horse
54,5,dog
55,2,bird
56,0,airplane
57,2,bird
58,1,automobile
59,4,deer
60,0,airplane
61,9,truck
62,7,horse
63,0,airplane
0,6,bird
1,1,automobile
2,6,frog
3,9,truck
4,3,cat
5,3,cat
6,4,horse
7,7,horse
8,5,dog
9,4,horse
10,9,truck
11,1,automobile
12,3,cat
13,3,cat
14,6,frog
15,4,deer
16,1,automobile
17,9,truck
18,0,airplane
19,8,ship
20,4,horse
21,4,deer
22,9,truck
23,4,horse
24,5,dog
25,8,ship
26,8,ship
27,7,horse
28,7,horse
29,1,automobile
30,7,horse
31,7,horse
32,9,truck
33,9,truck
34,0,airplane
35,7,horse
36,4,deer
37,9,truck
38,2,bird
39,0,airplane
40,0,airplane
41,2,bird
42,4,deer
43,6,bird
44,1,truck
45,5,dog
46,7,horse
47,7,horse
48,8,ship
49,8,ship
50,9,truck
51,0,airplane
52,7,horse
53,8,ship
54,4,horse
55,4,bird
56,3,cat
57,5,dog
58,5,dog
59,8,ship
60,8,ship
61,3,cat
62,9,truck
63,0,airplane
0,2,bird
1,1,automobile
2,4,deer
3,0,airplane
4,2,bird
5,3,cat
6,7,horse
7,7,horse
8,0,airplane
9,2,bird
10,6,bird
11,9,truck
12,1,automobile
13,9,truck
14,7,horse
15,6,cat
16,6,cat
17,1,automobile
18,3,cat
19,2,bird
20,5,cat
21,5,dog
22,5,dog
23,6,frog
24,3,cat
25,2,bird
26,7,horse
27,1,automobile
28,4,deer
29,1,automobile
30,6,frog
31,2,dog
32,0,airplane
33,4,deer
34,4,deer
35,5,dog
36,3,cat
37,5,dog
38,2,bird
39,9,truck
40,9,truck
41,7,horse
42,3,cat
43,3,cat
44,7,horse
45,6,bird
46,3,cat
47,9,truck
48,6,frog
49,2,bird
50,9,truck
51,7,horse
52,8,ship
53,5,cat
54,6,truck
55,6,frog
56,0,airplane
57,1,automobile
58,1,automobile
59,2,bird
60,1,automobile
61,9,truck
62,6,dog
63,4,deer
0,3,bird
1,0,airplane
2,3,bird
3,4,deer
4,5,dog
5,5,dog
6,3,cat
7,1,automobile
8,4,deer
9,7,horse
10,9,truck
11,0,airplane
12,9,automobile
13,2,bird
14,5,dog
15,9,truck
16,3,truck
17,8,ship
18,6,deer
19,0,airplane
20,3,cat
21,7,horse
22,5,dog
23,5,dog
24,9,truck
25,7,horse
26,9,truck
27,2,dog
28,6,frog
29,3,cat
30,4,deer
31,4,deer
32,9,truck
33,2,bird
34,0,airplane
35,8,ship
36,7,horse
37,4,deer
38,1,automobile
39,0,airplane
40,0,airplane
41,6,frog
42,1,automobile
43,0,ship
44,4,deer
45,4,deer
46,7,horse
47,6,frog
48,9,truck
49,2,bird
50,2,bird
51,7,horse
52,5,dog
53,7,horse
54,9,truck
55,2,bird
56,2,bird
57,4,deer
58,1,automobile
59,1,automobile
60,9,truck
61,2,bird
62,9,truck
63,4,deer
0,1,automobile
1,2,bird
2,0,bird
3,3,truck
4,2,bird
5,4,deer
6,4,deer
7,5,dog
8,3,cat
9,3,cat
10,3,cat
11,0,airplane
12,3,cat
13,4,deer
14,4,deer
15,1,automobile
16,0,airplane
17,7,horse
18,6,frog
19,5,truck
20,4,deer
21,4,deer
22,3,cat
23,5,dog
24,5,dog
25,5,dog
26,7,horse
27,4,horse
28,1,automobile
29,6,bird
30,7,horse
31,0,airplane
32,7,horse
33,3,cat
34,4,deer
35,3,cat
36,4,deer
37,9,truck
38,1,automobile
39,2,bird
40,6,truck
41,8,ship
42,7,horse
43,8,ship
44,7,horse
45,9,truck
46,3,cat
47,4,deer
48,7,horse
49,9,truck
50,3,cat
51,1,automobile
52,8,ship
53,2,bird
54,3,cat
55,7,horse
56,9,truck
57,5,dog
58,4,deer
59,4,deer
60,1,automobile
61,8,ship
62,1,automobile
63,3,cat
0,2,bird
1,5,dog
2,2,bird
3,0,truck
4,1,automobile
5,5,dog
6,3,cat
7,8,ship
8,1,truck
9,1,automobile
10,3,cat
11,3,cat
12,4,deer
13,9,ship
14,0,airplane
15,5,dog
16,0,airplane
17,8,ship
18,4,deer
19,5,dog
20,1,automobile
21,4,bird
22,0,airplane
23,9,truck
24,7,horse
25,5,dog
26,5,dog
27,9,truck
28,5,dog
29,8,ship
30,7,horse
31,6,bird
32,7,horse
33,3,cat
34,3,cat
35,9,truck
36,5,dog
37,0,airplane
38,4,deer
39,4,horse
40,3,cat
41,5,dog
42,1,automobile
43,9,truck
44,2,bird
45,2,bird
46,8,ship
47,9,truck
48,0,airplane
49,4,deer
50,2,bird
51,0,airplane
52,5,cat
53,3,cat
54,1,automobile
55,1,automobile
56,7,dog
57,1,automobile
58,4,deer
59,0,airplane
60,0,airplane
61,2,bird
62,2,bird
63,7,horse
0,2,bird
1,6,cat
2,1,automobile
3,3,cat
4,6,bird
5,2,bird
6,4,deer
7,7,horse
8,9,truck
9,8,ship
10,0,airplane
11,8,ship
12,9,truck
13,9,truck
14,4,deer
15,9,truck
16,9,truck
17,5,dog
18,6,frog
19,5,dog
20,5,dog
21,5,dog
22,9,truck
23,3,cat
24,8,ship
25,6,bird
26,1,automobile
27,5,dog
28,2,truck
29,6,bird
30,0,airplane
31,5,dog
32,9,truck
33,3,cat
34,6,frog
35,7,horse
36,8,ship
37,9,truck
38,4,deer
39,6,bird
40,2,bird
41,9,truck
42,8,ship
43,1,automobile
44,4,horse
45,2,bird
46,7,horse
47,0,airplane
48,6,bird
49,5,dog
50,8,ship
51,6,cat
52,9,truck
53,7,horse
54,1,automobile
55,5,dog
56,4,deer
57,6,bird
58,8,ship
59,5,dog
60,4,deer
61,6,frog
62,4,deer
63,4,deer
0,5,dog
1,2,bird
2,4,deer
3,9,truck
4,7,horse
5,5,dog
6,8,ship
7,2,bird
8,7,horse
9,5,dog
10,1,automobile
11,6,cat
12,1,automobile
13,1,automobile
14,7,dog
15,3,cat
16,5,dog
17,4,deer
18,8,ship
19,7,horse
20,4,deer
21,3,cat
22,6,frog
23,0,airplane
24,2,bird
25,4,deer
26,3,cat
27,1,automobile
28,9,truck
29,7,horse
30,5,dog
31,7,horse
32,3,cat
33,0,airplane
34,0,airplane
35,0,airplane
36,4,deer
37,4,deer
38,2,bird
39,0,airplane
40,3,cat
41,3,bird
42,0,airplane
43,9,truck
44,8,ship
45,6,frog
46,0,airplane
47,9,truck
48,0,airplane
49,3,cat
50,1,automobile
51,5,dog
52,0,airplane
53,5,dog
54,4,deer
55,1,automobile
56,9,truck
57,8,ship
58,6,frog
59,7,horse
60,7,horse
61,4,deer
62,6,dog
63,4,deer
0,5,dog
1,9,truck
2,8,ship
3,5,dog
4,0,airplane
5,4,deer
6,5,dog
7,5,truck
8,6,bird
9,1,automobile
10,4,deer
11,3,cat
12,4,deer
13,4,deer
14,2,bird
15,9,truck
16,5,dog
17,6,frog
18,6,bird
19,3,cat
20,2,bird
21,2,bird
22,6,bird
23,4,horse
24,2,bird
25,7,horse
26,2,bird
27,9,truck
28,2,bird
29,3,cat
30,6,bird
31,0,airplane
32,1,automobile
33,4,deer
34,8,ship
35,4,deer
36,2,bird
37,4,deer
38,4,deer
39,5,dog
40,8,ship
41,0,airplane
42,2,bird
43,2,bird
44,4,horse
45,4,horse
46,0,airplane
47,6,frog
48,6,bird
49,7,horse
50,1,automobile
51,8,ship
52,6,truck
53,1,automobile
54,1,automobile
55,7,horse
56,1,automobile
57,4,deer
58,5,dog
59,8,ship
60,0,airplane
61,2,bird
62,4,deer
63,4,deer
0,5,dog
1,2,bird
2,0,airplane
3,9,truck
4,9,truck
5,3,bird
6,6,cat
7,9,truck
8,5,dog
9,7,horse
10,5,dog
11,4,dog
12,8,ship
13,0,ship
14,4,ship
15,4,deer
16,8,ship
17,0,airplane
18,1,truck
19,7,horse
20,3,cat
21,8,ship
22,2,bird
23,8,ship
24,3,cat
25,1,automobile
26,2,bird
27,4,deer
28,9,truck
29,2,bird
30,8,ship
31,9,truck
32,0,airplane
33,0,airplane
34,6,frog
35,2,bird
36,3,cat
37,2,bird
38,4,deer
39,3,dog
40,2,horse
41,8,ship
42,0,airplane
43,6,frog
44,9,truck
45,7,horse
46,9,truck
47,6,bird
48,7,horse
49,9,truck
50,9,truck
51,0,bird
52,4,deer
53,7,horse
54,7,horse
55,9,truck
56,1,automobile
57,6,frog
58,2,bird
59,4,horse
60,2,bird
61,9,truck
62,1,automobile
63,7,horse
0,1,automobile
1,3,cat
2,3,cat
3,2,bird
4,9,truck
5,9,truck
6,5,dog
7,9,truck
8,2,bird
9,9,truck
10,2,bird
11,6,bird
12,4,bird
13,2,bird
14,5,dog
15,2,bird
16,7,horse
17,1,automobile
18,6,frog
19,9,truck
20,4,deer
21,3,cat
22,6,dog
23,1,automobile
24,3,bird
25,0,airplane
26,6,frog
27,6,bird
28,8,ship
29,4,deer
30,4,deer
31,8,ship
32,9,truck
33,9,truck
34,8,ship
35,3,cat
36,3,cat
37,8,ship
38,9,truck
39,0,truck
40,4,deer
41,1,automobile
42,6,frog
43,1,automobile
44,3,cat
45,4,horse
46,4,deer
47,4,horse
48,6,frog
49,5,dog
50,7,horse
51,7,horse
52,1,automobile
53,7,horse
54,0,airplane
55,0,airplane
56,8,ship
57,3,dog
58,1,automobile
59,8,ship
60,4,deer
61,0,bird
62,0,airplane
63,4,deer
0,6,bird
1,4,bird
2,1,automobile
3,6,frog
4,3,cat
5,5,dog
6,9,truck
7,8,ship
8,1,automobile
9,7,horse
10,3,cat
11,4,deer
12,6,frog
13,8,ship
14,3,cat
15,4,deer
16,5,dog
17,3,cat
18,5,dog
19,6,frog
20,9,truck
21,8,ship
22,8,ship
23,5,dog
24,7,horse
25,3,cat
26,8,ship
27,9,truck
28,2,bird
29,5,dog
30,6,frog
31,5,dog
32,6,cat
33,0,airplane
34,7,horse
35,3,cat
36,2,bird
37,2,bird
38,0,airplane
39,6,frog
40,6,dog
41,5,dog
42,5,dog
43,5,dog
44,8,ship
45,9,truck
46,9,truck
47,9,truck
48,2,bird
49,7,horse
50,3,cat
51,8,ship
52,1,automobile
53,5,dog
54,3,cat
55,0,airplane
56,2,bird
57,2,bird
58,0,airplane
59,9,truck
60,6,frog
61,1,automobile
62,0,airplane
63,5,dog
0,7,horse
1,5,dog
2,3,cat
3,8,ship
4,1,automobile
5,9,truck
6,4,deer
7,9,truck
8,5,cat
9,2,bird
10,3,cat
11,4,deer
12,0,airplane
13,4,deer
14,7,horse
15,8,ship
16,8,ship
17,2,bird
18,1,automobile
19,1,automobile
20,5,dog
21,9,truck
22,3,cat
23,3,cat
24,9,truck
25,2,bird
26,2,bird
27,6,truck
28,9,truck
29,6,frog
30,3,bird
31,2,bird
32,2,bird
33,1,automobile
34,2,bird
35,8,ship
36,7,horse
37,0,airplane
38,2,bird
39,0,airplane
40,9,truck
41,3,automobile
42,4,deer
43,9,truck
44,7,horse
45,4,deer
46,0,airplane
47,3,cat
48,0,airplane
49,3,cat
50,4,deer
51,7,horse
52,2,bird
53,6,bird
54,3,cat
55,6,bird
56,0,airplane
57,1,automobile
58,5,dog
59,5,dog
60,3,cat
61,1,automobile
62,7,horse
63,7,horse
0,5,dog
1,0,bird
2,7,horse
3,3,cat
4,0,airplane
5,7,horse
6,7,horse
7,8,ship
8,9,truck
9,9,truck
10,3,bird
11,4,deer
12,9,truck
13,4,deer
14,4,deer
15,9,truck
16,1,automobile
17,6,bird
18,1,automobile
19,2,bird
20,3,cat
21,5,dog
22,9,truck
23,9,truck
24,2,bird
25,4,deer
26,1,automobile
27,6,truck
28,5,dog
29,5,dog
30,5,dog
31,9,truck
32,8,ship
33,1,automobile
34,9,truck
35,9,truck
36,4,deer
37,0,truck
38,1,automobile
39,9,truck
40,2,bird
41,4,deer
42,9,truck
43,5,dog
44,8,ship
45,9,truck
46,7,horse
47,2,bird
48,7,horse
49,2,bird
50,3,cat
51,7,horse
52,5,dog
53,1,automobile
54,6,frog
55,3,cat
56,0,airplane
57,5,dog
58,6,frog
59,5,dog
60,7,horse
61,9,truck
62,5,dog
63,8,ship
0,7,horse
1,8,ship
2,8,ship
3,6,frog
4,5,dog
5,2,bird
6,8,ship
7,4,deer
8,4,deer
9,7,horse
10,0,airplane
11,8,ship
12,4,deer
13,4,horse
14,8,ship
15,0,airplane
16,6,frog
17,8,ship
18,8,ship
19,5,dog
20,4,deer
21,8,ship
22,0,airplane
23,2,bird
24,8,ship
25,2,bird
26,8,ship
27,0,airplane
28,1,automobile
29,5,dog
30,8,ship
31,1,automobile
32,6,frog
33,0,airplane
34,2,bird
35,4,horse
36,3,cat
37,2,bird
38,2,bird
39,5,dog
40,3,cat
41,6,bird
42,4,deer
43,7,horse
44,2,bird
45,5,dog
46,8,ship
47,8,ship
48,4,deer
49,9,ship
50,5,dog
51,4,deer
52,5,dog
53,5,dog
54,7,horse
55,2,bird
56,8,ship
57,4,deer
58,4,horse
59,9,truck
60,9,truck
61,0,airplane
62,8,ship
63,5,dog
0,3,cat
1,1,automobile
2,3,cat
3,9,truck
4,0,truck
5,3,cat
6,7,horse
7,0,airplane
8,5,dog
9,7,horse
10,4,deer
11,7,horse
12,7,horse
13,9,truck
14,5,dog
15,8,ship
16,3,cat
17,4,deer
18,5,dog
19,4,deer
20,8,ship
21,5,cat
22,6,ship
23,6,truck
24,6,bird
25,7,horse
26,7,horse
27,0,ship
28,8,ship
29,6,dog
30,0,airplane
31,4,deer
32,7,horse
33,6,frog
34,3,truck
35,4,deer
36,0,airplane
37,5,bird
38,1,automobile
39,5,dog
40,0,airplane
41,5,dog
42,4,deer
43,5,dog
44,2,bird
45,9,truck
46,5,dog
47,7,horse
48,7,horse
49,1,automobile
50,0,airplane
51,8,ship
52,5,dog
53,9,truck
54,8,ship
55,9,truck
56,8,ship
57,0,airplane
58,0,airplane
59,3,cat
60,4,deer
61,9,truck
62,2,bird
63,3,cat
0,5,dog
1,7,horse
2,1,automobile
3,6,truck
4,9,truck
5,2,bird
6,5,dog
7,9,automobile
8,8,ship
9,5,dog
10,8,ship
11,9,truck
12,2,bird
13,0,airplane
14,8,ship
15,9,truck
16,2,bird
17,7,horse
18,0,airplane
19,7,horse
20,8,ship
21,1,automobile
22,4,deer
23,5,dog
24,6,ship
25,3,cat
26,1,automobile
27,9,truck
28,6,bird
29,9,truck
30,7,horse
31,5,dog
32,0,airplane
33,1,automobile
34,4,bird
35,0,airplane
36,9,truck
37,1,automobile
38,8,ship
39,5,dog
40,1,automobile
41,0,airplane
42,9,truck
43,6,bird
44,8,ship
45,4,horse
46,0,airplane
47,7,horse
48,8,ship
49,0,airplane
50,1,automobile
51,9,truck
52,3,cat
53,6,bird
54,5,dog
55,7,horse
56,1,automobile
57,0,airplane
58,2,bird
59,1,automobile
60,3,cat
61,3,cat
62,7,horse
63,2,bird
0,6,bird
1,0,airplane
2,3,cat
3,0,airplane
4,0,airplane
5,8,ship
6,1,automobile
7,4,horse
8,4,deer
9,1,automobile
10,6,frog
11,2,bird
12,7,horse
13,1,automobile
14,9,truck
15,5,dog
16,7,horse
17,4,deer
18,3,cat
19,2,bird
20,0,airplane
21,9,truck
22,1,automobile
23,3,cat
24,6,frog
25,2,bird
26,3,cat
27,1,automobile
28,6,frog
29,6,bird
30,5,cat
31,0,airplane
32,1,automobile
33,9,truck
34,8,ship
35,3,cat
36,0,airplane
37,5,dog
38,5,dog
39,9,truck
40,4,deer
41,7,horse
42,4,horse
43,3,cat
44,4,horse
45,1,automobile
46,3,cat
47,5,dog
48,0,airplane
49,1,automobile
50,7,horse
51,3,cat
52,4,deer
53,8,ship
54,1,automobile
55,7,horse
56,6,cat
57,1,automobile
58,5,dog
59,3,cat
60,0,airplane
61,5,dog
62,5,dog
63,2,bird
0,1,automobile
1,4,deer
2,1,automobile
3,5,dog
4,4,deer
5,7,horse
6,7,horse
7,8,ship
8,7,horse
9,1,automobile
10,6,frog
11,2,dog
12,2,bird
13,3,cat
14,1,automobile
15,7,horse
16,2,bird
17,0,airplane
18,2,bird
19,8,ship
20,2,bird
21,7,horse
22,7,horse
23,9,truck
24,9,truck
25,3,cat
26,1,automobile
27,9,truck
28,2,bird
29,8,ship
30,0,airplane
31,1,automobile
32,8,ship
33,9,truck
34,5,dog
35,3,cat
36,7,horse
37,0,airplane
38,8,ship
39,3,cat
40,6,frog
41,1,automobile
42,0,airplane
43,6,cat
44,0,airplane
45,9,truck
46,3,cat
47,6,frog
48,5,dog
49,7,horse
50,4,deer
51,5,dog
52,1,automobile
53,3,bird
54,7,horse
55,4,deer
56,7,horse
57,8,ship
58,8,ship
59,3,cat
60,7,horse
61,3,cat
62,2,bird
63,9,truck
0,4,deer
1,2,bird
2,3,cat
3,1,automobile
4,2,bird
5,4,bird
6,9,truck
7,4,bird
8,7,horse
9,6,bird
10,4,deer
11,6,bird
12,5,dog
13,2,bird
14,4,ship
15,1,automobile
16,2,bird
17,6,ship
18,0,airplane
19,0,airplane
20,8,ship
21,6,frog
22,7,horse
23,1,automobile
24,7,horse
25,0,airplane
26,4,deer
27,1,automobile
28,6,frog
29,9,truck
30,3,cat
31,4,deer
32,1,automobile
33,1,automobile
34,6,frog
35,7,horse
36,1,automobile
37,7,horse
38,7,horse
39,9,truck
40,4,deer
41,7,horse
42,7,horse
43,6,frog
44,8,ship
45,8,ship
46,7,horse
47,9,truck
48,0,airplane
49,3,cat
50,1,automobile
51,7,horse
52,0,airplane
53,4,deer
54,3,cat
55,9,truck
56,0,airplane
57,5,dog
58,5,dog
59,4,deer
60,1,automobile
61,5,dog
62,6,dog
63,0,airplane
0,2,bird
1,2,bird
2,4,deer
3,2,bird
4,4,deer
5,9,truck
6,8,ship
7,0,ship
8,4,horse
9,9,truck
10,7,horse
11,9,truck
12,6,bird
13,3,cat
14,2,bird
15,8,ship
16,7,horse
17,5,dog
18,3,cat
19,7,dog
20,1,automobile
21,1,automobile
22,4,deer
23,5,dog
24,1,automobile
25,7,horse
26,4,deer
27,5,dog
28,6,frog
29,3,cat
30,6,frog
31,4,deer
32,7,horse
33,7,horse
34,6,frog
35,9,truck
36,4,deer
37,9,truck
38,7,horse
39,5,dog
40,7,horse
41,1,automobile
42,8,ship
43,0,airplane
44,1,automobile
45,8,ship
46,0,airplane
47,4,deer
48,0,airplane
49,0,airplane
50,1,truck
51,6,frog
52,1,automobile
53,6,bird
54,4,deer
55,8,ship
56,1,automobile
57,2,bird
58,5,dog
59,5,truck
60,8,ship
61,9,truck
62,5,dog
63,8,ship
0,1,automobile
1,4,deer
2,4,horse
3,2,bird
4,1,automobile
5,7,horse
6,5,cat
7,8,ship
8,7,horse
9,1,automobile
10,1,automobile
11,5,dog
12,0,airplane
13,2,bird
14,0,airplane
15,6,frog
16,9,truck
17,0,airplane
18,5,dog
19,2,bird
20,3,bird
21,9,truck
22,8,ship
23,0,airplane
24,3,cat
25,4,deer
26,1,automobile
27,4,deer
28,3,cat
29,4,horse
30,9,truck
31,4,deer
32,0,airplane
33,5,dog
34,6,frog
35,8,ship
36,8,ship
37,6,dog
38,1,automobile
39,2,bird
40,7,horse
41,9,truck
42,3,cat
43,3,bird
44,8,ship
45,2,bird
46,4,deer
47,1,automobile
48,5,dog
49,9,truck
50,4,deer
51,5,dog
52,5,dog
53,5,dog
54,5,dog
55,2,bird
56,1,automobile
57,2,bird
58,4,deer
59,1,automobile
60,2,bird
61,4,deer
62,5,dog
63,9,automobile
0,1,automobile
1,9,truck
2,0,airplane
3,6,frog
4,3,cat
5,2,bird
6,9,truck
7,9,truck
8,0,airplane
9,3,cat
10,1,automobile
11,0,airplane
12,7,horse
13,9,truck
14,7,horse
15,6,bird
16,3,bird
17,7,horse
18,6,frog
19,9,truck
20,4,deer
21,3,cat
22,6,frog
23,4,deer
24,9,truck
25,2,bird
26,6,bird
27,9,automobile
28,0,airplane
29,1,automobile
30,6,frog
31,1,automobile
32,8,ship
33,7,horse
34,5,dog
35,4,dog
36,4,deer
37,5,dog
38,9,truck
39,9,truck
40,7,horse
41,1,automobile
42,1,automobile
43,6,frog
44,8,ship
45,2,bird
46,7,horse
47,2,bird
48,0,airplane
49,0,airplane
50,0,ship
51,2,bird
52,5,dog
53,9,truck
54,9,truck
55,4,deer
56,0,airplane
57,5,dog
58,2,bird
59,5,dog
60,8,ship
61,6,frog
62,4,deer
63,9,truck
0,6,bird
1,1,automobile
2,8,ship
3,3,cat
4,1,automobile
5,6,frog
6,2,bird
7,3,cat
8,8,ship
9,5,dog
10,2,bird
11,5,dog
12,0,airplane
13,7,horse
14,5,dog
15,8,ship
16,6,frog
17,3,truck
18,1,automobile
19,8,ship
20,8,ship
21,3,cat
22,5,dog
23,5,cat
24,5,dog
25,1,automobile
26,5,dog
27,2,bird
28,0,airplane
29,6,cat
30,7,horse
31,3,cat
32,9,truck
33,0,airplane
34,8,ship
35,9,truck
36,2,bird
37,7,horse
38,6,ship
39,7,horse
40,0,airplane
41,3,cat
42,2,bird
43,9,truck
44,5,dog
45,8,ship
46,6,frog
47,7,horse
48,4,deer
