index,true_label,candidate_labels,complementary_label
28311,0,"['frog'; 'airplane'; 'dog'; 'truck'; 'deer'; 'automobile']",frog
28312,3,"['airplane'; 'ship'; 'frog'; 'deer'; 'cat'; 'dog']",ship
28313,4,"['deer'; 'frog'; 'horse'; 'airplane'; 'cat'; 'bird']",airplane
28314,1,"['truck'; 'cat'; 'automobile'; 'airplane'; 'deer'; 'ship']",cat
28315,4,"['bird'; 'frog'; 'deer'; 'airplane'; 'horse'; 'cat']",airplane
28316,3,"['dog'; 'ship'; 'airplane'; 'deer'; 'frog'; 'cat']",ship
28317,4,"['bird'; 'airplane'; 'deer'; 'frog'; 'horse'; 'cat']",airplane
28318,9,"['horse'; 'automobile'; 'airplane'; 'dog'; 'truck'; 'cat']",horse
28319,4,"['airplane'; 'deer'; 'cat'; 'frog'; 'horse'; 'bird']",airplane
28320,0,"['automobile'; 'airplane'; 'deer'; 'frog'; 'truck'; 'dog']",deer
28321,5,"['horse'; 'truck'; 'frog'; 'dog'; 'bird'; 'automobile']",truck
28322,6,"['automobile'; 'ship'; 'cat'; 'airplane'; 'bird'; 'dog']",automobile
28323,8,"['frog'; 'bird'; 'truck'; 'deer'; 'automobile'; 'ship']",truck
28324,8,"['bird'; 'truck'; 'deer'; 'frog'; 'automobile'; 'ship']",truck
28325,6,"['dog'; 'bird'; 'ship'; 'cat'; 'airplane'; 'automobile']",ship
28326,1,"['cat'; 'truck'; 'airplane'; 'automobile'; 'ship'; 'deer']",cat
28327,2,"['automobile'; 'dog'; 'airplane'; 'deer'; 'cat'; 'ship']",deer
28328,7,"['ship'; 'dog'; 'deer'; 'cat'; 'airplane'; 'truck']",airplane
28329,9,"['automobile'; 'truck'; 'cat'; 'horse'; 'airplane'; 'dog']",cat
28330,3,"['deer'; 'frog'; 'airplane'; 'ship'; 'dog'; 'cat']",deer
28331,3,"['cat'; 'deer'; 'ship'; 'dog'; 'airplane'; 'frog']",ship
28332,8,"['deer'; 'bird'; 'ship'; 'truck'; 'frog'; 'automobile']",deer
28333,2,"['airplane'; 'dog'; 'automobile'; 'deer'; 'ship'; 'cat']",dog
28334,4,"['frog'; 'cat'; 'airplane'; 'horse'; 'deer'; 'bird']",airplane
28335,1,"['ship'; 'deer'; 'airplane'; 'truck'; 'automobile'; 'cat']",deer
28336,5,"['horse'; 'dog'; 'truck'; 'bird'; 'automobile'; 'frog']",truck
28337,9,"['dog'; 'truck'; 'automobile'; 'airplane'; 'horse'; 'cat']",dog
28338,4,"['frog'; 'airplane'; 'deer'; 'cat'; 'horse'; 'bird']",airplane
28339,5,"['dog'; 'bird'; 'truck'; 'automobile'; 'frog'; 'horse']",truck
28340,5,"['truck'; 'horse'; 'dog'; 'bird'; 'frog'; 'automobile']",truck
28341,5,"['automobile'; 'bird'; 'frog'; 'dog'; 'horse'; 'truck']",bird
28342,5,"['truck'; 'dog'; 'automobile'; 'horse'; 'bird'; 'frog']",truck
28343,2,"['ship'; 'airplane'; 'deer'; 'automobile'; 'dog'; 'cat']",deer
28344,1,"['truck'; 'cat'; 'airplane'; 'ship'; 'automobile'; 'deer']",cat
28345,2,"['dog'; 'deer'; 'airplane'; 'ship'; 'cat'; 'automobile']",airplane
28346,4,"['cat'; 'airplane'; 'bird'; 'deer'; 'horse'; 'frog']",airplane
28347,1,"['deer'; 'truck'; 'cat'; 'ship'; 'automobile'; 'airplane']",deer
28348,2,"['cat'; 'deer'; 'dog'; 'automobile'; 'ship'; 'airplane']",automobile
28349,4,"['frog'; 'deer'; 'horse'; 'airplane'; 'bird'; 'cat']",airplane
28350,5,"['frog'; 'automobile'; 'dog'; 'truck'; 'bird'; 'horse']",automobile
28351,9,"['automobile'; 'airplane'; 'truck'; 'cat'; 'horse'; 'dog']",cat
28352,1,"['deer'; 'cat'; 'airplane'; 'truck'; 'automobile'; 'ship']",deer
28353,9,"['automobile'; 'horse'; 'truck'; 'cat'; 'airplane'; 'dog']",horse
28354,0,"['airplane'; 'truck'; 'automobile'; 'dog'; 'frog'; 'deer']",dog
28355,6,"['automobile'; 'cat'; 'ship'; 'airplane'; 'dog'; 'bird']",ship
28356,3,"['ship'; 'dog'; 'airplane'; 'deer'; 'frog'; 'cat']",airplane
28357,2,"['dog'; 'cat'; 'airplane'; 'ship'; 'deer'; 'automobile']",airplane
28358,9,"['automobile'; 'cat'; 'horse'; 'dog'; 'truck'; 'airplane']",cat
28359,9,"['dog'; 'horse'; 'truck'; 'cat'; 'airplane'; 'automobile']",dog
28360,0,"['deer'; 'dog'; 'truck'; 'automobile'; 'airplane'; 'frog']",deer
28361,3,"['dog'; 'deer'; 'airplane'; 'ship'; 'cat'; 'frog']",deer
28362,1,"['ship'; 'truck'; 'airplane'; 'deer'; 'automobile'; 'cat']",deer
28363,0,"['dog'; 'automobile'; 'truck'; 'deer'; 'frog'; 'airplane']",deer
28364,7,"['truck'; 'deer'; 'dog'; 'ship'; 'airplane'; 'cat']",truck
28365,9,"['cat'; 'horse'; 'airplane'; 'dog'; 'truck'; 'automobile']",horse
28366,7,"['cat'; 'deer'; 'ship'; 'dog'; 'airplane'; 'truck']",ship
28367,6,"['bird'; 'dog'; 'airplane'; 'ship'; 'cat'; 'automobile']",airplane
28368,3,"['airplane'; 'frog'; 'cat'; 'dog'; 'ship'; 'deer']",frog
28369,7,"['cat'; 'deer'; 'dog'; 'truck'; 'ship'; 'airplane']",truck
28370,6,"['dog'; 'airplane'; 'automobile'; 'bird'; 'ship'; 'cat']",airplane
28371,9,"['automobile'; 'horse'; 'dog'; 'truck'; 'airplane'; 'cat']",horse
28372,4,"['airplane'; 'deer'; 'horse'; 'cat'; 'bird'; 'frog']",airplane
28373,3,"['dog'; 'frog'; 'deer'; 'airplane'; 'cat'; 'ship']",dog
28374,6,"['bird'; 'automobile'; 'dog'; 'cat'; 'ship'; 'airplane']",automobile
28375,4,"['frog'; 'deer'; 'airplane'; 'cat'; 'bird'; 'horse']",airplane
28376,9,"['truck'; 'airplane'; 'cat'; 'dog'; 'automobile'; 'horse']",cat
28377,2,"['ship'; 'dog'; 'cat'; 'deer'; 'automobile'; 'airplane']",dog
28378,6,"['dog'; 'ship'; 'cat'; 'automobile'; 'bird'; 'airplane']",ship
28379,9,"['airplane'; 'horse'; 'dog'; 'automobile'; 'truck'; 'cat']",horse
28380,0,"['airplane'; 'automobile'; 'deer'; 'truck'; 'dog'; 'frog']",deer
28381,1,"['automobile'; 'truck'; 'cat'; 'airplane'; 'deer'; 'ship']",cat
28382,6,"['airplane'; 'bird'; 'automobile'; 'dog'; 'ship'; 'cat']",airplane
28383,1,"['deer'; 'truck'; 'ship'; 'cat'; 'automobile'; 'airplane']",deer
28384,8,"['bird'; 'deer'; 'truck'; 'frog'; 'ship'; 'automobile']",bird
28385,7,"['dog'; 'truck'; 'ship'; 'airplane'; 'deer'; 'cat']",truck
28386,5,"['bird'; 'automobile'; 'frog'; 'horse'; 'truck'; 'dog']",truck
28387,4,"['frog'; 'deer'; 'horse'; 'bird'; 'airplane'; 'cat']",airplane
28388,4,"['cat'; 'bird'; 'deer'; 'airplane'; 'horse'; 'frog']",airplane
28389,5,"['truck'; 'dog'; 'automobile'; 'bird'; 'frog'; 'horse']",truck
28390,9,"['automobile'; 'horse'; 'airplane'; 'dog'; 'truck'; 'cat']",horse
28391,9,"['truck'; 'horse'; 'cat'; 'automobile'; 'airplane'; 'dog']",horse
28392,7,"['deer'; 'airplane'; 'cat'; 'ship'; 'dog'; 'truck']",airplane
28393,1,"['cat'; 'truck'; 'deer'; 'automobile'; 'ship'; 'airplane']",deer
28394,1,"['airplane'; 'deer'; 'truck'; 'ship'; 'cat'; 'automobile']",deer
28395,6,"['automobile'; 'dog'; 'airplane'; 'ship'; 'cat'; 'bird']",automobile
28396,8,"['truck'; 'ship'; 'frog'; 'bird'; 'automobile'; 'deer']",frog
28397,2,"['ship'; 'deer'; 'automobile'; 'cat'; 'dog'; 'airplane']",automobile
28398,7,"['dog'; 'airplane'; 'cat'; 'deer'; 'truck'; 'ship']",airplane
28399,2,"['automobile'; 'dog'; 'ship'; 'deer'; 'airplane'; 'cat']",ship
28400,0,"['airplane'; 'truck'; 'automobile'; 'dog'; 'frog'; 'deer']",dog
28401,0,"['deer'; 'truck'; 'frog'; 'dog'; 'automobile'; 'airplane']",deer
28402,0,"['deer'; 'truck'; 'frog'; 'airplane'; 'dog'; 'automobile']",frog
28403,2,"['airplane'; 'deer'; 'ship'; 'dog'; 'automobile'; 'cat']",deer
28404,5,"['truck'; 'dog'; 'frog'; 'bird'; 'horse'; 'automobile']",frog
28405,9,"['dog'; 'cat'; 'truck'; 'automobile'; 'airplane'; 'horse']",dog
28406,9,"['cat'; 'dog'; 'automobile'; 'truck'; 'horse'; 'airplane']",horse
28407,4,"['frog'; 'cat'; 'bird'; 'deer'; 'airplane'; 'horse']",airplane
28408,0,"['airplane'; 'automobile'; 'truck'; 'dog'; 'deer'; 'frog']",dog
28409,5,"['automobile'; 'dog'; 'horse'; 'bird'; 'truck'; 'frog']",truck
28410,2,"['cat'; 'automobile'; 'ship'; 'airplane'; 'deer'; 'dog']",automobile
28411,5,"['frog'; 'dog'; 'bird'; 'truck'; 'horse'; 'automobile']",truck
28412,8,"['truck'; 'bird'; 'ship'; 'frog'; 'automobile'; 'deer']",bird
28413,6,"['ship'; 'bird'; 'cat'; 'dog'; 'airplane'; 'automobile']",bird
28414,4,"['horse'; 'deer'; 'bird'; 'frog'; 'cat'; 'airplane']",bird
28415,9,"['horse'; 'cat'; 'dog'; 'airplane'; 'truck'; 'automobile']",horse
28416,6,"['cat'; 'bird'; 'dog'; 'automobile'; 'ship'; 'airplane']",dog
28417,1,"['airplane'; 'truck'; 'deer'; 'cat'; 'ship'; 'automobile']",deer
28418,8,"['automobile'; 'bird'; 'truck'; 'frog'; 'ship'; 'deer']",bird
28419,3,"['airplane'; 'ship'; 'dog'; 'cat'; 'frog'; 'deer']",ship
28420,1,"['automobile'; 'cat'; 'ship'; 'deer'; 'truck'; 'airplane']",cat
28421,6,"['dog'; 'bird'; 'cat'; 'ship'; 'automobile'; 'airplane']",ship
28422,2,"['dog'; 'airplane'; 'cat'; 'automobile'; 'ship'; 'deer']",airplane
28423,3,"['frog'; 'deer'; 'cat'; 'ship'; 'dog'; 'airplane']",ship
28424,8,"['automobile'; 'ship'; 'bird'; 'frog'; 'deer'; 'truck']",bird
28425,5,"['frog'; 'horse'; 'truck'; 'automobile'; 'bird'; 'dog']",truck
28426,2,"['dog'; 'ship'; 'deer'; 'automobile'; 'airplane'; 'cat']",ship
28427,5,"['bird'; 'horse'; 'dog'; 'frog'; 'truck'; 'automobile']",truck
28428,0,"['dog'; 'truck'; 'automobile'; 'airplane'; 'deer'; 'frog']",deer
28429,7,"['airplane'; 'ship'; 'cat'; 'dog'; 'truck'; 'deer']",cat
28430,5,"['frog'; 'automobile'; 'truck'; 'dog'; 'bird'; 'horse']",automobile
28431,8,"['ship'; 'deer'; 'truck'; 'bird'; 'automobile'; 'frog']",deer
28432,6,"['cat'; 'dog'; 'airplane'; 'bird'; 'ship'; 'automobile']",airplane
28433,3,"['frog'; 'ship'; 'cat'; 'airplane'; 'deer'; 'dog']",ship
28434,1,"['cat'; 'truck'; 'deer'; 'ship'; 'automobile'; 'airplane']",deer
28435,8,"['automobile'; 'bird'; 'deer'; 'truck'; 'ship'; 'frog']",bird
28436,8,"['frog'; 'automobile'; 'truck'; 'ship'; 'bird'; 'deer']",frog
28437,3,"['airplane'; 'ship'; 'frog'; 'cat'; 'dog'; 'deer']",frog
28438,5,"['frog'; 'bird'; 'horse'; 'dog'; 'automobile'; 'truck']",frog
28439,5,"['horse'; 'bird'; 'dog'; 'truck'; 'frog'; 'automobile']",truck
28440,5,"['automobile'; 'truck'; 'bird'; 'horse'; 'dog'; 'frog']",automobile
28441,1,"['truck'; 'deer'; 'automobile'; 'ship'; 'cat'; 'airplane']",deer
28442,5,"['automobile'; 'truck'; 'horse'; 'dog'; 'frog'; 'bird']",automobile
28443,2,"['cat'; 'dog'; 'airplane'; 'ship'; 'automobile'; 'deer']",airplane
28444,0,"['dog'; 'airplane'; 'deer'; 'automobile'; 'truck'; 'frog']",deer
28445,6,"['dog'; 'bird'; 'airplane'; 'automobile'; 'ship'; 'cat']",airplane
28446,7,"['ship'; 'deer'; 'dog'; 'truck'; 'cat'; 'airplane']",truck
28447,3,"['frog'; 'cat'; 'airplane'; 'dog'; 'deer'; 'ship']",airplane
28448,9,"['dog'; 'airplane'; 'automobile'; 'horse'; 'truck'; 'cat']",dog
28449,0,"['truck'; 'dog'; 'deer'; 'automobile'; 'frog'; 'airplane']",dog
28450,8,"['deer'; 'automobile'; 'frog'; 'ship'; 'truck'; 'bird']",deer
28451,9,"['dog'; 'airplane'; 'automobile'; 'cat'; 'horse'; 'truck']",dog
28452,2,"['dog'; 'automobile'; 'cat'; 'deer'; 'ship'; 'airplane']",automobile
28453,7,"['ship'; 'truck'; 'airplane'; 'dog'; 'deer'; 'cat']",truck
28454,6,"['bird'; 'cat'; 'automobile'; 'airplane'; 'dog'; 'ship']",automobile
28455,7,"['airplane'; 'truck'; 'deer'; 'dog'; 'cat'; 'ship']",truck
28456,0,"['frog'; 'truck'; 'airplane'; 'deer'; 'dog'; 'automobile']",frog
28457,3,"['cat'; 'dog'; 'frog'; 'airplane'; 'deer'; 'ship']",airplane
28458,2,"['cat'; 'deer'; 'automobile'; 'ship'; 'dog'; 'airplane']",deer
28459,9,"['cat'; 'horse'; 'dog'; 'automobile'; 'airplane'; 'truck']",horse
28460,5,"['dog'; 'frog'; 'truck'; 'automobile'; 'bird'; 'horse']",truck
28461,8,"['automobile'; 'truck'; 'frog'; 'ship'; 'bird'; 'deer']",frog
28462,6,"['airplane'; 'ship'; 'dog'; 'automobile'; 'bird'; 'cat']",dog
28463,7,"['airplane'; 'deer'; 'cat'; 'ship'; 'truck'; 'dog']",deer
28464,4,"['frog'; 'cat'; 'deer'; 'airplane'; 'horse'; 'bird']",airplane
28465,7,"['airplane'; 'cat'; 'ship'; 'truck'; 'deer'; 'dog']",cat
28466,6,"['automobile'; 'bird'; 'cat'; 'airplane'; 'ship'; 'dog']",bird
28467,0,"['deer'; 'truck'; 'airplane'; 'dog'; 'frog'; 'automobile']",deer
28468,7,"['ship'; 'truck'; 'dog'; 'airplane'; 'cat'; 'deer']",truck
28469,0,"['truck'; 'frog'; 'automobile'; 'airplane'; 'deer'; 'dog']",frog
28470,4,"['frog'; 'bird'; 'airplane'; 'horse'; 'cat'; 'deer']",airplane
28471,5,"['horse'; 'automobile'; 'frog'; 'bird'; 'dog'; 'truck']",truck
28472,3,"['deer'; 'cat'; 'dog'; 'frog'; 'airplane'; 'ship']",airplane
28473,7,"['ship'; 'dog'; 'deer'; 'truck'; 'airplane'; 'cat']",truck
28474,1,"['ship'; 'airplane'; 'truck'; 'automobile'; 'cat'; 'deer']",cat
28475,5,"['truck'; 'bird'; 'automobile'; 'horse'; 'dog'; 'frog']",truck
28476,1,"['deer'; 'cat'; 'automobile'; 'airplane'; 'ship'; 'truck']",deer
28477,3,"['ship'; 'deer'; 'airplane'; 'dog'; 'cat'; 'frog']",deer
28478,4,"['airplane'; 'frog'; 'cat'; 'horse'; 'bird'; 'deer']",frog
28479,2,"['cat'; 'dog'; 'deer'; 'automobile'; 'ship'; 'airplane']",automobile
28480,7,"['ship'; 'dog'; 'airplane'; 'truck'; 'cat'; 'deer']",airplane
28481,6,"['automobile'; 'bird'; 'cat'; 'airplane'; 'ship'; 'dog']",automobile
28482,6,"['automobile'; 'cat'; 'ship'; 'airplane'; 'bird'; 'dog']",automobile
28483,9,"['horse'; 'truck'; 'airplane'; 'cat'; 'dog'; 'automobile']",horse
28484,5,"['bird'; 'automobile'; 'horse'; 'frog'; 'truck'; 'dog']",truck
28485,4,"['cat'; 'airplane'; 'frog'; 'bird'; 'deer'; 'horse']",airplane
28486,7,"['truck'; 'airplane'; 'ship'; 'deer'; 'cat'; 'dog']",truck
28487,0,"['frog'; 'dog'; 'truck'; 'automobile'; 'airplane'; 'deer']",frog
28488,3,"['cat'; 'frog'; 'deer'; 'airplane'; 'dog'; 'ship']",airplane
28489,4,"['horse'; 'airplane'; 'frog'; 'bird'; 'deer'; 'cat']",airplane
28490,6,"['automobile'; 'airplane'; 'dog'; 'cat'; 'bird'; 'ship']",automobile
28491,8,"['ship'; 'automobile'; 'truck'; 'deer'; 'bird'; 'frog']",deer
28492,6,"['automobile'; 'airplane'; 'dog'; 'bird'; 'cat'; 'ship']",automobile
28493,8,"['frog'; 'ship'; 'bird'; 'truck'; 'automobile'; 'deer']",frog
28494,6,"['dog'; 'airplane'; 'bird'; 'cat'; 'automobile'; 'ship']",airplane
28495,9,"['horse'; 'automobile'; 'truck'; 'dog'; 'cat'; 'airplane']",horse
28496,7,"['airplane'; 'dog'; 'deer'; 'ship'; 'cat'; 'truck']",ship
28497,2,"['deer'; 'dog'; 'automobile'; 'airplane'; 'cat'; 'ship']",deer
28498,7,"['airplane'; 'deer'; 'truck'; 'ship'; 'dog'; 'cat']",deer
28499,8,"['automobile'; 'truck'; 'deer'; 'ship'; 'bird'; 'frog']",deer
28500,4,"['airplane'; 'bird'; 'cat'; 'horse'; 'frog'; 'deer']",frog
28501,6,"['cat'; 'airplane'; 'automobile'; 'dog'; 'ship'; 'bird']",airplane
28502,7,"['dog'; 'cat'; 'ship'; 'deer'; 'airplane'; 'truck']",ship
28503,6,"['dog'; 'ship'; 'bird'; 'airplane'; 'automobile'; 'cat']",ship
28504,6,"['automobile'; 'bird'; 'cat'; 'dog'; 'airplane'; 'ship']",automobile
28505,5,"['horse'; 'truck'; 'frog'; 'dog'; 'bird'; 'automobile']",truck
28506,6,"['bird'; 'automobile'; 'dog'; 'airplane'; 'ship'; 'cat']",automobile
28507,8,"['frog'; 'truck'; 'deer'; 'bird'; 'ship'; 'automobile']",truck
28508,5,"['frog'; 'truck'; 'bird'; 'horse'; 'dog'; 'automobile']",truck
28509,4,"['horse'; 'airplane'; 'deer'; 'cat'; 'bird'; 'frog']",airplane
28510,5,"['bird'; 'automobile'; 'dog'; 'truck'; 'horse'; 'frog']",truck
28511,9,"['truck'; 'horse'; 'cat'; 'airplane'; 'dog'; 'automobile']",horse
28512,0,"['frog'; 'automobile'; 'dog'; 'airplane'; 'truck'; 'deer']",frog
28513,3,"['dog'; 'frog'; 'ship'; 'cat'; 'deer'; 'airplane']",ship
28514,9,"['automobile'; 'truck'; 'airplane'; 'cat'; 'dog'; 'horse']",cat
28515,0,"['dog'; 'deer'; 'truck'; 'automobile'; 'airplane'; 'frog']",deer
28516,5,"['truck'; 'dog'; 'horse'; 'frog'; 'bird'; 'automobile']",truck
28517,2,"['airplane'; 'cat'; 'automobile'; 'dog'; 'ship'; 'deer']",cat
28518,2,"['dog'; 'cat'; 'deer'; 'automobile'; 'ship'; 'airplane']",automobile
28519,5,"['horse'; 'bird'; 'truck'; 'dog'; 'frog'; 'automobile']",truck
28520,7,"['airplane'; 'dog'; 'cat'; 'truck'; 'deer'; 'ship']",dog
28521,2,"['cat'; 'airplane'; 'automobile'; 'ship'; 'dog'; 'deer']",airplane
28522,4,"['frog'; 'cat'; 'deer'; 'horse'; 'airplane'; 'bird']",airplane
28523,3,"['frog'; 'airplane'; 'dog'; 'cat'; 'deer'; 'ship']",frog
28524,7,"['cat'; 'truck'; 'deer'; 'dog'; 'ship'; 'airplane']",truck
28525,0,"['dog'; 'frog'; 'deer'; 'truck'; 'automobile'; 'airplane']",deer
28526,1,"['ship'; 'automobile'; 'airplane'; 'deer'; 'truck'; 'cat']",deer
28527,9,"['truck'; 'airplane'; 'horse'; 'dog'; 'automobile'; 'cat']",horse
28528,7,"['dog'; 'ship'; 'deer'; 'cat'; 'truck'; 'airplane']",ship
28529,3,"['frog'; 'deer'; 'airplane'; 'ship'; 'cat'; 'dog']",frog
28530,1,"['automobile'; 'deer'; 'airplane'; 'ship'; 'cat'; 'truck']",deer
28531,5,"['frog'; 'automobile'; 'horse'; 'bird'; 'dog'; 'truck']",automobile
28532,1,"['airplane'; 'ship'; 'cat'; 'automobile'; 'deer'; 'truck']",cat
28533,6,"['dog'; 'bird'; 'airplane'; 'automobile'; 'ship'; 'cat']",airplane
28534,9,"['dog'; 'horse'; 'automobile'; 'truck'; 'airplane'; 'cat']",dog
28535,1,"['deer'; 'ship'; 'cat'; 'airplane'; 'automobile'; 'truck']",deer
28536,5,"['dog'; 'bird'; 'horse'; 'automobile'; 'frog'; 'truck']",truck
28537,8,"['frog'; 'deer'; 'bird'; 'automobile'; 'ship'; 'truck']",frog
28538,1,"['cat'; 'airplane'; 'truck'; 'ship'; 'automobile'; 'deer']",deer
28539,1,"['truck'; 'cat'; 'airplane'; 'automobile'; 'ship'; 'deer']",cat
28540,6,"['airplane'; 'cat'; 'automobile'; 'bird'; 'ship'; 'dog']",airplane
28541,1,"['truck'; 'airplane'; 'deer'; 'ship'; 'cat'; 'automobile']",deer
28542,6,"['airplane'; 'ship'; 'bird'; 'cat'; 'dog'; 'automobile']",bird
28543,9,"['airplane'; 'dog'; 'cat'; 'automobile'; 'horse'; 'truck']",dog
28544,9,"['airplane'; 'horse'; 'automobile'; 'dog'; 'cat'; 'truck']",horse
28545,2,"['cat'; 'deer'; 'dog'; 'automobile'; 'airplane'; 'ship']",automobile
28546,8,"['bird'; 'automobile'; 'deer'; 'truck'; 'frog'; 'ship']",truck
28547,9,"['airplane'; 'horse'; 'automobile'; 'cat'; 'truck'; 'dog']",horse
28548,0,"['dog'; 'frog'; 'deer'; 'truck'; 'airplane'; 'automobile']",deer
28549,9,"['truck'; 'airplane'; 'dog'; 'cat'; 'horse'; 'automobile']",dog
28550,5,"['dog'; 'bird'; 'automobile'; 'horse'; 'truck'; 'frog']",truck
28551,2,"['cat'; 'automobile'; 'ship'; 'deer'; 'airplane'; 'dog']",automobile
28552,1,"['deer'; 'ship'; 'cat'; 'automobile'; 'airplane'; 'truck']",deer
28553,7,"['cat'; 'airplane'; 'ship'; 'truck'; 'dog'; 'deer']",airplane
28554,3,"['dog'; 'frog'; 'airplane'; 'deer'; 'ship'; 'cat']",airplane
28555,4,"['bird'; 'cat'; 'airplane'; 'horse'; 'frog'; 'deer']",bird
28556,3,"['deer'; 'dog'; 'cat'; 'ship'; 'airplane'; 'frog']",ship
28557,2,"['dog'; 'deer'; 'ship'; 'cat'; 'airplane'; 'automobile']",ship
28558,0,"['automobile'; 'frog'; 'deer'; 'truck'; 'dog'; 'airplane']",frog
28559,1,"['truck'; 'deer'; 'airplane'; 'cat'; 'ship'; 'automobile']",deer
28560,9,"['cat'; 'truck'; 'airplane'; 'horse'; 'dog'; 'automobile']",cat
28561,4,"['bird'; 'frog'; 'cat'; 'horse'; 'airplane'; 'deer']",airplane
28562,8,"['frog'; 'deer'; 'truck'; 'ship'; 'automobile'; 'bird']",frog
28563,3,"['frog'; 'ship'; 'cat'; 'dog'; 'deer'; 'airplane']",ship
28564,2,"['cat'; 'deer'; 'ship'; 'dog'; 'airplane'; 'automobile']",ship
28565,6,"['airplane'; 'bird'; 'automobile'; 'dog'; 'ship'; 'cat']",airplane
28566,7,"['dog'; 'ship'; 'airplane'; 'truck'; 'deer'; 'cat']",ship
28567,9,"['automobile'; 'horse'; 'dog'; 'truck'; 'cat'; 'airplane']",horse
28568,2,"['cat'; 'ship'; 'deer'; 'airplane'; 'dog'; 'automobile']",ship
28569,7,"['deer'; 'ship'; 'cat'; 'airplane'; 'truck'; 'dog']",ship
28570,0,"['dog'; 'frog'; 'deer'; 'automobile'; 'airplane'; 'truck']",dog
28571,9,"['airplane'; 'automobile'; 'truck'; 'horse'; 'cat'; 'dog']",horse
28572,9,"['airplane'; 'dog'; 'cat'; 'automobile'; 'horse'; 'truck']",dog
28573,7,"['cat'; 'deer'; 'airplane'; 'truck'; 'ship'; 'dog']",airplane
28574,3,"['cat'; 'ship'; 'airplane'; 'deer'; 'frog'; 'dog']",ship
28575,5,"['horse'; 'frog'; 'bird'; 'automobile'; 'truck'; 'dog']",horse
28576,4,"['airplane'; 'deer'; 'horse'; 'bird'; 'cat'; 'frog']",airplane
28577,4,"['cat'; 'horse'; 'frog'; 'deer'; 'airplane'; 'bird']",airplane
28578,7,"['cat'; 'deer'; 'ship'; 'airplane'; 'truck'; 'dog']",ship
28579,7,"['ship'; 'truck'; 'cat'; 'dog'; 'deer'; 'airplane']",truck
28580,1,"['deer'; 'automobile'; 'ship'; 'cat'; 'truck'; 'airplane']",deer
28581,9,"['automobile'; 'dog'; 'horse'; 'cat'; 'truck'; 'airplane']",dog
28582,3,"['airplane'; 'cat'; 'dog'; 'frog'; 'ship'; 'deer']",airplane
28583,4,"['airplane'; 'cat'; 'bird'; 'deer'; 'horse'; 'frog']",cat
28584,0,"['deer'; 'truck'; 'airplane'; 'frog'; 'automobile'; 'dog']",deer
28585,1,"['deer'; 'truck'; 'ship'; 'airplane'; 'cat'; 'automobile']",deer
28586,8,"['bird'; 'deer'; 'automobile'; 'ship'; 'truck'; 'frog']",bird
28587,3,"['dog'; 'deer'; 'ship'; 'cat'; 'frog'; 'airplane']",ship
28588,6,"['ship'; 'automobile'; 'dog'; 'cat'; 'bird'; 'airplane']",dog
28589,7,"['cat'; 'dog'; 'truck'; 'deer'; 'ship'; 'airplane']",truck
28590,4,"['frog'; 'airplane'; 'bird'; 'cat'; 'horse'; 'deer']",airplane
28591,9,"['cat'; 'automobile'; 'dog'; 'truck'; 'horse'; 'airplane']",cat
28592,3,"['dog'; 'cat'; 'deer'; 'ship'; 'airplane'; 'frog']",ship
28593,2,"['cat'; 'automobile'; 'deer'; 'ship'; 'dog'; 'airplane']",deer
28594,2,"['airplane'; 'ship'; 'automobile'; 'dog'; 'cat'; 'deer']",airplane
28595,5,"['bird'; 'truck'; 'automobile'; 'frog'; 'horse'; 'dog']",truck
28596,4,"['airplane'; 'cat'; 'deer'; 'bird'; 'horse'; 'frog']",cat
28597,3,"['frog'; 'ship'; 'dog'; 'airplane'; 'cat'; 'deer']",ship
28598,1,"['deer'; 'cat'; 'ship'; 'truck'; 'airplane'; 'automobile']",deer
28599,8,"['bird'; 'truck'; 'frog'; 'ship'; 'deer'; 'automobile']",bird
28600,4,"['bird'; 'airplane'; 'cat'; 'deer'; 'frog'; 'horse']",airplane
28601,9,"['automobile'; 'horse'; 'truck'; 'dog'; 'cat'; 'airplane']",horse
28602,5,"['dog'; 'automobile'; 'bird'; 'frog'; 'horse'; 'truck']",truck
28603,4,"['bird'; 'cat'; 'airplane'; 'horse'; 'deer'; 'frog']",airplane
28604,9,"['dog'; 'automobile'; 'cat'; 'truck'; 'horse'; 'airplane']",dog
28605,1,"['truck'; 'deer'; 'ship'; 'airplane'; 'cat'; 'automobile']",deer
28606,6,"['bird'; 'dog'; 'automobile'; 'cat'; 'airplane'; 'ship']",dog
28607,6,"['dog'; 'automobile'; 'airplane'; 'cat'; 'ship'; 'bird']",automobile
28608,3,"['ship'; 'cat'; 'airplane'; 'frog'; 'dog'; 'deer']",frog
28609,3,"['cat'; 'ship'; 'airplane'; 'deer'; 'dog'; 'frog']",ship
28610,6,"['cat'; 'bird'; 'dog'; 'automobile'; 'airplane'; 'ship']",automobile
28611,2,"['cat'; 'airplane'; 'dog'; 'ship'; 'automobile'; 'deer']",airplane
28612,5,"['truck'; 'frog'; 'automobile'; 'bird'; 'dog'; 'horse']",frog
28613,4,"['cat'; 'deer'; 'frog'; 'airplane'; 'bird'; 'horse']",airplane
28614,4,"['frog'; 'bird'; 'airplane'; 'horse'; 'deer'; 'cat']",airplane
28615,1,"['deer'; 'ship'; 'automobile'; 'airplane'; 'truck'; 'cat']",ship
