index,true_label,candidate_labels,complementary_label
26584,75,"['caterpillar'; 'possum'; 'table']",table
26585,89,"['man'; 'beetle'; 'caterpillar']",caterpillar
26586,65,"['turtle'; 'possum'; 'plate']",plate
26587,72,"['woman'; 'crocodile'; 'cockroach']",cockroach
26588,3,"['lawn_mower'; 'turtle'; 'lobster']",lobster
26589,91,"['road'; 'house'; 'telephone']",house
26590,27,"['tank'; 'tractor'; 'crab']",tractor
26591,68,"['couch'; 'bee'; 'bottle']",couch
26592,89,"['caterpillar'; 'beetle'; 'man']",beetle
26593,7,"['table'; 'maple_tree'; 'butterfly']",maple_tree
26594,41,"['bridge'; 'butterfly'; 'rocket']",butterfly
26595,34,"['sweet_pepper'; 'snake'; 'skyscraper']",skyscraper
26596,24,"['crab'; 'bee'; 'tulip']",tulip
26597,64,"['dinosaur'; 'pickup_truck'; 'raccoon']",dinosaur
26598,54,"['lobster'; 'bear'; 'girl']",bear
26599,54,"['lobster'; 'bear'; 'girl']",bear
26600,70,"['lamp'; 'rabbit'; 'couch']",rabbit
26601,61,"['beetle'; 'snake'; 'bed']",bed
26602,3,"['lawn_mower'; 'lobster'; 'turtle']",lobster
26603,57,"['bridge'; 'wardrobe'; 'squirrel']",bridge
26604,0,"['leopard'; 'dolphin'; 'telephone']",leopard
26605,60,"['caterpillar'; 'cloud'; 'bottle']",bottle
26606,81,"['beaver'; 'tiger'; 'castle']",beaver
26607,54,"['girl'; 'lobster'; 'bear']",lobster
26608,41,"['butterfly'; 'bridge'; 'rocket']",butterfly
26609,55,"['bus'; 'crab'; 'flatfish']",bus
26610,53,"['mountain'; 'caterpillar'; 'lion']",caterpillar
26611,64,"['pickup_truck'; 'raccoon'; 'dinosaur']",dinosaur
26612,93,"['train'; 'tulip'; 'pine_tree']",tulip
26613,20,"['bed'; 'bee'; 'whale']",bee
26614,51,"['bear'; 'pickup_truck'; 'beaver']",bear
26615,20,"['bee'; 'whale'; 'bed']",bed
26616,42,"['wolf'; 'squirrel'; 'camel']",squirrel
26617,9,"['girl'; 'motorcycle'; 'lawn_mower']",girl
26618,47,"['lion'; 'bus'; 'girl']",lion
26619,13,"['bee'; 'elephant'; 'snake']",elephant
26620,31,"['sea'; 'shark'; 'beetle']",shark
26621,24,"['tulip'; 'bee'; 'crab']",tulip
26622,68,"['couch'; 'bottle'; 'bee']",couch
26623,21,"['raccoon'; 'skyscraper'; 'ray']",skyscraper
26624,50,"['man'; 'palm_tree'; 'shark']",palm_tree
26625,64,"['raccoon'; 'pickup_truck'; 'dinosaur']",pickup_truck
26626,87,"['bus'; 'pear'; 'table']",pear
26627,65,"['possum'; 'plate'; 'turtle']",plate
26628,34,"['snake'; 'skyscraper'; 'sweet_pepper']",skyscraper
26629,73,"['streetcar'; 'boy'; 'mountain']",mountain
26630,24,"['crab'; 'bee'; 'tulip']",tulip
26631,15,"['house'; 'snake'; 'oak_tree']",snake
26632,47,"['girl'; 'lion'; 'bus']",lion
26633,61,"['bed'; 'beetle'; 'snake']",beetle
26634,78,"['bowl'; 'spider'; 'cattle']",spider
26635,8,"['crab'; 'oak_tree'; 'rabbit']",crab
26636,59,"['tulip'; 'pine_tree'; 'tank']",tulip
26637,97,"['cloud'; 'sweet_pepper'; 'fox']",sweet_pepper
26638,79,"['crab'; 'butterfly'; 'sunflower']",crab
26639,93,"['pine_tree'; 'tulip'; 'train']",train
26640,7,"['table'; 'maple_tree'; 'butterfly']",maple_tree
26641,61,"['bed'; 'snake'; 'beetle']",beetle
26642,47,"['lion'; 'girl'; 'bus']",girl
26643,64,"['pickup_truck'; 'dinosaur'; 'raccoon']",dinosaur
26644,13,"['bee'; 'snake'; 'elephant']",elephant
26645,37,"['snail'; 'train'; 'butterfly']",train
26646,4,"['can'; 'crab'; 'aquarium_fish']",aquarium_fish
26647,50,"['man'; 'shark'; 'palm_tree']",palm_tree
26648,8,"['crab'; 'oak_tree'; 'rabbit']",crab
26649,66,"['lobster'; 'possum'; 'snake']",lobster
26650,99,"['wolf'; 'spider'; 'keyboard']",keyboard
26651,10,"['spider'; 'poppy'; 'crab']",poppy
26652,99,"['spider'; 'keyboard'; 'wolf']",keyboard
26653,17,"['table'; 'otter'; 'orange']",otter
26654,98,"['flatfish'; 'house'; 'squirrel']",house
26655,50,"['shark'; 'palm_tree'; 'man']",man
26656,90,"['lobster'; 'boy'; 'sunflower']",boy
26657,35,"['woman'; 'bridge'; 'turtle']",bridge
26658,68,"['couch'; 'bee'; 'bottle']",couch
26659,63,"['rabbit'; 'motorcycle'; 'sweet_pepper']",motorcycle
26660,61,"['snake'; 'beetle'; 'bed']",bed
26661,61,"['beetle'; 'snake'; 'bed']",bed
26662,33,"['baby'; 'possum'; 'mouse']",baby
26663,60,"['cloud'; 'caterpillar'; 'bottle']",caterpillar
26664,25,"['rabbit'; 'man'; 'sweet_pepper']",rabbit
26665,86,"['train'; 'camel'; 'motorcycle']",camel
26666,23,"['girl'; 'boy'; 'crocodile']",crocodile
26667,13,"['elephant'; 'snake'; 'bee']",elephant
26668,78,"['spider'; 'bowl'; 'cattle']",cattle
26669,76,"['snake'; 'butterfly'; 'bed']",bed
26670,13,"['elephant'; 'bee'; 'snake']",elephant
26671,67,"['flatfish'; 'aquarium_fish'; 'crocodile']",aquarium_fish
26672,35,"['bridge'; 'turtle'; 'woman']",turtle
26673,41,"['bridge'; 'butterfly'; 'rocket']",butterfly
26674,43,"['bear'; 'cloud'; 'table']",table
26675,6,"['rocket'; 'man'; 'couch']",couch
26676,38,"['house'; 'train'; 'lawn_mower']",house
26677,37,"['train'; 'snail'; 'butterfly']",train
26678,9,"['lawn_mower'; 'motorcycle'; 'girl']",girl
26679,92,"['lamp'; 'camel'; 'clock']",camel
26680,60,"['bottle'; 'caterpillar'; 'cloud']",caterpillar
26681,83,"['bee'; 'squirrel'; 'skunk']",skunk
26682,29,"['telephone'; 'can'; 'train']",train
26683,76,"['bed'; 'snake'; 'butterfly']",butterfly
26684,21,"['raccoon'; 'skyscraper'; 'ray']",skyscraper
26685,9,"['lawn_mower'; 'motorcycle'; 'girl']",Lawn mower
26686,78,"['bowl'; 'spider'; 'cattle']",cattle
26687,96,"['lion'; 'couch'; 'boy']",couch
26688,59,"['tank'; 'tulip'; 'pine_tree']",tulip
26689,32,"['maple_tree'; 'orchid'; 'leopard']",orchid
26690,27,"['tractor'; 'crab'; 'tank']",tractor
26691,60,"['bottle'; 'cloud'; 'caterpillar']",caterpillar
26692,27,"['tractor'; 'tank'; 'crab']",Tract
26693,26,"['otter'; 'turtle'; 'sweet_pepper']",sweet_pepper
26694,93,"['train'; 'tulip'; 'pine_tree']",tulip
26695,85,"['crab'; 'butterfly'; 'willow_tree']",crab
26696,22,"['mushroom'; 'chimpanzee'; 'bed']",chimpanzee
26697,28,"['mountain'; 'beetle'; 'orchid']",beetle
26698,85,"['butterfly'; 'willow_tree'; 'crab']",butterfly
26699,52,"['flatfish'; 'shrew'; 'worm']",shrew
26700,90,"['boy'; 'sunflower'; 'lobster']",lobster
26701,20,"['bee'; 'bed'; 'whale']",bed
26702,0,"['dolphin'; 'leopard'; 'telephone']",dolphin
26703,15,"['snake'; 'house'; 'oak_tree']",house
26704,12,"['rocket'; 'crocodile'; 'can']",crocodile
26705,26,"['otter'; 'sweet_pepper'; 'turtle']",sweet_pepper
26706,92,"['clock'; 'lamp'; 'camel']",camel
26707,21,"['skyscraper'; 'ray'; 'raccoon']",skyscraper
26708,3,"['turtle'; 'lobster'; 'lawn_mower']",lobster
26709,87,"['table'; 'bus'; 'pear']",pear
26710,16,"['aquarium_fish'; 'skyscraper'; 'worm']",skyscraper
26711,18,"['orange'; 'motorcycle'; 'flatfish']",motorcycle
26712,82,"['maple_tree'; 'bear'; 'tulip']",bear
26713,95,"['possum'; 'house'; 'couch']",house
26714,4,"['aquarium_fish'; 'can'; 'crab']",can
26715,87,"['bus'; 'pear'; 'table']",pear
26716,89,"['beetle'; 'man'; 'caterpillar']",man
26717,5,"['tractor'; 'flatfish'; 'skunk']",skunk
26718,2,"['lizard'; 'possum'; 'chair']",chair
26719,86,"['camel'; 'train'; 'motorcycle']",train
26720,12,"['rocket'; 'crocodile'; 'can']",crocodile
26721,83,"['bee'; 'skunk'; 'squirrel']",skunk
26722,87,"['pear'; 'bus'; 'table']",bus
26723,50,"['palm_tree'; 'shark'; 'man']",shark
26724,88,"['mountain'; 'whale'; 'train']",whale
26725,93,"['tulip'; 'train'; 'pine_tree']",train
26726,33,"['mouse'; 'possum'; 'baby']",baby
26727,59,"['tank'; 'pine_tree'; 'tulip']",tulip
26728,36,"['lizard'; 'pear'; 'streetcar']",pear
26729,60,"['caterpillar'; 'bottle'; 'cloud']",bottle
26730,80,"['dinosaur'; 'lion'; 'dolphin']",lion
26731,89,"['man'; 'beetle'; 'caterpillar']",caterpillar
26732,68,"['couch'; 'bee'; 'bottle']",couch
26733,79,"['sunflower'; 'butterfly'; 'crab']",crab
26734,51,"['bear'; 'pickup_truck'; 'beaver']",pickup_truck
26735,64,"['raccoon'; 'pickup_truck'; 'dinosaur']",pickup_truck
26736,71,"['train'; 'road'; 'seal']",seal
26737,74,"['pickup_truck'; 'maple_tree'; 'fox']",maple_tree
26738,89,"['caterpillar'; 'beetle'; 'man']",beetle
26739,96,"['couch'; 'lion'; 'boy']",lion
26740,89,"['beetle'; 'man'; 'caterpillar']",man
26741,24,"['crab'; 'bee'; 'tulip']",tulip
26742,10,"['poppy'; 'crab'; 'spider']",crab
26743,58,"['poppy'; 'otter'; 'mountain']",otter
26744,10,"['crab'; 'poppy'; 'spider']",poppy
26745,81,"['beaver'; 'tiger'; 'castle']",beaver
26746,97,"['cloud'; 'sweet_pepper'; 'fox']",sweet_pepper
26747,9,"['motorcycle'; 'girl'; 'lawn_mower']",motorcycle
26748,86,"['train'; 'motorcycle'; 'camel']",train
26749,89,"['man'; 'beetle'; 'caterpillar']",caterpillar
26750,94,"['sunflower'; 'skunk'; 'skyscraper']",skunk
26751,37,"['train'; 'snail'; 'butterfly']",train
26752,78,"['bowl'; 'spider'; 'cattle']",cattle
26753,14,"['dolphin'; 'bed'; 'tank']",bed
26754,69,"['skyscraper'; 'cloud'; 'bicycle']",bicycle
26755,57,"['wardrobe'; 'bridge'; 'squirrel']",wardrobe
26756,18,"['motorcycle'; 'orange'; 'flatfish']",motorcycle
26757,65,"['plate'; 'turtle'; 'possum']",turtle
26758,45,"['crocodile'; 'hamster'; 'kangaroo']",hamster
26759,14,"['tank'; 'bed'; 'dolphin']",bed
26760,16,"['aquarium_fish'; 'skyscraper'; 'worm']",skyscraper
26761,98,"['house'; 'squirrel'; 'flatfish']",squirrel
26762,52,"['worm'; 'shrew'; 'flatfish']",shrew
26763,28,"['orchid'; 'beetle'; 'mountain']",beetle
26764,25,"['sweet_pepper'; 'rabbit'; 'man']",rabbit
26765,56,"['turtle'; 'train'; 'plain']",train
26766,69,"['bicycle'; 'cloud'; 'skyscraper']",skyscraper
26767,22,"['bed'; 'chimpanzee'; 'mushroom']",chimpanzee
26768,20,"['bee'; 'whale'; 'bed']",bed
26769,53,"['mountain'; 'lion'; 'caterpillar']",mountain
26770,99,"['keyboard'; 'wolf'; 'spider']",keyboard
26771,97,"['sweet_pepper'; 'fox'; 'cloud']",cloud
26772,32,"['orchid'; 'leopard'; 'maple_tree']",leopard
26773,21,"['raccoon'; 'skyscraper'; 'ray']",skyscraper
26774,88,"['mountain'; 'train'; 'whale']",train
26775,24,"['bee'; 'crab'; 'tulip']",tulip
26776,62,"['television'; 'motorcycle'; 'mushroom']",television
26777,49,"['castle'; 'otter'; 'lawn_mower']",otter
26778,22,"['chimpanzee'; 'bed'; 'mushroom']",bed
26779,36,"['lizard'; 'streetcar'; 'pear']",lizard
26780,29,"['telephone'; 'train'; 'can']",train
26781,60,"['bottle'; 'cloud'; 'caterpillar']",caterpillar
26782,98,"['house'; 'flatfish'; 'squirrel']",squirrel
26783,33,"['mouse'; 'baby'; 'possum']",baby
26784,44,"['television'; 'pickup_truck'; 'lion']",lion
26785,43,"['cloud'; 'bear'; 'table']",table
26786,76,"['butterfly'; 'snake'; 'bed']",bed
26787,32,"['orchid'; 'leopard'; 'maple_tree']",leopard
26788,24,"['crab'; 'tulip'; 'bee']",tulip
26789,16,"['skyscraper'; 'worm'; 'aquarium_fish']",worm
26790,21,"['raccoon'; 'ray'; 'skyscraper']",skyscraper
26791,51,"['beaver'; 'bear'; 'pickup_truck']",beaver
26792,18,"['motorcycle'; 'flatfish'; 'orange']",motorcycle
26793,68,"['bee'; 'couch'; 'bottle']",couch
26794,57,"['bridge'; 'wardrobe'; 'squirrel']",wardrobe
26795,40,"['fox'; 'shrew'; 'crocodile']",fox
26796,95,"['house'; 'couch'; 'possum']",house
26797,51,"['pickup_truck'; 'bear'; 'beaver']",bear
26798,36,"['lizard'; 'pear'; 'streetcar']",pear
26799,60,"['bottle'; 'caterpillar'; 'cloud']",caterpillar
26800,91,"['telephone'; 'road'; 'house']",telephone
26801,17,"['orange'; 'table'; 'otter']",table
26802,75,"['table'; 'caterpillar'; 'possum']",caterpillar
26803,64,"['dinosaur'; 'pickup_truck'; 'raccoon']",pickup_truck
26804,46,"['television'; 'snake'; 'tractor']",snake
26805,37,"['train'; 'snail'; 'butterfly']",train
26806,64,"['dinosaur'; 'pickup_truck'; 'raccoon']",pickup_truck
26807,43,"['bear'; 'table'; 'cloud']",table
26808,90,"['sunflower'; 'lobster'; 'boy']",lobster
26809,4,"['aquarium_fish'; 'crab'; 'can']",aquarium_fish
26810,93,"['pine_tree'; 'train'; 'tulip']",train
26811,79,"['crab'; 'butterfly'; 'sunflower']",crab
26812,97,"['sweet_pepper'; 'fox'; 'cloud']",cloud
26813,61,"['snake'; 'bed'; 'beetle']",bed
26814,38,"['lawn_mower'; 'house'; 'train']",house
26815,27,"['tractor'; 'tank'; 'crab']",tank
26816,89,"['beetle'; 'caterpillar'; 'man']",beetle
26817,40,"['shrew'; 'fox'; 'crocodile']",fox
26818,3,"['turtle'; 'lawn_mower'; 'lobster']",lawn_mower
26819,0,"['telephone'; 'leopard'; 'dolphin']",leopard
26820,46,"['snake'; 'tractor'; 'television']",tractor
26821,61,"['beetle'; 'bed'; 'snake']",bed
26822,76,"['bed'; 'snake'; 'butterfly']",butterfly
26823,19,"['fox'; 'pear'; 'road']",pear
26824,19,"['fox'; 'pear'; 'road']",pear
26825,56,"['plain'; 'train'; 'turtle']",train
26826,37,"['snail'; 'butterfly'; 'train']",train
26827,80,"['dolphin'; 'lion'; 'dinosaur']",lion
26828,88,"['mountain'; 'whale'; 'train']",whale
26829,91,"['telephone'; 'road'; 'house']",road
26830,20,"['bee'; 'bed'; 'whale']",bed
26831,77,"['palm_tree'; 'baby'; 'apple']",palm_tree
26832,90,"['boy'; 'sunflower'; 'lobster']",lobster
26833,85,"['willow_tree'; 'butterfly'; 'crab']",butterfly
26834,54,"['girl'; 'bear'; 'lobster']",lobster
26835,22,"['bed'; 'chimpanzee'; 'mushroom']",chimpanzee
26836,74,"['fox'; 'maple_tree'; 'pickup_truck']",fox
26837,12,"['rocket'; 'crocodile'; 'can']",crocodile
26838,34,"['skyscraper'; 'snake'; 'sweet_pepper']",snake
26839,14,"['dolphin'; 'tank'; 'bed']",bed
26840,63,"['motorcycle'; 'sweet_pepper'; 'rabbit']",motorcycle
26841,51,"['pickup_truck'; 'beaver'; 'bear']",bear
26842,71,"['train'; 'road'; 'seal']",seal
26843,42,"['wolf'; 'camel'; 'squirrel']",camel
26844,68,"['bee'; 'bottle'; 'couch']",bottle
26845,14,"['tank'; 'bed'; 'dolphin']",bed
26846,30,"['lamp'; 'plain'; 'wardrobe']",lamp
26847,88,"['mountain'; 'whale'; 'train']",whale
26848,85,"['crab'; 'butterfly'; 'willow_tree']",crab
26849,59,"['tulip'; 'tank'; 'pine_tree']",tank
26850,26,"['otter'; 'sweet_pepper'; 'turtle']",sweet_pepper
26851,89,"['man'; 'beetle'; 'caterpillar']",caterpillar
26852,82,"['bear'; 'tulip'; 'maple_tree']",bear
26853,20,"['bee'; 'bed'; 'whale']",bed
26854,29,"['train'; 'can'; 'telephone']",train
26855,64,"['dinosaur'; 'pickup_truck'; 'raccoon']",pickup_truck
26856,67,"['aquarium_fish'; 'flatfish'; 'crocodile']",crocodile
26857,58,"['poppy'; 'otter'; 'mountain']",otter
26858,39,"['maple_tree'; 'crocodile'; 'can']",crocodile
26859,61,"['snake'; 'beetle'; 'bed']",bed
26860,24,"['bee'; 'tulip'; 'crab']",tulip
26861,19,"['road'; 'fox'; 'pear']",fox
26862,98,"['house'; 'squirrel'; 'flatfish']",squirrel
26863,15,"['snake'; 'oak_tree'; 'house']",Oak tree
26864,77,"['apple'; 'baby'; 'palm_tree']",baby
26865,24,"['bee'; 'tulip'; 'crab']",tulip
26866,77,"['apple'; 'palm_tree'; 'baby']",palm_tree
26867,40,"['fox'; 'shrew'; 'crocodile']",fox
26868,28,"['beetle'; 'mountain'; 'orchid']",mountain
26869,33,"['mouse'; 'possum'; 'baby']",baby
26870,17,"['orange'; 'otter'; 'table']",otter
26871,19,"['pear'; 'road'; 'fox']",road
26872,6,"['rocket'; 'man'; 'couch']",couch
26873,97,"['sweet_pepper'; 'cloud'; 'fox']",cloud
26874,6,"['couch'; 'man'; 'rocket']",couch
26875,90,"['boy'; 'sunflower'; 'lobster']",lobster
26876,21,"['ray'; 'skyscraper'; 'raccoon']",skyscraper
26877,17,"['otter'; 'orange'; 'table']",table
26878,73,"['mountain'; 'streetcar'; 'boy']",mountain
26879,40,"['fox'; 'crocodile'; 'shrew']",fox
26880,11,"['lawn_mower'; 'mouse'; 'bear']",mouse
26881,9,"['lawn_mower'; 'motorcycle'; 'girl']",lawn_mower
26882,28,"['orchid'; 'beetle'; 'mountain']",beetle
26883,42,"['squirrel'; 'camel'; 'wolf']",camel
26884,59,"['pine_tree'; 'tank'; 'tulip']",tank
26885,3,"['lobster'; 'lawn_mower'; 'turtle']",lawn_mower
26886,7,"['table'; 'butterfly'; 'maple_tree']",butterfly
26887,66,"['lobster'; 'possum'; 'snake']",lobster
26888,49,"['lawn_mower'; 'castle'; 'otter']",castle
26889,60,"['bottle'; 'caterpillar'; 'cloud']",caterpillar
26890,48,"['castle'; 'forest'; 'willow_tree']",forest
26891,53,"['mountain'; 'caterpillar'; 'lion']",caterpillar
26892,52,"['shrew'; 'worm'; 'flatfish']",shrew
26893,41,"['bridge'; 'rocket'; 'butterfly']",rocket
26894,53,"['mountain'; 'caterpillar'; 'lion']",caterpillar
26895,82,"['maple_tree'; 'bear'; 'tulip']",bear
26896,60,"['bottle'; 'cloud'; 'caterpillar']",caterpillar
26897,63,"['motorcycle'; 'rabbit'; 'sweet_pepper']",motorcycle
26898,14,"['tank'; 'bed'; 'dolphin']",bed
26899,54,"['bear'; 'lobster'; 'girl']",lobster
26900,78,"['bowl'; 'cattle'; 'spider']",cattle
26901,98,"['house'; 'flatfish'; 'squirrel']",flatfish
26902,41,"['bridge'; 'rocket'; 'butterfly']",rocket
26903,70,"['rabbit'; 'couch'; 'lamp']",couch
26904,93,"['train'; 'pine_tree'; 'tulip']",Pine tree
26905,93,"['train'; 'pine_tree'; 'tulip']",pine_tree
26906,73,"['mountain'; 'boy'; 'streetcar']",boy
26907,86,"['camel'; 'train'; 'motorcycle']",train
26908,93,"['pine_tree'; 'tulip'; 'train']",tulip
26909,43,"['cloud'; 'bear'; 'table']",bear
26910,67,"['crocodile'; 'aquarium_fish'; 'flatfish']",crocodile
26911,79,"['butterfly'; 'sunflower'; 'crab']",sunflower
26912,77,"['baby'; 'apple'; 'palm_tree']",apple
26913,28,"['orchid'; 'beetle'; 'mountain']",beetle
26914,45,"['crocodile'; 'hamster'; 'kangaroo']",kangaroo
26915,30,"['plain'; 'lamp'; 'wardrobe']",lamp
26916,62,"['motorcycle'; 'television'; 'mushroom']",television
26917,11,"['mouse'; 'bear'; 'lawn_mower']",lawn_mower
26918,93,"['tulip'; 'train'; 'pine_tree']",tulip
26919,53,"['lion'; 'mountain'; 'caterpillar']",mountain
26920,62,"['television'; 'motorcycle'; 'mushroom']",television
26921,82,"['maple_tree'; 'tulip'; 'bear']",bear
26922,12,"['can'; 'rocket'; 'crocodile']",rocket
26923,28,"['mountain'; 'orchid'; 'beetle']",mountain
26924,72,"['crocodile'; 'woman'; 'cockroach']",woman
26925,27,"['crab'; 'tractor'; 'tank']",tractor
26926,86,"['motorcycle'; 'train'; 'camel']",camel
26927,42,"['camel'; 'squirrel'; 'wolf']",camel
26928,81,"['tiger'; 'beaver'; 'castle']",beaver
26929,52,"['shrew'; 'flatfish'; 'worm']",shrew
26930,3,"['lobster'; 'lawn_mower'; 'turtle']",lawn_mower
26931,21,"['raccoon'; 'ray'; 'skyscraper']",skyscraper
26932,94,"['skyscraper'; 'sunflower'; 'skunk']",sunflower
26933,65,"['turtle'; 'possum'; 'plate']",plate
26934,64,"['raccoon'; 'pickup_truck'; 'dinosaur']",pickup_truck
26935,19,"['road'; 'fox'; 'pear']",fox
26936,79,"['crab'; 'butterfly'; 'sunflower']",sunflower
26937,26,"['otter'; 'sweet_pepper'; 'turtle']",sweet_pepper
26938,24,"['tulip'; 'crab'; 'bee']",crab
26939,68,"['bee'; 'couch'; 'bottle']",couch
26940,11,"['mouse'; 'lawn_mower'; 'bear']",bear
26941,31,"['beetle'; 'sea'; 'shark']",shark
26942,85,"['crab'; 'butterfly'; 'willow_tree']",butterfly
26943,14,"['dolphin'; 'tank'; 'bed']",tank
26944,48,"['castle'; 'forest'; 'willow_tree']",forest
26945,43,"['cloud'; 'bear'; 'table']",cloud
26946,62,"['mushroom'; 'television'; 'motorcycle']",television
26947,18,"['flatfish'; 'orange'; 'motorcycle']",orange
26948,8,"['rabbit'; 'crab'; 'oak_tree']",crab
26949,17,"['otter'; 'table'; 'orange']",orange
26950,14,"['bed'; 'dolphin'; 'tank']",dolphin
26951,84,"['rocket'; 'lizard'; 'chair']",lizard
26952,92,"['camel'; 'lamp'; 'clock']",lamp
26953,27,"['tractor'; 'crab'; 'tank']",Tract
26954,99,"['spider'; 'keyboard'; 'wolf']",keyboard
26955,38,"['train'; 'house'; 'lawn_mower']",house
26956,52,"['worm'; 'flatfish'; 'shrew']",worm
26957,66,"['lobster'; 'snake'; 'possum']",lobster
26958,40,"['shrew'; 'crocodile'; 'fox']",crocodile
26959,1,"['bee'; 'mouse'; 'turtle']",mouse
26960,2,"['lizard'; 'possum'; 'chair']",chair
26961,80,"['dinosaur'; 'dolphin'; 'lion']",lion
26962,17,"['table'; 'orange'; 'otter']",orange
26963,87,"['pear'; 'bus'; 'table']",bus
26964,74,"['maple_tree'; 'pickup_truck'; 'fox']",maple_tree
26965,82,"['maple_tree'; 'bear'; 'tulip']",bear
26966,87,"['pear'; 'bus'; 'table']",bus
26967,7,"['butterfly'; 'maple_tree'; 'table']",maple_tree
26968,94,"['skyscraper'; 'sunflower'; 'skunk']",skunk
26969,91,"['telephone'; 'house'; 'road']",house
26970,46,"['tractor'; 'snake'; 'television']",snake
26971,8,"['rabbit'; 'crab'; 'oak_tree']",crab
26972,62,"['television'; 'motorcycle'; 'mushroom']",mushroom
26973,20,"['bed'; 'bee'; 'whale']",bee
26974,12,"['rocket'; 'can'; 'crocodile']",crocodile
26975,67,"['aquarium_fish'; 'crocodile'; 'flatfish']",crocodile
26976,82,"['tulip'; 'maple_tree'; 'bear']",tulip
26977,59,"['pine_tree'; 'tank'; 'tulip']",tank
26978,90,"['sunflower'; 'boy'; 'lobster']",boy
26979,75,"['possum'; 'table'; 'caterpillar']",table
26980,14,"['tank'; 'bed'; 'dolphin']",bed
26981,43,"['table'; 'cloud'; 'bear']",bear
26982,22,"['chimpanzee'; 'mushroom'; 'bed']",bed
26983,73,"['streetcar'; 'mountain'; 'boy']",streetcar
26984,52,"['shrew'; 'flatfish'; 'worm']",worm
26985,87,"['table'; 'pear'; 'bus']",pear
26986,3,"['turtle'; 'lawn_mower'; 'lobster']",lobster
26987,2,"['lizard'; 'chair'; 'possum']",chair
26988,42,"['wolf'; 'squirrel'; 'camel']",squirrel
26989,86,"['camel'; 'motorcycle'; 'train']",camel
26990,3,"['lawn_mower'; 'lobster'; 'turtle']",lobster
26991,96,"['lion'; 'boy'; 'couch']",boy
26992,83,"['squirrel'; 'bee'; 'skunk']",skunk
26993,11,"['bear'; 'lawn_mower'; 'mouse']",lawn_mower
26994,71,"['seal'; 'train'; 'road']",train
26995,45,"['hamster'; 'kangaroo'; 'crocodile']",hamster
26996,58,"['otter'; 'poppy'; 'mountain']",poppy
26997,83,"['skunk'; 'squirrel'; 'bee']",squirrel
26998,24,"['tulip'; 'crab'; 'bee']",crab
26999,60,"['bottle'; 'cloud'; 'caterpillar']",caterpillar
27000,35,"['bridge'; 'turtle'; 'woman']",turtle
27001,56,"['plain'; 'train'; 'turtle']",train
27002,13,"['bee'; 'elephant'; 'snake']",elephant
27003,6,"['couch'; 'rocket'; 'man']",couch
27004,20,"['bee'; 'bed'; 'whale']",bed
27005,68,"['bottle'; 'bee'; 'couch']",bee
27006,31,"['shark'; 'sea'; 'beetle']",beetle
27007,21,"['raccoon'; 'skyscraper'; 'ray']",skyscraper
27008,8,"['rabbit'; 'crab'; 'oak_tree']",crab
27009,95,"['possum'; 'house'; 'couch']",house
27010,13,"['bee'; 'snake'; 'elephant']",elephant
27011,9,"['motorcycle'; 'girl'; 'lawn_mower']",girl
27012,22,"['chimpanzee'; 'bed'; 'mushroom']",bed
27013,37,"['train'; 'butterfly'; 'snail']",butterfly
27014,24,"['bee'; 'tulip'; 'crab']",tulip
27015,38,"['lawn_mower'; 'train'; 'house']",train
27016,90,"['sunflower'; 'boy'; 'lobster']",boy
27017,23,"['boy'; 'crocodile'; 'girl']",crocodile
27018,7,"['maple_tree'; 'table'; 'butterfly']",maple_tree
27019,4,"['crab'; 'aquarium_fish'; 'can']",aquarium_fish
27020,41,"['bridge'; 'butterfly'; 'rocket']",butterfly
27021,92,"['clock'; 'camel'; 'lamp']",camel
27022,71,"['seal'; 'train'; 'road']",train
27023,19,"['pear'; 'fox'; 'road']",fox
27024,60,"['caterpillar'; 'cloud'; 'bottle']",bottle
27025,94,"['skyscraper'; 'sunflower'; 'skunk']",skunk
27026,9,"['lawn_mower'; 'girl'; 'motorcycle']",girl
27027,76,"['butterfly'; 'bed'; 'snake']",bed
27028,34,"['snake'; 'skyscraper'; 'sweet_pepper']",skyscraper
27029,12,"['crocodile'; 'rocket'; 'can']",rocket
27030,95,"['couch'; 'house'; 'possum']",couch
27031,61,"['beetle'; 'snake'; 'bed']",bed
27032,39,"['maple_tree'; 'can'; 'crocodile']",maple_tree
27033,76,"['bed'; 'butterfly'; 'snake']",butterfly
27034,58,"['otter'; 'mountain'; 'poppy']",poppy
27035,82,"['maple_tree'; 'tulip'; 'bear']",bear
27036,67,"['flatfish'; 'aquarium_fish'; 'crocodile']",crocodile
27037,76,"['bed'; 'butterfly'; 'snake']",butterfly
27038,56,"['turtle'; 'plain'; 'train']",turtle
27039,27,"['crab'; 'tractor'; 'tank']",tractor
27040,54,"['lobster'; 'bear'; 'girl']",bear
27041,23,"['crocodile'; 'girl'; 'boy']",girl
27042,2,"['possum'; 'lizard'; 'chair']",chair
27043,67,"['flatfish'; 'aquarium_fish'; 'crocodile']",crocodile
27044,41,"['bridge'; 'rocket'; 'butterfly']",rocket
27045,19,"['pear'; 'road'; 'fox']",road
27046,31,"['sea'; 'beetle'; 'shark']",beetle
27047,25,"['rabbit'; 'man'; 'sweet_pepper']",sweet_pepper
27048,71,"['train'; 'seal'; 'road']",seal
27049,64,"['raccoon'; 'pickup_truck'; 'dinosaur']",dinosaur
