index,true_label,candidate_labels,complementary_label
20148,19,"['large carnivores'; 'fish']",fish
20149,19,"['large carnivores'; 'fish']",fish
20150,4,"['people'; 'flowers']",flowers
20151,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20152,17,"['food containers'; 'medium-sized mammals']",food containers
20153,2,"['large carnivores'; 'household electrical devices']",household electrical devices
20154,6,"['insects'; 'flowers']",flowers
20155,4,"['people'; 'flowers']",flowers
20156,14,"['fruit and vegetables'; 'large carnivores']",large carnivores
20157,4,"['people'; 'flowers']",flowers
20158,4,"['flowers'; 'people']",flowers
20159,4,"['people'; 'flowers']",flowers
20160,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20161,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20162,9,"['vehicles 1'; 'household furniture']",household furniture
20163,0,"['fruit and vegetables'; 'fish']",fish
20164,0,"['fish'; 'fruit and vegetables']",fish
20165,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20166,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
20167,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20168,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20169,4,"['people'; 'flowers']",flowers
20170,6,"['insects'; 'flowers']",flowers
20171,16,"['food containers'; 'flowers']",flowers
20172,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20173,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20174,7,"['large carnivores'; 'trees']",trees
20175,13,"['people'; 'large natural outdoor scenes']",people
20176,9,"['household furniture'; 'vehicles 1']",household furniture
20177,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20178,11,"['reptiles'; 'large carnivores']",reptiles
20179,6,"['insects'; 'flowers']",flowers
20180,5,"['aquatic mammals'; 'fish']",fish
20181,7,"['large carnivores'; 'trees']",trees
20182,10,"['people'; 'insects']",people
20183,10,"['people'; 'insects']",people
20184,5,"['fish'; 'aquatic mammals']",aquatic mammals
20185,19,"['fish'; 'large carnivores']",large carnivores
20186,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20187,7,"['large carnivores'; 'trees']",large carnivores
20188,10,"['insects'; 'people']",insects
20189,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20190,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20191,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20192,9,"['vehicles 1'; 'household furniture']",vehicles 1
20193,9,"['household furniture'; 'vehicles 1']",Vehicles
20194,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20195,6,"['flowers'; 'insects']",flowers
20196,5,"['fish'; 'aquatic mammals']",aquatic mammals
20197,11,"['large carnivores'; 'reptiles']",reptiles
20198,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20199,6,"['flowers'; 'insects']",flowers
20200,6,"['flowers'; 'insects']",flowers
20201,5,"['aquatic mammals'; 'fish']",aquatic mammals
20202,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20203,1,"['large carnivores'; 'large man-made outdoor things']",large man-made outdoor things
20204,16,"['food containers'; 'flowers']",flowers
20205,4,"['people'; 'flowers']",flowers
20206,19,"['fish'; 'large carnivores']",large carnivores
20207,17,"['medium-sized mammals'; 'food containers']",food containers
20208,11,"['reptiles'; 'large carnivores']",large carnivores
20209,4,"['flowers'; 'people']",flowers
20210,6,"['flowers'; 'insects']",flowers
20211,10,"['people'; 'insects']",people
20212,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20213,4,"['people'; 'flowers']",flowers
20214,11,"['reptiles'; 'large carnivores']",large carnivores
20215,16,"['food containers'; 'flowers']",flowers
20216,17,"['food containers'; 'medium-sized mammals']",food containers
20217,11,"['large carnivores'; 'reptiles']",reptiles
20218,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20219,12,"['household electrical devices'; 'aquatic mammals']",household electrical devices
20220,0,"['fruit and vegetables'; 'fish']",fish
20221,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20222,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20223,9,"['household furniture'; 'vehicles 1']",household furniture
20224,4,"['people'; 'flowers']",flowers
20225,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20226,19,"['large carnivores'; 'fish']",fish
20227,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20228,19,"['fish'; 'large carnivores']",large carnivores
20229,7,"['trees'; 'large carnivores']",trees
20230,19,"['fish'; 'large carnivores']",large carnivores
20231,10,"['insects'; 'people']",people
20232,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20233,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20234,17,"['medium-sized mammals'; 'food containers']",food containers
20235,16,"['flowers'; 'food containers']",flowers
20236,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20237,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20238,10,"['insects'; 'people']",people
20239,19,"['large carnivores'; 'fish']",fish
20240,3,"['fruit and vegetables'; 'vehicles 1']",vehicles 1
20241,19,"['large carnivores'; 'fish']",fish
20242,11,"['large carnivores'; 'reptiles']",large carnivores
20243,9,"['household furniture'; 'vehicles 1']",Vehicles
20244,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20245,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20246,10,"['people'; 'insects']",insects
20247,10,"['insects'; 'people']",insects
20248,16,"['flowers'; 'food containers']",flowers
20249,19,"['fish'; 'large carnivores']",large carnivores
20250,19,"['fish'; 'large carnivores']",fish
20251,0,"['fruit and vegetables'; 'fish']",fish
20252,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20253,1,"['large carnivores'; 'large man-made outdoor things']",large man-made outdoor things
20254,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20255,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
20256,9,"['household furniture'; 'vehicles 1']",Vehicles
20257,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20258,9,"['vehicles 1'; 'household furniture']",household furniture
20259,4,"['flowers'; 'people']",flowers
20260,9,"['household furniture'; 'vehicles 1']",household furniture
20261,7,"['trees'; 'large carnivores']",trees
20262,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20263,2,"['large carnivores'; 'household electrical devices']",household electrical devices
20264,4,"['people'; 'flowers']",flowers
20265,9,"['vehicles 1'; 'household furniture']",household furniture
20266,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20267,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20268,11,"['large carnivores'; 'reptiles']",large carnivores
20269,19,"['fish'; 'large carnivores']",large carnivores
20270,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20271,0,"['fish'; 'fruit and vegetables']",fish
20272,10,"['people'; 'insects']",people
20273,14,"['fruit and vegetables'; 'large carnivores']",large carnivores
20274,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20275,6,"['insects'; 'flowers']",flowers
20276,10,"['people'; 'insects']",people
20277,17,"['food containers'; 'medium-sized mammals']",food containers
20278,19,"['large carnivores'; 'fish']",fish
20279,0,"['fruit and vegetables'; 'fish']",fish
20280,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20281,5,"['fish'; 'aquatic mammals']",fish
20282,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20283,9,"['vehicles 1'; 'household furniture']",household furniture
20284,7,"['trees'; 'large carnivores']",large carnivores
20285,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20286,11,"['large carnivores'; 'reptiles']",large carnivores
20287,17,"['food containers'; 'medium-sized mammals']",food containers
20288,9,"['household furniture'; 'vehicles 1']",Vehicles
20289,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
20290,11,"['reptiles'; 'large carnivores']",reptiles
20291,19,"['fish'; 'large carnivores']",large carnivores
20292,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20293,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20294,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20295,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20296,4,"['people'; 'flowers']",flowers
20297,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
20298,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20299,4,"['people'; 'flowers']",flowers
20300,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20301,19,"['large carnivores'; 'fish']",fish
20302,19,"['large carnivores'; 'fish']",fish
20303,11,"['large carnivores'; 'reptiles']",large carnivores
20304,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
20305,17,"['food containers'; 'medium-sized mammals']",food containers
20306,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20307,6,"['flowers'; 'insects']",flowers
20308,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20309,19,"['fish'; 'large carnivores']",large carnivores
20310,19,"['large carnivores'; 'fish']",fish
20311,19,"['fish'; 'large carnivores']",large carnivores
20312,17,"['food containers'; 'medium-sized mammals']",food containers
20313,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20314,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20315,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20316,7,"['large carnivores'; 'trees']",trees
20317,9,"['household furniture'; 'vehicles 1']",Vehicles
20318,0,"['fish'; 'fruit and vegetables']",fish
20319,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20320,12,"['household electrical devices'; 'aquatic mammals']",household electrical devices
20321,16,"['flowers'; 'food containers']",food containers
20322,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20323,0,"['fruit and vegetables'; 'fish']",fish
20324,17,"['food containers'; 'medium-sized mammals']",food containers
20325,9,"['household furniture'; 'vehicles 1']",Vehicles
20326,19,"['fish'; 'large carnivores']",large carnivores
20327,9,"['household furniture'; 'vehicles 1']",Vehicles
20328,19,"['large carnivores'; 'fish']",fish
20329,13,"['large natural outdoor scenes'; 'people']",people
20330,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
20331,10,"['insects'; 'people']",people
20332,0,"['fruit and vegetables'; 'fish']",fish
20333,10,"['insects'; 'people']",people
20334,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20335,19,"['large carnivores'; 'fish']",fish
20336,10,"['insects'; 'people']",people
20337,0,"['fish'; 'fruit and vegetables']",fish
20338,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20339,4,"['people'; 'flowers']",flowers
20340,19,"['large carnivores'; 'fish']",fish
20341,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20342,6,"['insects'; 'flowers']",flowers
20343,6,"['insects'; 'flowers']",flowers
20344,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20345,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20346,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20347,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20348,16,"['food containers'; 'flowers']",flowers
20349,12,"['household electrical devices'; 'aquatic mammals']",household electrical devices
20350,10,"['insects'; 'people']",people
20351,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20352,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20353,9,"['household furniture'; 'vehicles 1']",vehicles 1
20354,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20355,7,"['large carnivores'; 'trees']",trees
20356,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20357,9,"['household furniture'; 'vehicles 1']",household furniture
20358,19,"['fish'; 'large carnivores']",large carnivores
20359,4,"['people'; 'flowers']",flowers
20360,4,"['flowers'; 'people']",flowers
20361,7,"['trees'; 'large carnivores']",trees
20362,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20363,9,"['vehicles 1'; 'household furniture']",household furniture
20364,10,"['people'; 'insects']",insects
20365,11,"['large carnivores'; 'reptiles']",large carnivores
20366,7,"['large carnivores'; 'trees']",trees
20367,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20368,11,"['large carnivores'; 'reptiles']",reptiles
20369,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20370,7,"['trees'; 'large carnivores']",trees
20371,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20372,5,"['aquatic mammals'; 'fish']",fish
20373,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20374,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20375,14,"['large carnivores'; 'fruit and vegetables']",large carnivores
20376,10,"['people'; 'insects']",people
20377,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20378,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20379,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20380,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20381,0,"['fruit and vegetables'; 'fish']",fish
20382,4,"['flowers'; 'people']",flowers
20383,10,"['insects'; 'people']",people
20384,16,"['flowers'; 'food containers']",flowers
20385,4,"['flowers'; 'people']",flowers
20386,7,"['large carnivores'; 'trees']",trees
20387,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20388,9,"['vehicles 1'; 'household furniture']",household furniture
20389,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20390,19,"['large carnivores'; 'fish']",fish
20391,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20392,19,"['large carnivores'; 'fish']",fish
20393,17,"['food containers'; 'medium-sized mammals']",food containers
20394,0,"['fruit and vegetables'; 'fish']",fish
20395,4,"['flowers'; 'people']",flowers
20396,16,"['flowers'; 'food containers']",flowers
20397,18,"['vehicles 2'; 'large omnivores and herbivores']",vehicles 2
20398,6,"['insects'; 'flowers']",flowers
20399,4,"['people'; 'flowers']",flowers
20400,19,"['large carnivores'; 'fish']",fish
20401,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20402,4,"['flowers'; 'people']",flowers
20403,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20404,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20405,4,"['people'; 'flowers']",flowers
20406,19,"['large carnivores'; 'fish']",fish
20407,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20408,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20409,6,"['flowers'; 'insects']",flowers
20410,0,"['fish'; 'fruit and vegetables']",fish
20411,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20412,9,"['household furniture'; 'vehicles 1']",household furniture
20413,0,"['fish'; 'fruit and vegetables']",fish
20414,1,"['large carnivores'; 'large man-made outdoor things']",large man-made outdoor things
20415,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20416,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20417,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
20418,7,"['large carnivores'; 'trees']",trees
20419,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20420,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20421,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20422,1,"['large carnivores'; 'large man-made outdoor things']",large man-made outdoor things
20423,9,"['vehicles 1'; 'household furniture']",household furniture
20424,7,"['trees'; 'large carnivores']",trees
20425,11,"['reptiles'; 'large carnivores']",large carnivores
20426,17,"['food containers'; 'medium-sized mammals']",food containers
20427,4,"['people'; 'flowers']",flowers
20428,4,"['people'; 'flowers']",flowers
20429,18,"['large omnivores and herbivores'; 'vehicles 2']",large omnivores and herbivores
20430,5,"['fish'; 'aquatic mammals']",aquatic mammals
20431,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20432,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20433,7,"['large carnivores'; 'trees']",large carnivores
20434,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20435,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20436,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20437,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
20438,4,"['people'; 'flowers']",flowers
20439,6,"['insects'; 'flowers']",flowers
20440,11,"['large carnivores'; 'reptiles']",large carnivores
20441,6,"['flowers'; 'insects']",flowers
20442,16,"['food containers'; 'flowers']",flowers
20443,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20444,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20445,4,"['flowers'; 'people']",flowers
20446,0,"['fish'; 'fruit and vegetables']",fish
20447,5,"['fish'; 'aquatic mammals']",aquatic mammals
20448,5,"['fish'; 'aquatic mammals']",aquatic mammals
20449,14,"['large carnivores'; 'fruit and vegetables']",large carnivores
20450,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20451,11,"['reptiles'; 'large carnivores']",reptiles
20452,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20453,5,"['fish'; 'aquatic mammals']",aquatic mammals
20454,9,"['household furniture'; 'vehicles 1']",household furniture
20455,10,"['people'; 'insects']",people
20456,1,"['large man-made outdoor things'; 'large carnivores']",large carnivores
20457,2,"['large carnivores'; 'household electrical devices']",household electrical devices
20458,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20459,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20460,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20461,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20462,6,"['insects'; 'flowers']",flowers
20463,16,"['food containers'; 'flowers']",food containers
20464,4,"['people'; 'flowers']",flowers
20465,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20466,11,"['large carnivores'; 'reptiles']",large carnivores
20467,11,"['large carnivores'; 'reptiles']",large carnivores
20468,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20469,6,"['flowers'; 'insects']",flowers
20470,19,"['fish'; 'large carnivores']",large carnivores
20471,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20472,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20473,9,"['household furniture'; 'vehicles 1']",Vehicles
20474,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20475,7,"['trees'; 'large carnivores']",trees
20476,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20477,14,"['large carnivores'; 'fruit and vegetables']",large carnivores
20478,0,"['fruit and vegetables'; 'fish']",fish
20479,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20480,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20481,17,"['medium-sized mammals'; 'food containers']",food containers
20482,17,"['medium-sized mammals'; 'food containers']",food containers
20483,16,"['food containers'; 'flowers']",flowers
20484,16,"['food containers'; 'flowers']",flowers
20485,10,"['people'; 'insects']",people
20486,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20487,19,"['large carnivores'; 'fish']",fish
20488,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20489,11,"['reptiles'; 'large carnivores']",reptiles
20490,0,"['fruit and vegetables'; 'fish']",fish
20491,17,"['food containers'; 'medium-sized mammals']",food containers
20492,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20493,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20494,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20495,16,"['food containers'; 'flowers']",flowers
20496,19,"['large carnivores'; 'fish']",fish
20497,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20498,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20499,5,"['fish'; 'aquatic mammals']",aquatic mammals
20500,11,"['reptiles'; 'large carnivores']",reptiles
20501,9,"['vehicles 1'; 'household furniture']",household furniture
20502,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20503,11,"['reptiles'; 'large carnivores']",large carnivores
20504,19,"['fish'; 'large carnivores']",large carnivores
20505,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20506,19,"['fish'; 'large carnivores']",large carnivores
20507,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20508,16,"['food containers'; 'flowers']",flowers
20509,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20510,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20511,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20512,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20513,9,"['vehicles 1'; 'household furniture']",household furniture
20514,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20515,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
20516,16,"['food containers'; 'flowers']",flowers
20517,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20518,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20519,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20520,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20521,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20522,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
20523,19,"['fish'; 'large carnivores']",large carnivores
20524,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20525,5,"['fish'; 'aquatic mammals']",aquatic mammals
20526,13,"['people'; 'large natural outdoor scenes']",people
20527,7,"['trees'; 'large carnivores']",trees
20528,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20529,9,"['vehicles 1'; 'household furniture']",household furniture
20530,10,"['people'; 'insects']",insects
20531,17,"['food containers'; 'medium-sized mammals']",food containers
20532,10,"['people'; 'insects']",people
20533,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20534,14,"['fruit and vegetables'; 'large carnivores']",fruit and vegetables
20535,10,"['insects'; 'people']",people
20536,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20537,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20538,16,"['food containers'; 'flowers']",flowers
20539,2,"['large carnivores'; 'household electrical devices']",household electrical devices
20540,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20541,13,"['people'; 'large natural outdoor scenes']",people
20542,9,"['vehicles 1'; 'household furniture']",household furniture
20543,7,"['trees'; 'large carnivores']",trees
20544,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20545,0,"['fruit and vegetables'; 'fish']",fish
20546,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20547,10,"['people'; 'insects']",insects
20548,18,"['large omnivores and herbivores'; 'vehicles 2']",large omnivores and herbivores
20549,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20550,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20551,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
20552,0,"['fish'; 'fruit and vegetables']",fish
20553,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20554,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
20555,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20556,1,"['large man-made outdoor things'; 'large carnivores']",large man-made outdoor things
20557,7,"['large carnivores'; 'trees']",trees
20558,10,"['insects'; 'people']",people
20559,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20560,3,"['vehicles 1'; 'fruit and vegetables']",fruit and vegetables
20561,7,"['large carnivores'; 'trees']",trees
20562,13,"['people'; 'large natural outdoor scenes']",people
20563,15,"['large natural outdoor scenes'; 'household furniture']",household furniture
20564,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20565,2,"['large carnivores'; 'household electrical devices']",large carnivores
20566,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20567,9,"['household furniture'; 'vehicles 1']",household furniture
20568,16,"['flowers'; 'food containers']",flowers
20569,7,"['large carnivores'; 'trees']",trees
20570,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20571,18,"['vehicles 2'; 'large omnivores and herbivores']",Vehicles
20572,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20573,7,"['trees'; 'large carnivores']",trees
20574,2,"['household electrical devices'; 'large carnivores']",household electrical devices
20575,6,"['insects'; 'flowers']",flowers
20576,15,"['household furniture'; 'large natural outdoor scenes']",household furniture
20577,5,"['aquatic mammals'; 'fish']",fish
20578,19,"['fish'; 'large carnivores']",large carnivores
20579,16,"['food containers'; 'flowers']",flowers
20580,18,"['vehicles 2'; 'large omnivores and herbivores']",vehicles 2
20581,11,"['large carnivores'; 'reptiles']",large carnivores
20582,3,"['fruit and vegetables'; 'vehicles 1']",fruit and vegetables
20583,0,"['fish'; 'fruit and vegetables']",fish
20584,7,"['trees'; 'large carnivores']",trees
20585,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20586,5,"['aquatic mammals'; 'fish']",fish
20587,10,"['insects'; 'people']",people
20588,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20589,6,"['flowers'; 'insects']",flowers
20590,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
20591,5,"['fish'; 'aquatic mammals']",aquatic mammals
20592,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20593,8,"['vehicles 1'; 'aquatic mammals']",aquatic mammals
20594,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20595,5,"['fish'; 'aquatic mammals']",aquatic mammals
20596,7,"['trees'; 'large carnivores']",large carnivores
20597,11,"['large carnivores'; 'reptiles']",large carnivores
20598,7,"['trees'; 'large carnivores']",trees
20599,9,"['vehicles 1'; 'household furniture']",household furniture
20600,14,"['large carnivores'; 'fruit and vegetables']",fruit and vegetables
20601,18,"['large omnivores and herbivores'; 'vehicles 2']",Vehicles
20602,10,"['people'; 'insects']",people
20603,4,"['people'; 'flowers']",flowers
20604,15,"['large natural outdoor scenes'; 'household furniture']",large natural outdoor scenes
20605,9,"['vehicles 1'; 'household furniture']",vehicles 1
20606,12,"['aquatic mammals'; 'household electrical devices']",aquatic mammals
20607,11,"['large carnivores'; 'reptiles']",reptiles
20608,16,"['flowers'; 'food containers']",flowers
20609,12,"['household electrical devices'; 'aquatic mammals']",aquatic mammals
20610,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20611,16,"['flowers'; 'food containers']",food containers
20612,16,"['food containers'; 'flowers']",flowers
20613,6,"['insects'; 'flowers']",flowers
20614,1,"['large carnivores'; 'large man-made outdoor things']",large carnivores
20615,13,"['people'; 'large natural outdoor scenes']",large natural outdoor scenes
20616,6,"['flowers'; 'insects']",flowers
20617,7,"['large carnivores'; 'trees']",trees
20618,4,"['flowers'; 'people']",flowers
20619,4,"['people'; 'flowers']",flowers
20620,0,"['fruit and vegetables'; 'fish']",fish
20621,6,"['flowers'; 'insects']",flowers
20622,8,"['aquatic mammals'; 'vehicles 1']",aquatic mammals
20623,11,"['reptiles'; 'large carnivores']",reptiles
20624,19,"['fish'; 'large carnivores']",fish
20625,2,"['large carnivores'; 'household electrical devices']",household electrical devices
20626,9,"['household furniture'; 'vehicles 1']",household furniture
20627,0,"['fish'; 'fruit and vegetables']",fish
20628,13,"['large natural outdoor scenes'; 'people']",large natural outdoor scenes
20629,5,"['aquatic mammals'; 'fish']",fish
20630,15,"['household furniture'; 'large natural outdoor scenes']",large natural outdoor scenes
20631,6,"['flowers'; 'insects']",flowers
20632,9,"['vehicles 1'; 'household furniture']",household furniture
