index,true_label,predicted_label
53,98,man
54,83,sweet_pepper
55,8,bicycle
56,88,tiger
57,46,man
58,7,bottle
59,33,forest
60,27,aquarium_fish
61,9,bottle
62,33,forest
63,92,rose
0,81,bus
1,4,bear
2,25,couch
3,98,man
4,26,aquarium_fish
5,64,bear
6,46,man
7,5,bed
8,17,castle
9,97,forest
10,39,keyboard
11,76,skyscraper
12,40,lamp
13,50,Kitten
14,39,keyboard
15,40,lamp
16,78,snake
17,38,bear
18,73,aquarium_fish
19,63,bear
20,16,castle
21,79,spider
22,56,palm_tree
23,72,bear
24,36,hamster
25,30,aquarium_fish
26,71,sea
27,6,Flower
28,85,tank
29,15,camel
30,61,bowl
31,73,aquarium_fish
32,40,lamp
33,7,bee
34,86,Phone
35,45,aquarium_fish
36,69,rocket
37,55,bed
38,60,Sky
39,0,apple
40,27,aquarium_fish
41,51,mushroom
42,82,sunflower
43,9,bottle
44,33,forest
45,34,fox
46,83,sweet_pepper
47,47,maple_tree
48,27,aquarium_fish
49,63,bowl
50,40,lamp
51,34,fox
52,31,elephant
53,85,tank
54,22,clock
55,11,baby
56,21,bear
57,90,Truck
58,86,Phone
59,69,Rock
60,1,aquarium_fish
61,3,bear
62,21,bear
63,29,dinosaur
0,16,castle
1,84,table
2,83,apple
3,29,elephant
4,45,caterpillar
5,32,bed
6,86,keyboard
7,82,sunflower
8,30,aquarium_fish
9,72,aquarium_fish
10,85,tank
11,16,bottle
12,80,squirrel
13,33,forest
14,49,mountain
15,17,castle
16,60,Sky
17,99,snake
18,78,aquarium_fish
19,22,clock
20,12,bridge
21,74,beaver
22,31,elephant
23,56,maple_tree
24,19,cattle
25,19,cattle
26,55,dinosaur
27,2,baby
28,11,boy
29,84,table
30,22,clock
31,72,baby
32,3,aquarium_fish
33,67,aquarium_fish
34,76,skyscraper
35,1,aquarium_fish
36,93,aquarium_fish
37,56,palm_tree
38,53,orange
39,47,maple_tree
40,65,apple
41,30,aquarium_fish
42,17,castle
43,75,squirrel
44,17,castle
45,28,bowl
46,6,caterpillar
47,68,road
48,55,bear
49,64,bear
50,98,girl
51,55,aquarium_fish
52,19,cattle
53,42,bear
54,54,Flower
55,70,rose
56,6,butterfly
57,28,Glass
58,87,aquarium_fish
59,82,sunflower
60,60,Sky
61,55,aquarium_fish
62,56,palm_tree
63,16,castle
0,88,Horse
1,91,aquarium_fish
2,30,aquarium_fish
3,83,orange
4,39,keyboard
5,72,aquarium_fish
6,29,dinosaur
7,9,bottle
8,86,Phone
9,93,aquarium_fish
10,10,bowl
11,74,mouse
12,90,train
13,13,bus
14,47,maple_tree
15,19,Horse
16,14,butterfly
17,4,aquarium_fish
18,24,caterpillar
19,81,bus
20,27,bear
21,78,snake
22,69,cloud
23,46,man
24,10,bowl
25,53,orange
26,1,aquarium_fish
27,5,bed
28,49,mountain
29,67,aquarium_fish
30,1,aquarium_fish
31,85,tank
32,93,elephant
33,43,lion
34,21,bear
35,93,turtle
36,23,cloud
37,57,apple
38,94,house
39,43,bear
40,49,mountain
41,15,elephant
42,20,chair
43,15,elephant
44,88,tiger
45,23,cloud
46,51,apple
47,79,spider
48,84,table
49,48,bicycle
50,43,Dog
51,70,rose
52,14,butterfly
53,31,elephant
54,96,Tree
55,15,castle
56,29,apple
57,59,pine_tree
58,87,television
59,89,tractor
60,83,Pepper
61,19,bear
62,72,aquarium_fish
63,84,table
0,1,aquarium_fish
1,92,rose
2,43,bear
3,18,Tree
4,69,rocket
5,91,aquarium_fish
6,58,pickup_truck
7,21,bear
8,65,rabbit
9,97,bear
10,26,aquarium_fish
11,29,dinosaur
12,80,bear
13,65,rabbit
14,96,maple_tree
15,21,chimpanzee
16,36,hamster
17,29,dinosaur
18,30,aquarium_fish
19,15,camel
20,67,aquarium_fish
21,18,plain
22,99,C
23,23,cloud
24,45,apple
25,47,maple_tree
26,35,girl
27,43,lion
28,21,bear
29,30,aquarium_fish
30,0,apple
31,36,hamster
32,98,man
33,32,castle
34,86,telephone
35,48,motorcycle
36,35,girl
37,47,maple_tree
38,15,camel
39,89,tractor
40,11,boy
41,38,kangaroo
42,14,butterfly
43,91,aquarium_fish
44,51,chair
45,87,television
46,86,Phone
47,17,castle
48,86,Phone
49,76,skyscraper
50,20,chair
51,8,bicycle
52,11,boy
53,73,aquarium_fish
54,88,tiger
55,14,rose
56,67,whale
57,76,skyscraper
58,39,keyboard
59,55,otter
60,6,bee
61,93,turtle
62,38,rabbit
63,46,man
0,8,bicycle
1,74,beaver
2,26,Cone
3,3,aquarium_fish
4,14,butterfly
5,38,bear
6,14,butterfly
7,23,cloud
8,26,aquarium_fish
9,49,cloud
10,12,bridge
11,83,sweet_pepper
12,31,elephant
13,47,maple_tree
14,74,bear
15,53,orange
16,78,snake
17,67,aquarium_fish
18,82,sunflower
19,23,cloud
20,34,fox
21,90,train
22,55,bowl
23,34,fox
24,88,Cat
25,75,beaver
26,30,aquarium_fish
27,43,lion
28,14,butterfly
29,75,elephant
30,94,castle
31,11,girl
32,98,man
33,65,baby
34,72,bear
35,10,bowl
36,38,kangaroo
37,87,television
38,20,chair
39,12,skyscraper
40,40,castle
41,6,bee
42,6,bee
43,19,cattle
44,32,man
45,32,aquarium_fish
46,45,aquarium_fish
47,79,spider
48,22,clock
49,96,Tree
50,71,aquarium_fish
51,76,skyscraper
52,39,keyboard
53,8,bicycle
54,65,rabbit
55,96,Tree
56,79,spider
57,72,plain
58,63,bear
59,10,bowl
60,75,bear
61,89,tractor
62,2,apple
63,52,maple_tree
0,31,elephant
1,82,sunflower
2,65,mouse
3,35,girl
4,27,bear
5,37,house
6,25,couch
7,34,bear
8,79,apple
9,68,road
10,31,elephant
11,14,butterfly
12,16,can
13,73,apple
14,23,Sun
15,59,maple_tree
16,24,cockroach
17,80,elephant
18,60,Sky
19,33,maple_tree
20,26,caterpillar
21,62,poppy
22,95,aquarium_fish
23,88,tiger
24,88,tiger
25,18,caterpillar
26,55,aquarium_fish
27,79,spider
28,45,aquarium_fish
29,46,man
30,87,television
31,98,man
32,57,pear
33,19,cattle
34,35,baby
35,8,bicycle
36,83,orange
37,85,tank
38,42,girl
39,82,sunflower
40,51,mushroom
41,33,forest
42,76,skyscraper
43,99,aquarium_fish
44,68,road
45,18,caterpillar
46,50,mouse
47,28,bottle
48,67,castle
49,99,apple
50,69,skyscraper
51,76,skyscraper
52,30,dolphin
53,30,aquarium_fish
54,90,train
55,99,apple
56,74,bear
57,24,spider
58,32,man
59,57,apple
60,95,aquarium_fish
61,27,bear
62,49,mountain
63,5,bed
0,48,motorcycle
1,22,clock
2,43,lion
3,40,keyboard
4,12,bridge
5,71,sea
6,99,Scissors
7,57,apple
8,7,apple
9,83,sweet_pepper
10,53,orange
11,50,elephant
12,76,skyscraper
13,40,lamp
14,28,lamp
15,44,dinosaur
16,91,aquarium_fish
17,61,plate
18,69,rocket
19,8,bicycle
20,42,bear
21,24,bee
22,65,Cat
23,29,dinosaur
24,71,Sunset
25,9,bottle
26,15,camel
27,19,cattle
28,20,chair
29,5,bed
30,2,baby
31,97,bear
32,22,clock
33,87,man
34,76,skyscraper
35,36,hamster
36,0,apple
37,16,bottle
38,34,fox
39,38,kangaroo
40,79,spider
41,13,bus
42,88,bear
43,32,apple
44,74,elephant
45,84,table
46,15,camel
47,74,apple
48,90,bridge
49,30,aquarium_fish
50,6,bee
51,35,girl
52,3,bear
53,75,elephant
54,55,beaver
55,27,elephant
56,95,aquarium_fish
57,15,camel
58,24,caterpillar
59,81,bus
60,45,apple
61,17,skyscraper
62,37,house
63,73,aquarium_fish
0,86,keyboard
1,82,sunflower
2,47,maple_tree
3,64,mouse
4,40,aquarium_fish
5,60,Sky
6,5,bed
7,54,orchid
8,54,rose
9,91,aquarium_fish
10,44,lizard
11,65,rabbit
12,31,elephant
13,49,mountain
14,96,Tree
15,61,plate
16,41,lawn_mower
17,65,rabbit
18,54,orchid
19,71,sea
20,39,Square
21,86,keyboard
22,14,butterfly
23,92,Flower
24,45,apple
25,95,maple_tree
26,13,bus
27,54,sunflower
28,67,aquarium_fish
29,5,bed
30,20,chair
31,56,palm_tree
32,33,Tree
33,87,television
34,3,bear
35,51,Bun
36,10,aquarium_fish
37,88,elephant
38,32,aquarium_fish
39,63,bear
40,53,orange
41,97,bear
42,44,aquarium_fish
43,15,camel
44,90,train
45,4,aquarium_fish
46,53,orange
47,85,tank
48,0,apple
49,16,bottle
50,72,elephant
51,46,boy
52,43,elephant
53,38,kangaroo
54,7,butterfly
55,56,palm_tree
56,33,forest
57,92,rose
58,55,aquarium_fish
59,16,bottle
60,92,rose
61,35,baby
62,49,mountain
63,15,camel
0,74,bear
1,95,aquarium_fish
2,40,lamp
3,18,Tree
4,36,hamster
5,68,road
6,42,bear
7,37,house
8,27,bear
9,30,aquarium_fish
10,33,Tree
11,67,aquarium_fish
12,34,fox
13,94,wardrobe
14,0,apple
15,28,Glass
16,8,bicycle
17,56,palm_tree
18,85,castle
19,38,Cat
20,79,bee
21,6,bee
22,58,pickup_truck
23,66,raccoon
24,52,maple_tree
25,20,chair
26,20,chair
27,16,bottle
28,86,television
29,62,poppy
30,69,rocket
31,28,bee
32,89,tractor
33,5,bed
34,38,orange
35,71,Sun
36,48,motorcycle
37,4,bear
38,51,mushroom
39,91,aquarium_fish
40,36,Dog
41,49,forest
42,26,aquarium_fish
43,57,pear
44,97,bear
45,89,tractor
46,12,bridge
47,47,maple_tree
48,12,bridge
49,99,castle
50,10,aquarium_fish
51,45,caterpillar
52,14,butterfly
53,41,lawn_mower
54,40,Cable
55,28,Glass
56,32,man
57,50,mouse
58,56,maple_tree
59,24,cockroach
60,52,maple_tree
61,33,forest
62,78,S
63,93,aquarium_fish
0,43,lion
1,94,house
2,26,aquarium_fish
3,54,orchid
4,38,kangaroo
5,99,snake
6,65,rabbit
7,39,aquarium_fish
8,5,bed
9,78,snake
10,19,bear
11,72,aquarium_fish
12,71,Sun
13,56,palm_tree
14,17,house
15,38,kangaroo
16,3,bear
17,16,castle
18,52,maple_tree
19,82,sunflower
20,74,elephant
21,32,apple
22,18,caterpillar
23,42,Cat
24,33,forest
25,11,Face paint
26,90,train
27,99,maple_tree
28,51,Flower
29,16,bottle
30,49,mountain
31,31,forest
32,73,aquarium_fish
33,76,skyscraper
34,2,baby
35,41,lawn_mower
36,92,orchid
37,69,rocket
38,68,road
39,42,elephant
40,20,chair
41,17,castle
42,13,bus
43,61,plate
44,93,turtle
45,42,forest
46,93,turtle
47,66,Cat
48,1,aquarium_fish
49,67,aquarium_fish
50,8,bicycle
51,62,poppy
52,15,elephant
53,30,aquarium_fish
54,98,man
55,55,aquarium_fish
56,34,fox
57,31,elephant
58,88,aquarium_fish
59,88,Cat
60,88,bear
61,24,bed
62,98,man
63,46,man
0,35,girl
1,81,bus
2,93,turtle
3,82,sunflower
4,86,Phone
5,35,girl
6,33,forest
7,90,train
8,51,orange
9,42,tiger
10,32,elephant
11,31,elephant
12,57,pear
13,97,Llama
14,2,baby
15,78,aquarium_fish
16,29,bear
17,92,orchid
18,55,aquarium_fish
19,25,chair
20,68,road
21,59,Tree
22,13,bus
23,91,aquarium_fish
24,82,sunflower
25,14,butterfly
26,64,mouse
27,89,tractor
28,77,snail
29,92,poppy
30,51,mushroom
31,82,sunflower
32,98,man
33,95,aquarium_fish
34,88,Dog
35,44,aquarium_fish
36,30,aquarium_fish
37,56,palm_tree
38,84,bowl
39,77,snail
40,14,butterfly
41,31,bear
42,22,clock
43,61,plate
44,50,elephant
45,11,baby
46,4,beaver
47,74,bee
48,28,cup
49,77,bear
50,65,Cat
51,75,Tail
52,20,chair
53,0,apple
54,29,dinosaur
55,5,bed
56,76,skyscraper
57,80,bear
58,75,apple
59,77,Shell
60,63,bowl
61,83,orange
62,62,rose
63,75,elephant
0,22,clock
1,32,aquarium_fish
2,69,skyscraper
3,39,keyboard
4,89,Truck
5,45,caterpillar
6,45,pine_tree
7,46,man
8,15,bear
9,73,aquarium_fish
10,2,baby
11,96,cloud
12,92,tulip
13,38,bear
14,25,couch
15,44,aquarium_fish
16,47,sunflower
17,40,skyscraper
18,62,poppy
19,55,aquarium_fish
20,20,chair
21,40,lamp
22,42,tiger
23,26,crab
24,80,squirrel
25,89,tractor
26,33,forest
27,45,girl
28,67,apple
29,27,crocodile
30,14,butterfly
31,74,beaver
32,55,bear
33,13,bus
34,79,apple
35,21,Monkey
36,84,table
37,35,girl
38,6,apple
39,48,bicycle
40,30,aquarium_fish
41,97,Flower
42,6,orange
43,24,bee
44,56,Tree
45,60,Sky
46,90,train
47,80,mouse
48,63,Hedgehog
49,12,bridge
50,86,Phone
51,15,camel
52,73,aquarium_fish
53,44,Grass
54,92,sunflower
55,9,bottle
56,38,elephant
57,71,sea
58,29,dinosaur
59,61,plate
60,48,motorcycle
61,57,Teardrop
62,80,squirrel
63,24,cockroach
0,31,elephant
1,24,bee
2,48,bicycle
3,41,bicycle
4,16,can
5,41,lawn_mower
6,0,apple
7,81,bus
8,38,kangaroo
9,45,apple
10,56,palm_tree
11,61,plate
12,26,aquarium_fish
13,25,chair
14,35,baby
15,26,aquarium_fish
16,12,Screen
17,83,sweet_pepper
18,5,bed
19,22,clock
20,67,aquarium_fish
21,2,baby
22,68,road
23,16,table
24,36,hamster
25,68,road
26,4,bear
27,70,rose
28,61,plate
29,31,elephant
30,25,chair
31,45,lobster
32,83,baby
33,24,bee
34,32,apple
35,29,elephant
36,46,baby
37,22,clock
38,68,road
39,97,wolf
40,29,dinosaur
41,60,plain
42,48,bicycle
43,60,plain
44,63,bear
45,33,cloud
46,28,bowl
47,83,sweet_pepper
48,22,clock
49,24,butterfly
50,82,sunflower
51,47,maple_tree
52,57,apple
53,19,elephant
54,48,motorcycle
55,52,maple_tree
56,57,pear
57,9,bottle
58,55,aquarium_fish
59,69,house
60,55,bridge
61,30,aquarium_fish
62,47,maple_tree
63,1,aquarium_fish
0,87,television
1,99,snake
2,84,bed
3,80,apple
4,65,bed
5,32,sea
6,91,aquarium_fish
7,16,bowl
8,76,skyscraper
9,61,plate
10,13,bus
11,74,bear
12,22,clock
13,39,keyboard
14,53,orange
15,3,bear
16,11,boy
17,94,wardrobe
18,69,Light
19,46,man
20,28,cup
21,55,aquarium_fish
22,29,dinosaur
23,76,skyscraper
24,23,Sky
25,64,mouse
26,32,Sign
27,37,house
28,35,baby
29,28,Mug
30,68,road
31,72,apple
32,34,fox
33,54,couch
34,54,orchid
35,11,baby
36,4,apple
37,36,bear
38,55,apple
39,11,boy
40,24,bee
41,78,snake
42,66,elephant
43,32,bear
44,59,maple_tree
45,75,butterfly
46,47,maple_tree
47,75,skunk
48,79,apple
49,67,aquarium_fish
50,62,poppy
51,9,bottle
52,25,couch
53,6,bee
54,48,motorcycle
55,14,butterfly
56,44,elephant
57,96,Tree
58,12,bridge
59,64,beaver
60,18,butterfly
61,6,butterfly
62,57,orange
63,59,pine_tree
0,62,poppy
1,30,aquarium_fish
2,35,man
3,28,bowl
4,79,boy
5,59,Tree
6,22,clock
7,69,rocket
8,3,bear
9,40,Telescope
10,88,tiger
11,98,man
12,58,pickup_truck
13,92,poppy
14,54,rose
15,18,caterpillar
16,75,castle
17,3,bear
18,15,camel
19,81,bus
20,94,aquarium_fish
21,15,camel
22,32,man
23,76,skyscraper
24,47,maple_tree
25,45,aquarium_fish
26,10,bowl
27,19,cattle
28,48,motorcycle
29,33,forest
30,75,apple
31,57,apple
32,79,spider
33,15,camel
34,9,bottle
35,83,Pepper
36,12,bridge
37,4,bear
38,89,lawn_mower
39,21,chimpanzee
40,10,bowl
41,91,table
42,30,aquarium_fish
43,88,tiger
44,55,aquarium_fish
45,83,orange
46,10,Egg
47,31,elephant
48,64,bear
49,62,poppy
50,1,aquarium_fish
51,46,man
52,59,maple_tree
53,25,chair
54,60,plain
55,22,clock
56,12,bridge
57,13,bus
58,75,skunk
59,47,maple_tree
60,63,bowl
61,51,mushroom
62,62,poppy
63,72,aquarium_fish
0,68,road
1,38,kangaroo
2,44,aquarium_fish
3,24,bee
4,76,skyscraper
5,29,elephant
6,20,chair
7,91,aquarium_fish
8,18,caterpillar
9,78,snake
10,77,snail
11,93,aquarium_fish
12,38,Dog
13,35,girl
14,13,bus
15,35,girl
16,67,aquarium_fish
17,71,sea
18,68,bridge
19,93,bee
20,88,tiger
21,89,tractor
22,62,poppy
23,48,bicycle
24,85,tank
25,76,mountain
26,35,girl
27,15,camel
28,21,bear
29,31,whale
30,19,cattle
31,79,butterfly
32,22,clock
33,13,Truck
34,96,Tree
35,12,bridge
36,67,aquarium_fish
37,38,kangaroo
38,4,beaver
39,32,castle
40,46,boy
41,11,baby
42,38,kangaroo
43,40,lamp
44,68,road
45,68,road
46,24,butterfly
47,86,telephone
48,52,maple_tree
49,39,keyboard
50,57,pear
51,73,aquarium_fish
52,74,Tunnel
53,79,spider
54,99,Telescope
55,88,tiger
56,34,fox
57,83,apple
58,40,keyboard
59,30,aquarium_fish
60,75,elephant
61,53,orange
62,0,apple
63,63,bear
0,90,train
1,51,apple
2,72,elephant
3,82,sunflower
4,12,elephant
5,70,rose
6,43,bear
7,73,Plane
8,5,bed
9,82,sunflower
10,73,aquarium_fish
11,70,rose
12,61,aquarium_fish
13,98,man
14,32,aquarium_fish
15,36,hamster
16,66,aquarium_fish
17,55,aquarium_fish
18,94,Tv
19,15,camel
20,64,bear
21,83,apple
22,55,aquarium_fish
23,45,castle
24,93,turtle
25,71,Sun
26,1,aquarium_fish
27,8,bicycle
28,58,pickup_truck
29,52,maple_tree
30,3,bear
31,22,apple
32,82,sunflower
33,38,kangaroo
34,80,apple
35,9,bottle
36,32,man
37,36,beaver
38,47,maple_tree
39,26,crab
40,47,maple_tree
41,40,keyboard
42,90,train
43,39,keyboard
44,3,bear
45,46,man
46,35,boy
47,36,Cat
48,5,bed
49,72,elephant
50,28,cup
51,43,lion
52,12,skyscraper
53,72,bear
54,58,pickup_truck
55,19,cattle
56,29,dinosaur
57,14,butterfly
58,39,keyboard
59,44,dinosaur
60,81,bus
61,42,bear
62,55,table
63,12,bridge
0,22,clock
1,40,lamp
2,93,aquarium_fish
3,12,bridge
4,98,man
5,61,bowl
6,32,aquarium_fish
7,94,wardrobe
8,43,lion
9,6,bee
10,0,apple
11,34,fox
12,14,butterfly
13,48,motorcycle
14,52,maple_tree
15,95,aquarium_fish
16,9,bottle
17,37,house
18,89,tractor
19,8,bicycle
20,72,girl
21,44,lizard
22,24,couch
23,38,bear
24,18,caterpillar
25,52,maple_tree
26,31,elephant
27,93,turtle
28,92,rose
29,19,cattle
30,3,bear
31,75,bee
32,76,skyscraper
33,81,bus
34,26,crab
35,42,bear
36,49,mountain
37,29,dinosaur
38,3,bear
39,54,orchid
40,44,dinosaur
41,71,sea
42,95,whale
43,51,mushroom
44,61,apple
45,79,spider
46,92,sunflower
47,50,mouse
48,64,bear
49,26,crab
50,67,aquarium_fish
51,34,fox
52,62,rose
53,8,bicycle
54,64,mouse
55,59,castle
56,9,bee
57,48,motorcycle
58,25,chair
59,14,butterfly
60,13,bus
61,55,bear
62,32,bed
63,2,baby
0,1,aquarium_fish
1,87,television
2,63,bowl
3,43,bear
4,88,bear
5,66,raccoon
6,98,man
7,24,bee
8,73,aquarium_fish
9,6,orchid
10,45,Heart
11,60,plain
12,68,road
13,13,bus
14,16,bottle
15,41,lawn_mower
16,69,skyscraper
17,78,Cable
18,10,aquarium_fish
19,76,aquarium_fish
20,81,bus
21,20,chair
22,13,bus
23,56,palm_tree
24,72,elephant
25,17,castle
26,86,Camera
27,93,aquarium_fish
28,20,chair
29,31,elephant
30,37,house
31,63,bear
32,6,bee
33,4,bear
34,30,aquarium_fish
35,79,bee
36,74,castle
37,78,snake
38,64,apple
39,6,bee
40,95,whale
41,75,rose
42,71,aquarium_fish
43,41,Broom
44,43,bear
45,35,girl
46,36,Cat
47,34,fox
48,25,chair
49,99,apple
50,56,palm_tree
51,10,bowl
52,87,television
53,89,tractor
54,31,elephant
55,25,couch
56,3,bear
57,13,bus
58,8,bicycle
59,34,fox
60,71,aquarium_fish
61,95,aquarium_fish
62,74,elephant
63,1,orange
0,93,turtle
1,43,lion
2,2,baby
3,45,snake
4,90,train
5,77,snail
6,7,bee
7,60,plain
8,62,poppy
9,13,bus
10,95,aquarium_fish
11,98,girl
12,49,sea
13,32,elephant
14,22,clock
15,52,maple_tree
16,76,skyscraper
17,96,Tree
18,27,aquarium_fish
19,32,aquarium_fish
20,83,sweet_pepper
21,65,rabbit
22,42,elephant
23,56,palm_tree
24,34,bear
25,18,pine_tree
26,18,pine_tree
27,54,rose
28,55,apple
29,49,mountain
30,90,train
31,37,house
32,95,aquarium_fish
33,90,train
34,24,bee
35,58,Truck
36,66,raccoon
37,11,baby
38,10,bowl
39,41,lawn_mower
40,74,beaver
41,87,table
42,69,rocket
43,4,aquarium_fish
44,6,bee
45,13,Van
46,63,bowl
47,57,pear
48,71,Sky
49,23,Sky
50,29,elephant
51,59,maple_tree
52,23,cloud
53,56,palm_tree
54,49,house
55,7,bottle
56,27,castle
57,82,sunflower
58,24,caterpillar
59,4,beaver
60,57,pear
61,61,plate
62,72,bear
63,10,butterfly
0,81,bus
1,39,keyboard
2,23,Sky
3,45,lobster
4,71,sea
5,40,lamp
6,47,maple_tree
7,24,bee
8,2,baby
9,13,bus
10,18,caterpillar
11,43,bear
12,46,man
13,37,house
14,33,forest
15,8,bicycle
16,3,elephant
17,21,chimpanzee
18,59,Tree
19,45,orange
20,78,snake
21,13,bus
22,73,aquarium_fish
23,47,maple_tree
24,78,snake
25,73,aquarium_fish
26,29,dinosaur
27,83,apple
28,24,spider
29,81,bus
30,55,bear
31,78,snake
32,14,caterpillar
33,40,bottle
34,15,maple_tree
35,32,man
36,69,rocket
37,25,couch
38,30,aquarium_fish
39,2,baby
40,28,bowl
41,96,bowl
42,50,mouse
43,77,apple
44,80,squirrel
45,62,poppy
46,72,elephant
47,31,elephant
48,43,Horse
49,94,wardrobe
50,31,elephant
51,75,cloud
52,99,pine_tree
53,53,orange
54,76,skyscraper
55,46,man
56,23,cloud
57,97,Cat
58,80,bear
59,45,rose
60,35,girl
61,31,elephant
62,11,boy
63,71,Sky
0,75,elephant
1,37,house
2,35,girl
3,42,Cat
4,40,keyboard
5,44,lizard
6,35,girl
7,87,television
8,51,mushroom
9,83,sweet_pepper
10,82,sunflower
11,82,sunflower
12,53,orange
13,0,apple
14,31,elephant
15,17,castle
16,67,apple
17,16,can
18,68,road
19,8,bicycle
20,43,Horse
21,16,bottle
22,13,bus
23,68,road
24,42,leopard
25,71,sea
26,54,Flower
27,90,road
28,25,couch
29,2,baby
30,73,aquarium_fish
31,87,television
32,91,aquarium_fish
33,62,orange
34,73,aquarium_fish
35,58,pickup_truck
36,24,bee
37,55,aquarium_fish
38,92,rose
39,81,bus
40,16,apple
41,26,apple
42,44,Finger
43,20,chair
44,98,girl
45,77,snail
46,22,clock
47,36,hamster
48,40,lamp
49,30,dolphin
50,73,aquarium_fish
51,7,bee
52,81,bus
53,41,lawn_mower
54,76,skyscraper
55,2,baby
56,86,Phone
57,16,bottle
58,93,sea
59,63,bear
60,87,television
61,50,mouse
62,72,bear
63,36,hamster
0,39,keyboard
1,94,table
2,38,elephant
3,52,maple_tree
4,79,spider
5,29,dinosaur
6,87,television
7,65,rabbit
8,88,tiger
9,51,mushroom
10,49,mountain
11,42,bear
12,55,elephant
13,78,apple
14,43,lion
15,93,aquarium_fish
16,72,aquarium_fish
17,49,mountain
18,5,bed
19,33,forest
20,92,tulip
21,61,plate
22,23,cloud
23,85,castle
24,49,mountain
25,10,bowl
26,55,aquarium_fish
27,18,aquarium_fish
28,92,orange
29,96,forest
30,60,Sky
31,89,tractor
32,80,apple
33,81,bus
34,70,rose
35,40,couch
36,48,motorcycle
37,11,baby
38,54,orchid
39,11,baby
40,50,mouse
41,4,bear
42,87,television
43,30,aquarium_fish
44,41,lawn_mower
45,48,motorcycle
46,72,Rock
47,11,baby
48,19,elephant
49,24,caterpillar
50,94,castle
51,87,television
52,16,bottle
53,17,castle
54,41,Ladder
55,84,table
56,35,girl
57,18,maple_tree
58,21,bear
59,95,aquarium_fish
60,31,bear
61,20,chair
62,98,man
63,86,Phone
0,6,butterfly
1,6,bee
2,97,wolf
3,26,aquarium_fish
4,45,plate
5,32,aquarium_fish
6,90,train
7,18,caterpillar
8,11,baby
9,27,aquarium_fish
10,35,girl
11,78,snake
12,64,beaver
13,57,pear
14,17,castle
15,65,rabbit
16,95,whale
17,87,television
18,89,tractor
19,92,rose
20,82,sunflower
21,11,baby
22,34,fox
23,67,elephant
24,3,bear
25,36,aquarium_fish
26,1,aquarium_fish
27,85,tank
28,12,bridge
29,42,tiger
30,60,Lawn
31,99,aquarium_fish
32,20,chair
33,66,raccoon
34,97,Dog
35,84,table
36,46,man
37,7,spider
38,84,chair
39,41,lawn_mower
40,31,elephant
41,69,castle
42,92,orchid
43,86,Phone
44,28,bowl
45,7,caterpillar
46,95,aquarium_fish
47,50,bear
48,73,aquarium_fish
49,26,aquarium_fish
50,69,rocket
51,11,baby
52,34,fox
53,62,Flower
54,36,mouse
55,26,orange
56,50,mouse
57,0,apple
58,96,Tree
59,53,orange
60,66,beaver
61,40,lamp
62,92,poppy
63,5,bed
0,12,bridge
1,23,Sky
2,23,Sky
3,50,mouse
4,23,bottle
5,82,sunflower
6,21,chimpanzee
7,60,Sky
8,88,bear
9,91,aquarium_fish
10,86,Phone
11,13,bus
12,75,bee
13,71,sea
14,66,castle
15,5,bed
16,56,palm_tree
17,35,baby
18,24,caterpillar
19,68,road
20,1,aquarium_fish
21,80,maple_tree
22,2,bed
23,82,sunflower
24,10,apple
25,82,sunflower
26,1,aquarium_fish
27,4,bear
28,74,kangaroo
29,36,mouse
30,43,bear
31,32,man
32,85,house
33,34,fox
34,74,mouse
35,87,television
36,23,cloud
37,89,bed
38,7,bee
39,86,keyboard
40,98,man
41,23,cloud
42,32,clock
43,45,aquarium_fish
44,28,bowl
45,36,hamster
46,91,aquarium_fish
47,28,bowl
48,45,orange
49,61,bowl
50,72,aquarium_fish
51,32,man
52,1,aquarium_fish
53,24,bee
54,85,tank
55,81,bus
56,98,man
57,47,maple_tree
58,44,lizard
59,65,bowl
60,75,bear
61,84,table
62,87,television
63,60,Sky
0,36,hamster
1,29,camel
2,57,apple
3,71,sea
4,32,aquarium_fish
5,81,bus
6,21,chimpanzee
7,24,apple
8,80,Cat
9,57,orange
10,22,clock
11,10,aquarium_fish
12,75,aquarium_fish
13,96,Tree
14,95,aquarium_fish
15,93,aquarium_fish
16,3,bear
17,61,bowl
18,7,bee
19,78,snake
20,0,apple
21,58,pickup_truck
22,25,bed
23,64,elephant
24,26,lobster
25,75,apple
26,28,Glass
27,96,Tree
28,17,castle
29,9,bowl
30,96,Tree
31,62,sunflower
32,30,aquarium_fish
33,47,maple_tree
34,70,rose
35,55,Cat
36,25,couch
37,65,Tree
38,29,dinosaur
39,71,Sky
40,3,bear
41,32,man
42,72,sea
43,46,man
44,79,spider
45,51,apple
46,92,rose
47,71,Sky
48,95,aquarium_fish
49,75,apple
50,17,castle
51,67,aquarium_fish
52,59,Tree
53,38,elephant
54,2,baby
55,20,chair
56,54,Flower
57,61,bowl
58,98,man
59,64,apple
60,5,bed
61,72,elephant
62,77,couch
63,24,butterfly
0,47,maple_tree
1,35,girl
2,61,Mirror
3,6,butterfly
4,31,elephant
5,72,bear
6,62,Flower
7,97,bear
8,38,kangaroo
9,48,bicycle
10,3,bear
11,8,bicycle
12,40,lamp
13,25,chair
14,96,castle
15,73,aquarium_fish
16,75,chair
17,37,house
18,5,bed
19,15,bear
20,44,baby
21,55,bear
22,65,bed
23,26,aquarium_fish
24,50,mouse
